----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $14    $0     -144
fsw     $6     $0     -916
fsub    $20    $2     $17  
fsw     $2     $0     -1880
fsub    $14    $6     $12  
flw     $18    $0     -1820
flw     $30    $0     1204
fsub    $16    $3     $3   
fadd    $13    $30    $10  
fadd    $24    $11    $9   
fsw     $9     $0     -1164
fadd    $24    $7     $28  
fsub    $20    $11    $6   
flw     $6     $0     960
flw     $6     $0     -1948
flw     $26    $0     1956
fsub    $4     $15    $12  
fsw     $0     $0     -12
fsub    $29    $6     $30  
fsub    $10    $31    $17  
fsub    $18    $11    $27  
flw     $31    $0     1344
fadd    $25    $25    $28  
fadd    $4     $6     $24  
fsw     $26    $0     736
fadd    $16    $14    $28  
fsw     $18    $0     -52
flw     $16    $0     -836
fsub    $9     $5     $25  
fsub    $18    $3     $11  
flw     $27    $0     -232
fsw     $17    $0     -1028
fsw     $10    $0     880
fsw     $25    $0     1792
fadd    $13    $15    $16  
flw     $11    $0     1956
fadd    $14    $9     $22  
fsub    $13    $13    $25  
fsub    $29    $27    $27  
fsw     $22    $0     1460
flw     $10    $0     1324
fsw     $27    $0     -248
fsw     $15    $0     700
flw     $22    $0     1076
flw     $13    $0     -396
fsw     $31    $0     -672
flw     $19    $0     -576
fadd    $8     $20    $14  
fadd    $30    $21    $6   
fsub    $9     $0     $15  
fsub    $23    $22    $19  
fadd    $23    $12    $30  
fsub    $8     $29    $1   
fadd    $17    $7     $30  
fadd    $24    $9     $26  
fsub    $16    $22    $12  
flw     $1     $0     216
fsub    $14    $13    $21  
fsw     $13    $0     1760
fsw     $31    $0     1576
fsub    $20    $26    $15  
fadd    $9     $22    $20  
fsw     $24    $0     -608
fsub    $13    $17    $25  
fsw     $28    $0     980
fsub    $23    $17    $26  
fsw     $9     $0     1412
fsw     $30    $0     948
fsw     $30    $0     -1952
fadd    $7     $12    $18  
fsw     $3     $0     -1764
fadd    $18    $30    $16  
fadd    $9     $25    $29  
flw     $1     $0     952
fsw     $15    $0     -1636
fsw     $18    $0     -1020
fadd    $13    $26    $7   
fadd    $6     $13    $21  
fsub    $10    $2     $26  
fsw     $16    $0     -1196
fsub    $8     $21    $12  
fsub    $19    $26    $5   
fsub    $1     $3     $20  
fadd    $24    $23    $4   
fsw     $8     $0     504
fsub    $23    $17    $22  
fadd    $13    $17    $15  
fadd    $17    $15    $24  
fsw     $23    $0     820
fsw     $21    $0     -1788
fsub    $14    $11    $21  
fsub    $28    $1     $12  
fsw     $22    $0     320
fadd    $24    $20    $16  
fadd    $17    $5     $25  
fsw     $24    $0     1080
fsw     $9     $0     1652
fadd    $17    $24    $20  
flw     $23    $0     -1856
flw     $12    $0     1284
fsub    $7     $6     $23  
fsw     $22    $0     -1644
fsub    $23    $10    $23  
fadd    $24    $23    $10  
fsw     $5     $0     -56
fsub    $24    $0     $24  
flw     $31    $0     928
fadd    $15    $9     $3   
fsub    $14    $11    $19  
fadd    $4     $18    $2   
flw     $28    $0     -1024
flw     $18    $0     1892
flw     $10    $0     172
fsw     $23    $0     -360
flw     $4     $0     1936
flw     $25    $0     1468
fsw     $22    $0     -1600
fsw     $0     $0     -376
fsw     $4     $0     -1352
flw     $27    $0     -480
fadd    $4     $30    $30  
fsw     $26    $0     -532
fadd    $8     $8     $6   
flw     $24    $0     64
fadd    $11    $6     $30  
flw     $11    $0     724
fsub    $17    $4     $0   
flw     $26    $0     -1200
fsw     $27    $0     884
fsub    $28    $13    $27  
fsub    $20    $0     $12  
fsub    $21    $21    $16  
fsub    $24    $17    $24  
flw     $7     $0     -224
flw     $26    $0     -688
fadd    $18    $0     $1   
fsub    $31    $20    $24  
fsub    $24    $1     $19  
flw     $2     $0     624
fsub    $14    $3     $8   
fsub    $30    $11    $29  
fsw     $31    $0     80
fadd    $26    $27    $31  
fsw     $30    $0     -684
fsw     $13    $0     -1016
flw     $11    $0     700
fadd    $31    $1     $3   
flw     $3     $0     -392
flw     $14    $0     -1116
fadd    $14    $27    $2   
fadd    $8     $31    $12  
fsub    $1     $19    $30  
flw     $13    $0     244
fsw     $30    $0     -416
flw     $6     $0     -628
flw     $19    $0     260
fsw     $18    $0     -1412
flw     $4     $0     -1208
fsw     $14    $0     1316
fsub    $31    $0     $12  
fadd    $23    $31    $7   
fadd    $15    $10    $21  
fsw     $12    $0     -636
flw     $11    $0     -164
flw     $24    $0     980
fsub    $13    $5     $12  
fsub    $29    $30    $18  
fsub    $13    $13    $28  
fsub    $26    $28    $4   
flw     $9     $0     444
fadd    $13    $6     $25  
fadd    $28    $28    $0   
fsub    $13    $9     $3   
fsw     $25    $0     88
fsw     $21    $0     84
fsw     $26    $0     -1152
fsw     $21    $0     -116
fadd    $17    $14    $20  
fsw     $17    $0     -240
fsub    $30    $9     $19  
fsub    $31    $31    $8   
fsw     $30    $0     20
fadd    $17    $12    $19  
fadd    $9     $6     $21  
fsub    $15    $10    $21  
fadd    $30    $23    $29  
flw     $5     $0     -1820
fadd    $24    $0     $31  
fsub    $31    $11    $22  
fsw     $28    $0     720
flw     $21    $0     1836
fsw     $15    $0     932
fsub    $23    $0     $18  
flw     $6     $0     -1044
flw     $17    $0     -1120
flw     $18    $0     688
fsub    $25    $7     $23  
flw     $13    $0     -852
fadd    $19    $7     $31  
fadd    $4     $15    $19  
fsub    $26    $31    $13  
fsub    $29    $25    $22  
flw     $26    $0     848
fsw     $31    $0     744
fadd    $17    $1     $3   
fadd    $21    $25    $22  
