----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fclass  $30    $13  
sub     $19    $23    $25  
fadd    $12    $10    $23  
sub     $7     $0     $24  
srl     $19    $28    $0   
sw      $12    $0     1796
flt     $8     $0     $2   
sll     $26    $8     $20  
fclass  $28    $10  
fsw     $12    $0     -1368
lw      $27    $0     152
fsw     $22    $0     24
srl     $17    $13    $27  
fclass  $11    $21  
addi    $9     $0     1144
slt     $8     $1     $31  
sw      $17    $0     904
fclass  $2     $29  
srl     $8     $17    $22  
srl     $11    $15    $21  
add     $4     $1     $18  
slt     $30    $28    $19  
sll     $20    $14    $1   
fclass  $8     $14  
lw      $15    $0     348
fsub    $10    $24    $27  
fsub    $29    $31    $31  
flw     $15    $0     1260
fsub    $17    $20    $2   
flw     $30    $0     1608
fsw     $28    $0     932
fsub    $22    $14    $11  
sub     $25    $13    $8   
flt     $10    $3     $11  
srl     $17    $2     $11  
fsub    $23    $22    $23  
addi    $31    $0     944
lw      $1     $0     -728
fsw     $29    $0     -1040
slt     $4     $15    $16  
sw      $23    $0     1964
fadd    $5     $17    $30  
fclass  $1     $17  
sll     $13    $8     $4   
sll     $4     $24    $19  
addi    $2     $0     -1408
fsw     $13    $0     1540
sw      $24    $0     712
fclass  $25    $10  
srl     $19    $13    $14  
fclass  $12    $15  
add     $1     $23    $31  
srl     $19    $14    $23  
flw     $14    $0     -640
flw     $20    $0     1560
add     $6     $0     $17  
flw     $23    $0     -1440
lw      $12    $0     1432
fsw     $21    $0     1488
flt     $30    $2     $12  
flw     $6     $0     -1900
fsw     $9     $0     1340
flw     $19    $0     -208
fadd    $25    $30    $6   
flt     $6     $0     $10  
sw      $12    $0     -1244
sw      $19    $0     16
lw      $7     $0     1980
sw      $6     $0     -572
addi    $12    $0     468
slt     $17    $12    $25  
fadd    $13    $11    $15  
addi    $4     $0     1848
flw     $21    $0     -668
srl     $11    $23    $15  
fclass  $28    $28  
sub     $25    $16    $22  
sw      $22    $0     -776
slt     $13    $14    $2   
srl     $26    $4     $11  
sub     $20    $11    $13  
sub     $3     $2     $4   
addi    $23    $0     1632
srl     $14    $28    $8   
add     $7     $16    $7   
lw      $19    $0     1848
fsw     $28    $0     -1960
srl     $17    $4     $10  
flw     $29    $0     1600
fsub    $1     $4     $11  
flt     $26    $26    $11  
slt     $2     $14    $12  
sll     $28    $8     $18  
sw      $16    $0     -2016
sw      $18    $0     684
srl     $10    $24    $14  
fsub    $14    $23    $19  
srl     $1     $24    $20  
fsw     $25    $0     424
flt     $20    $15    $15  
fadd    $24    $7     $6   
srl     $1     $28    $8   
addi    $30    $0     -512
lw      $31    $0     1420
addi    $7     $0     4
sw      $25    $0     740
fsub    $28    $30    $28  
fadd    $11    $5     $17  
addi    $17    $0     880
sll     $15    $5     $5   
slt     $23    $6     $1   
add     $4     $27    $20  
flw     $10    $0     -1184
fsub    $18    $14    $10  
sw      $7     $0     -1252
fclass  $17    $1   
fsub    $29    $10    $3   
add     $19    $28    $12  
fsub    $19    $22    $28  
lw      $26    $0     1592
flw     $22    $0     -1148
sub     $29    $27    $20  
addi    $1     $0     1024
flw     $2     $0     1968
flw     $14    $0     844
lw      $1     $0     -928
flw     $31    $0     188
sub     $5     $19    $3   
sub     $1     $6     $18  
fsw     $13    $0     1464
sll     $31    $8     $15  
sll     $31    $21    $8   
sll     $1     $8     $24  
lw      $4     $0     -1544
sll     $23    $0     $10  
sub     $21    $16    $3   
sub     $18    $23    $28  
sw      $13    $0     360
addi    $8     $0     1516
slt     $29    $24    $1   
flt     $18    $25    $26  
fclass  $28    $2   
sw      $1     $0     456
flt     $15    $13    $23  
sub     $8     $15    $31  
fsw     $9     $0     -636
fsub    $23    $22    $7   
sw      $15    $0     -1108
fadd    $17    $12    $20  
fsub    $20    $14    $16  
fclass  $22    $6   
flw     $9     $0     -1112
flw     $7     $0     600
fsw     $14    $0     -2024
flt     $17    $31    $25  
sll     $7     $1     $1   
fsub    $7     $30    $13  
flt     $13    $12    $9   
fclass  $14    $10  
srl     $7     $7     $24  
add     $6     $27    $2   
srl     $29    $18    $29  
flt     $27    $31    $28  
sll     $20    $3     $12  
addi    $5     $0     152
flt     $27    $28    $4   
srl     $19    $27    $7   
fsub    $17    $14    $5   
addi    $24    $0     1944
srl     $4     $4     $31  
addi    $25    $0     1380
fclass  $27    $0   
sub     $19    $10    $6   
fsw     $6     $0     736
fsw     $31    $0     -1296
add     $2     $27    $6   
sw      $2     $0     -1344
addi    $26    $0     760
slt     $23    $24    $3   
fadd    $19    $29    $2   
slt     $28    $7     $11  
slt     $8     $9     $9   
fclass  $7     $16  
lw      $17    $0     24
add     $11    $29    $10  
sub     $27    $30    $12  
fsub    $31    $12    $21  
flw     $30    $0     436
lw      $20    $0     -1460
fsub    $23    $19    $17  
flw     $6     $0     -324
slt     $31    $29    $1   
sw      $9     $0     -308
fsw     $23    $0     192
sll     $16    $3     $2   
flt     $17    $25    $16  
slt     $18    $17    $28  
sw      $2     $0     1068
sll     $8     $27    $10  
add     $22    $25    $23  
slt     $19    $7     $0   
lw      $13    $0     -804
flw     $8     $0     768
sll     $5     $28    $6   
fadd    $15    $1     $28  
sll     $2     $31    $13  
sw      $6     $0     1896
sll     $3     $13    $16  
srl     $22    $14    $30  
srl     $7     $8     $25  
add     $11    $10    $21  
flw     $10    $0     -1980
sw      $15    $0     1184
sll     $16    $6     $11  
slt     $19    $24    $27  
fadd    $8     $12    $28  
