----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $28    $13    $0   
fsw     $4     $0     424
fadd    $17    $6     $30  
fadd    $21    $21    $28  
fsw     $19    $0     -592
fadd    $13    $3     $24  
fsub    $2     $20    $30  
fsw     $14    $0     516
fsw     $22    $0     112
fadd    $9     $25    $17  
fsub    $17    $24    $6   
flw     $18    $0     1044
fadd    $6     $7     $17  
fsw     $3     $0     856
flw     $12    $0     716
fsub    $10    $4     $4   
fsw     $18    $0     -1620
flw     $19    $0     -1192
fadd    $13    $13    $23  
fadd    $19    $12    $19  
fsub    $12    $17    $25  
fadd    $11    $30    $12  
fsw     $27    $0     420
flw     $31    $0     600
fadd    $2     $23    $13  
fadd    $31    $25    $22  
fsub    $11    $24    $26  
flw     $8     $0     1528
flw     $9     $0     644
flw     $17    $0     -1788
fsub    $23    $8     $23  
fsw     $1     $0     444
fsub    $8     $20    $5   
fsw     $9     $0     -88
flw     $21    $0     1100
fsub    $10    $1     $10  
fsub    $20    $31    $9   
flw     $3     $0     -448
flw     $24    $0     1972
fsw     $18    $0     -800
fsub    $3     $5     $16  
fsub    $26    $27    $18  
fsub    $10    $24    $24  
fsub    $28    $20    $28  
flw     $2     $0     1980
fsub    $17    $14    $29  
fsub    $28    $12    $29  
fsub    $13    $23    $21  
fsw     $13    $0     -1608
fsub    $15    $4     $18  
fsub    $17    $5     $31  
fsub    $31    $22    $18  
fadd    $12    $23    $24  
fsub    $2     $12    $27  
fsub    $26    $23    $1   
fadd    $15    $7     $16  
fadd    $30    $2     $29  
fadd    $15    $0     $0   
flw     $5     $0     1676
fsub    $15    $22    $20  
fadd    $10    $4     $26  
flw     $18    $0     -1236
fsw     $19    $0     -24
fadd    $26    $25    $13  
flw     $25    $0     -1304
fsub    $5     $16    $17  
flw     $29    $0     -1148
flw     $23    $0     892
fsw     $14    $0     1872
fadd    $21    $9     $16  
fsub    $25    $31    $16  
flw     $9     $0     -268
fadd    $14    $29    $11  
fadd    $25    $7     $29  
fsw     $23    $0     1568
fsub    $8     $8     $13  
flw     $11    $0     720
fsw     $30    $0     340
fsub    $15    $24    $31  
fsub    $20    $20    $7   
fsub    $10    $12    $5   
fadd    $29    $22    $8   
fadd    $20    $7     $4   
flw     $4     $0     1624
fsw     $27    $0     848
fsub    $31    $9     $17  
flw     $22    $0     -624
fsw     $19    $0     -1008
fsw     $4     $0     -292
fsw     $12    $0     -912
fsw     $24    $0     1204
fadd    $21    $31    $19  
fsub    $17    $24    $5   
fsub    $22    $7     $9   
fadd    $2     $9     $8   
fsw     $31    $0     380
fadd    $23    $9     $10  
fsub    $14    $26    $22  
fadd    $10    $17    $23  
flw     $13    $0     312
fsw     $2     $0     228
fsw     $9     $0     128
fadd    $27    $0     $29  
flw     $23    $0     1020
fsub    $5     $6     $16  
fadd    $10    $19    $16  
fsub    $26    $0     $14  
fadd    $19    $8     $4   
fsw     $8     $0     -1476
fsub    $22    $25    $29  
fadd    $7     $17    $28  
fadd    $9     $20    $3   
fsub    $14    $30    $30  
fadd    $10    $23    $9   
fsub    $3     $6     $24  
fsub    $28    $20    $15  
fadd    $5     $15    $9   
fsub    $9     $31    $15  
flw     $28    $0     492
fadd    $6     $9     $29  
fsub    $7     $6     $10  
fadd    $4     $28    $30  
fadd    $29    $0     $23  
fsub    $4     $3     $31  
fsw     $25    $0     860
flw     $22    $0     -856
flw     $20    $0     1060
fsub    $29    $24    $21  
fsw     $6     $0     -1948
fsw     $15    $0     1184
fadd    $11    $25    $7   
fadd    $9     $28    $25  
flw     $4     $0     -416
fsw     $23    $0     -944
fadd    $21    $13    $14  
flw     $15    $0     -1608
fadd    $9     $15    $30  
fsub    $23    $19    $8   
flw     $25    $0     -1064
fsw     $7     $0     1428
flw     $22    $0     832
fadd    $5     $26    $15  
fsw     $3     $0     1060
fsw     $25    $0     -1492
fadd    $23    $10    $3   
flw     $14    $0     -884
fsub    $3     $25    $23  
fsub    $9     $16    $14  
fsub    $18    $10    $16  
fadd    $6     $1     $20  
flw     $11    $0     8
fadd    $22    $18    $21  
fsw     $4     $0     -132
fsub    $15    $18    $27  
fsub    $4     $4     $31  
fsub    $2     $19    $22  
fsub    $24    $15    $1   
fsw     $22    $0     -1396
fadd    $17    $25    $27  
fsw     $16    $0     748
fsub    $26    $21    $31  
fadd    $14    $24    $14  
fadd    $6     $20    $22  
fsub    $7     $3     $15  
fsw     $15    $0     1836
flw     $22    $0     1032
flw     $15    $0     1980
fsub    $7     $5     $13  
fadd    $28    $21    $3   
fsw     $8     $0     -648
fsw     $7     $0     232
flw     $2     $0     204
flw     $21    $0     108
flw     $26    $0     -1656
fsub    $3     $16    $5   
fadd    $29    $11    $16  
fsw     $11    $0     1772
fsub    $10    $25    $23  
fsw     $23    $0     1984
fadd    $17    $16    $22  
fsw     $24    $0     1524
fsw     $21    $0     -548
fsub    $23    $0     $7   
fadd    $9     $21    $25  
fsw     $23    $0     -1152
fadd    $21    $1     $21  
fsw     $6     $0     1164
flw     $20    $0     -1028
flw     $16    $0     -632
fadd    $29    $10    $22  
fsub    $19    $7     $27  
flw     $19    $0     248
fadd    $25    $6     $13  
fsub    $27    $20    $26  
fsub    $31    $16    $20  
fsw     $25    $0     -1360
fadd    $19    $30    $28  
fsw     $4     $0     284
fsub    $1     $29    $20  
fsw     $8     $0     1036
fsw     $1     $0     -208
fsub    $29    $13    $8   
fsub    $8     $6     $3   
flw     $27    $0     -1544
