----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $10    $0     -236
flw     $16    $0     -496
fsw     $19    $0     1984
fsub    $22    $5     $16  
fsub    $2     $1     $26  
flw     $2     $0     840
flw     $13    $0     -736
fadd    $30    $22    $5   
fadd    $16    $28    $8   
fsub    $24    $28    $9   
flw     $29    $0     -1384
flw     $2     $0     -1572
fadd    $14    $22    $19  
fadd    $18    $28    $19  
fsw     $30    $0     -1028
fadd    $2     $17    $19  
fadd    $30    $4     $7   
flw     $12    $0     -1356
fadd    $27    $10    $12  
flw     $10    $0     -1212
fadd    $7     $10    $28  
flw     $2     $0     764
fsw     $19    $0     -1848
fadd    $3     $25    $28  
flw     $31    $0     -1568
fsw     $21    $0     -824
flw     $21    $0     740
flw     $6     $0     460
fsw     $16    $0     932
flw     $4     $0     -448
fsub    $8     $25    $22  
fadd    $31    $14    $2   
fsub    $13    $27    $2   
fsw     $0     $0     -528
flw     $22    $0     -160
flw     $14    $0     -292
fsub    $10    $3     $16  
fsw     $29    $0     648
fsub    $18    $23    $0   
fsub    $16    $29    $25  
fsub    $2     $5     $13  
fsw     $16    $0     -524
fsw     $18    $0     1944
fsub    $6     $31    $30  
fsub    $17    $28    $13  
fadd    $6     $15    $16  
fadd    $11    $6     $29  
flw     $12    $0     -2000
fsw     $18    $0     -220
fsw     $7     $0     -480
fsw     $17    $0     20
flw     $16    $0     -1640
fsw     $4     $0     -228
flw     $11    $0     168
flw     $16    $0     1416
flw     $2     $0     -1636
fsub    $8     $13    $8   
fsw     $2     $0     1624
fadd    $23    $7     $27  
fsub    $30    $21    $5   
fadd    $6     $22    $14  
flw     $5     $0     -1664
flw     $29    $0     1528
fsw     $1     $0     -376
flw     $4     $0     200
fadd    $25    $24    $31  
fadd    $31    $23    $10  
flw     $22    $0     -732
fsub    $26    $29    $24  
flw     $1     $0     28
fsw     $22    $0     592
fsw     $26    $0     -1316
fsub    $17    $30    $30  
fadd    $9     $26    $19  
fsub    $13    $29    $24  
fsw     $29    $0     -640
fsw     $8     $0     1080
fadd    $9     $27    $21  
fadd    $4     $12    $18  
fsub    $11    $27    $26  
fsub    $10    $6     $24  
fsw     $19    $0     1256
fadd    $30    $10    $29  
fsw     $8     $0     -32
fsw     $20    $0     -1580
flw     $22    $0     1568
fsw     $31    $0     1180
fadd    $18    $30    $3   
fsw     $8     $0     -52
fsw     $23    $0     1996
fadd    $11    $18    $14  
flw     $8     $0     -1996
fsub    $26    $18    $18  
fsub    $19    $12    $6   
flw     $10    $0     -688
flw     $7     $0     572
fadd    $19    $25    $0   
fadd    $25    $31    $1   
flw     $31    $0     312
fadd    $26    $2     $19  
fsub    $13    $15    $1   
fsub    $17    $10    $11  
fadd    $24    $2     $5   
flw     $21    $0     -1096
fsw     $17    $0     -2012
flw     $8     $0     -136
flw     $9     $0     -1660
flw     $31    $0     1720
fadd    $9     $20    $14  
fsw     $8     $0     2028
flw     $27    $0     1988
fadd    $1     $15    $4   
flw     $16    $0     1336
flw     $22    $0     -436
fsub    $2     $29    $10  
fadd    $20    $0     $7   
fsub    $4     $22    $1   
fadd    $29    $5     $13  
flw     $19    $0     96
fsw     $15    $0     -1260
fsw     $19    $0     608
fsub    $26    $12    $26  
fsw     $2     $0     1020
fsub    $2     $28    $1   
fsub    $15    $11    $17  
fsub    $12    $0     $13  
fsw     $21    $0     -996
fsub    $27    $2     $19  
fsw     $14    $0     -200
fsw     $21    $0     -488
flw     $26    $0     -680
flw     $5     $0     136
fadd    $7     $21    $6   
fsub    $19    $28    $14  
fadd    $29    $29    $9   
fsub    $7     $23    $18  
fsw     $7     $0     1476
fsw     $10    $0     -456
fsw     $12    $0     -392
fadd    $14    $19    $30  
fsw     $12    $0     -516
flw     $13    $0     592
flw     $17    $0     -1276
fsub    $2     $13    $12  
fadd    $27    $27    $17  
flw     $12    $0     1316
fadd    $30    $3     $23  
flw     $21    $0     -1868
fadd    $7     $3     $23  
fadd    $15    $28    $10  
fadd    $31    $23    $29  
flw     $15    $0     1076
flw     $15    $0     1568
fadd    $25    $18    $8   
fsw     $11    $0     -1672
fsw     $6     $0     -1584
fadd    $14    $26    $6   
fsw     $16    $0     -572
fsub    $2     $8     $28  
flw     $5     $0     608
fadd    $7     $13    $5   
fsub    $5     $1     $0   
fadd    $26    $18    $19  
fsw     $6     $0     1564
flw     $27    $0     1296
fsub    $15    $7     $3   
fsub    $20    $29    $11  
flw     $28    $0     -1636
fadd    $14    $22    $2   
fsw     $28    $0     -12
fsub    $3     $29    $28  
flw     $13    $0     -1840
flw     $9     $0     736
fsub    $21    $8     $10  
fsw     $28    $0     68
fadd    $14    $1     $23  
fsw     $24    $0     1104
fsub    $13    $2     $5   
fsw     $2     $0     512
fsub    $10    $23    $7   
flw     $20    $0     -92
fsw     $10    $0     -252
fsw     $1     $0     144
flw     $7     $0     -1180
flw     $10    $0     -568
fsub    $3     $6     $16  
fsw     $4     $0     236
flw     $30    $0     -1328
fsw     $12    $0     -104
fsw     $29    $0     868
fsub    $4     $27    $28  
fadd    $19    $9     $27  
fsub    $20    $6     $10  
flw     $22    $0     -424
fsw     $1     $0     -800
flw     $3     $0     -1624
flw     $8     $0     -1456
fsw     $15    $0     940
fadd    $8     $31    $12  
fadd    $22    $28    $28  
fsub    $30    $31    $16  
flw     $21    $0     -616
flw     $3     $0     1684
flw     $20    $0     1400
fsw     $29    $0     472
fadd    $14    $17    $5   
flw     $5     $0     1736
