----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $19    $9     $17  
fadd    $12    $20    $27  
fsub    $10    $4     $29  
flw     $15    $0     -1544
fadd    $3     $25    $7   
fsub    $17    $27    $30  
fsub    $16    $0     $7   
fadd    $27    $0     $3   
fadd    $1     $10    $29  
fsw     $7     $0     -300
fadd    $13    $9     $21  
flw     $12    $0     -712
fadd    $22    $24    $19  
flw     $2     $0     1424
fsub    $31    $26    $10  
fadd    $15    $6     $31  
fsw     $12    $0     1120
fsub    $9     $14    $21  
fadd    $7     $27    $28  
fsub    $27    $0     $10  
flw     $15    $0     768
fadd    $23    $7     $24  
fadd    $29    $29    $2   
flw     $15    $0     144
flw     $13    $0     -8
fadd    $17    $14    $17  
fsw     $17    $0     728
flw     $6     $0     -1284
fsw     $9     $0     -1056
fsw     $22    $0     -588
fadd    $16    $22    $20  
fsw     $23    $0     1228
fadd    $30    $21    $25  
fsw     $27    $0     1568
fsub    $29    $15    $30  
fsw     $31    $0     -16
fsw     $7     $0     -1984
fsub    $24    $5     $14  
fsw     $30    $0     600
fsub    $10    $7     $27  
fsub    $7     $21    $18  
fsw     $9     $0     1312
flw     $26    $0     1652
fadd    $4     $5     $22  
fsub    $11    $22    $21  
fsub    $6     $29    $27  
fsub    $27    $9     $23  
fsub    $6     $10    $0   
fadd    $27    $6     $4   
fadd    $22    $16    $12  
fsub    $11    $20    $14  
fadd    $7     $9     $25  
flw     $1     $0     -484
fsw     $24    $0     -1896
fsw     $17    $0     -1056
fsub    $28    $26    $1   
flw     $29    $0     1744
fsw     $4     $0     -1228
fsw     $9     $0     -1584
fsub    $6     $10    $21  
fsub    $7     $1     $12  
fsub    $4     $16    $6   
fsw     $0     $0     432
fsub    $24    $15    $14  
fsub    $25    $15    $24  
fsub    $23    $4     $28  
flw     $12    $0     -1908
fsub    $19    $28    $5   
flw     $17    $0     1964
fsw     $9     $0     -60
fsw     $4     $0     -12
fsub    $25    $22    $5   
fsub    $10    $0     $11  
fadd    $15    $10    $21  
fsub    $22    $0     $8   
fadd    $17    $23    $18  
fsub    $19    $20    $5   
flw     $6     $0     -144
fadd    $6     $11    $13  
fadd    $22    $12    $28  
flw     $17    $0     -716
fsw     $19    $0     -1560
fsub    $20    $19    $9   
fsw     $8     $0     104
fsub    $25    $4     $31  
fsub    $11    $4     $12  
fsw     $31    $0     -1844
fsub    $3     $22    $13  
fsub    $30    $21    $10  
fsw     $28    $0     -1232
fadd    $18    $16    $20  
flw     $17    $0     292
fadd    $16    $1     $1   
fsw     $18    $0     -164
fsub    $13    $27    $1   
fsub    $19    $23    $24  
fadd    $2     $11    $15  
flw     $15    $0     1880
fadd    $29    $17    $24  
fsub    $28    $30    $27  
flw     $5     $0     288
fsub    $15    $1     $23  
fsub    $10    $5     $17  
fadd    $29    $17    $17  
fsw     $21    $0     -1784
flw     $7     $0     -492
fsw     $23    $0     136
fadd    $25    $10    $10  
flw     $7     $0     68
fsub    $25    $13    $13  
fsw     $19    $0     -48
flw     $12    $0     1332
fsw     $17    $0     -308
fsw     $25    $0     1952
flw     $23    $0     1436
fsub    $21    $26    $28  
fsw     $3     $0     560
flw     $30    $0     592
fsw     $14    $0     -1940
fadd    $25    $13    $14  
fsw     $19    $0     -504
fsw     $23    $0     1424
fsw     $4     $0     376
fadd    $7     $26    $10  
flw     $2     $0     -536
flw     $9     $0     -248
flw     $4     $0     -844
fadd    $4     $3     $31  
fadd    $21    $10    $20  
fsub    $19    $24    $11  
flw     $12    $0     -1440
fsub    $27    $8     $15  
fadd    $14    $30    $27  
fsw     $2     $0     -1256
fadd    $18    $13    $18  
flw     $1     $0     -568
flw     $23    $0     1460
fsw     $22    $0     -1556
flw     $23    $0     116
flw     $14    $0     -948
fsub    $25    $0     $9   
flw     $16    $0     -1752
fsw     $17    $0     -280
fsub    $15    $6     $26  
fsw     $14    $0     -992
fsw     $10    $0     -928
fadd    $16    $27    $0   
fsub    $27    $6     $17  
flw     $29    $0     1428
flw     $31    $0     -1176
flw     $30    $0     -464
flw     $21    $0     392
fsw     $12    $0     1228
flw     $8     $0     -872
fsub    $4     $17    $24  
flw     $7     $0     -1628
fsub    $9     $29    $13  
fadd    $25    $26    $10  
fsw     $11    $0     1268
fadd    $31    $14    $6   
flw     $5     $0     980
fsw     $21    $0     328
flw     $2     $0     -176
fadd    $5     $7     $0   
fadd    $8     $12    $4   
fadd    $31    $17    $23  
flw     $11    $0     1284
flw     $1     $0     1604
fadd    $23    $22    $21  
fsw     $20    $0     -360
flw     $20    $0     -1468
fsub    $28    $27    $21  
fadd    $16    $12    $20  
fsw     $1     $0     1692
fsw     $18    $0     -468
fsw     $0     $0     -1156
fsw     $13    $0     812
fsub    $11    $5     $9   
flw     $18    $0     -832
fadd    $11    $19    $6   
flw     $14    $0     1596
flw     $21    $0     -312
fsw     $26    $0     -1124
flw     $5     $0     -1712
flw     $28    $0     -1312
fsub    $7     $26    $30  
fsw     $27    $0     716
fsw     $6     $0     -24
fadd    $11    $6     $28  
flw     $14    $0     -1784
flw     $24    $0     1644
fsub    $20    $21    $7   
fadd    $11    $15    $16  
fadd    $28    $21    $7   
fsub    $4     $0     $7   
fsw     $21    $0     -484
flw     $12    $0     1620
flw     $16    $0     368
flw     $12    $0     288
fadd    $10    $18    $27  
fadd    $6     $28    $19  
fsub    $1     $31    $19  
fsub    $13    $7     $31  
fsw     $23    $0     -1936
fsw     $21    $0     -144
