----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $23    $11    $6   
fadd    $3     $31    $8   
fsw     $0     $0     -200
flw     $5     $0     -428
flw     $5     $0     708
fsw     $1     $0     1932
fsub    $1     $14    $3   
fsw     $20    $0     728
flw     $31    $0     -1844
fsub    $1     $1     $2   
fadd    $7     $19    $31  
fadd    $5     $10    $4   
flw     $28    $0     1588
flw     $31    $0     -104
fsub    $5     $28    $2   
flw     $20    $0     1800
fsw     $25    $0     1076
fsub    $2     $20    $11  
fadd    $21    $23    $22  
fadd    $7     $21    $20  
flw     $7     $0     1468
fadd    $2     $17    $22  
fadd    $29    $8     $1   
fsw     $30    $0     1808
fsub    $8     $31    $15  
fsw     $28    $0     696
fsub    $21    $26    $21  
fadd    $3     $19    $6   
fadd    $17    $15    $11  
fadd    $14    $2     $0   
fsub    $11    $28    $14  
fsw     $27    $0     -836
fsw     $17    $0     -732
flw     $21    $0     1428
fadd    $29    $11    $2   
fsub    $26    $3     $19  
fsw     $30    $0     -664
fsw     $17    $0     -520
fsub    $4     $6     $23  
fsub    $20    $6     $12  
fsub    $1     $17    $12  
flw     $20    $0     -144
fadd    $24    $5     $5   
fsw     $14    $0     -1576
fadd    $20    $3     $20  
fadd    $15    $22    $11  
fadd    $20    $10    $8   
fsub    $11    $1     $28  
fadd    $29    $6     $12  
flw     $10    $0     404
fadd    $4     $31    $31  
fsub    $23    $0     $0   
fsw     $20    $0     1256
fsub    $18    $23    $19  
fadd    $18    $27    $17  
fadd    $30    $13    $22  
fsw     $25    $0     -960
fsub    $15    $14    $9   
fadd    $4     $29    $19  
fsub    $21    $22    $23  
fsw     $22    $0     1840
fadd    $26    $0     $15  
fadd    $8     $10    $19  
fsw     $29    $0     1012
fadd    $14    $28    $19  
fsub    $26    $30    $19  
flw     $26    $0     -948
fsub    $27    $2     $13  
fadd    $2     $7     $9   
fsw     $6     $0     -396
fsw     $18    $0     -448
fadd    $14    $25    $17  
fadd    $4     $21    $18  
fadd    $17    $30    $3   
fsw     $3     $0     -268
fadd    $17    $16    $6   
fsw     $28    $0     -1992
flw     $21    $0     -1452
fadd    $31    $0     $26  
fadd    $8     $6     $9   
fsw     $3     $0     364
fsw     $2     $0     484
fadd    $1     $7     $3   
fsub    $4     $2     $2   
fsub    $1     $28    $18  
flw     $12    $0     -420
fsw     $3     $0     1112
flw     $3     $0     2008
fsw     $31    $0     388
flw     $3     $0     -1804
fsub    $12    $18    $21  
fsub    $28    $7     $13  
flw     $12    $0     432
fsub    $6     $19    $18  
fsw     $28    $0     -1780
fsub    $7     $25    $24  
fsw     $15    $0     168
fsub    $9     $27    $0   
fsub    $6     $18    $21  
fsw     $23    $0     -928
fsw     $0     $0     -732
fadd    $10    $10    $3   
fsub    $15    $6     $27  
fsub    $7     $26    $6   
fsw     $10    $0     -1108
fsw     $28    $0     160
fsub    $7     $30    $24  
fsw     $20    $0     1652
fsw     $12    $0     -1568
fsub    $11    $17    $29  
fsw     $10    $0     -280
fsw     $14    $0     884
fadd    $23    $5     $2   
fadd    $25    $5     $10  
fsub    $22    $13    $20  
fsw     $10    $0     1368
fsub    $27    $23    $8   
flw     $1     $0     348
fsub    $20    $31    $8   
flw     $29    $0     0
fsub    $28    $6     $9   
fsw     $4     $0     1292
fsw     $30    $0     1276
fadd    $9     $13    $15  
fadd    $22    $5     $0   
fsw     $27    $0     140
fsw     $27    $0     -1124
fsub    $16    $9     $11  
flw     $3     $0     1704
fadd    $25    $1     $12  
fsub    $24    $4     $22  
fsub    $22    $20    $16  
fsub    $23    $7     $5   
flw     $23    $0     1552
fsw     $3     $0     144
fadd    $21    $31    $23  
fsub    $27    $24    $24  
fsw     $20    $0     -116
fsw     $14    $0     232
flw     $16    $0     -776
fadd    $15    $27    $29  
fadd    $27    $5     $14  
fsw     $21    $0     -1972
fadd    $25    $28    $11  
fsub    $31    $1     $28  
fsub    $18    $27    $1   
fsw     $15    $0     720
flw     $5     $0     868
flw     $23    $0     -716
fadd    $31    $6     $22  
fadd    $1     $4     $0   
fsub    $24    $4     $0   
fsub    $20    $4     $10  
fsub    $17    $11    $18  
fadd    $13    $29    $21  
fsub    $23    $28    $8   
fsw     $23    $0     528
fadd    $2     $25    $5   
flw     $24    $0     1976
flw     $13    $0     76
fsw     $16    $0     -1396
fadd    $27    $18    $22  
fsw     $22    $0     316
flw     $21    $0     -560
flw     $27    $0     1984
fsub    $12    $23    $19  
fsw     $23    $0     1084
fadd    $2     $1     $4   
fadd    $7     $10    $13  
fsub    $10    $29    $26  
fsw     $13    $0     1564
fadd    $2     $18    $28  
fsub    $13    $5     $6   
fsw     $21    $0     -864
fsub    $3     $2     $16  
fadd    $9     $27    $5   
fadd    $22    $16    $19  
fadd    $9     $10    $10  
fsub    $16    $8     $20  
fsw     $8     $0     1100
fadd    $20    $1     $15  
fsw     $7     $0     1712
fsw     $3     $0     1584
flw     $10    $0     -1844
flw     $30    $0     492
fsub    $19    $12    $5   
flw     $18    $0     -1820
fadd    $25    $27    $3   
flw     $28    $0     1796
flw     $16    $0     -1172
fsw     $27    $0     -360
fadd    $22    $6     $28  
fsub    $12    $21    $5   
fsw     $23    $0     1624
fsub    $26    $26    $8   
flw     $30    $0     1564
fsw     $31    $0     -48
fsub    $8     $7     $12  
fadd    $15    $15    $14  
fsub    $31    $5     $17  
fsub    $7     $9     $24  
fsw     $2     $0     -44
fsw     $30    $0     -1928
fsw     $21    $0     16
