----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $20    $0     -720
flw     $9     $0     664
fsub    $22    $23    $8   
flw     $1     $0     -1720
fsub    $16    $11    $13  
fsub    $3     $4     $23  
fsub    $14    $21    $21  
fadd    $10    $25    $29  
fsub    $25    $22    $22  
fadd    $19    $6     $12  
fadd    $31    $7     $7   
fsw     $5     $0     -1180
fadd    $5     $5     $1   
fsub    $11    $9     $4   
fsub    $31    $23    $27  
fsw     $2     $0     364
fsw     $31    $0     -1908
fadd    $25    $28    $10  
flw     $4     $0     -1936
fsw     $4     $0     364
fadd    $7     $18    $20  
fadd    $12    $0     $30  
flw     $22    $0     -1220
flw     $5     $0     1696
fadd    $10    $4     $31  
flw     $19    $0     -1428
fsw     $12    $0     1640
fadd    $19    $0     $24  
fadd    $19    $27    $28  
fadd    $7     $25    $22  
fsub    $17    $1     $29  
fadd    $28    $22    $14  
fsub    $16    $26    $31  
fsub    $30    $8     $15  
flw     $15    $0     812
fadd    $26    $28    $27  
flw     $6     $0     -1832
fsub    $3     $0     $26  
fadd    $5     $26    $31  
flw     $13    $0     -1004
flw     $20    $0     -1520
fsub    $30    $9     $29  
fsw     $4     $0     1424
fadd    $23    $29    $23  
fadd    $27    $9     $17  
fsw     $7     $0     1420
fadd    $5     $11    $31  
fadd    $6     $11    $7   
fadd    $30    $31    $26  
flw     $17    $0     -676
fadd    $23    $0     $24  
fsub    $19    $31    $22  
fsub    $2     $7     $10  
fsub    $13    $11    $16  
fsw     $15    $0     300
fsw     $7     $0     1680
fsub    $29    $21    $27  
fsw     $29    $0     -1044
fsw     $7     $0     1976
flw     $28    $0     1524
fadd    $7     $29    $3   
fsub    $6     $12    $25  
fsub    $2     $13    $5   
fsw     $19    $0     -1216
flw     $18    $0     608
fsub    $9     $16    $29  
fadd    $14    $29    $28  
fsw     $30    $0     -1916
fsw     $28    $0     -708
fsub    $7     $1     $1   
flw     $1     $0     1812
flw     $20    $0     -1296
fsub    $25    $16    $19  
fadd    $28    $4     $5   
fsub    $24    $21    $24  
flw     $10    $0     -1928
fsub    $18    $8     $11  
flw     $22    $0     248
fsub    $17    $5     $15  
fsw     $15    $0     -1960
fadd    $13    $18    $11  
fadd    $25    $5     $7   
fadd    $9     $15    $17  
fsw     $15    $0     -1240
fadd    $10    $8     $4   
fsub    $25    $20    $11  
flw     $27    $0     1912
fadd    $5     $8     $25  
fsw     $2     $0     980
fsub    $16    $25    $22  
fsub    $20    $26    $18  
fadd    $2     $5     $31  
fsub    $23    $11    $13  
fadd    $7     $5     $5   
fsw     $0     $0     1172
fadd    $14    $14    $9   
fsub    $12    $7     $6   
fsub    $25    $30    $8   
fadd    $31    $24    $6   
flw     $18    $0     -952
flw     $7     $0     236
flw     $19    $0     1948
fsw     $18    $0     268
fsw     $27    $0     -464
fsw     $13    $0     312
flw     $20    $0     -1844
fsw     $7     $0     -232
fsub    $27    $18    $1   
fadd    $25    $26    $0   
flw     $16    $0     -312
fsub    $8     $2     $14  
flw     $9     $0     -1180
fadd    $12    $0     $21  
fadd    $10    $21    $22  
flw     $23    $0     772
flw     $24    $0     1524
fadd    $17    $20    $11  
flw     $4     $0     -484
fsub    $8     $11    $5   
fsw     $8     $0     1800
fsw     $8     $0     1764
fsub    $25    $5     $0   
fadd    $31    $19    $28  
flw     $11    $0     1952
fsub    $10    $16    $6   
fsw     $28    $0     1784
fadd    $20    $15    $22  
flw     $1     $0     1772
flw     $23    $0     156
flw     $10    $0     -1932
fadd    $10    $11    $30  
fsw     $26    $0     248
fadd    $14    $30    $22  
fsw     $6     $0     -1616
fsub    $24    $9     $28  
fsw     $23    $0     -456
flw     $16    $0     -1868
fsw     $15    $0     -1904
fsw     $23    $0     1484
flw     $21    $0     1948
flw     $3     $0     1444
fsub    $4     $16    $5   
fsw     $18    $0     1368
fadd    $7     $13    $17  
fadd    $5     $13    $12  
flw     $2     $0     -1248
fadd    $2     $4     $28  
flw     $23    $0     -296
flw     $3     $0     1832
fadd    $9     $12    $15  
fadd    $12    $11    $18  
fadd    $17    $3     $17  
fsw     $30    $0     1140
fadd    $14    $28    $23  
flw     $30    $0     -2012
flw     $17    $0     -972
flw     $9     $0     -1612
flw     $23    $0     -1672
fadd    $17    $8     $25  
flw     $4     $0     656
fsw     $10    $0     -1348
fsub    $20    $22    $30  
fadd    $20    $14    $15  
fsw     $12    $0     644
fadd    $4     $9     $12  
fsw     $23    $0     420
fsub    $20    $11    $18  
fadd    $24    $22    $18  
fsub    $27    $2     $28  
fadd    $13    $10    $1   
fsw     $29    $0     600
fadd    $21    $0     $0   
fsub    $8     $18    $9   
fsub    $10    $6     $6   
flw     $14    $0     480
fsub    $13    $24    $7   
fadd    $30    $10    $14  
fsw     $28    $0     -1360
fsw     $14    $0     -436
fadd    $27    $28    $25  
fsub    $13    $13    $6   
fsw     $5     $0     1868
flw     $26    $0     864
fsw     $1     $0     -176
fsw     $31    $0     -1140
fsw     $30    $0     -1160
fadd    $21    $10    $6   
fadd    $9     $3     $25  
flw     $31    $0     340
fsub    $17    $4     $2   
fadd    $11    $31    $16  
flw     $14    $0     -1784
flw     $17    $0     716
fadd    $18    $13    $25  
flw     $1     $0     -300
flw     $20    $0     1484
fsw     $19    $0     -140
fsw     $26    $0     1488
fsw     $3     $0     1072
fsw     $21    $0     -1620
fsub    $15    $6     $13  
fsw     $4     $0     -356
fadd    $11    $13    $20  
fadd    $1     $23    $1   
