----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $2     $2     $22  
flw     $11    $0     692
flw     $1     $0     1328
fsub    $25    $2     $5   
fsub    $27    $3     $12  
flw     $10    $0     1908
fsw     $5     $0     460
fsw     $31    $0     -1476
fsw     $18    $0     1828
flw     $21    $0     1584
fsw     $21    $0     952
fadd    $9     $7     $3   
fadd    $7     $28    $22  
fsw     $29    $0     948
fadd    $14    $25    $17  
flw     $11    $0     872
fadd    $18    $8     $29  
flw     $16    $0     -636
fsw     $31    $0     -776
fsub    $14    $28    $31  
flw     $27    $0     1416
fsw     $12    $0     -1172
flw     $20    $0     592
fadd    $23    $21    $9   
fadd    $7     $3     $25  
flw     $15    $0     -72
fsub    $26    $12    $9   
fsw     $3     $0     -588
flw     $24    $0     -1632
flw     $9     $0     1368
fadd    $27    $14    $19  
fadd    $19    $13    $31  
fsub    $18    $7     $12  
fadd    $26    $5     $14  
flw     $24    $0     -1000
fadd    $20    $13    $25  
fadd    $5     $13    $11  
flw     $10    $0     -816
fsub    $27    $30    $30  
flw     $17    $0     -1736
fadd    $17    $19    $22  
fadd    $22    $31    $19  
fsw     $31    $0     -1492
fsw     $14    $0     640
fsw     $21    $0     244
fsw     $25    $0     -736
fsw     $24    $0     -336
fadd    $30    $15    $19  
fadd    $3     $24    $17  
fsub    $7     $1     $28  
flw     $2     $0     -956
fsub    $19    $6     $8   
fsw     $11    $0     1924
flw     $16    $0     868
fsw     $25    $0     1112
flw     $6     $0     -1992
fsub    $9     $4     $14  
flw     $18    $0     -240
fsw     $8     $0     1828
fsub    $9     $9     $0   
fadd    $3     $20    $3   
flw     $2     $0     340
fsw     $6     $0     -432
fsw     $24    $0     -988
fadd    $2     $3     $24  
fsub    $9     $16    $20  
fsw     $4     $0     -912
fadd    $19    $13    $26  
fadd    $25    $4     $18  
fsub    $12    $20    $16  
fsw     $4     $0     -676
fsw     $12    $0     -1100
fsw     $10    $0     1148
fadd    $24    $23    $10  
flw     $2     $0     1116
fsub    $21    $23    $28  
fadd    $13    $29    $1   
fsw     $30    $0     288
flw     $6     $0     1768
fadd    $20    $16    $21  
fadd    $17    $5     $0   
flw     $10    $0     1808
flw     $14    $0     -32
fsw     $30    $0     -1348
fsub    $24    $11    $19  
fadd    $12    $10    $10  
flw     $1     $0     -2024
fsw     $17    $0     -24
fsw     $24    $0     336
flw     $14    $0     272
fsw     $7     $0     -1752
fadd    $4     $10    $6   
flw     $2     $0     -1188
fsw     $1     $0     -40
fsub    $11    $25    $1   
flw     $11    $0     8
fsw     $8     $0     1288
flw     $16    $0     -892
flw     $15    $0     1448
fadd    $23    $7     $19  
flw     $14    $0     476
fsw     $4     $0     -1772
fsub    $16    $2     $11  
fsub    $8     $8     $14  
flw     $18    $0     1660
fadd    $17    $9     $31  
fsw     $7     $0     1992
fsw     $22    $0     -444
flw     $24    $0     1336
fsub    $12    $4     $5   
flw     $16    $0     1720
fadd    $20    $26    $12  
flw     $20    $0     1520
flw     $15    $0     -1584
fsub    $21    $30    $20  
fsw     $13    $0     1880
fsw     $31    $0     1208
fadd    $10    $21    $29  
flw     $2     $0     1280
fsub    $2     $26    $17  
fadd    $11    $30    $20  
fsw     $18    $0     -976
fsw     $8     $0     -532
fsw     $23    $0     1484
fsw     $22    $0     692
fsw     $21    $0     -1596
fsub    $22    $25    $23  
flw     $27    $0     -964
flw     $4     $0     868
fsub    $24    $24    $16  
fsw     $7     $0     -1936
flw     $10    $0     844
fsw     $30    $0     200
fadd    $31    $9     $28  
fsw     $19    $0     -1252
flw     $17    $0     360
fsw     $29    $0     -1104
flw     $3     $0     960
fadd    $22    $17    $1   
fsub    $13    $1     $18  
fsub    $24    $9     $16  
fsub    $8     $15    $24  
fsw     $27    $0     -1888
fadd    $10    $1     $3   
flw     $2     $0     -1736
fsub    $29    $12    $2   
fadd    $18    $30    $26  
fadd    $14    $5     $7   
fadd    $17    $10    $21  
fadd    $21    $1     $15  
flw     $29    $0     1044
fadd    $14    $12    $4   
fsw     $12    $0     -1792
fsub    $10    $27    $5   
fsub    $24    $15    $9   
flw     $20    $0     -1896
fadd    $16    $1     $27  
fadd    $29    $26    $4   
fadd    $23    $23    $27  
fsub    $30    $12    $7   
fsub    $1     $20    $18  
flw     $11    $0     -752
fsub    $6     $26    $21  
flw     $17    $0     644
fsub    $16    $31    $18  
fadd    $24    $10    $30  
fadd    $25    $22    $30  
fadd    $8     $28    $0   
fadd    $28    $10    $2   
flw     $31    $0     -632
fsw     $3     $0     476
fsub    $1     $9     $13  
fsw     $28    $0     -604
flw     $1     $0     204
flw     $26    $0     1832
flw     $24    $0     -380
flw     $9     $0     -1116
fsub    $6     $16    $19  
fadd    $25    $30    $16  
fsub    $10    $24    $12  
fadd    $9     $22    $6   
fsub    $24    $1     $12  
flw     $16    $0     -1780
flw     $18    $0     344
flw     $17    $0     -1752
fadd    $31    $3     $24  
fsw     $27    $0     1560
fadd    $18    $3     $27  
fsw     $5     $0     1804
fadd    $5     $6     $20  
fadd    $23    $18    $29  
fadd    $24    $1     $22  
fadd    $3     $28    $22  
fadd    $26    $4     $0   
fsw     $3     $0     -996
flw     $17    $0     -128
flw     $18    $0     768
fsub    $3     $30    $14  
fsub    $22    $2     $10  
fsw     $18    $0     -948
flw     $12    $0     656
fsub    $19    $26    $7   
fadd    $14    $0     $25  
fadd    $3     $21    $24  
fsub    $6     $15    $24  
fsw     $17    $0     -380
fsw     $24    $0     704
