----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fclass  $25    $27  
slt     $25    $5     $1   
fadd    $18    $7     $25  
lw      $19    $0     2016
slt     $8     $2     $11  
flw     $28    $0     -1468
flw     $24    $0     -1868
fsw     $12    $0     668
addi    $12    $0     -512
sll     $17    $29    $24  
fsub    $2     $21    $26  
flw     $22    $0     -324
flw     $6     $0     -1880
fclass  $20    $18  
sll     $13    $17    $20  
sll     $19    $11    $22  
sub     $25    $9     $5   
srl     $7     $18    $10  
flw     $18    $0     1156
flt     $29    $22    $25  
sw      $19    $0     -260
fsw     $13    $0     1940
sll     $5     $15    $22  
fsub    $16    $9     $0   
lw      $5     $0     12
sw      $8     $0     1876
add     $19    $10    $14  
sll     $8     $26    $10  
sub     $30    $13    $15  
fsub    $16    $21    $23  
sw      $18    $0     -1440
addi    $15    $0     1456
fsub    $17    $29    $3   
fclass  $31    $29  
addi    $27    $0     1240
add     $4     $24    $29  
slt     $28    $5     $4   
add     $24    $21    $26  
srl     $29    $9     $25  
flt     $4     $13    $14  
sll     $5     $1     $12  
lw      $18    $0     220
flt     $27    $28    $12  
slt     $17    $5     $24  
sw      $19    $0     140
srl     $16    $18    $9   
flw     $14    $0     -444
lw      $20    $0     1908
slt     $4     $25    $24  
fclass  $24    $14  
fadd    $30    $25    $5   
sw      $26    $0     652
fsw     $25    $0     208
flw     $30    $0     1184
sub     $10    $16    $16  
fsub    $9     $23    $10  
srl     $14    $10    $7   
addi    $31    $0     -1352
fadd    $31    $7     $20  
flt     $20    $26    $1   
lw      $19    $0     -1056
sw      $20    $0     1880
fsub    $14    $21    $5   
fsub    $15    $4     $7   
add     $18    $1     $4   
sw      $4     $0     -876
fadd    $31    $11    $20  
flw     $29    $0     1424
flw     $15    $0     1396
sw      $26    $0     -1640
fsub    $21    $5     $26  
slt     $12    $18    $18  
srl     $28    $8     $26  
flt     $17    $31    $18  
srl     $6     $25    $0   
fadd    $9     $25    $4   
fadd    $18    $18    $20  
addi    $8     $0     360
fsub    $9     $19    $30  
srl     $19    $11    $12  
sll     $8     $20    $24  
fsub    $14    $11    $17  
sw      $8     $0     180
flt     $13    $14    $5   
flt     $17    $2     $3   
add     $16    $12    $20  
flw     $5     $0     920
fsw     $23    $0     256
fsub    $5     $25    $16  
slt     $7     $18    $4   
fsub    $6     $26    $5   
sw      $5     $0     2008
sw      $3     $0     -228
srl     $7     $24    $18  
add     $8     $21    $3   
sll     $26    $31    $21  
sub     $30    $11    $13  
srl     $27    $27    $4   
sub     $6     $16    $23  
sw      $22    $0     1956
sw      $6     $0     1056
flw     $17    $0     788
flw     $2     $0     -332
sll     $27    $27    $31  
flw     $24    $0     496
flw     $18    $0     2028
srl     $11    $0     $24  
add     $13    $13    $9   
addi    $30    $0     -220
flw     $25    $0     752
flw     $30    $0     828
sub     $17    $4     $28  
add     $24    $16    $23  
addi    $12    $0     -1184
addi    $12    $0     592
srl     $8     $12    $12  
lw      $18    $0     900
srl     $13    $22    $15  
sll     $9     $17    $13  
fadd    $24    $8     $29  
fsub    $16    $31    $12  
srl     $2     $17    $8   
addi    $23    $0     -772
fsw     $23    $0     -1472
fadd    $10    $28    $14  
flt     $14    $16    $10  
sll     $22    $9     $2   
sll     $29    $6     $10  
fclass  $19    $18  
sub     $29    $11    $3   
fclass  $20    $15  
flt     $14    $7     $13  
fsub    $16    $21    $12  
srl     $12    $4     $11  
flw     $6     $0     -1752
fclass  $6     $26  
fsw     $1     $0     1296
slt     $6     $27    $27  
flw     $24    $0     -1104
fadd    $16    $9     $24  
fsub    $9     $24    $20  
fclass  $6     $5   
add     $31    $23    $23  
slt     $21    $16    $8   
slt     $3     $18    $31  
fsub    $7     $9     $20  
slt     $2     $25    $19  
addi    $27    $0     -2032
fsw     $5     $0     976
fclass  $28    $30  
flt     $18    $24    $14  
add     $12    $22    $4   
fclass  $25    $27  
add     $20    $28    $21  
srl     $19    $4     $7   
flw     $2     $0     1816
srl     $10    $14    $10  
sll     $19    $23    $1   
fclass  $12    $31  
fadd    $18    $6     $4   
lw      $31    $0     84
add     $27    $11    $12  
sub     $15    $17    $2   
fsw     $26    $0     1592
flw     $4     $0     -1900
slt     $28    $31    $11  
fclass  $19    $31  
fadd    $26    $6     $8   
lw      $21    $0     880
sub     $13    $7     $22  
fsw     $11    $0     -1112
flt     $15    $27    $14  
lw      $22    $0     -876
srl     $19    $28    $14  
sw      $17    $0     460
fsw     $23    $0     -1656
sub     $27    $17    $25  
flw     $3     $0     1332
flt     $26    $28    $5   
sll     $21    $17    $13  
fadd    $8     $3     $30  
flt     $19    $10    $6   
fsw     $16    $0     544
fsw     $5     $0     332
addi    $30    $0     -1920
flt     $22    $17    $8   
srl     $23    $9     $23  
sll     $3     $10    $4   
sll     $24    $31    $22  
fclass  $16    $23  
add     $20    $24    $24  
flw     $27    $0     984
srl     $2     $25    $15  
flw     $10    $0     -464
slt     $1     $9     $24  
fadd    $2     $7     $27  
sw      $1     $0     12
sub     $5     $13    $17  
sw      $6     $0     -120
sub     $14    $15    $11  
fsub    $1     $28    $14  
lw      $3     $0     -1960
fclass  $18    $16  
sub     $10    $15    $21  
fclass  $25    $27  
fadd    $23    $15    $23  
flt     $30    $5     $0   
add     $29    $27    $31  
add     $13    $10    $31  
add     $25    $12    $29  
lw      $27    $0     824
fadd    $12    $27    $24  
srl     $24    $20    $10  
flw     $26    $0     1964
sll     $20    $13    $11  
slt     $5     $30    $9   
