----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
add     $17    $9     $16  
sw      $3     $0     -1872
addi    $25    $0     -1412
addi    $3     $0     80
fclass  $3     $23  
fsw     $30    $0     1752
sub     $9     $15    $23  
lw      $20    $0     1148
flw     $23    $0     -2024
fsw     $13    $0     540
sub     $9     $29    $7   
srl     $13    $12    $11  
fadd    $16    $24    $29  
slt     $14    $9     $3   
lw      $30    $0     768
addi    $2     $0     -1804
sub     $29    $9     $3   
sll     $16    $15    $8   
sw      $5     $0     -148
fsw     $20    $0     -52
addi    $16    $0     -352
flt     $21    $26    $19  
add     $1     $17    $27  
add     $25    $0     $8   
flw     $4     $0     1360
sub     $3     $0     $23  
fadd    $17    $29    $9   
fsw     $16    $0     664
flt     $22    $30    $7   
sub     $30    $14    $16  
fadd    $8     $26    $16  
sll     $5     $29    $23  
sw      $16    $0     -1360
fsub    $5     $19    $9   
addi    $28    $0     1548
sw      $26    $0     88
flw     $8     $0     636
fadd    $13    $19    $19  
lw      $10    $0     1564
fclass  $1     $8   
addi    $31    $0     588
sll     $11    $5     $31  
fsw     $2     $0     248
fadd    $31    $3     $27  
flw     $7     $0     -180
sll     $19    $0     $11  
flt     $5     $30    $28  
fsub    $17    $10    $7   
sll     $27    $31    $8   
fsw     $2     $0     -548
sll     $10    $11    $8   
sw      $18    $0     940
addi    $3     $0     1780
lw      $16    $0     296
fsw     $12    $0     -1404
lw      $14    $0     1140
sub     $7     $14    $7   
sll     $5     $11    $9   
fadd    $31    $18    $27  
sll     $14    $13    $20  
fadd    $31    $25    $3   
sll     $30    $12    $24  
fadd    $23    $14    $12  
fadd    $8     $14    $4   
sw      $17    $0     -592
fadd    $21    $16    $7   
sub     $1     $3     $2   
add     $12    $30    $3   
srl     $8     $23    $22  
flw     $25    $0     -908
sw      $20    $0     -988
sw      $19    $0     1480
flt     $19    $19    $9   
fclass  $2     $12  
slt     $28    $7     $29  
flt     $3     $15    $29  
fclass  $4     $6   
flt     $14    $16    $1   
lw      $27    $0     -1708
srl     $27    $17    $26  
sw      $27    $0     464
fclass  $11    $11  
sub     $18    $20    $1   
srl     $28    $3     $7   
fsw     $28    $0     -244
addi    $19    $0     968
add     $9     $18    $10  
add     $5     $3     $0   
flt     $22    $17    $4   
fsub    $23    $0     $7   
srl     $28    $6     $8   
fsw     $19    $0     1704
flt     $24    $10    $30  
sw      $14    $0     124
addi    $22    $0     -688
fadd    $8     $16    $15  
fclass  $18    $27  
flt     $2     $17    $5   
fclass  $10    $29  
lw      $3     $0     612
flw     $3     $0     -1148
sw      $21    $0     -1872
sub     $31    $29    $18  
sll     $12    $13    $5   
lw      $20    $0     -664
fclass  $13    $25  
flt     $7     $15    $24  
flw     $28    $0     172
srl     $13    $6     $13  
flt     $8     $22    $13  
fsub    $18    $25    $4   
fadd    $8     $25    $31  
addi    $5     $0     -1156
fclass  $18    $31  
fsub    $21    $29    $24  
srl     $31    $22    $30  
flw     $22    $0     128
flt     $21    $24    $2   
addi    $14    $0     2028
sub     $15    $1     $2   
addi    $31    $0     -1116
fsub    $11    $28    $17  
sw      $12    $0     716
fadd    $10    $24    $10  
sw      $19    $0     1484
sub     $15    $7     $15  
add     $15    $11    $25  
srl     $3     $7     $30  
add     $17    $16    $18  
addi    $12    $0     1888
fsub    $20    $6     $9   
fsub    $21    $4     $8   
fadd    $24    $2     $13  
fsw     $20    $0     -784
slt     $13    $31    $19  
fclass  $9     $18  
addi    $17    $0     1384
fclass  $30    $19  
fclass  $18    $4   
fsub    $23    $23    $3   
sll     $30    $12    $25  
srl     $5     $15    $23  
add     $29    $21    $18  
sw      $19    $0     -1568
addi    $9     $0     1324
fclass  $7     $0   
srl     $3     $2     $16  
sub     $21    $2     $11  
sll     $13    $1     $23  
fsw     $8     $0     -448
sub     $3     $23    $20  
sub     $18    $20    $5   
fclass  $30    $17  
fclass  $11    $31  
add     $11    $26    $18  
slt     $24    $9     $25  
sw      $19    $0     280
fsw     $25    $0     2036
slt     $19    $17    $6   
sub     $16    $20    $25  
add     $14    $21    $6   
fsub    $12    $27    $11  
srl     $29    $1     $12  
flw     $30    $0     -1972
add     $22    $1     $27  
fsw     $4     $0     740
fclass  $2     $0   
addi    $7     $0     1176
slt     $8     $24    $27  
sw      $4     $0     -220
sll     $16    $31    $19  
slt     $4     $9     $6   
sub     $28    $5     $7   
fsub    $11    $21    $13  
addi    $19    $0     812
flw     $10    $0     -2008
lw      $5     $0     88
fsw     $24    $0     -1772
fclass  $4     $28  
slt     $15    $13    $30  
addi    $27    $0     -1044
flw     $13    $0     408
fadd    $26    $10    $23  
slt     $15    $3     $3   
fadd    $10    $12    $14  
fsub    $26    $22    $3   
fsub    $5     $13    $29  
srl     $13    $24    $31  
addi    $6     $0     -352
lw      $12    $0     444
fclass  $7     $2   
fsub    $28    $30    $7   
fadd    $10    $13    $28  
sub     $2     $11    $23  
sll     $6     $16    $3   
slt     $30    $10    $20  
flw     $8     $0     -1052
flw     $22    $0     1648
fclass  $24    $3   
fadd    $2     $5     $14  
fadd    $23    $12    $2   
sub     $18    $10    $18  
fadd    $8     $4     $10  
add     $17    $8     $29  
fsw     $6     $0     -1812
flw     $26    $0     -608
srl     $7     $5     $9   
sll     $10    $27    $25  
fsw     $23    $0     352
flt     $21    $31    $23  
sw      $30    $0     -1788
addi    $19    $0     1784
slt     $30    $11    $22  
fclass  $19    $12  
slt     $9     $4     $13  
sw      $30    $0     152
