----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $14    $0     $3   
flw     $27    $0     -1668
flt     $14    $8     $10  
flw     $3     $0     4
sub     $21    $12    $26  
fsw     $10    $0     1316
flt     $26    $13    $9   
add     $12    $12    $2   
sub     $31    $8     $16  
fclass  $15    $6   
sw      $2     $0     -1680
sub     $1     $25    $8   
sll     $4     $10    $0   
slt     $26    $2     $1   
fclass  $2     $16  
sw      $24    $0     -1096
fadd    $2     $15    $17  
lw      $3     $0     1028
sw      $1     $0     -1276
fclass  $18    $18  
sw      $5     $0     808
sw      $3     $0     -408
lw      $21    $0     1272
fsw     $23    $0     -648
fsub    $9     $11    $1   
addi    $5     $0     1688
addi    $10    $0     -284
fclass  $4     $25  
srl     $16    $3     $5   
sub     $29    $14    $6   
flt     $21    $22    $5   
fsub    $6     $29    $13  
flw     $4     $0     1856
fclass  $3     $15  
fsw     $15    $0     -952
sub     $7     $29    $3   
flw     $25    $0     532
slt     $2     $28    $23  
sub     $27    $10    $0   
sll     $2     $27    $23  
srl     $8     $31    $6   
add     $22    $17    $2   
lw      $19    $0     -668
flt     $6     $29    $3   
sw      $1     $0     1168
sw      $22    $0     -1616
sll     $12    $11    $11  
fsub    $9     $7     $3   
srl     $12    $24    $3   
fsub    $4     $8     $11  
sub     $30    $25    $8   
fsw     $13    $0     -852
fsub    $24    $5     $26  
fsub    $24    $0     $23  
fsub    $17    $1     $2   
flt     $5     $11    $9   
fadd    $26    $25    $31  
srl     $7     $24    $11  
sll     $30    $24    $6   
flw     $28    $0     -1868
fsub    $23    $7     $9   
fsub    $26    $13    $16  
sub     $11    $5     $20  
slt     $11    $28    $2   
flw     $14    $0     440
sll     $6     $31    $22  
fsw     $30    $0     580
fsw     $6     $0     -2036
srl     $13    $8     $18  
flt     $27    $20    $1   
flt     $22    $2     $8   
lw      $17    $0     -648
sub     $5     $22    $24  
add     $13    $24    $31  
slt     $1     $6     $12  
fsub    $29    $12    $6   
slt     $30    $5     $5   
add     $15    $19    $21  
add     $6     $15    $29  
lw      $7     $0     732
sub     $12    $12    $1   
addi    $31    $0     -484
sub     $21    $5     $14  
fsub    $12    $4     $30  
sw      $24    $0     -1176
sub     $12    $18    $26  
sw      $1     $0     2036
fclass  $20    $16  
add     $27    $0     $10  
fclass  $17    $28  
srl     $23    $15    $11  
srl     $10    $6     $30  
fsub    $16    $19    $8   
fsw     $4     $0     -552
sub     $18    $27    $1   
fclass  $3     $29  
srl     $23    $10    $7   
sub     $21    $3     $24  
fsub    $10    $15    $11  
sub     $18    $14    $8   
addi    $13    $0     -920
fclass  $16    $31  
lw      $4     $0     1368
sll     $19    $9     $31  
sw      $2     $0     -1036
add     $16    $4     $2   
add     $18    $19    $4   
addi    $21    $0     -1448
srl     $12    $17    $5   
sub     $22    $3     $24  
flw     $7     $0     1676
sll     $6     $8     $6   
add     $21    $27    $3   
slt     $16    $7     $14  
fadd    $13    $31    $24  
fadd    $10    $6     $27  
fsw     $26    $0     -292
fsub    $23    $2     $8   
srl     $5     $4     $26  
sub     $24    $8     $3   
fsw     $31    $0     1936
fsw     $13    $0     -44
fadd    $20    $19    $7   
flt     $22    $8     $5   
flw     $1     $0     -96
fsw     $12    $0     584
fsub    $20    $29    $30  
lw      $6     $0     -1268
srl     $28    $16    $17  
flw     $4     $0     1592
slt     $27    $30    $2   
addi    $25    $0     -1772
fclass  $17    $5   
sw      $12    $0     -552
fadd    $14    $31    $5   
fsub    $29    $21    $4   
fadd    $18    $2     $1   
fadd    $19    $2     $26  
srl     $27    $27    $18  
fclass  $23    $20  
srl     $8     $11    $21  
fsw     $7     $0     924
fclass  $23    $20  
addi    $15    $0     0
sub     $25    $12    $1   
slt     $19    $6     $28  
srl     $16    $29    $10  
lw      $17    $0     428
lw      $10    $0     1820
fsw     $19    $0     1332
slt     $5     $23    $28  
fsub    $7     $5     $30  
flt     $7     $25    $9   
fsub    $10    $28    $20  
srl     $13    $0     $20  
flw     $16    $0     1668
fclass  $25    $18  
add     $7     $5     $0   
srl     $27    $7     $0   
slt     $16    $23    $2   
flt     $8     $6     $0   
fadd    $7     $28    $11  
flt     $18    $20    $14  
lw      $12    $0     1508
addi    $14    $0     -1520
sll     $24    $25    $11  
fsw     $14    $0     1448
fsub    $7     $7     $20  
slt     $14    $8     $30  
add     $12    $0     $24  
slt     $31    $9     $7   
fsw     $9     $0     944
add     $31    $21    $11  
addi    $11    $0     -1328
fadd    $23    $20    $7   
fadd    $7     $29    $3   
fsub    $20    $6     $13  
flw     $4     $0     816
flw     $11    $0     1352
fclass  $19    $19  
slt     $24    $11    $13  
sub     $31    $26    $23  
sub     $3     $30    $0   
addi    $18    $0     -1384
fsub    $21    $10    $17  
sw      $8     $0     676
flt     $16    $11    $0   
srl     $18    $29    $4   
fclass  $13    $9   
add     $29    $20    $20  
sll     $19    $0     $28  
sll     $22    $6     $12  
srl     $19    $27    $5   
flw     $7     $0     1216
lw      $7     $0     -644
flw     $1     $0     2024
fsw     $15    $0     1556
add     $31    $26    $31  
lw      $23    $0     -1028
fsw     $7     $0     1704
addi    $27    $0     -1492
fclass  $8     $11  
addi    $28    $0     -1768
flw     $17    $0     -1396
add     $1     $10    $20  
flw     $19    $0     -736
fclass  $19    $2   
fclass  $31    $31  
sub     $12    $29    $21  
sw      $4     $0     920
sub     $14    $23    $25  
flw     $3     $0     -1868
slt     $2     $16    $23  
sub     $23    $23    $19  
fclass  $21    $4   
