----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $31    $0     1512
flw     $22    $0     -1780
fsw     $20    $0     1180
fsw     $11    $0     -32
fadd    $8     $9     $16  
fsw     $28    $0     296
fsw     $7     $0     -752
fsub    $21    $3     $26  
fsw     $8     $0     -844
fsub    $7     $23    $4   
fsw     $20    $0     -1972
fadd    $6     $11    $19  
fadd    $16    $28    $12  
fsub    $17    $30    $11  
fadd    $14    $21    $31  
fadd    $10    $18    $6   
fsw     $8     $0     -1888
fsw     $18    $0     -276
fadd    $26    $16    $8   
flw     $12    $0     684
flw     $20    $0     -1816
fsw     $22    $0     1796
flw     $22    $0     1204
fsw     $20    $0     1712
flw     $22    $0     688
fadd    $7     $25    $22  
fsw     $9     $0     -1616
fsub    $26    $23    $3   
fadd    $23    $0     $0   
fadd    $29    $16    $28  
fsw     $13    $0     1592
fsub    $25    $31    $2   
fadd    $19    $12    $9   
fadd    $28    $12    $6   
fadd    $7     $26    $5   
fadd    $10    $3     $13  
fadd    $14    $4     $27  
fsub    $2     $13    $31  
fadd    $29    $22    $29  
flw     $19    $0     1184
fsub    $27    $27    $6   
flw     $1     $0     652
flw     $22    $0     -668
fsw     $25    $0     1796
fadd    $13    $7     $22  
fsw     $25    $0     -532
fsub    $22    $8     $10  
fsub    $19    $10    $10  
flw     $10    $0     240
flw     $31    $0     1468
fsub    $2     $3     $20  
flw     $31    $0     1728
fadd    $4     $9     $12  
fsw     $24    $0     -856
fsub    $14    $30    $16  
fsw     $6     $0     -412
flw     $28    $0     -940
fsub    $16    $12    $1   
flw     $17    $0     1824
flw     $26    $0     1796
fsub    $22    $23    $5   
flw     $26    $0     404
fadd    $22    $2     $14  
fsub    $3     $5     $21  
fsub    $14    $20    $7   
flw     $27    $0     1320
fsw     $3     $0     -1708
fsw     $11    $0     288
fsub    $8     $22    $28  
fadd    $13    $17    $3   
fsw     $17    $0     932
fsw     $26    $0     668
fsw     $31    $0     -1792
fsub    $15    $24    $24  
fadd    $17    $27    $24  
fadd    $31    $11    $1   
flw     $22    $0     -628
flw     $17    $0     1432
fadd    $5     $11    $23  
fsw     $11    $0     860
flw     $31    $0     -100
fsw     $19    $0     132
fadd    $22    $25    $3   
flw     $4     $0     -1500
fsw     $8     $0     956
fsub    $14    $21    $29  
fsub    $13    $5     $10  
fsub    $20    $11    $22  
fsub    $22    $22    $12  
fsw     $4     $0     -1624
fsw     $20    $0     -792
fsw     $8     $0     168
fsw     $10    $0     -1036
fsw     $20    $0     -952
flw     $16    $0     -460
fadd    $21    $27    $0   
fadd    $25    $4     $26  
flw     $2     $0     28
fsub    $31    $24    $30  
fsw     $20    $0     252
fsub    $20    $13    $17  
fadd    $29    $27    $0   
fsw     $10    $0     -696
fsub    $1     $31    $7   
fsub    $1     $13    $14  
fsub    $19    $5     $22  
flw     $19    $0     1744
fsw     $20    $0     840
fsw     $18    $0     788
fsw     $29    $0     -644
flw     $30    $0     -1388
fsw     $0     $0     -1116
flw     $9     $0     -716
flw     $13    $0     1512
fsw     $13    $0     -1988
flw     $6     $0     -1796
flw     $16    $0     -716
fsub    $19    $10    $28  
fsub    $11    $12    $22  
flw     $15    $0     1668
fadd    $9     $5     $8   
fsub    $14    $1     $24  
flw     $5     $0     -1776
fadd    $31    $30    $11  
flw     $30    $0     720
fadd    $15    $8     $23  
fsub    $6     $22    $13  
fsw     $14    $0     712
fsub    $5     $3     $15  
fadd    $27    $28    $3   
flw     $19    $0     108
flw     $3     $0     656
fsub    $27    $3     $24  
fsw     $19    $0     -852
fsw     $31    $0     1576
fadd    $30    $0     $24  
fsw     $14    $0     740
fsub    $28    $8     $21  
fadd    $9     $11    $18  
fsub    $8     $13    $29  
flw     $20    $0     940
flw     $27    $0     624
fadd    $3     $2     $24  
fsub    $24    $28    $22  
fadd    $1     $15    $8   
fadd    $3     $26    $21  
fadd    $24    $28    $20  
fsub    $23    $19    $16  
fsub    $9     $0     $30  
flw     $7     $0     -2008
fadd    $9     $21    $14  
fsw     $9     $0     -920
fsub    $12    $26    $21  
flw     $31    $0     72
fadd    $4     $8     $29  
fsub    $27    $7     $7   
fadd    $22    $16    $16  
fsw     $16    $0     1356
flw     $16    $0     -140
fsw     $9     $0     1128
fsw     $16    $0     808
fsw     $1     $0     -2004
fadd    $18    $17    $0   
fsw     $2     $0     480
fsw     $2     $0     1684
fadd    $22    $31    $0   
flw     $19    $0     1904
fadd    $26    $20    $5   
fsub    $24    $3     $26  
fadd    $26    $28    $9   
flw     $19    $0     -1180
fsw     $29    $0     -1268
fsub    $20    $24    $26  
fadd    $2     $20    $17  
fsub    $18    $11    $27  
fadd    $5     $25    $25  
fsub    $3     $27    $30  
fsub    $24    $30    $12  
fsw     $14    $0     -680
flw     $10    $0     -268
fsub    $2     $8     $0   
fadd    $12    $0     $14  
flw     $15    $0     436
flw     $31    $0     668
fadd    $22    $23    $23  
flw     $30    $0     -1664
fsub    $28    $6     $8   
flw     $12    $0     1780
fadd    $31    $12    $0   
flw     $6     $0     204
fsw     $11    $0     316
flw     $31    $0     -364
fsub    $6     $27    $2   
flw     $29    $0     -744
fsub    $31    $13    $6   
flw     $7     $0     1576
fsub    $28    $18    $17  
fsw     $15    $0     132
fsub    $16    $30    $3   
fadd    $25    $6     $2   
flw     $19    $0     1952
flw     $6     $0     1340
fadd    $30    $9     $18  
fsw     $16    $0     792
fsub    $21    $19    $30  
fsub    $18    $26    $19  
fsub    $6     $9     $16  
