----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $14    $15    $12  
fsw     $9     $0     548
flw     $17    $0     -2008
fadd    $31    $1     $16  
fadd    $5     $19    $6   
flw     $20    $0     956
flw     $4     $0     -1072
fsub    $6     $31    $4   
fsub    $19    $9     $17  
fadd    $29    $0     $9   
fsub    $5     $8     $7   
fsub    $4     $23    $8   
fsub    $2     $3     $28  
fsw     $30    $0     -1060
flw     $28    $0     720
fadd    $24    $31    $1   
fsub    $22    $24    $27  
fsw     $3     $0     1664
fsub    $4     $11    $25  
fsw     $12    $0     592
fsw     $3     $0     176
fadd    $15    $26    $5   
fsw     $24    $0     -328
fsw     $1     $0     -1872
fsub    $13    $0     $26  
fadd    $13    $29    $17  
flw     $27    $0     -1004
fsub    $31    $5     $9   
fadd    $16    $13    $26  
fsub    $15    $5     $20  
fsw     $31    $0     -1556
fadd    $13    $22    $29  
fadd    $21    $19    $18  
fadd    $15    $13    $28  
fsub    $25    $1     $17  
fsw     $22    $0     -232
fsw     $12    $0     -660
flw     $18    $0     828
fsw     $28    $0     -1512
fsub    $30    $28    $1   
fadd    $18    $15    $21  
fadd    $27    $5     $22  
fadd    $7     $15    $13  
fadd    $18    $18    $3   
fsw     $8     $0     -1608
flw     $6     $0     1796
fsw     $30    $0     668
fsw     $23    $0     -1616
fsw     $0     $0     -1748
fsub    $6     $1     $2   
fadd    $29    $11    $4   
fadd    $30    $8     $15  
fsw     $19    $0     -1552
fadd    $13    $14    $1   
flw     $7     $0     -736
flw     $22    $0     856
flw     $23    $0     -52
fsub    $15    $2     $18  
fsub    $27    $21    $21  
fsw     $16    $0     1716
fadd    $6     $16    $13  
fadd    $29    $4     $27  
flw     $6     $0     -1508
flw     $29    $0     -1232
flw     $13    $0     -272
fsw     $18    $0     -224
flw     $22    $0     248
fadd    $7     $8     $20  
fsub    $11    $28    $25  
fadd    $20    $2     $29  
flw     $15    $0     -408
fsub    $13    $22    $15  
fsw     $16    $0     20
fsub    $20    $14    $28  
fadd    $25    $15    $22  
fsw     $21    $0     -136
fsub    $28    $19    $28  
fadd    $22    $13    $14  
flw     $20    $0     760
fsw     $19    $0     -520
fsub    $19    $11    $13  
fsw     $13    $0     -496
fadd    $28    $29    $24  
flw     $30    $0     -712
fadd    $31    $0     $30  
fsub    $3     $4     $8   
flw     $25    $0     1568
flw     $9     $0     -836
fsw     $1     $0     1680
fsw     $17    $0     1624
fsub    $30    $26    $16  
fadd    $5     $1     $17  
fsub    $3     $13    $27  
flw     $10    $0     -248
fsub    $3     $29    $21  
fadd    $22    $30    $29  
fadd    $21    $5     $27  
fadd    $15    $17    $0   
fsub    $22    $17    $0   
fsw     $27    $0     -1124
fadd    $14    $11    $5   
fadd    $25    $14    $5   
fsub    $18    $27    $2   
fsw     $29    $0     -852
fadd    $20    $30    $9   
flw     $16    $0     1344
fsub    $5     $10    $16  
flw     $29    $0     -652
flw     $12    $0     1476
flw     $26    $0     604
fadd    $24    $22    $4   
flw     $13    $0     796
fadd    $2     $1     $6   
fsw     $20    $0     1436
fsub    $12    $1     $2   
fsub    $10    $12    $21  
fadd    $15    $3     $25  
fadd    $16    $16    $25  
flw     $28    $0     1716
fsub    $28    $3     $0   
fsub    $30    $9     $26  
fadd    $11    $17    $25  
fadd    $7     $23    $9   
flw     $1     $0     1936
flw     $9     $0     1896
fsub    $12    $18    $3   
flw     $26    $0     -1872
fadd    $18    $6     $14  
flw     $13    $0     600
flw     $30    $0     -1968
fadd    $21    $6     $23  
fsw     $25    $0     132
fadd    $13    $13    $5   
fadd    $4     $23    $26  
fadd    $1     $5     $17  
fadd    $6     $13    $19  
fadd    $17    $19    $14  
flw     $11    $0     400
fsw     $2     $0     500
fsub    $21    $7     $5   
flw     $22    $0     -928
flw     $10    $0     1892
fadd    $17    $23    $3   
fadd    $14    $8     $31  
flw     $11    $0     -1980
flw     $17    $0     504
fsw     $12    $0     0
flw     $11    $0     -1720
flw     $10    $0     1256
fsub    $22    $17    $1   
fsw     $29    $0     236
flw     $27    $0     -1736
fadd    $4     $5     $30  
fadd    $4     $13    $25  
fsub    $17    $3     $29  
fsub    $26    $6     $20  
fadd    $21    $5     $25  
flw     $31    $0     1164
fadd    $28    $21    $31  
fadd    $13    $8     $29  
flw     $20    $0     -1732
fsub    $9     $18    $8   
fadd    $16    $7     $15  
flw     $23    $0     -1024
fsub    $13    $11    $22  
fsub    $6     $20    $10  
flw     $7     $0     96
flw     $10    $0     -776
flw     $10    $0     1092
fsw     $17    $0     -552
fsub    $18    $28    $4   
flw     $30    $0     1320
flw     $29    $0     -1928
fsub    $18    $23    $29  
fsub    $18    $21    $25  
fadd    $23    $30    $23  
fsub    $10    $30    $29  
flw     $5     $0     528
fadd    $10    $2     $10  
fadd    $16    $29    $15  
fsub    $21    $12    $19  
flw     $31    $0     932
fsw     $24    $0     1756
fsub    $22    $14    $4   
fsub    $19    $2     $15  
fsw     $12    $0     384
flw     $13    $0     -996
fsw     $12    $0     -1112
fsw     $13    $0     -736
fsub    $14    $30    $7   
fadd    $24    $29    $23  
fadd    $25    $19    $9   
fadd    $6     $1     $19  
fadd    $10    $18    $22  
fsub    $24    $16    $19  
flw     $22    $0     -1696
flw     $15    $0     -52
fsw     $17    $0     -572
fadd    $3     $1     $0   
fadd    $25    $7     $31  
flw     $1     $0     1864
flw     $13    $0     1812
flw     $7     $0     980
fsub    $23    $2     $6   
fsw     $3     $0     1440
