----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $5     $0     340
fsub    $3     $11    $30  
fsub    $23    $4     $0   
fsw     $3     $0     -140
fsw     $18    $0     -800
fsw     $10    $0     -1672
flw     $30    $0     -284
flw     $24    $0     -900
fsub    $11    $25    $21  
fadd    $19    $30    $29  
fsub    $6     $20    $16  
flw     $20    $0     -700
fsub    $3     $17    $24  
fadd    $21    $9     $28  
flw     $2     $0     -960
fsub    $24    $5     $3   
flw     $2     $0     676
fsw     $7     $0     1632
flw     $4     $0     1484
flw     $1     $0     120
fsw     $22    $0     -644
fadd    $24    $15    $10  
fadd    $29    $16    $14  
fadd    $9     $6     $16  
fadd    $5     $18    $17  
fsub    $7     $29    $11  
fsw     $11    $0     -2000
fsub    $15    $23    $10  
fadd    $6     $8     $16  
fsw     $7     $0     520
fsub    $18    $10    $27  
fadd    $2     $3     $8   
flw     $23    $0     -1988
flw     $5     $0     -568
fadd    $8     $10    $22  
flw     $29    $0     1876
fadd    $9     $29    $8   
fsub    $11    $1     $9   
fsub    $15    $22    $10  
fadd    $21    $6     $15  
fadd    $6     $13    $22  
fsub    $25    $18    $13  
flw     $21    $0     -704
fadd    $5     $24    $7   
fsw     $8     $0     1068
fsub    $3     $4     $9   
fsub    $2     $14    $15  
flw     $10    $0     -1348
fadd    $16    $21    $22  
fsub    $31    $26    $19  
fsw     $24    $0     -1128
fadd    $9     $13    $24  
fsub    $15    $0     $12  
fadd    $27    $18    $22  
flw     $3     $0     1636
fadd    $12    $26    $0   
fsw     $31    $0     708
flw     $25    $0     -1692
fadd    $1     $31    $28  
fsub    $30    $31    $29  
fadd    $22    $23    $25  
fsw     $8     $0     772
fsub    $16    $5     $11  
fadd    $15    $4     $20  
fsw     $29    $0     -780
fsw     $27    $0     -1332
fadd    $10    $20    $2   
fsw     $9     $0     -592
flw     $18    $0     -720
fsw     $28    $0     1196
fsub    $3     $20    $18  
fsub    $12    $11    $28  
flw     $4     $0     -1504
fsw     $5     $0     1776
flw     $12    $0     -584
fsub    $30    $3     $12  
fsub    $24    $18    $13  
flw     $22    $0     1860
flw     $10    $0     -64
flw     $8     $0     1408
fsub    $4     $24    $27  
fsub    $5     $26    $29  
fsub    $27    $13    $27  
flw     $18    $0     -1760
flw     $29    $0     1896
fsub    $17    $18    $21  
fadd    $8     $1     $28  
flw     $16    $0     300
flw     $29    $0     -968
fadd    $3     $16    $1   
flw     $7     $0     -840
fsw     $26    $0     896
fsub    $3     $24    $6   
fsw     $27    $0     -616
fadd    $14    $29    $10  
fadd    $17    $20    $16  
flw     $25    $0     -1688
fadd    $4     $12    $31  
fadd    $4     $17    $19  
flw     $4     $0     336
fadd    $15    $7     $23  
fsub    $25    $13    $28  
fsw     $27    $0     800
fadd    $11    $3     $30  
fsub    $4     $0     $25  
flw     $12    $0     72
fsw     $23    $0     92
flw     $13    $0     -100
fsw     $28    $0     -1528
fsw     $30    $0     392
fsw     $24    $0     2028
fsw     $14    $0     32
fadd    $22    $14    $9   
flw     $10    $0     -608
fadd    $4     $26    $18  
fadd    $26    $19    $18  
fsw     $29    $0     -1876
fsw     $2     $0     -1992
fadd    $5     $7     $18  
fsub    $2     $30    $9   
flw     $25    $0     -1252
fsw     $21    $0     -432
fadd    $4     $8     $5   
fsw     $27    $0     388
flw     $10    $0     612
fsw     $30    $0     -268
fsub    $26    $8     $12  
fadd    $25    $25    $8   
fadd    $27    $1     $14  
flw     $11    $0     952
fsw     $21    $0     1376
flw     $28    $0     1528
fsw     $13    $0     -296
flw     $11    $0     388
fsub    $1     $13    $27  
fsub    $20    $11    $22  
fsw     $15    $0     1824
fadd    $14    $21    $2   
fadd    $26    $16    $10  
flw     $2     $0     352
flw     $13    $0     1316
fsw     $19    $0     -1104
fsub    $7     $27    $10  
fsub    $12    $21    $22  
fsw     $14    $0     -52
fsub    $17    $10    $0   
fadd    $14    $28    $7   
fsub    $13    $21    $23  
fsub    $5     $11    $29  
fadd    $20    $8     $16  
fadd    $18    $11    $24  
flw     $12    $0     972
fsw     $11    $0     1608
fadd    $4     $24    $23  
fadd    $4     $14    $13  
fsub    $12    $18    $11  
flw     $13    $0     -908
flw     $17    $0     -468
flw     $29    $0     -1648
fsub    $25    $19    $17  
flw     $20    $0     -1816
fadd    $7     $8     $21  
fsub    $13    $13    $17  
flw     $13    $0     736
flw     $17    $0     -928
fsw     $20    $0     -224
fsw     $8     $0     -460
fsub    $1     $15    $2   
fsw     $28    $0     692
fsub    $7     $23    $27  
fsw     $28    $0     1360
fsub    $22    $26    $10  
fadd    $8     $9     $28  
fsw     $27    $0     -1644
flw     $12    $0     -472
fadd    $22    $29    $11  
fsub    $31    $29    $26  
fsw     $2     $0     572
fsw     $22    $0     -680
flw     $10    $0     1980
flw     $24    $0     156
fsw     $22    $0     816
fadd    $24    $23    $26  
fsub    $18    $22    $16  
fsub    $6     $29    $28  
flw     $22    $0     1456
fsw     $12    $0     1860
fadd    $12    $8     $11  
fadd    $2     $2     $29  
fadd    $23    $21    $28  
fadd    $12    $29    $1   
fsw     $17    $0     112
fsw     $10    $0     -1136
fsw     $14    $0     -1404
fadd    $10    $6     $23  
fsub    $4     $19    $0   
flw     $2     $0     -1812
fsw     $0     $0     -1980
fadd    $8     $22    $6   
fadd    $24    $15    $30  
fsub    $20    $23    $12  
fsw     $10    $0     980
fsw     $17    $0     -1292
flw     $23    $0     1904
fadd    $4     $8     $29  
flw     $27    $0     1196
