----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $16    $0     -1496
fsw     $23    $0     -552
fsub    $2     $5     $2   
fsub    $4     $6     $24  
fsub    $11    $29    $23  
fsub    $8     $10    $25  
flw     $2     $0     476
fsw     $28    $0     456
flw     $27    $0     -1840
fsw     $13    $0     552
fadd    $30    $24    $29  
fsw     $31    $0     -544
flw     $7     $0     -836
fsw     $9     $0     -1572
fsw     $30    $0     -800
fadd    $8     $19    $16  
fsub    $31    $12    $0   
fsw     $28    $0     276
fadd    $1     $29    $31  
fsw     $8     $0     -1336
fsw     $11    $0     380
flw     $13    $0     -1744
fadd    $8     $30    $0   
fsub    $8     $9     $21  
fadd    $24    $18    $11  
fsub    $10    $24    $13  
fsw     $27    $0     656
flw     $27    $0     976
fsub    $27    $9     $3   
fsub    $7     $11    $10  
fsub    $31    $0     $25  
flw     $7     $0     876
fadd    $3     $25    $22  
flw     $24    $0     -1488
fsub    $1     $26    $23  
fsw     $12    $0     260
fsw     $26    $0     -124
fsub    $18    $19    $15  
fsw     $27    $0     -1688
fsub    $28    $7     $14  
fsw     $25    $0     1632
flw     $16    $0     824
fadd    $22    $4     $24  
fsw     $24    $0     -760
flw     $3     $0     952
flw     $12    $0     -1900
fsub    $3     $20    $21  
fadd    $22    $29    $6   
fadd    $8     $18    $16  
flw     $11    $0     644
fsub    $14    $9     $26  
fsub    $21    $16    $3   
flw     $3     $0     -824
fsub    $4     $6     $0   
fadd    $7     $17    $21  
flw     $19    $0     1096
fsw     $29    $0     1596
fadd    $27    $13    $28  
fsw     $5     $0     -796
flw     $3     $0     716
fsw     $1     $0     -288
fsub    $8     $8     $12  
fadd    $14    $28    $17  
fsub    $3     $13    $22  
flw     $17    $0     320
fsub    $3     $28    $3   
fadd    $25    $1     $2   
flw     $9     $0     -1216
flw     $7     $0     -1420
fsw     $7     $0     608
fadd    $15    $2     $25  
flw     $15    $0     904
fadd    $29    $24    $26  
fadd    $19    $19    $10  
fadd    $18    $5     $14  
fadd    $2     $8     $8   
fadd    $6     $29    $19  
fadd    $27    $24    $7   
fsw     $25    $0     -592
flw     $18    $0     -532
fsub    $21    $26    $31  
fadd    $6     $19    $17  
fsub    $22    $29    $4   
fsub    $11    $30    $23  
fsub    $24    $4     $4   
fadd    $2     $3     $3   
flw     $19    $0     1048
fadd    $15    $26    $11  
flw     $18    $0     836
fadd    $6     $16    $17  
flw     $24    $0     -1276
fadd    $1     $18    $27  
fsub    $12    $7     $23  
flw     $1     $0     -1344
flw     $11    $0     756
flw     $24    $0     -16
flw     $26    $0     936
fsw     $24    $0     -868
fsub    $22    $13    $30  
flw     $26    $0     1464
fsw     $8     $0     -1820
fsw     $29    $0     -548
fadd    $9     $26    $13  
fsw     $28    $0     236
fsub    $27    $4     $18  
flw     $6     $0     -720
fadd    $18    $17    $0   
fsub    $11    $5     $7   
fadd    $12    $2     $15  
flw     $22    $0     -764
fsub    $27    $29    $25  
fsw     $25    $0     -1424
fadd    $8     $6     $11  
fsw     $1     $0     952
flw     $12    $0     -1788
fsub    $19    $2     $30  
fsw     $1     $0     -1680
flw     $9     $0     -1972
fsw     $12    $0     -476
flw     $31    $0     -96
fsw     $2     $0     -1748
fsub    $30    $11    $24  
fsub    $25    $7     $18  
flw     $15    $0     932
fsub    $2     $6     $16  
fadd    $16    $21    $5   
fsub    $25    $12    $22  
fadd    $16    $0     $21  
fadd    $30    $23    $21  
flw     $24    $0     1328
fadd    $17    $22    $11  
fsub    $3     $15    $7   
flw     $7     $0     1460
flw     $27    $0     496
fsub    $9     $3     $30  
fsw     $10    $0     436
fsub    $7     $17    $22  
fsw     $8     $0     836
flw     $22    $0     1680
fadd    $25    $28    $5   
fadd    $17    $14    $6   
fsub    $13    $20    $0   
fsub    $3     $23    $31  
fadd    $3     $7     $7   
flw     $30    $0     -1788
flw     $4     $0     -1676
flw     $25    $0     304
fsub    $31    $3     $28  
fsub    $2     $0     $30  
fsw     $19    $0     976
flw     $19    $0     576
fadd    $20    $24    $4   
fsw     $2     $0     -208
fsw     $15    $0     1648
fadd    $8     $21    $11  
flw     $29    $0     -1768
fsw     $19    $0     244
flw     $3     $0     -852
fadd    $24    $15    $1   
fadd    $22    $6     $6   
fsw     $25    $0     -468
fsw     $22    $0     -1268
fsw     $5     $0     564
fsub    $15    $1     $18  
fsw     $26    $0     -680
fsub    $14    $25    $27  
fsw     $4     $0     -20
flw     $17    $0     28
fadd    $3     $4     $18  
fsw     $18    $0     -236
fsw     $31    $0     620
fsub    $4     $24    $8   
flw     $28    $0     336
fadd    $18    $12    $1   
fadd    $2     $27    $22  
fsw     $11    $0     1284
fsw     $13    $0     792
flw     $11    $0     -256
fadd    $11    $6     $14  
fadd    $24    $5     $17  
fadd    $31    $26    $7   
fsub    $31    $2     $16  
flw     $10    $0     212
flw     $9     $0     200
fsw     $4     $0     -1584
fadd    $20    $3     $3   
fsub    $27    $26    $29  
fsw     $28    $0     76
fadd    $11    $16    $5   
fsw     $30    $0     -2016
fsw     $5     $0     -1488
fsub    $27    $20    $28  
fadd    $24    $28    $2   
fsub    $15    $11    $15  
flw     $27    $0     -1916
fsub    $28    $21    $10  
fsw     $2     $0     820
fsub    $30    $6     $26  
fadd    $18    $25    $11  
fsub    $5     $23    $29  
fsub    $19    $25    $11  
flw     $8     $0     1660
flw     $30    $0     -1488
fadd    $8     $16    $1   
fadd    $6     $15    $27  
fsw     $19    $0     -1728
