----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $23    $4     $6   
flw     $11    $0     1724
fadd    $9     $30    $31  
flw     $12    $0     596
fsw     $28    $0     1932
fsub    $16    $28    $20  
fadd    $1     $11    $5   
fadd    $8     $0     $10  
fsw     $2     $0     -96
fsw     $26    $0     120
fadd    $13    $13    $20  
fsub    $22    $29    $8   
fsub    $1     $27    $29  
flw     $11    $0     348
flw     $5     $0     288
fsw     $15    $0     -560
fsub    $26    $8     $25  
fsw     $29    $0     1332
flw     $24    $0     624
fsub    $26    $16    $15  
flw     $17    $0     1892
fadd    $22    $30    $23  
flw     $18    $0     -312
fsub    $27    $21    $0   
fadd    $29    $12    $20  
fadd    $14    $9     $15  
fsub    $19    $28    $8   
fadd    $25    $1     $21  
fsw     $28    $0     636
flw     $15    $0     -492
fadd    $4     $22    $18  
fsw     $9     $0     1340
fadd    $28    $23    $5   
flw     $19    $0     1556
fsw     $15    $0     908
fsw     $19    $0     -336
fsub    $7     $26    $15  
fsub    $30    $4     $30  
fsub    $13    $10    $24  
flw     $7     $0     -1024
flw     $4     $0     -936
fadd    $13    $13    $12  
fadd    $13    $27    $20  
flw     $24    $0     444
fadd    $12    $26    $1   
fadd    $29    $1     $4   
flw     $3     $0     1408
fsw     $23    $0     856
fsw     $28    $0     -724
fsw     $13    $0     404
flw     $24    $0     -1928
fsub    $4     $31    $5   
fsub    $5     $27    $19  
fadd    $17    $24    $6   
flw     $28    $0     -2008
fsub    $23    $29    $2   
fsub    $13    $17    $10  
fsub    $17    $15    $3   
fsw     $19    $0     732
fadd    $11    $4     $18  
fsw     $6     $0     1896
fsub    $26    $1     $17  
fsw     $15    $0     20
fsw     $2     $0     -1380
flw     $4     $0     -1868
fadd    $26    $5     $9   
fsub    $14    $1     $28  
fsub    $4     $8     $17  
fsw     $27    $0     1968
fadd    $25    $22    $0   
fsw     $23    $0     -1728
fsub    $22    $13    $9   
fsub    $26    $8     $8   
flw     $8     $0     -232
flw     $15    $0     -96
fsub    $19    $16    $18  
flw     $18    $0     4
flw     $17    $0     -404
fsub    $7     $15    $26  
fsub    $11    $27    $6   
flw     $31    $0     1716
fadd    $12    $18    $8   
fadd    $25    $5     $10  
fadd    $7     $1     $9   
fsw     $12    $0     -1756
fadd    $16    $5     $29  
fadd    $16    $20    $11  
fsub    $11    $5     $7   
fsw     $26    $0     -1792
flw     $8     $0     -1428
fsw     $29    $0     220
fadd    $30    $25    $8   
flw     $18    $0     -1460
fsw     $20    $0     164
fsub    $28    $11    $10  
fsub    $10    $27    $24  
fsub    $30    $22    $13  
flw     $3     $0     1840
fsub    $27    $24    $0   
flw     $26    $0     -404
flw     $1     $0     -144
flw     $4     $0     -80
fsw     $25    $0     460
fsw     $16    $0     -696
fsub    $26    $23    $12  
fsub    $5     $31    $18  
fsw     $16    $0     -1756
fsub    $10    $26    $2   
fsub    $1     $30    $27  
fadd    $27    $18    $27  
fadd    $31    $5     $4   
flw     $8     $0     452
flw     $28    $0     232
fadd    $28    $27    $22  
fadd    $5     $9     $11  
fadd    $17    $3     $5   
fsw     $10    $0     156
fsw     $19    $0     1036
flw     $30    $0     860
fadd    $2     $20    $27  
fsw     $31    $0     -320
fsub    $30    $1     $27  
fadd    $9     $3     $31  
fsub    $18    $31    $12  
flw     $14    $0     780
fsub    $30    $22    $5   
fadd    $3     $13    $23  
fsw     $28    $0     756
fadd    $29    $24    $4   
fsw     $4     $0     364
fadd    $7     $23    $30  
fadd    $31    $15    $1   
flw     $26    $0     1620
fsub    $9     $21    $30  
fsw     $28    $0     -528
fsw     $4     $0     -1116
fadd    $18    $1     $29  
fsub    $22    $7     $3   
fadd    $14    $4     $26  
fsub    $23    $17    $9   
fsub    $16    $4     $15  
fsw     $3     $0     1092
fadd    $12    $12    $9   
fsub    $3     $1     $18  
fsw     $3     $0     428
flw     $21    $0     1800
fsw     $1     $0     -1424
flw     $2     $0     -2020
fadd    $5     $22    $28  
fadd    $23    $24    $12  
flw     $31    $0     536
flw     $19    $0     76
fadd    $18    $14    $25  
fadd    $9     $29    $0   
fsub    $7     $14    $4   
flw     $23    $0     -1568
fadd    $16    $18    $2   
fadd    $7     $23    $9   
fsub    $3     $0     $13  
fsub    $28    $17    $7   
flw     $3     $0     -1828
fsub    $28    $31    $3   
fadd    $18    $29    $11  
fsw     $6     $0     1880
fsw     $18    $0     1340
fadd    $9     $4     $12  
flw     $19    $0     1032
fsw     $24    $0     -1384
fsw     $8     $0     1788
fsw     $19    $0     972
fsub    $16    $6     $4   
flw     $26    $0     1716
fsw     $6     $0     -512
flw     $31    $0     1956
fsw     $4     $0     932
fadd    $14    $29    $18  
fsw     $7     $0     -1432
fadd    $15    $14    $11  
fadd    $14    $29    $8   
fsub    $26    $20    $27  
fsw     $10    $0     168
fsw     $12    $0     -1860
fsub    $15    $15    $30  
fsub    $17    $21    $7   
fadd    $16    $18    $27  
fsub    $13    $4     $16  
fsw     $21    $0     156
fsw     $18    $0     -1872
flw     $5     $0     -924
flw     $25    $0     1240
flw     $8     $0     1436
fsub    $13    $14    $19  
fsub    $10    $22    $9   
fsw     $5     $0     888
fsub    $4     $15    $24  
flw     $22    $0     1972
flw     $18    $0     -720
flw     $16    $0     1436
fadd    $27    $17    $7   
fsw     $16    $0     -1000
fadd    $3     $23    $1   
fsw     $23    $0     568
fadd    $21    $0     $8   
fsub    $14    $6     $28  
fadd    $31    $7     $11  
fsw     $21    $0     1244
