----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $11    $0     -1092
fsw     $18    $0     -380
fsub    $14    $15    $13  
fadd    $21    $10    $1   
fadd    $19    $5     $9   
fsub    $17    $30    $31  
fsw     $15    $0     1712
flw     $29    $0     -1508
fadd    $26    $25    $28  
flw     $16    $0     248
fadd    $16    $30    $21  
flw     $29    $0     -1416
flw     $16    $0     1596
fadd    $16    $2     $26  
fadd    $9     $13    $20  
flw     $8     $0     -1972
fsw     $31    $0     696
fsw     $11    $0     248
fadd    $8     $12    $14  
flw     $13    $0     1496
fadd    $9     $5     $24  
fsw     $29    $0     824
fsw     $5     $0     228
fsw     $21    $0     80
fadd    $20    $18    $0   
flw     $31    $0     544
fsub    $21    $1     $22  
fsw     $29    $0     -1172
fsub    $2     $19    $15  
fsub    $28    $11    $9   
fadd    $15    $24    $13  
fadd    $13    $26    $25  
fadd    $19    $27    $12  
fsw     $25    $0     -1632
fsw     $25    $0     1884
flw     $3     $0     788
flw     $20    $0     432
fsw     $22    $0     -668
fadd    $28    $7     $13  
flw     $9     $0     596
fadd    $3     $5     $28  
flw     $11    $0     -1360
fsw     $4     $0     -588
fadd    $3     $13    $4   
fsub    $11    $5     $6   
fsub    $26    $1     $4   
fadd    $14    $24    $25  
fsw     $8     $0     824
fadd    $23    $13    $23  
fadd    $12    $3     $18  
flw     $16    $0     1160
fsw     $21    $0     -988
fadd    $25    $10    $29  
fsw     $25    $0     -512
fsub    $3     $12    $3   
fsw     $8     $0     320
fadd    $15    $6     $24  
fadd    $1     $6     $29  
flw     $23    $0     1276
fadd    $31    $19    $16  
flw     $15    $0     104
flw     $7     $0     204
flw     $2     $0     -760
fsub    $28    $23    $24  
fsw     $24    $0     -420
fsub    $31    $24    $24  
fadd    $23    $15    $16  
fadd    $27    $25    $2   
fsub    $17    $29    $10  
fadd    $26    $10    $22  
fadd    $24    $23    $28  
fadd    $10    $15    $13  
fsw     $20    $0     -116
fadd    $20    $28    $15  
flw     $27    $0     -828
fsw     $17    $0     -1900
fadd    $30    $20    $31  
fadd    $14    $8     $18  
fsub    $6     $9     $4   
flw     $21    $0     884
fsw     $30    $0     -1008
fsub    $24    $22    $19  
flw     $17    $0     -1112
fsub    $18    $1     $6   
fsub    $14    $22    $3   
fsub    $19    $25    $30  
fsw     $16    $0     1988
fsw     $25    $0     -96
fsub    $13    $25    $11  
flw     $25    $0     -460
fadd    $10    $18    $0   
fsw     $2     $0     -1060
fadd    $12    $23    $11  
fadd    $4     $27    $20  
flw     $3     $0     160
fsub    $13    $12    $10  
fsub    $8     $25    $23  
fadd    $23    $18    $28  
flw     $10    $0     1684
fadd    $9     $27    $3   
fsub    $24    $24    $15  
fadd    $17    $3     $0   
fadd    $4     $6     $21  
fsub    $29    $4     $13  
fsw     $2     $0     -880
fsw     $10    $0     372
fsw     $9     $0     -788
fadd    $3     $1     $10  
fsub    $27    $7     $6   
fadd    $21    $17    $5   
fadd    $27    $2     $27  
fadd    $11    $20    $20  
flw     $28    $0     1044
fsw     $19    $0     -312
fsub    $19    $3     $23  
flw     $14    $0     -1276
fsw     $4     $0     468
fsw     $28    $0     416
fsw     $23    $0     1076
flw     $16    $0     52
fsw     $11    $0     -1868
fsw     $0     $0     -1956
fadd    $8     $18    $1   
fsw     $15    $0     -252
fsw     $10    $0     -72
fsw     $30    $0     -1572
fadd    $1     $23    $18  
fsub    $8     $0     $28  
fsw     $17    $0     -1920
fsub    $28    $8     $16  
fsub    $5     $1     $1   
fsub    $4     $17    $4   
fsub    $1     $9     $24  
fsub    $1     $6     $22  
flw     $23    $0     -408
flw     $10    $0     1516
fsub    $25    $2     $2   
fsw     $29    $0     96
fsw     $8     $0     504
fsw     $28    $0     -1076
flw     $13    $0     -256
fadd    $12    $18    $28  
fsub    $30    $24    $6   
flw     $24    $0     -688
flw     $7     $0     -1592
fadd    $3     $24    $29  
fsw     $22    $0     1268
flw     $18    $0     -488
flw     $12    $0     -1052
fsw     $10    $0     1804
fadd    $29    $30    $23  
fsub    $30    $31    $12  
fsub    $23    $27    $9   
fsub    $6     $24    $7   
fsub    $28    $27    $21  
fadd    $7     $30    $19  
fsub    $8     $12    $17  
fsub    $2     $24    $17  
flw     $23    $0     -704
fsub    $23    $23    $1   
fsw     $30    $0     -428
fadd    $17    $8     $19  
fadd    $5     $24    $12  
fsw     $7     $0     1692
fsw     $28    $0     -1832
fsw     $7     $0     2004
fsub    $10    $26    $8   
fsw     $0     $0     -1688
fadd    $18    $31    $31  
fadd    $5     $25    $26  
flw     $10    $0     -1084
flw     $20    $0     704
fadd    $5     $8     $15  
fadd    $28    $25    $19  
fadd    $9     $4     $11  
flw     $9     $0     -2036
fadd    $7     $18    $23  
fsw     $12    $0     24
fsw     $4     $0     -196
flw     $2     $0     -216
flw     $19    $0     -564
fsw     $4     $0     792
flw     $27    $0     -692
fsub    $28    $26    $0   
fadd    $9     $29    $29  
fadd    $28    $9     $20  
fsub    $21    $1     $4   
fsw     $17    $0     -1364
fadd    $31    $7     $26  
fsub    $14    $4     $19  
fsub    $17    $24    $2   
flw     $3     $0     -1940
fadd    $27    $7     $12  
fsub    $23    $25    $10  
fadd    $30    $25    $6   
fsw     $5     $0     1896
flw     $11    $0     -192
fsub    $13    $21    $1   
fsub    $21    $24    $3   
flw     $20    $0     -1692
fadd    $4     $12    $9   
fsw     $6     $0     -1092
fadd    $18    $21    $4   
fadd    $2     $30    $1   
