----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
lw      $21    $0     -728
lw      $1     $0     -1724
srl     $27    $7     $30  
fadd    $31    $26    $9   
sw      $12    $0     1044
lw      $4     $0     2032
fsub    $18    $27    $22  
flw     $3     $0     -1716
slt     $31    $24    $11  
sw      $24    $0     -2028
add     $7     $25    $27  
flw     $23    $0     -880
srl     $16    $6     $1   
addi    $31    $0     -408
add     $26    $21    $25  
slt     $6     $27    $22  
sw      $19    $0     -352
lw      $26    $0     -1232
sll     $16    $19    $21  
addi    $23    $0     652
slt     $27    $17    $22  
fadd    $9     $20    $23  
sll     $10    $11    $27  
sub     $13    $5     $7   
fsw     $22    $0     544
add     $14    $0     $20  
flw     $1     $0     1692
lw      $10    $0     1608
fsw     $5     $0     1240
fadd    $31    $30    $26  
flw     $14    $0     36
lw      $4     $0     -176
flw     $7     $0     684
slt     $2     $17    $10  
sll     $10    $5     $29  
add     $7     $8     $24  
slt     $16    $8     $9   
sub     $22    $16    $14  
addi    $22    $0     -956
sw      $5     $0     960
fclass  $27    $10  
fsub    $23    $6     $2   
slt     $27    $5     $19  
fsub    $15    $14    $22  
slt     $8     $25    $11  
fadd    $13    $21    $28  
sll     $28    $18    $9   
fclass  $30    $23  
srl     $28    $18    $2   
lw      $21    $0     1836
add     $14    $21    $10  
srl     $12    $6     $25  
add     $18    $20    $13  
addi    $18    $0     784
add     $9     $1     $5   
fclass  $9     $26  
fsw     $16    $0     -1676
srl     $5     $13    $23  
flw     $16    $0     1028
fadd    $31    $17    $31  
lw      $8     $0     -832
flw     $19    $0     72
fsw     $3     $0     1432
fadd    $14    $9     $22  
add     $31    $11    $7   
flt     $27    $20    $30  
fadd    $22    $28    $24  
slt     $23    $30    $5   
lw      $29    $0     -1592
flw     $7     $0     236
lw      $26    $0     -2032
add     $31    $31    $14  
add     $13    $22    $1   
fclass  $22    $17  
flt     $26    $0     $3   
addi    $14    $0     -1944
fadd    $16    $29    $30  
sw      $23    $0     -408
lw      $2     $0     1156
sw      $0     $0     748
slt     $20    $22    $13  
sll     $14    $7     $27  
sw      $1     $0     -1476
sll     $5     $2     $28  
fadd    $4     $19    $3   
fsub    $21    $11    $26  
fsw     $12    $0     -380
lw      $20    $0     1752
sw      $9     $0     -816
fclass  $14    $9   
sw      $0     $0     16
addi    $12    $0     1112
sw      $31    $0     104
fsub    $5     $28    $27  
sub     $26    $2     $4   
sll     $5     $30    $0   
sw      $2     $0     -1544
lw      $7     $0     -1560
fadd    $12    $3     $10  
addi    $19    $0     -548
lw      $19    $0     400
lw      $24    $0     1916
addi    $20    $0     316
fsub    $18    $22    $21  
addi    $27    $0     1060
fclass  $26    $22  
fclass  $3     $18  
flw     $31    $0     1552
fclass  $4     $14  
add     $19    $24    $20  
fsw     $20    $0     224
sll     $2     $24    $29  
addi    $9     $0     48
fclass  $24    $31  
srl     $9     $7     $6   
fclass  $1     $30  
sw      $3     $0     -624
fclass  $18    $25  
slt     $27    $8     $0   
fsw     $6     $0     -1172
srl     $3     $30    $8   
fsw     $7     $0     -216
sub     $1     $3     $31  
fadd    $30    $12    $25  
slt     $7     $4     $16  
fsub    $15    $15    $12  
sub     $4     $24    $19  
add     $26    $19    $19  
sll     $9     $11    $15  
flt     $9     $17    $7   
fadd    $21    $31    $13  
add     $25    $16    $13  
flw     $20    $0     1816
fsw     $28    $0     1848
fsw     $15    $0     -1528
addi    $17    $0     1372
addi    $12    $0     1080
fadd    $12    $18    $24  
sw      $21    $0     -188
fsw     $4     $0     -96
slt     $25    $3     $26  
fsw     $5     $0     -2032
fsub    $10    $12    $0   
slt     $19    $30    $0   
fclass  $18    $6   
srl     $3     $13    $11  
sw      $22    $0     772
fclass  $27    $18  
sub     $19    $25    $30  
sw      $28    $0     -1628
slt     $2     $22    $8   
add     $1     $22    $26  
addi    $12    $0     1508
srl     $30    $27    $12  
sll     $12    $13    $4   
fsw     $31    $0     4
fadd    $13    $15    $28  
sub     $2     $18    $13  
sll     $11    $29    $31  
fsw     $22    $0     -1156
fsub    $4     $30    $24  
sll     $22    $16    $9   
sw      $11    $0     1872
addi    $19    $0     -688
fadd    $13    $18    $9   
sw      $8     $0     540
sub     $13    $3     $4   
slt     $31    $11    $28  
addi    $28    $0     -1616
sub     $5     $13    $8   
slt     $20    $23    $2   
sll     $24    $19    $27  
fadd    $31    $3     $23  
fsub    $4     $25    $4   
add     $12    $10    $3   
sll     $24    $25    $28  
flt     $16    $7     $29  
slt     $27    $15    $19  
sll     $18    $9     $31  
fsw     $15    $0     -1668
add     $15    $19    $20  
fsw     $25    $0     -1296
srl     $14    $29    $28  
fsub    $14    $18    $26  
fsub    $16    $0     $13  
fsw     $14    $0     1368
slt     $5     $27    $17  
fsw     $3     $0     -2004
addi    $22    $0     1636
sw      $22    $0     704
flt     $23    $5     $7   
fsub    $30    $24    $16  
sw      $0     $0     -1572
lw      $3     $0     -1276
flt     $17    $30    $3   
flw     $31    $0     716
fsw     $4     $0     728
sll     $23    $28    $11  
flt     $7     $6     $7   
fadd    $10    $30    $20  
fadd    $11    $18    $23  
flt     $5     $28    $11  
flw     $28    $0     1724
srl     $17    $1     $12  
addi    $6     $0     -1980
lw      $3     $0     924
fsub    $6     $12    $2   
sub     $8     $25    $2   
sll     $25    $6     $7   
flt     $7     $26    $13  
sll     $25    $0     $26  
srl     $25    $9     $13  
srl     $13    $31    $17  
slt     $10    $8     $10  
sw      $24    $0     396
lw      $1     $0     692
