----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $6     $4     $10  
fsw     $5     $0     -656
fadd    $24    $31    $8   
fsw     $9     $0     -1000
fsub    $1     $30    $8   
flw     $6     $0     812
fsub    $22    $23    $18  
fsw     $12    $0     276
fadd    $7     $27    $28  
fadd    $4     $26    $22  
fsub    $4     $31    $3   
fsw     $19    $0     -696
fsw     $15    $0     -564
fadd    $11    $31    $19  
fsw     $7     $0     -188
flw     $26    $0     -68
flw     $26    $0     -144
fsw     $2     $0     264
fsub    $29    $23    $28  
fsw     $4     $0     -332
flw     $15    $0     264
fadd    $21    $16    $26  
fsub    $18    $16    $4   
flw     $29    $0     1292
flw     $6     $0     -372
fsub    $27    $11    $8   
fsw     $25    $0     -1416
flw     $10    $0     264
fadd    $12    $16    $5   
flw     $6     $0     -1928
fsw     $5     $0     912
fadd    $11    $15    $21  
fsw     $27    $0     1700
fsub    $28    $28    $22  
fsw     $13    $0     -1112
fsub    $13    $3     $0   
fadd    $22    $14    $20  
fsub    $11    $16    $1   
flw     $5     $0     456
flw     $1     $0     820
fadd    $15    $15    $15  
fsub    $6     $13    $3   
fadd    $21    $5     $30  
flw     $18    $0     1540
fadd    $11    $28    $20  
fadd    $18    $10    $4   
fsub    $9     $3     $12  
fsw     $1     $0     1684
flw     $30    $0     -204
fadd    $20    $11    $18  
fadd    $28    $8     $1   
fsw     $12    $0     -1816
fsw     $4     $0     -1108
flw     $16    $0     664
fadd    $17    $0     $26  
fsw     $18    $0     272
flw     $19    $0     720
fsub    $2     $20    $21  
fsw     $6     $0     -780
fsw     $29    $0     -808
fsw     $9     $0     1584
fadd    $19    $15    $23  
fadd    $29    $30    $1   
flw     $29    $0     428
fsw     $20    $0     1116
flw     $12    $0     392
fsw     $29    $0     -324
flw     $19    $0     2024
fsw     $5     $0     1804
flw     $3     $0     -668
fsw     $16    $0     -976
flw     $18    $0     220
fsub    $20    $11    $6   
flw     $23    $0     -932
fadd    $11    $15    $8   
flw     $8     $0     1568
fsw     $12    $0     -896
fadd    $27    $23    $24  
fsub    $5     $19    $1   
fadd    $13    $3     $24  
flw     $10    $0     -1148
fsw     $16    $0     1292
fadd    $12    $24    $8   
fsw     $10    $0     -720
fsw     $31    $0     -1108
fadd    $2     $8     $31  
flw     $9     $0     -260
fadd    $10    $16    $23  
fsw     $30    $0     -988
fadd    $15    $8     $4   
fsw     $23    $0     1548
fsub    $11    $12    $9   
fadd    $7     $14    $16  
fsw     $19    $0     88
flw     $26    $0     912
fadd    $18    $12    $21  
fadd    $9     $30    $17  
fsw     $24    $0     -864
fsw     $25    $0     -124
fsw     $9     $0     -1252
fadd    $27    $22    $18  
fadd    $25    $30    $30  
fadd    $6     $14    $24  
fsub    $16    $7     $7   
flw     $16    $0     1860
fsw     $4     $0     -1920
fsub    $23    $17    $16  
flw     $27    $0     -1296
flw     $7     $0     -1536
fsub    $23    $4     $18  
fadd    $21    $25    $29  
fsub    $25    $31    $15  
fsw     $14    $0     532
flw     $14    $0     -2008
fsub    $19    $15    $5   
fsw     $31    $0     1320
fsw     $23    $0     1056
fsub    $21    $17    $26  
fsw     $24    $0     -1820
flw     $13    $0     -1652
fsub    $3     $16    $17  
fsw     $29    $0     1936
flw     $29    $0     1668
fsw     $30    $0     860
fsw     $29    $0     1656
flw     $26    $0     -856
fsw     $8     $0     492
flw     $3     $0     1636
fsw     $29    $0     1928
fsw     $21    $0     1520
fsw     $28    $0     1588
flw     $20    $0     1720
fsw     $0     $0     -960
flw     $14    $0     1532
fadd    $15    $8     $8   
fadd    $9     $3     $25  
flw     $2     $0     68
fsw     $10    $0     724
fsub    $4     $19    $16  
fadd    $24    $29    $4   
fadd    $18    $24    $9   
flw     $21    $0     672
flw     $25    $0     -1396
fsub    $23    $1     $6   
fsw     $13    $0     1544
flw     $19    $0     172
fsub    $25    $13    $14  
fadd    $27    $2     $5   
fadd    $11    $22    $26  
fsub    $26    $29    $9   
fsub    $3     $0     $1   
flw     $21    $0     1376
flw     $28    $0     -1980
fsw     $15    $0     1860
fsub    $27    $2     $25  
fsw     $9     $0     616
fsub    $24    $29    $15  
fadd    $8     $3     $27  
fsw     $18    $0     1796
fsw     $18    $0     -1568
flw     $31    $0     936
fsw     $14    $0     332
fadd    $25    $27    $18  
fsw     $28    $0     492
fsub    $18    $1     $0   
fsw     $16    $0     -1600
fsub    $6     $0     $7   
fsw     $16    $0     -1340
fsw     $27    $0     916
fsw     $8     $0     1016
fsub    $4     $3     $7   
fadd    $25    $5     $30  
fadd    $16    $11    $9   
fsub    $20    $16    $27  
fadd    $20    $3     $14  
fadd    $27    $3     $22  
fsw     $26    $0     -412
flw     $16    $0     888
flw     $16    $0     -848
fsub    $16    $1     $0   
fadd    $17    $20    $26  
fadd    $20    $19    $29  
fsw     $26    $0     -36
fsw     $16    $0     1580
fsub    $25    $24    $4   
fadd    $25    $21    $22  
fsub    $19    $21    $0   
fadd    $16    $23    $15  
fsw     $14    $0     444
flw     $5     $0     -1288
fsub    $13    $29    $9   
fadd    $31    $3     $18  
fsub    $18    $23    $15  
fsw     $28    $0     -1900
flw     $14    $0     1328
fsw     $24    $0     1304
flw     $18    $0     -308
fsw     $20    $0     460
flw     $13    $0     1500
flw     $28    $0     1248
fsub    $29    $14    $28  
fsw     $17    $0     -1464
flw     $28    $0     -664
fsub    $26    $14    $15  
fadd    $11    $20    $12  
flw     $14    $0     -152
fsw     $2     $0     -1188
