----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
lw      $2     $0     1068
sub     $25    $23    $10  
fclass  $1     $3   
fsub    $6     $25    $16  
flw     $21    $0     -956
fsw     $9     $0     -1044
slt     $4     $29    $28  
sw      $7     $0     700
add     $12    $7     $14  
flt     $31    $5     $3   
fsw     $23    $0     -396
lw      $22    $0     1600
addi    $19    $0     -696
srl     $29    $13    $23  
flt     $6     $6     $7   
sub     $3     $3     $17  
fsub    $23    $23    $18  
fsw     $12    $0     -932
sll     $8     $28    $30  
fadd    $30    $24    $2   
fadd    $6     $3     $22  
flt     $4     $21    $29  
slt     $10    $18    $10  
sll     $5     $9     $13  
sw      $13    $0     -1576
flw     $19    $0     -60
addi    $3     $0     -600
slt     $31    $16    $3   
fsw     $23    $0     604
sll     $5     $19    $20  
fsub    $28    $5     $26  
flt     $2     $11    $17  
fsw     $4     $0     588
sll     $1     $26    $8   
sub     $5     $18    $27  
addi    $9     $0     -1632
addi    $2     $0     1240
addi    $14    $0     1292
fadd    $8     $22    $19  
slt     $19    $22    $1   
srl     $4     $12    $20  
addi    $13    $0     -1088
fsw     $0     $0     1684
add     $6     $26    $2   
srl     $25    $10    $11  
sub     $31    $1     $17  
fsub    $25    $10    $14  
fsub    $5     $2     $24  
fadd    $31    $9     $30  
fclass  $19    $15  
add     $23    $27    $24  
fclass  $24    $13  
fsw     $12    $0     680
sll     $17    $12    $9   
sub     $16    $19    $17  
sub     $9     $15    $22  
fclass  $5     $22  
fadd    $15    $12    $3   
flt     $17    $1     $26  
fsw     $15    $0     620
lw      $3     $0     352
slt     $11    $12    $31  
lw      $17    $0     -576
lw      $14    $0     432
flw     $4     $0     -744
fclass  $29    $28  
sll     $15    $27    $24  
flt     $13    $7     $19  
srl     $22    $25    $25  
addi    $14    $0     -1164
flt     $5     $21    $1   
add     $24    $9     $29  
add     $24    $28    $26  
srl     $21    $17    $8   
sub     $18    $14    $2   
slt     $3     $8     $12  
fsw     $21    $0     -1124
slt     $18    $0     $20  
flt     $21    $23    $20  
fadd    $20    $19    $3   
add     $8     $4     $30  
add     $30    $1     $29  
slt     $2     $16    $8   
addi    $16    $0     -156
add     $14    $25    $0   
sw      $16    $0     -1088
sll     $1     $25    $29  
sll     $21    $8     $13  
addi    $1     $0     -724
fsub    $2     $13    $13  
fclass  $12    $6   
sub     $25    $9     $29  
flt     $24    $1     $14  
fadd    $27    $12    $14  
lw      $29    $0     836
add     $24    $10    $27  
lw      $7     $0     1200
fsub    $23    $1     $6   
sll     $8     $24    $26  
srl     $22    $2     $22  
sub     $11    $25    $15  
sw      $12    $0     1440
fclass  $2     $2   
sub     $25    $21    $29  
add     $23    $27    $24  
fsw     $21    $0     1060
fclass  $6     $6   
fsub    $21    $9     $9   
lw      $27    $0     196
add     $27    $11    $14  
add     $28    $11    $17  
sll     $18    $31    $10  
fsw     $22    $0     -1148
flt     $25    $8     $8   
slt     $21    $0     $30  
fadd    $21    $28    $25  
fadd    $7     $7     $25  
sw      $11    $0     -452
lw      $30    $0     912
flw     $8     $0     -1024
fclass  $16    $24  
sub     $5     $4     $20  
sw      $15    $0     108
sub     $23    $18    $20  
sll     $25    $27    $24  
fsub    $9     $31    $5   
fadd    $8     $15    $29  
fsw     $7     $0     1824
slt     $20    $10    $29  
flt     $16    $8     $11  
addi    $11    $0     -388
slt     $17    $13    $14  
fclass  $10    $31  
lw      $28    $0     -1792
fadd    $30    $0     $13  
fadd    $24    $8     $30  
slt     $7     $23    $10  
sll     $12    $9     $22  
slt     $24    $19    $10  
fsub    $27    $15    $26  
sw      $20    $0     -1396
sw      $9     $0     1132
addi    $21    $0     852
fadd    $1     $12    $23  
fsw     $25    $0     1096
flt     $2     $2     $14  
srl     $2     $8     $10  
sll     $1     $3     $12  
srl     $31    $9     $29  
add     $7     $27    $28  
fsw     $5     $0     2012
fclass  $22    $21  
fadd    $27    $17    $27  
lw      $28    $0     872
add     $30    $18    $19  
fsw     $5     $0     1628
addi    $16    $0     1012
slt     $18    $4     $15  
fsw     $5     $0     332
fclass  $16    $27  
sw      $2     $0     1680
srl     $1     $29    $28  
slt     $21    $6     $30  
add     $18    $28    $15  
fadd    $31    $4     $26  
slt     $28    $21    $17  
addi    $28    $0     -2004
add     $30    $18    $12  
fclass  $18    $8   
sw      $16    $0     -1480
flt     $29    $0     $24  
fsw     $18    $0     636
flw     $1     $0     20
flw     $28    $0     1144
lw      $29    $0     -1468
fadd    $24    $14    $12  
add     $23    $3     $25  
fadd    $6     $31    $2   
sub     $2     $2     $4   
fsw     $24    $0     -768
fsw     $6     $0     -1208
lw      $3     $0     1576
fadd    $17    $9     $18  
flt     $15    $21    $17  
fsub    $12    $1     $3   
sll     $6     $2     $7   
add     $4     $12    $24  
sll     $7     $19    $6   
addi    $4     $0     -12
add     $30    $20    $29  
flw     $1     $0     -688
flt     $13    $26    $11  
add     $22    $30    $1   
fsub    $7     $16    $20  
fsub    $6     $11    $18  
add     $1     $13    $8   
flt     $22    $0     $18  
fclass  $6     $28  
fsw     $17    $0     -112
addi    $19    $0     -1900
lw      $15    $0     -172
slt     $27    $24    $4   
lw      $31    $0     384
flw     $16    $0     896
flt     $2     $5     $8   
lw      $11    $0     -512
srl     $23    $1     $16  
fsub    $14    $21    $8   
fadd    $8     $14    $15  
fsw     $1     $0     -1872
srl     $7     $23    $21  
sll     $19    $3     $7   
sub     $20    $24    $13  
fsw     $25    $0     2028
sub     $21    $8     $12  
