----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $9     $0     1320
fadd    $25    $4     $23  
flw     $8     $0     1408
flw     $18    $0     -1976
fsub    $8     $12    $4   
fadd    $22    $1     $3   
fadd    $1     $1     $3   
fsw     $8     $0     -1952
fsw     $13    $0     -1092
fsw     $24    $0     -1112
fsw     $0     $0     -1576
fsw     $11    $0     1820
flw     $17    $0     -360
fsw     $15    $0     752
fsub    $23    $6     $20  
fsub    $27    $18    $23  
fsw     $20    $0     -860
fsub    $29    $12    $9   
fsub    $31    $25    $31  
fsw     $20    $0     976
fsw     $18    $0     372
fadd    $4     $14    $23  
fadd    $20    $3     $2   
fsw     $22    $0     1556
fsw     $23    $0     788
fsub    $7     $0     $10  
fsw     $14    $0     -1924
fadd    $13    $25    $3   
fsw     $31    $0     -396
fadd    $8     $0     $3   
fsub    $3     $26    $14  
flw     $30    $0     -340
fsw     $7     $0     -180
fsub    $30    $3     $22  
fsub    $26    $17    $4   
fsub    $28    $1     $11  
fsw     $26    $0     88
flw     $6     $0     1592
flw     $9     $0     1228
fadd    $3     $28    $12  
fsub    $27    $11    $24  
flw     $19    $0     520
fsw     $28    $0     1844
fsub    $11    $9     $17  
fadd    $31    $13    $8   
fadd    $2     $16    $26  
fsw     $22    $0     436
flw     $13    $0     604
fsub    $23    $13    $2   
fsw     $1     $0     -8
fsub    $24    $1     $8   
fadd    $24    $25    $6   
flw     $27    $0     2040
flw     $4     $0     -992
fsub    $29    $22    $29  
fsw     $24    $0     1508
fsw     $5     $0     820
fsw     $19    $0     1356
fsub    $25    $29    $7   
fadd    $9     $6     $16  
fsw     $26    $0     84
fadd    $9     $30    $17  
fsw     $23    $0     1608
fsub    $2     $18    $27  
fsw     $9     $0     -816
flw     $27    $0     1884
fadd    $14    $24    $31  
flw     $3     $0     -1104
fadd    $11    $9     $22  
fsub    $17    $20    $9   
fsw     $28    $0     -396
flw     $5     $0     1472
fadd    $28    $22    $30  
fadd    $17    $28    $3   
flw     $30    $0     -428
fadd    $10    $26    $28  
flw     $2     $0     652
flw     $11    $0     1080
fsub    $2     $12    $31  
flw     $27    $0     -904
fsw     $5     $0     276
fsw     $11    $0     -2036
fadd    $16    $22    $16  
fsub    $20    $22    $5   
fadd    $19    $16    $17  
fadd    $23    $1     $31  
fsub    $11    $14    $20  
fsub    $20    $9     $16  
flw     $4     $0     856
flw     $21    $0     1348
fsub    $12    $17    $31  
fsw     $25    $0     -796
fsub    $24    $28    $28  
fsw     $23    $0     1856
fsw     $8     $0     1932
flw     $22    $0     16
fsw     $9     $0     -584
fsub    $6     $13    $13  
fadd    $10    $3     $15  
fadd    $28    $21    $25  
flw     $18    $0     -408
fsub    $6     $28    $25  
flw     $20    $0     -656
fadd    $22    $11    $21  
fadd    $21    $5     $9   
flw     $26    $0     -988
flw     $28    $0     840
fadd    $26    $31    $31  
fsw     $13    $0     1384
fsw     $0     $0     -1124
fadd    $12    $18    $0   
flw     $22    $0     -1004
fsw     $14    $0     1204
fsub    $6     $27    $12  
flw     $21    $0     -1240
flw     $11    $0     88
fsw     $15    $0     1392
flw     $8     $0     1000
fsw     $6     $0     984
fadd    $25    $25    $6   
fsub    $3     $27    $24  
fadd    $12    $22    $5   
flw     $1     $0     -1976
fadd    $8     $11    $6   
flw     $19    $0     816
fsub    $19    $13    $23  
fadd    $16    $14    $17  
fsub    $25    $15    $16  
fsw     $8     $0     1348
fsw     $27    $0     976
fadd    $4     $18    $4   
fsw     $16    $0     -1752
fsub    $1     $12    $25  
fsw     $11    $0     428
fsw     $28    $0     372
fadd    $22    $4     $12  
fadd    $9     $27    $28  
fsw     $12    $0     1508
fadd    $29    $11    $20  
fsub    $4     $31    $16  
flw     $23    $0     116
fsw     $16    $0     -256
fsub    $9     $27    $23  
fsw     $15    $0     908
fadd    $20    $16    $26  
fsub    $1     $5     $18  
fsub    $14    $6     $8   
fadd    $23    $25    $22  
fsub    $26    $25    $7   
fsw     $12    $0     1172
fsub    $20    $20    $5   
fsub    $23    $22    $1   
fsw     $6     $0     -1600
fsw     $27    $0     -504
fadd    $6     $23    $16  
fadd    $18    $1     $28  
flw     $11    $0     1016
flw     $14    $0     -240
fsub    $22    $30    $19  
flw     $20    $0     -168
fsub    $11    $28    $19  
fsub    $11    $9     $27  
fsw     $24    $0     -540
fadd    $15    $18    $11  
fadd    $19    $31    $11  
fadd    $1     $25    $1   
fsw     $12    $0     -916
fsub    $17    $18    $6   
fsub    $16    $10    $28  
fadd    $12    $26    $4   
fsub    $22    $31    $1   
fadd    $25    $18    $20  
fsw     $21    $0     1948
fadd    $4     $23    $2   
fsw     $9     $0     1868
fadd    $13    $13    $22  
flw     $11    $0     -708
fadd    $2     $23    $8   
fsub    $8     $21    $31  
flw     $6     $0     1852
fsw     $25    $0     -536
fadd    $10    $2     $7   
flw     $10    $0     1724
fadd    $16    $1     $17  
fadd    $12    $24    $22  
fsw     $8     $0     -1496
flw     $3     $0     -2028
flw     $28    $0     864
fsub    $8     $9     $14  
flw     $12    $0     -1856
fadd    $10    $11    $12  
fsw     $23    $0     -868
fsub    $8     $26    $15  
fsw     $10    $0     544
flw     $22    $0     -136
fadd    $11    $6     $2   
flw     $24    $0     240
fsub    $17    $16    $2   
fadd    $14    $14    $7   
fsub    $28    $19    $24  
fsw     $0     $0     1664
fsub    $1     $7     $30  
fsw     $20    $0     560
fsub    $9     $8     $18  
flw     $3     $0     -1500
flw     $14    $0     556
