----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $5     $0     204
fsub    $1     $4     $14  
flw     $26    $0     1700
fsw     $3     $0     -1832
flw     $10    $0     812
flw     $10    $0     1732
flw     $26    $0     1312
flw     $19    $0     1964
flw     $4     $0     -284
flw     $18    $0     -1224
fadd    $1     $23    $21  
flw     $1     $0     -468
fsw     $16    $0     1416
fsw     $12    $0     968
fsub    $3     $18    $31  
fsub    $4     $26    $1   
flw     $17    $0     96
fsw     $25    $0     1032
fadd    $10    $28    $6   
fsub    $7     $5     $21  
fsub    $4     $11    $12  
fadd    $4     $6     $16  
fsw     $3     $0     1180
fsw     $25    $0     -100
fsub    $22    $30    $31  
fsub    $20    $11    $26  
fsw     $5     $0     372
fsw     $17    $0     -4
fsub    $22    $0     $3   
fadd    $31    $5     $2   
flw     $3     $0     -1844
flw     $23    $0     1484
fsub    $26    $4     $18  
fadd    $28    $1     $2   
fsw     $8     $0     -300
fsub    $1     $4     $2   
fsub    $1     $9     $15  
fsw     $17    $0     100
fsw     $13    $0     1404
fsw     $9     $0     -1408
fadd    $24    $0     $3   
fsub    $31    $21    $18  
fsw     $8     $0     1448
fadd    $13    $3     $10  
fsw     $18    $0     1968
fadd    $21    $1     $8   
fadd    $1     $9     $3   
fsub    $7     $18    $17  
flw     $14    $0     -1344
fsw     $24    $0     -1036
fsub    $30    $12    $4   
fsub    $9     $25    $25  
fadd    $21    $8     $12  
fsw     $5     $0     1388
fsw     $8     $0     1936
fadd    $4     $14    $15  
fsub    $11    $28    $26  
fsub    $31    $14    $8   
fsw     $9     $0     1764
fsub    $7     $12    $6   
fsub    $24    $16    $18  
fsw     $10    $0     -416
fsub    $1     $16    $7   
flw     $9     $0     1064
fsw     $29    $0     -804
fsub    $12    $24    $31  
flw     $30    $0     -680
fsw     $21    $0     -1040
fadd    $16    $10    $31  
flw     $1     $0     -1252
fsub    $30    $11    $23  
fsw     $18    $0     -168
flw     $28    $0     -4
fsub    $5     $19    $30  
fsw     $24    $0     -916
flw     $23    $0     -880
fsw     $12    $0     -1952
fadd    $30    $26    $22  
flw     $4     $0     500
fsub    $26    $25    $24  
flw     $18    $0     56
fsw     $31    $0     548
fsub    $14    $22    $15  
flw     $22    $0     -1576
fadd    $19    $3     $31  
fsub    $12    $28    $17  
fsub    $1     $12    $24  
fsub    $18    $13    $9   
fadd    $4     $28    $3   
fsw     $2     $0     -268
fsub    $11    $20    $18  
fsw     $25    $0     -1720
fsub    $16    $18    $3   
flw     $28    $0     -500
fsw     $6     $0     -1172
flw     $14    $0     -360
fsub    $2     $18    $28  
fsw     $11    $0     1488
fsub    $1     $8     $23  
fsw     $17    $0     -1556
flw     $27    $0     -148
flw     $27    $0     -1700
fadd    $30    $22    $23  
flw     $24    $0     276
flw     $21    $0     -364
fsw     $23    $0     -1832
fadd    $16    $20    $5   
fsw     $30    $0     196
fsw     $9     $0     -1896
flw     $20    $0     -1388
fsub    $21    $23    $17  
flw     $15    $0     1220
fsub    $18    $26    $23  
fsub    $8     $4     $13  
fsw     $29    $0     1024
fsw     $22    $0     1484
flw     $12    $0     684
fsw     $25    $0     1188
fsub    $3     $18    $29  
fsub    $31    $9     $15  
flw     $26    $0     -168
fsub    $26    $25    $19  
fsub    $30    $12    $28  
fsw     $28    $0     -1260
flw     $16    $0     868
fadd    $3     $29    $11  
fadd    $1     $26    $22  
fadd    $7     $31    $11  
fadd    $16    $28    $6   
fadd    $12    $28    $1   
flw     $29    $0     460
fsw     $11    $0     1920
fsw     $24    $0     328
flw     $3     $0     -1472
fadd    $24    $15    $20  
fsub    $7     $2     $1   
fadd    $20    $6     $17  
fsw     $18    $0     424
fsw     $19    $0     1968
fadd    $2     $17    $31  
fsw     $7     $0     -1028
fsub    $13    $31    $16  
fsw     $31    $0     1996
fadd    $23    $19    $17  
fsw     $28    $0     1420
fadd    $15    $14    $4   
fadd    $7     $12    $11  
fadd    $5     $5     $31  
flw     $27    $0     180
fsub    $3     $16    $2   
flw     $12    $0     -488
fsw     $22    $0     44
flw     $1     $0     324
fsw     $9     $0     -160
fadd    $29    $16    $4   
fadd    $5     $0     $25  
fadd    $21    $22    $29  
fadd    $30    $1     $1   
fadd    $29    $1     $28  
fadd    $28    $27    $19  
flw     $5     $0     -284
flw     $5     $0     -312
fsw     $29    $0     -508
flw     $6     $0     -512
fsw     $8     $0     448
flw     $8     $0     1600
fadd    $13    $17    $18  
fsub    $27    $12    $3   
fsub    $18    $30    $9   
fsw     $3     $0     536
flw     $13    $0     264
fadd    $12    $13    $12  
fadd    $11    $8     $24  
flw     $5     $0     -1204
fsub    $27    $9     $27  
fsw     $8     $0     -1720
fsw     $26    $0     400
fsw     $10    $0     1416
fsw     $15    $0     1168
fsw     $29    $0     528
fsub    $13    $1     $22  
fsw     $15    $0     -756
fsw     $29    $0     -1736
fsw     $20    $0     1664
fsw     $10    $0     -1232
fsub    $6     $1     $12  
flw     $10    $0     -1596
fadd    $12    $30    $5   
fsub    $9     $15    $25  
fsub    $19    $14    $17  
fsub    $8     $16    $6   
fadd    $7     $21    $19  
fsub    $18    $7     $23  
fsub    $27    $1     $27  
flw     $11    $0     560
fadd    $6     $20    $7   
flw     $12    $0     -1884
fsub    $20    $11    $17  
fsw     $29    $0     -872
fsw     $9     $0     448
fsw     $24    $0     688
flw     $31    $0     -1672
fadd    $26    $7     $21  
fadd    $5     $15    $10  
fsw     $1     $0     -1208
fsub    $16    $8     $1   
