----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $16    $9     $11  
flw     $22    $0     -992
flw     $15    $0     544
flw     $16    $0     -1136
fsw     $2     $0     -380
fadd    $1     $29    $22  
fsub    $20    $6     $22  
fsub    $27    $5     $14  
fadd    $8     $31    $24  
fadd    $2     $31    $28  
fsub    $11    $1     $4   
fsub    $5     $9     $30  
flw     $26    $0     -1988
fsub    $8     $26    $11  
fadd    $30    $3     $6   
fsw     $9     $0     1968
flw     $20    $0     668
fadd    $1     $0     $30  
fadd    $30    $0     $21  
fadd    $7     $22    $1   
fsub    $21    $4     $6   
flw     $4     $0     -872
fsw     $7     $0     -1412
fsub    $5     $1     $30  
fsw     $30    $0     1120
fsw     $17    $0     -1248
fsw     $21    $0     1780
flw     $21    $0     -8
fsub    $11    $8     $28  
fsub    $10    $6     $13  
fadd    $9     $16    $25  
fsub    $19    $8     $10  
fsub    $6     $23    $14  
fsw     $14    $0     1488
flw     $28    $0     -1752
fsw     $23    $0     1796
flw     $3     $0     840
fadd    $19    $7     $15  
fadd    $15    $12    $5   
fsub    $17    $18    $8   
fsub    $29    $10    $5   
fsub    $5     $15    $4   
flw     $19    $0     -564
fsub    $20    $20    $17  
fadd    $30    $14    $16  
fsub    $27    $21    $19  
fsub    $23    $20    $5   
flw     $11    $0     -192
fsub    $27    $25    $16  
flw     $28    $0     1024
fadd    $30    $19    $7   
fsw     $8     $0     -332
fsub    $21    $29    $25  
fadd    $11    $2     $14  
fsw     $5     $0     -1220
fsub    $25    $1     $8   
flw     $14    $0     1888
fadd    $16    $1     $24  
fsw     $8     $0     768
fadd    $31    $1     $29  
fadd    $18    $19    $6   
fadd    $20    $28    $23  
fsw     $6     $0     -2032
fsub    $31    $25    $1   
fsub    $7     $12    $9   
fsub    $6     $9     $17  
fadd    $23    $25    $14  
fsub    $5     $22    $14  
fadd    $23    $19    $28  
fadd    $7     $28    $21  
flw     $22    $0     1176
fadd    $10    $30    $13  
flw     $5     $0     -1300
fsub    $18    $30    $5   
fadd    $10    $24    $18  
flw     $24    $0     1420
fsw     $19    $0     -1792
fadd    $2     $24    $26  
flw     $18    $0     -1300
flw     $16    $0     -28
flw     $14    $0     464
fsw     $22    $0     772
flw     $13    $0     612
fsw     $9     $0     -164
fsub    $19    $28    $5   
fsub    $13    $21    $9   
fsw     $12    $0     -628
flw     $1     $0     -1240
fsw     $19    $0     1108
fsub    $13    $24    $1   
flw     $18    $0     -1544
fsub    $19    $9     $27  
fsw     $7     $0     1556
fsub    $10    $23    $13  
fsw     $26    $0     -328
fsw     $1     $0     600
fadd    $15    $31    $0   
flw     $10    $0     -1464
fadd    $11    $29    $3   
fadd    $18    $0     $10  
fsw     $10    $0     624
fadd    $16    $16    $17  
flw     $27    $0     1372
flw     $27    $0     -1024
flw     $4     $0     456
fsw     $28    $0     1084
fsub    $22    $4     $0   
fsub    $12    $30    $20  
flw     $28    $0     392
fsub    $20    $16    $20  
flw     $19    $0     -1260
fsub    $3     $13    $15  
fsw     $0     $0     -24
fsw     $19    $0     1260
flw     $7     $0     -1132
fsw     $23    $0     504
fsub    $6     $19    $23  
fadd    $26    $16    $26  
fsw     $12    $0     348
flw     $1     $0     -1420
fadd    $11    $10    $8   
fsub    $28    $8     $24  
fadd    $16    $10    $25  
flw     $13    $0     -1596
fsw     $17    $0     -1160
flw     $26    $0     -320
fsub    $29    $27    $15  
fsw     $5     $0     -992
fsub    $25    $2     $18  
fsw     $3     $0     -1640
fsw     $5     $0     1124
flw     $4     $0     -1824
fsw     $11    $0     -704
fsub    $3     $7     $11  
fadd    $28    $24    $24  
fadd    $30    $12    $31  
fsub    $31    $10    $9   
fadd    $11    $13    $2   
fadd    $16    $17    $31  
fsw     $10    $0     -560
fadd    $14    $29    $20  
fsw     $9     $0     320
fsub    $19    $17    $0   
flw     $11    $0     -28
fsub    $12    $26    $16  
flw     $3     $0     -1268
fsw     $4     $0     -308
fadd    $30    $26    $0   
fadd    $28    $23    $8   
flw     $1     $0     -444
fsw     $14    $0     -484
flw     $11    $0     -308
fadd    $30    $1     $12  
fadd    $17    $30    $1   
fadd    $6     $30    $11  
fadd    $11    $10    $0   
fsw     $2     $0     812
fsub    $15    $22    $30  
fadd    $31    $13    $31  
flw     $13    $0     336
flw     $19    $0     -1548
fadd    $16    $16    $15  
flw     $16    $0     2016
fsw     $14    $0     -432
fsw     $12    $0     -1920
fadd    $2     $0     $18  
fadd    $7     $29    $15  
flw     $5     $0     -872
fsw     $19    $0     176
fadd    $16    $1     $6   
fadd    $13    $14    $8   
fsub    $8     $0     $20  
fsw     $23    $0     -44
flw     $17    $0     -1980
fsub    $11    $10    $15  
fsub    $12    $9     $14  
fsw     $27    $0     -1880
fadd    $16    $1     $31  
fsw     $13    $0     -692
fsw     $26    $0     1572
fsw     $13    $0     624
flw     $12    $0     2036
fsw     $25    $0     84
fsub    $13    $21    $17  
fsub    $26    $11    $30  
fsub    $27    $25    $12  
fadd    $29    $7     $7   
fadd    $25    $11    $10  
fsw     $19    $0     2000
flw     $14    $0     1180
fsw     $25    $0     1452
flw     $31    $0     -124
flw     $7     $0     -1828
fsub    $4     $17    $24  
fsub    $27    $3     $29  
flw     $8     $0     -1076
fsw     $15    $0     -760
flw     $1     $0     1620
fsub    $24    $25    $5   
fadd    $20    $15    $6   
fsw     $17    $0     1896
fsub    $10    $31    $8   
flw     $16    $0     -668
flw     $17    $0     -760
flw     $7     $0     488
