----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $22    $0     -1592
add     $24    $0     $1   
addi    $2     $0     1604
flt     $16    $9     $15  
add     $22    $30    $12  
srl     $28    $10    $10  
fclass  $10    $23  
fsub    $29    $14    $23  
flw     $1     $0     1508
srl     $27    $26    $17  
srl     $18    $8     $24  
fadd    $3     $23    $27  
slt     $2     $23    $20  
fadd    $1     $21    $28  
fsub    $17    $28    $23  
fadd    $26    $3     $24  
addi    $22    $0     328
flw     $20    $0     -1544
flw     $30    $0     -556
addi    $23    $0     -1240
sw      $5     $0     -1624
sub     $29    $17    $8   
fadd    $19    $5     $25  
sll     $16    $28    $20  
add     $18    $1     $15  
add     $27    $6     $30  
lw      $12    $0     1656
sw      $25    $0     1308
fclass  $1     $9   
flw     $3     $0     -1912
sub     $16    $28    $12  
sll     $16    $17    $19  
fadd    $29    $5     $31  
fclass  $4     $22  
addi    $10    $0     16
srl     $26    $26    $0   
fclass  $17    $3   
fclass  $2     $4   
flw     $26    $0     844
add     $12    $14    $20  
lw      $12    $0     1048
addi    $3     $0     116
fsw     $23    $0     -504
fclass  $16    $29  
flw     $29    $0     1052
lw      $30    $0     1596
fsw     $6     $0     792
fsw     $4     $0     -1500
srl     $4     $20    $19  
flt     $23    $11    $13  
add     $17    $30    $21  
sw      $7     $0     -1188
slt     $13    $12    $11  
fadd    $15    $14    $21  
slt     $8     $13    $1   
sll     $1     $4     $9   
sw      $25    $0     1848
fsub    $6     $25    $25  
fclass  $15    $11  
sub     $3     $21    $7   
sw      $1     $0     -1692
sw      $22    $0     -1700
fsub    $22    $11    $17  
fadd    $1     $0     $27  
addi    $8     $0     1832
slt     $28    $21    $21  
sub     $21    $1     $21  
flt     $4     $4     $8   
srl     $3     $29    $24  
fsw     $21    $0     1164
sll     $18    $26    $11  
flw     $22    $0     1240
flt     $1     $21    $13  
sw      $23    $0     1864
fadd    $23    $13    $24  
sub     $1     $9     $22  
srl     $16    $1     $15  
sw      $22    $0     388
sll     $13    $7     $16  
sw      $27    $0     -1460
fsub    $1     $22    $24  
srl     $21    $29    $24  
flt     $16    $22    $24  
flt     $20    $0     $10  
fsub    $11    $28    $14  
fsub    $5     $21    $17  
fadd    $11    $14    $31  
flt     $26    $3     $18  
srl     $23    $8     $18  
sll     $9     $12    $7   
fclass  $24    $14  
lw      $3     $0     -304
slt     $23    $2     $17  
fadd    $7     $8     $30  
addi    $13    $0     -392
fclass  $22    $5   
sub     $20    $29    $1   
fsw     $19    $0     1264
fadd    $16    $27    $22  
flt     $28    $1     $0   
sub     $1     $17    $29  
sub     $12    $30    $27  
fsw     $31    $0     -56
srl     $8     $23    $14  
sll     $31    $15    $10  
addi    $19    $0     1504
fadd    $8     $17    $12  
fsub    $2     $13    $26  
fclass  $5     $31  
fsw     $4     $0     1872
add     $17    $30    $17  
fclass  $4     $24  
add     $4     $3     $25  
fadd    $21    $26    $15  
fsub    $27    $2     $25  
slt     $14    $26    $13  
lw      $11    $0     -720
sub     $1     $15    $18  
flt     $26    $1     $21  
add     $13    $1     $8   
srl     $25    $23    $22  
fclass  $23    $17  
slt     $26    $15    $2   
sw      $11    $0     -1344
addi    $29    $0     -836
sw      $28    $0     -1100
sw      $4     $0     -964
srl     $17    $18    $25  
add     $17    $20    $15  
srl     $25    $24    $0   
addi    $10    $0     -240
lw      $27    $0     1636
add     $7     $24    $5   
addi    $5     $0     -940
addi    $23    $0     388
sll     $21    $25    $25  
addi    $9     $0     360
sll     $20    $3     $1   
flt     $21    $19    $25  
srl     $22    $1     $9   
flw     $5     $0     -1572
fadd    $6     $7     $2   
fadd    $15    $21    $1   
slt     $26    $24    $8   
addi    $11    $0     -1948
add     $4     $9     $0   
sub     $26    $8     $9   
flt     $18    $15    $6   
add     $11    $17    $17  
fsub    $25    $24    $15  
add     $1     $19    $0   
fclass  $3     $15  
slt     $31    $10    $18  
lw      $18    $0     -208
add     $6     $29    $26  
srl     $9     $3     $6   
fadd    $26    $26    $15  
sll     $5     $5     $0   
sll     $2     $12    $24  
sll     $30    $16    $14  
fsub    $25    $2     $4   
sll     $2     $30    $17  
fadd    $19    $16    $27  
sw      $25    $0     -1088
lw      $8     $0     -76
sw      $9     $0     -1432
sub     $6     $16    $5   
fclass  $18    $30  
addi    $13    $0     -1276
add     $10    $18    $31  
sub     $19    $18    $4   
add     $24    $0     $14  
lw      $25    $0     -716
srl     $26    $19    $27  
fsub    $31    $19    $30  
addi    $12    $0     1852
addi    $25    $0     -1516
fsub    $26    $16    $23  
fclass  $29    $18  
lw      $4     $0     -1488
lw      $28    $0     1060
lw      $16    $0     220
flt     $3     $31    $31  
sll     $1     $29    $1   
sw      $12    $0     -1692
fclass  $4     $27  
fsw     $1     $0     1652
add     $31    $4     $21  
sw      $11    $0     1172
srl     $16    $9     $29  
fclass  $18    $30  
srl     $19    $7     $26  
addi    $11    $0     -1424
add     $16    $19    $12  
flw     $22    $0     -12
fsw     $11    $0     636
lw      $29    $0     -1644
lw      $30    $0     -292
addi    $26    $0     408
fclass  $26    $5   
slt     $24    $1     $28  
fclass  $12    $10  
fclass  $4     $22  
sub     $23    $16    $18  
lw      $31    $0     1120
add     $2     $15    $19  
flt     $20    $21    $0   
sub     $31    $27    $5   
flt     $8     $13    $1   
flt     $6     $2     $20  
sll     $2     $21    $16  
srl     $3     $26    $15  
sll     $4     $1     $11  
flw     $30    $0     960
srl     $15    $30    $11  
slt     $2     $28    $25  
