----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $24    $0     1380
flt     $22    $11    $23  
fsub    $3     $2     $30  
slt     $1     $9     $30  
fadd    $20    $16    $25  
fadd    $14    $21    $2   
sll     $3     $27    $1   
sub     $15    $9     $19  
fadd    $9     $13    $17  
add     $2     $31    $17  
sw      $13    $0     -1456
flw     $10    $0     2008
fsw     $29    $0     -1976
fclass  $24    $4   
sw      $21    $0     1916
fsub    $31    $10    $21  
sll     $20    $5     $28  
sll     $2     $24    $21  
sw      $11    $0     400
lw      $5     $0     1068
srl     $7     $16    $3   
flw     $22    $0     752
fclass  $14    $20  
srl     $23    $10    $20  
flw     $12    $0     1824
sll     $5     $7     $13  
fclass  $13    $0   
flt     $15    $3     $27  
sll     $15    $10    $15  
addi    $30    $0     1228
fadd    $3     $30    $10  
slt     $29    $13    $1   
slt     $6     $27    $18  
lw      $18    $0     -1672
flw     $18    $0     396
sll     $16    $2     $8   
lw      $11    $0     1348
srl     $27    $11    $25  
sw      $4     $0     1444
slt     $1     $13    $8   
flw     $25    $0     -1488
addi    $28    $0     672
slt     $28    $12    $7   
add     $25    $0     $17  
flt     $29    $20    $1   
lw      $4     $0     1404
addi    $5     $0     1544
lw      $17    $0     -2008
flt     $20    $20    $3   
fadd    $2     $28    $4   
flw     $16    $0     228
fclass  $28    $14  
lw      $10    $0     -1280
sub     $5     $17    $21  
srl     $29    $3     $30  
flt     $16    $3     $21  
srl     $23    $22    $12  
srl     $5     $15    $15  
addi    $25    $0     1372
add     $9     $15    $14  
fclass  $30    $8   
srl     $9     $21    $14  
fsw     $3     $0     -1896
sll     $27    $8     $29  
sll     $7     $28    $26  
fclass  $15    $27  
sll     $6     $25    $13  
fclass  $27    $10  
fsw     $13    $0     -1528
srl     $23    $12    $28  
flt     $30    $19    $29  
fsub    $20    $19    $8   
fsub    $29    $19    $30  
flw     $16    $0     896
fadd    $10    $12    $2   
sll     $6     $4     $18  
fclass  $15    $1   
fsub    $11    $27    $9   
sub     $20    $18    $4   
fsw     $16    $0     -576
fadd    $23    $27    $14  
sll     $14    $27    $27  
fsw     $25    $0     -604
flt     $16    $2     $14  
lw      $11    $0     -1244
slt     $25    $6     $27  
flw     $20    $0     1028
fclass  $5     $20  
add     $19    $12    $25  
fsub    $5     $4     $26  
sw      $31    $0     332
slt     $28    $26    $4   
fadd    $13    $31    $27  
sw      $16    $0     -1124
sw      $25    $0     -24
fsub    $25    $22    $30  
sw      $8     $0     -980
lw      $17    $0     -1112
flw     $16    $0     -832
fsub    $31    $18    $29  
flw     $14    $0     -1844
sll     $1     $11    $24  
fsub    $10    $15    $2   
add     $31    $30    $17  
add     $4     $27    $24  
sub     $22    $10    $21  
flt     $12    $23    $23  
flt     $23    $25    $29  
srl     $5     $21    $11  
fclass  $23    $14  
fclass  $8     $2   
fsub    $11    $14    $24  
flt     $7     $14    $9   
fclass  $8     $25  
flt     $2     $14    $27  
sw      $3     $0     -472
addi    $20    $0     -972
sw      $7     $0     1200
addi    $31    $0     -1816
addi    $15    $0     -632
sub     $28    $0     $0   
fsw     $2     $0     -812
flw     $3     $0     -1564
add     $10    $17    $5   
addi    $11    $0     -932
addi    $3     $0     532
srl     $11    $15    $19  
fsub    $27    $3     $13  
slt     $23    $1     $24  
sub     $20    $14    $7   
fclass  $10    $1   
srl     $18    $12    $14  
flw     $19    $0     -1888
fadd    $23    $2     $11  
flw     $31    $0     96
addi    $23    $0     -484
flt     $18    $18    $24  
lw      $1     $0     600
srl     $3     $31    $20  
slt     $22    $11    $11  
lw      $5     $0     232
add     $14    $12    $0   
fclass  $2     $9   
sw      $4     $0     -1888
fsub    $24    $18    $13  
slt     $14    $2     $1   
sub     $11    $20    $22  
fsw     $5     $0     492
fclass  $9     $23  
fclass  $12    $5   
fsw     $27    $0     -632
fsw     $3     $0     -368
sub     $1     $12    $28  
slt     $4     $30    $2   
fclass  $19    $8   
srl     $14    $2     $5   
fclass  $6     $12  
flw     $10    $0     1996
sub     $11    $18    $5   
srl     $4     $23    $18  
flw     $5     $0     636
sll     $3     $27    $12  
lw      $2     $0     1672
fsub    $25    $28    $12  
sll     $25    $2     $30  
fsw     $0     $0     -1336
slt     $10    $20    $18  
sll     $8     $28    $24  
fsub    $28    $18    $10  
sw      $12    $0     -1536
sll     $29    $21    $7   
fadd    $14    $26    $30  
flt     $12    $23    $3   
lw      $20    $0     448
sll     $31    $3     $25  
sub     $28    $13    $20  
flt     $23    $1     $23  
sub     $11    $28    $24  
fsw     $24    $0     -1612
lw      $22    $0     -944
add     $16    $17    $7   
fsw     $5     $0     1796
fsub    $31    $20    $1   
fsub    $14    $11    $10  
fadd    $11    $23    $23  
srl     $29    $21    $3   
srl     $25    $4     $0   
add     $30    $27    $17  
sll     $19    $16    $11  
add     $4     $18    $19  
fclass  $10    $19  
sw      $2     $0     1868
fsw     $29    $0     912
add     $8     $14    $26  
fadd    $8     $2     $7   
fclass  $8     $11  
fsub    $21    $1     $24  
flw     $27    $0     -16
fsw     $6     $0     -1036
fsw     $2     $0     456
flw     $8     $0     956
slt     $30    $3     $22  
fsub    $28    $1     $27  
add     $20    $22    $20  
fsw     $28    $0     1676
flt     $1     $28    $19  
lw      $31    $0     524
sll     $22    $7     $26  
sub     $9     $22    $29  
add     $3     $14    $28  
flw     $21    $0     -1708
sub     $24    $17    $13  
fclass  $9     $27  
fadd    $15    $21    $16  
add     $4     $26    $14  
flt     $15    $9     $17  
