----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $13    $0     1776
flw     $12    $0     -684
fsw     $5     $0     1572
flw     $30    $0     132
fsub    $6     $6     $25  
fsub    $22    $7     $7   
fsub    $13    $10    $8   
fadd    $29    $0     $3   
fadd    $9     $16    $16  
flw     $19    $0     1392
flw     $5     $0     824
fsw     $4     $0     1500
fsw     $19    $0     192
fsub    $11    $14    $5   
flw     $11    $0     376
fsw     $20    $0     1760
flw     $4     $0     -964
flw     $2     $0     116
fsw     $9     $0     -804
fsw     $29    $0     64
fadd    $10    $5     $14  
fadd    $22    $8     $16  
fsub    $14    $21    $26  
fsw     $13    $0     -1712
fsub    $1     $22    $14  
fsub    $11    $29    $25  
fsub    $2     $26    $9   
fsw     $17    $0     -1732
fsw     $10    $0     -296
fadd    $7     $21    $18  
fsw     $15    $0     1948
flw     $10    $0     -1140
fsub    $23    $18    $20  
fsub    $16    $18    $27  
fsub    $31    $16    $21  
fsw     $31    $0     -1220
fadd    $8     $27    $20  
fadd    $25    $26    $14  
fadd    $31    $26    $16  
flw     $27    $0     12
flw     $25    $0     652
fsw     $10    $0     1632
fsub    $24    $3     $8   
flw     $4     $0     -36
fadd    $16    $29    $13  
fsub    $12    $12    $2   
fsw     $23    $0     -352
flw     $29    $0     -1284
flw     $3     $0     -84
fadd    $20    $27    $7   
flw     $9     $0     -988
fsw     $0     $0     -60
fsub    $23    $26    $1   
fsub    $10    $12    $23  
fadd    $18    $13    $8   
fsub    $27    $6     $7   
fadd    $14    $11    $1   
fsw     $27    $0     -1844
fsw     $25    $0     1920
flw     $28    $0     -1352
flw     $6     $0     -1004
fsub    $3     $20    $6   
fsw     $13    $0     1228
fsw     $8     $0     752
fadd    $7     $14    $12  
fadd    $23    $11    $24  
fadd    $17    $6     $15  
fsub    $6     $20    $6   
fsw     $23    $0     -756
fadd    $17    $26    $4   
fsub    $12    $13    $24  
flw     $30    $0     112
fsw     $1     $0     244
fsub    $13    $26    $13  
fadd    $9     $1     $31  
fsw     $12    $0     -784
fsub    $7     $2     $2   
fsw     $5     $0     788
fsw     $1     $0     -976
fadd    $25    $22    $21  
fsub    $8     $25    $4   
fsw     $12    $0     520
fsw     $29    $0     1680
fsub    $27    $28    $26  
fsw     $0     $0     -1432
fsub    $14    $9     $2   
flw     $9     $0     -816
flw     $7     $0     -1872
fadd    $23    $30    $7   
flw     $31    $0     -1640
fadd    $29    $30    $21  
fadd    $21    $2     $26  
fsw     $18    $0     -1260
fadd    $17    $26    $21  
fsw     $16    $0     744
fsub    $26    $23    $13  
flw     $23    $0     1776
fsub    $26    $31    $12  
fadd    $31    $0     $27  
fsub    $10    $20    $15  
fadd    $12    $3     $14  
fsw     $27    $0     868
flw     $19    $0     1580
flw     $4     $0     1584
fsw     $24    $0     152
fadd    $31    $28    $17  
flw     $29    $0     1736
flw     $15    $0     -376
fsw     $22    $0     -604
fsw     $26    $0     -76
fsw     $15    $0     -996
fsub    $7     $5     $19  
flw     $6     $0     -772
flw     $9     $0     632
fsub    $4     $12    $1   
fsub    $21    $19    $26  
flw     $31    $0     -920
fsub    $16    $24    $1   
fsub    $26    $3     $31  
fsub    $11    $7     $18  
fsub    $17    $19    $15  
fsw     $22    $0     1444
fsw     $25    $0     -832
fsub    $29    $8     $19  
fsub    $9     $31    $2   
flw     $1     $0     -1460
fadd    $18    $24    $21  
fadd    $10    $15    $9   
fsw     $1     $0     -448
flw     $24    $0     1624
fsw     $1     $0     -1744
fadd    $12    $26    $1   
fsub    $10    $9     $12  
fadd    $6     $22    $3   
flw     $26    $0     -560
fsub    $9     $13    $18  
fsw     $26    $0     -328
fadd    $16    $24    $26  
fadd    $22    $30    $23  
flw     $13    $0     1364
fsub    $11    $24    $3   
fadd    $23    $27    $8   
fadd    $8     $17    $16  
fsub    $4     $27    $4   
flw     $28    $0     1208
flw     $30    $0     472
fadd    $17    $24    $27  
fsub    $3     $10    $19  
flw     $12    $0     -460
fsw     $4     $0     -988
fadd    $1     $24    $3   
flw     $19    $0     368
fadd    $28    $25    $13  
fsub    $13    $9     $29  
flw     $14    $0     936
fadd    $30    $6     $1   
fsw     $4     $0     -1236
fadd    $20    $28    $9   
fsw     $5     $0     -1020
flw     $28    $0     1504
fsub    $28    $5     $28  
fadd    $13    $20    $22  
fsub    $27    $13    $10  
flw     $11    $0     -612
fadd    $17    $29    $18  
fsub    $2     $16    $18  
fsub    $3     $19    $18  
fsw     $2     $0     -1412
fadd    $22    $15    $2   
fsw     $18    $0     672
fsw     $15    $0     1716
fadd    $3     $20    $10  
fsub    $25    $28    $25  
fsub    $4     $22    $24  
fadd    $25    $29    $20  
fsw     $5     $0     1856
flw     $12    $0     1480
fsub    $8     $10    $6   
fsw     $10    $0     1048
flw     $18    $0     1412
fsub    $21    $30    $18  
fsw     $11    $0     -1024
fsub    $8     $30    $6   
flw     $27    $0     768
fsw     $18    $0     756
flw     $30    $0     -292
fsub    $16    $23    $30  
fsw     $7     $0     -848
fsw     $4     $0     -732
fsw     $25    $0     696
fsub    $23    $7     $23  
fsw     $26    $0     -564
fadd    $1     $28    $13  
fsub    $6     $21    $17  
flw     $12    $0     -1328
fadd    $13    $1     $27  
fadd    $6     $11    $13  
fsub    $6     $19    $21  
fsub    $27    $19    $26  
fsw     $23    $0     -1944
flw     $25    $0     1280
fsw     $6     $0     -396
fsw     $14    $0     1396
fadd    $26    $12    $26  
flw     $23    $0     -504
