----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
addi    $10    $0     1240
lw      $16    $0     -1596
sll     $18    $28    $31  
fsub    $30    $28    $10  
lw      $6     $0     796
sub     $30    $24    $15  
lw      $18    $0     -1128
lw      $10    $0     -172
sw      $1     $0     -1120
sll     $17    $23    $29  
srl     $14    $9     $13  
slt     $17    $2     $11  
sub     $30    $10    $28  
flt     $16    $27    $28  
fadd    $3     $14    $24  
flw     $16    $0     908
addi    $18    $0     1284
slt     $8     $17    $24  
fclass  $3     $10  
srl     $10    $2     $27  
sub     $29    $25    $7   
fclass  $21    $30  
flt     $25    $17    $11  
flw     $5     $0     -1576
flt     $19    $22    $8   
fadd    $17    $6     $26  
add     $23    $29    $20  
srl     $2     $23    $10  
sll     $6     $16    $11  
sw      $10    $0     1568
flt     $24    $5     $0   
addi    $21    $0     -1368
sw      $1     $0     -328
flw     $13    $0     -164
flw     $1     $0     -1576
fclass  $5     $4   
fsub    $29    $10    $16  
flw     $11    $0     1824
sw      $9     $0     1452
fclass  $11    $28  
flt     $5     $23    $18  
lw      $5     $0     -1580
add     $13    $8     $19  
fsub    $19    $25    $19  
slt     $5     $27    $14  
fclass  $14    $1   
srl     $19    $0     $18  
flw     $17    $0     -668
srl     $2     $3     $21  
fsw     $12    $0     40
slt     $4     $8     $28  
fadd    $26    $4     $22  
fclass  $21    $8   
lw      $10    $0     -1168
fsw     $12    $0     -1960
add     $16    $2     $26  
flt     $13    $30    $3   
srl     $18    $16    $4   
sll     $11    $27    $0   
fadd    $10    $26    $4   
slt     $21    $16    $30  
fsub    $1     $18    $26  
fsub    $27    $4     $7   
lw      $21    $0     -160
slt     $1     $2     $25  
sub     $31    $13    $28  
flt     $29    $5     $9   
addi    $8     $0     -124
flt     $27    $5     $14  
flw     $25    $0     692
sub     $10    $15    $16  
lw      $26    $0     -1248
sw      $5     $0     1308
sw      $12    $0     588
addi    $11    $0     164
fsub    $30    $25    $12  
flw     $9     $0     1928
slt     $3     $21    $15  
fadd    $28    $17    $11  
flw     $22    $0     -220
lw      $4     $0     1448
fclass  $2     $11  
lw      $28    $0     1912
fclass  $16    $2   
addi    $22    $0     336
sub     $28    $31    $8   
fsw     $18    $0     1660
sw      $21    $0     876
sw      $4     $0     -1964
flt     $28    $1     $12  
fsw     $13    $0     1236
sw      $19    $0     996
lw      $27    $0     356
sw      $15    $0     8
sub     $31    $8     $13  
flt     $26    $11    $16  
flw     $3     $0     36
sub     $9     $20    $14  
fclass  $21    $1   
srl     $15    $16    $4   
sw      $17    $0     -184
fclass  $21    $30  
fadd    $22    $22    $18  
flw     $29    $0     -672
fadd    $13    $2     $7   
fsub    $15    $4     $9   
fsub    $6     $25    $8   
add     $23    $7     $31  
sll     $26    $4     $8   
sll     $12    $1     $22  
sll     $8     $4     $16  
srl     $31    $11    $3   
flt     $5     $24    $4   
sw      $16    $0     -660
flw     $7     $0     -1044
flw     $23    $0     2016
sub     $9     $15    $0   
flt     $29    $22    $13  
flt     $15    $18    $25  
fsw     $16    $0     -260
srl     $10    $26    $31  
sll     $10    $3     $19  
sll     $9     $27    $28  
sll     $7     $29    $23  
flt     $14    $5     $20  
fsub    $23    $11    $5   
fclass  $13    $14  
fadd    $8     $13    $17  
fclass  $1     $8   
flw     $1     $0     -1020
slt     $26    $28    $17  
fsw     $7     $0     -960
fclass  $26    $22  
srl     $19    $17    $25  
fsub    $26    $14    $12  
srl     $7     $9     $12  
sw      $2     $0     -1992
slt     $20    $4     $24  
lw      $4     $0     1680
fadd    $16    $20    $8   
fclass  $30    $4   
fadd    $6     $2     $9   
fclass  $27    $4   
fclass  $7     $2   
lw      $8     $0     -1428
flw     $14    $0     1960
slt     $23    $26    $20  
add     $23    $10    $28  
srl     $5     $8     $31  
sw      $16    $0     624
flw     $13    $0     1456
fadd    $30    $7     $24  
srl     $10    $28    $1   
flt     $8     $6     $6   
lw      $16    $0     1988
add     $12    $24    $16  
slt     $3     $20    $0   
sub     $16    $31    $31  
flw     $4     $0     -1632
fclass  $11    $21  
lw      $24    $0     144
slt     $7     $4     $13  
fsw     $19    $0     -808
flw     $2     $0     792
sll     $23    $10    $5   
fclass  $23    $20  
flt     $16    $24    $31  
flw     $13    $0     -544
lw      $19    $0     -428
sub     $22    $29    $10  
lw      $7     $0     -1928
fadd    $8     $8     $15  
fadd    $25    $21    $8   
fadd    $4     $23    $9   
flt     $28    $4     $1   
slt     $12    $17    $12  
sub     $25    $29    $7   
flw     $25    $0     -800
sub     $6     $23    $8   
fsub    $21    $26    $25  
flw     $2     $0     916
fadd    $5     $25    $5   
sub     $1     $20    $30  
fadd    $10    $13    $18  
flt     $19    $2     $28  
lw      $20    $0     -1632
sll     $18    $24    $20  
fadd    $8     $2     $15  
fsw     $8     $0     -248
sll     $15    $22    $6   
lw      $6     $0     608
fsw     $11    $0     1804
lw      $1     $0     -356
flt     $9     $0     $27  
add     $27    $0     $1   
add     $26    $7     $14  
srl     $4     $14    $20  
sw      $18    $0     -1964
fadd    $4     $19    $30  
add     $5     $12    $10  
sw      $28    $0     -1568
addi    $21    $0     -248
srl     $23    $13    $1   
sub     $21    $26    $14  
fadd    $2     $23    $9   
flw     $13    $0     -368
fadd    $2     $17    $4   
fsw     $26    $0     844
sw      $1     $0     -1124
lw      $21    $0     -1456
lw      $27    $0     -1688
fsw     $17    $0     768
addi    $10    $0     -672
flw     $2     $0     1876
sub     $23    $4     $7   
fclass  $24    $24  
