----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $9     $1     $26  
flw     $22    $0     -1416
fadd    $17    $9     $0   
flw     $22    $0     -800
fadd    $2     $17    $28  
fsw     $20    $0     416
flw     $3     $0     1984
fsub    $9     $1     $13  
fsw     $28    $0     -880
flw     $18    $0     52
fsub    $30    $10    $21  
fsub    $3     $21    $15  
flw     $12    $0     -1944
fadd    $21    $30    $17  
fadd    $23    $2     $13  
fsub    $13    $28    $30  
fsub    $30    $27    $20  
flw     $31    $0     1828
fsw     $27    $0     -132
fsub    $21    $18    $8   
fadd    $11    $25    $13  
fsub    $4     $23    $13  
fadd    $25    $11    $8   
fadd    $30    $2     $31  
fsw     $13    $0     1052
fadd    $3     $17    $2   
fsub    $2     $20    $11  
fsub    $18    $23    $14  
fsub    $20    $25    $5   
fsub    $29    $4     $7   
fsub    $16    $27    $6   
flw     $3     $0     -1064
flw     $10    $0     476
fsw     $1     $0     -1464
fsw     $20    $0     -1308
fsw     $6     $0     -60
fadd    $7     $14    $5   
fadd    $26    $2     $0   
fadd    $26    $6     $31  
fadd    $8     $18    $14  
flw     $30    $0     932
fadd    $4     $11    $9   
flw     $18    $0     252
fsub    $25    $23    $9   
fsub    $28    $21    $23  
flw     $2     $0     1912
fsub    $26    $12    $15  
fadd    $11    $27    $29  
flw     $6     $0     -624
fsw     $18    $0     -60
fsub    $28    $13    $27  
fadd    $25    $3     $10  
fadd    $15    $30    $27  
fsub    $17    $14    $27  
fsw     $21    $0     -1404
flw     $25    $0     -1268
flw     $2     $0     1624
flw     $17    $0     272
fsw     $12    $0     -1664
flw     $16    $0     -1076
fadd    $20    $9     $7   
flw     $27    $0     -244
fadd    $16    $22    $7   
fsub    $13    $14    $18  
fadd    $22    $26    $24  
fsub    $4     $11    $5   
flw     $15    $0     1456
fsw     $0     $0     1716
fsub    $2     $26    $21  
fsw     $8     $0     764
fsw     $16    $0     1920
flw     $10    $0     -196
fsub    $25    $15    $15  
fsw     $19    $0     -1112
fsw     $22    $0     -1976
flw     $19    $0     -936
fsub    $31    $3     $28  
fsw     $21    $0     -116
fsub    $28    $2     $16  
fadd    $12    $7     $1   
flw     $16    $0     1632
fadd    $5     $27    $6   
fsub    $11    $1     $8   
fsw     $30    $0     1524
flw     $17    $0     -40
fadd    $6     $23    $31  
fsw     $12    $0     376
fadd    $4     $7     $8   
fsub    $31    $25    $10  
fsub    $18    $30    $27  
fsw     $3     $0     -552
flw     $7     $0     1772
flw     $12    $0     856
flw     $30    $0     736
fsw     $26    $0     -1200
fadd    $31    $7     $14  
fadd    $29    $9     $4   
fsub    $18    $22    $20  
flw     $3     $0     1372
fadd    $9     $8     $24  
fsub    $19    $8     $7   
fadd    $30    $16    $7   
fadd    $7     $14    $23  
fsw     $19    $0     1300
fadd    $8     $17    $26  
fadd    $12    $14    $5   
fsw     $12    $0     -144
flw     $3     $0     -1536
fsub    $1     $21    $31  
fsw     $24    $0     288
flw     $26    $0     -592
fadd    $21    $25    $7   
fsub    $22    $7     $17  
fsw     $26    $0     2040
fsw     $9     $0     0
fadd    $23    $28    $17  
fadd    $25    $15    $7   
fsub    $9     $24    $29  
fsub    $1     $25    $2   
flw     $25    $0     780
fsw     $9     $0     2036
fsw     $10    $0     896
fadd    $22    $31    $10  
flw     $27    $0     1552
fsw     $4     $0     1736
fsw     $3     $0     0
fsub    $24    $17    $21  
fsw     $13    $0     -1844
fsub    $6     $26    $20  
fsw     $11    $0     -224
fsub    $13    $10    $19  
fsw     $18    $0     -1372
fsw     $21    $0     -2016
flw     $30    $0     -1220
fsub    $1     $13    $12  
fsub    $21    $12    $0   
fadd    $18    $10    $22  
flw     $15    $0     388
fsub    $4     $9     $23  
fsw     $10    $0     1268
fadd    $20    $21    $16  
fadd    $31    $22    $6   
fadd    $6     $9     $4   
fsub    $7     $0     $28  
fadd    $23    $19    $26  
fsub    $23    $24    $12  
fadd    $13    $8     $10  
fadd    $27    $0     $30  
fadd    $29    $13    $21  
fadd    $12    $22    $16  
fadd    $20    $8     $24  
fadd    $25    $25    $25  
flw     $4     $0     -1648
fadd    $11    $26    $26  
fsub    $17    $2     $11  
fadd    $9     $2     $7   
fadd    $17    $25    $31  
fsw     $30    $0     376
fadd    $11    $7     $5   
fadd    $30    $18    $2   
fsw     $0     $0     840
fsw     $10    $0     -984
fadd    $17    $8     $17  
fsw     $5     $0     -1576
fadd    $3     $8     $17  
fsw     $20    $0     -1728
fsub    $18    $27    $31  
flw     $23    $0     1016
fsw     $3     $0     -1408
fsub    $15    $21    $15  
fsub    $17    $22    $0   
fsw     $1     $0     -1580
fadd    $16    $17    $31  
fadd    $14    $23    $26  
fsw     $5     $0     1612
fsub    $10    $29    $24  
flw     $4     $0     -1868
fsw     $22    $0     832
fsub    $4     $9     $5   
fsw     $25    $0     -692
fsw     $5     $0     1544
fadd    $4     $4     $2   
fsub    $30    $31    $21  
flw     $28    $0     -236
fadd    $18    $19    $4   
flw     $13    $0     564
fsw     $7     $0     420
flw     $21    $0     648
fsub    $19    $21    $13  
fsub    $7     $21    $20  
fadd    $21    $22    $19  
fsub    $4     $24    $12  
fsw     $21    $0     1472
flw     $31    $0     -1092
fadd    $15    $25    $12  
fadd    $15    $3     $4   
fsub    $4     $9     $26  
flw     $7     $0     96
fsub    $12    $12    $25  
fsub    $11    $13    $24  
fsub    $16    $17    $15  
fsub    $28    $27    $1   
fsw     $17    $0     -116
fadd    $11    $1     $24  
