----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $21    $0     592
fsub    $20    $27    $30  
flw     $8     $0     416
fadd    $28    $2     $12  
fadd    $16    $12    $8   
fsub    $27    $11    $25  
fsub    $25    $9     $28  
fsub    $15    $15    $14  
fadd    $20    $29    $26  
flw     $15    $0     288
fsw     $11    $0     -1876
flw     $1     $0     900
fsub    $26    $22    $15  
fsub    $29    $23    $26  
fsw     $18    $0     2044
fsw     $21    $0     648
flw     $1     $0     -500
fsw     $12    $0     -1028
fsw     $3     $0     -440
fsub    $25    $10    $14  
fsw     $11    $0     772
fsub    $16    $2     $8   
flw     $31    $0     -2016
fadd    $18    $25    $16  
flw     $6     $0     -1776
fadd    $16    $10    $30  
fsub    $30    $28    $20  
flw     $16    $0     -760
fsw     $11    $0     1600
fsw     $30    $0     76
fadd    $27    $21    $4   
fsub    $27    $10    $31  
fadd    $6     $19    $9   
fsub    $28    $22    $1   
fsub    $2     $31    $28  
fsw     $14    $0     -1704
fsw     $9     $0     -392
fsw     $0     $0     -52
fsw     $4     $0     -1724
flw     $2     $0     -464
fsw     $10    $0     -532
fsub    $14    $10    $10  
flw     $23    $0     -1892
fsub    $6     $11    $9   
flw     $25    $0     20
flw     $27    $0     -644
flw     $4     $0     -1640
flw     $27    $0     -460
flw     $6     $0     940
fsub    $3     $30    $5   
fsub    $28    $6     $30  
fsub    $9     $6     $1   
fsub    $23    $31    $14  
fsw     $7     $0     1420
fsw     $30    $0     872
flw     $19    $0     -564
fsw     $29    $0     92
flw     $21    $0     -256
flw     $11    $0     -556
fsw     $27    $0     -764
fsw     $14    $0     1240
flw     $28    $0     648
flw     $2     $0     324
fadd    $10    $20    $13  
fsub    $15    $6     $25  
flw     $19    $0     112
fadd    $4     $21    $2   
fsw     $13    $0     952
flw     $11    $0     240
fadd    $31    $15    $2   
fsub    $22    $21    $9   
flw     $10    $0     552
fadd    $3     $0     $22  
flw     $14    $0     1468
flw     $31    $0     -1528
fsw     $8     $0     -1124
fsub    $1     $31    $31  
fsub    $6     $0     $7   
fsw     $24    $0     -980
fsw     $8     $0     -1396
fsw     $24    $0     -1744
flw     $23    $0     1740
fsw     $14    $0     88
fsub    $8     $9     $27  
flw     $9     $0     1836
fadd    $13    $17    $19  
fsub    $15    $22    $6   
fsw     $8     $0     -1092
fadd    $18    $3     $11  
fsw     $13    $0     1412
fadd    $18    $9     $4   
fsw     $8     $0     -1880
fadd    $24    $31    $7   
fsub    $8     $8     $20  
fadd    $16    $21    $31  
fsub    $9     $15    $19  
flw     $15    $0     2004
fadd    $8     $31    $13  
fsub    $6     $29    $29  
fsw     $9     $0     1124
fadd    $15    $26    $21  
flw     $24    $0     -320
fsub    $15    $4     $2   
flw     $8     $0     1688
flw     $1     $0     -1384
fadd    $18    $3     $21  
fsw     $19    $0     1044
fsub    $30    $20    $11  
flw     $11    $0     648
fadd    $16    $14    $8   
fsub    $9     $23    $16  
flw     $22    $0     408
fsub    $24    $20    $28  
fsub    $18    $8     $27  
fadd    $17    $18    $14  
fadd    $5     $3     $5   
flw     $31    $0     1380
flw     $13    $0     0
fadd    $8     $2     $8   
fadd    $20    $1     $0   
fsw     $28    $0     256
fsub    $8     $21    $24  
fsub    $31    $19    $15  
fsw     $16    $0     -856
fadd    $26    $3     $28  
fsub    $30    $21    $26  
fadd    $6     $11    $6   
flw     $22    $0     1044
fsw     $28    $0     1532
fsub    $12    $6     $11  
fsw     $6     $0     964
fadd    $15    $2     $0   
flw     $6     $0     -1524
fsub    $3     $1     $10  
fadd    $15    $28    $1   
flw     $9     $0     -1496
flw     $18    $0     -1604
flw     $20    $0     620
fsw     $26    $0     1268
fsw     $23    $0     540
fsub    $26    $21    $30  
flw     $23    $0     -516
fsw     $8     $0     812
flw     $10    $0     760
fsw     $27    $0     968
fadd    $29    $4     $22  
fadd    $27    $28    $25  
flw     $1     $0     1032
flw     $6     $0     -1040
fadd    $2     $23    $8   
fadd    $24    $23    $11  
fsw     $15    $0     -1196
flw     $1     $0     -1932
fsub    $26    $18    $8   
flw     $2     $0     -1172
fsw     $21    $0     -524
fsub    $24    $27    $23  
flw     $7     $0     1324
fsub    $15    $20    $1   
fsub    $14    $14    $3   
flw     $20    $0     -1068
fsub    $16    $10    $11  
fsw     $8     $0     1928
fsub    $3     $8     $6   
fsub    $9     $18    $2   
fadd    $2     $15    $23  
flw     $15    $0     52
fsw     $29    $0     40
flw     $30    $0     12
flw     $11    $0     1388
flw     $23    $0     -636
fsw     $27    $0     -1508
fsub    $23    $30    $30  
fsub    $30    $0     $6   
fsub    $11    $26    $12  
fsub    $2     $25    $10  
fsub    $13    $13    $21  
fsub    $6     $4     $19  
fadd    $29    $25    $3   
fsw     $5     $0     -172
fsw     $20    $0     768
fsub    $24    $8     $20  
fsw     $22    $0     884
fsub    $14    $30    $27  
fsw     $30    $0     1048
flw     $29    $0     -480
fadd    $18    $16    $8   
fadd    $21    $22    $22  
fsub    $14    $12    $4   
fadd    $9     $4     $30  
fsub    $10    $19    $18  
flw     $13    $0     2040
flw     $6     $0     -104
fsub    $26    $27    $5   
fadd    $26    $24    $25  
fsub    $23    $6     $16  
flw     $7     $0     -128
fsw     $24    $0     1092
fadd    $15    $11    $24  
fsw     $28    $0     108
fsw     $30    $0     1876
fsw     $14    $0     -1276
fadd    $21    $6     $3   
fadd    $9     $22    $11  
flw     $19    $0     92
flw     $16    $0     1880
fsw     $26    $0     -1684
