----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fclass  $11    $22  
slt     $16    $1     $13  
addi    $20    $0     -548
lw      $27    $0     44
sw      $1     $0     -160
sw      $7     $0     -988
sll     $15    $11    $20  
sw      $14    $0     -836
fsub    $16    $2     $25  
fsw     $13    $0     1180
fadd    $17    $21    $12  
add     $6     $5     $29  
lw      $31    $0     -1044
add     $19    $14    $15  
fsub    $26    $5     $5   
fsw     $27    $0     -752
sw      $11    $0     1916
fsub    $25    $11    $18  
add     $20    $22    $10  
add     $15    $10    $9   
srl     $15    $30    $3   
sw      $8     $0     -1976
flt     $3     $11    $13  
fadd    $22    $6     $17  
flw     $16    $0     1468
sw      $11    $0     464
add     $16    $7     $7   
flt     $21    $10    $10  
sw      $11    $0     -432
fsub    $5     $3     $21  
srl     $18    $11    $29  
addi    $1     $0     -1828
slt     $17    $9     $21  
slt     $24    $4     $21  
fclass  $27    $19  
sub     $31    $14    $7   
sll     $30    $22    $0   
addi    $4     $0     360
sll     $26    $3     $19  
fsw     $29    $0     1132
sw      $12    $0     1028
add     $20    $15    $26  
fsub    $8     $31    $27  
flt     $30    $24    $2   
fsub    $7     $28    $21  
fsw     $4     $0     -172
lw      $29    $0     1856
fclass  $30    $2   
fsub    $16    $3     $8   
flt     $30    $20    $5   
fadd    $17    $7     $0   
sw      $13    $0     1360
addi    $16    $0     1716
fsw     $16    $0     1652
fsw     $8     $0     1796
flw     $31    $0     -916
add     $18    $25    $19  
flw     $23    $0     692
fadd    $10    $23    $31  
fsub    $13    $2     $9   
add     $10    $15    $20  
lw      $30    $0     -800
fsub    $6     $24    $20  
addi    $22    $0     336
flt     $28    $4     $13  
sll     $24    $8     $12  
sub     $28    $6     $2   
srl     $21    $8     $28  
fclass  $1     $28  
srl     $18    $24    $0   
add     $16    $6     $12  
fsw     $23    $0     1336
flt     $27    $7     $18  
sll     $4     $5     $1   
sll     $8     $7     $7   
fsw     $2     $0     -636
sll     $7     $6     $2   
addi    $22    $0     940
fclass  $17    $1   
slt     $7     $17    $20  
sw      $5     $0     -1860
fadd    $3     $20    $27  
addi    $29    $0     556
srl     $21    $15    $16  
addi    $14    $0     820
srl     $13    $29    $23  
sub     $24    $10    $21  
slt     $10    $22    $24  
srl     $30    $6     $18  
fsw     $2     $0     360
srl     $20    $26    $23  
fadd    $9     $30    $26  
sw      $13    $0     1748
add     $1     $16    $25  
fclass  $25    $0   
srl     $13    $14    $25  
srl     $16    $17    $22  
flw     $11    $0     2008
flw     $24    $0     556
fclass  $12    $17  
sub     $17    $14    $5   
addi    $10    $0     -312
fsw     $22    $0     -160
slt     $31    $24    $14  
fadd    $28    $25    $7   
flt     $31    $4     $30  
addi    $25    $0     -868
sw      $30    $0     1720
addi    $30    $0     1156
fadd    $14    $11    $27  
fsub    $23    $31    $22  
fsw     $8     $0     384
slt     $16    $12    $4   
slt     $27    $5     $22  
fadd    $5     $15    $11  
fadd    $22    $9     $30  
sw      $13    $0     548
flw     $18    $0     1772
srl     $13    $30    $10  
sw      $31    $0     1004
sub     $6     $4     $23  
fsub    $23    $8     $16  
flw     $11    $0     -656
flt     $15    $13    $10  
add     $16    $28    $7   
sub     $1     $19    $6   
slt     $3     $8     $19  
fadd    $2     $25    $9   
fadd    $27    $27    $26  
add     $10    $9     $29  
flw     $16    $0     448
sll     $12    $10    $4   
sub     $6     $29    $31  
fsub    $12    $8     $10  
fsw     $7     $0     1456
fsw     $23    $0     -708
flt     $24    $21    $18  
slt     $25    $28    $29  
sub     $4     $21    $1   
add     $1     $17    $5   
fsub    $10    $19    $24  
lw      $9     $0     -648
add     $30    $25    $28  
fadd    $30    $6     $8   
flt     $13    $15    $30  
sub     $8     $17    $28  
flw     $31    $0     1636
slt     $19    $12    $19  
slt     $30    $1     $8   
srl     $9     $30    $2   
flw     $4     $0     1208
fclass  $11    $31  
fsw     $1     $0     500
sub     $23    $8     $23  
slt     $7     $13    $31  
lw      $27    $0     -624
sw      $5     $0     44
addi    $20    $0     -528
sw      $27    $0     956
slt     $10    $3     $15  
add     $1     $25    $23  
flw     $12    $0     -440
slt     $13    $15    $23  
lw      $8     $0     -1896
fsub    $22    $10    $16  
sll     $16    $0     $29  
sll     $7     $2     $10  
fadd    $11    $28    $15  
flt     $20    $6     $11  
sw      $27    $0     -1496
slt     $31    $9     $5   
srl     $29    $29    $20  
srl     $31    $18    $17  
fsw     $30    $0     888
sll     $19    $6     $15  
flt     $29    $3     $26  
add     $27    $22    $17  
sub     $20    $18    $11  
addi    $27    $0     504
slt     $1     $9     $5   
sub     $20    $3     $29  
addi    $28    $0     -1632
addi    $2     $0     -1008
sw      $6     $0     -692
fclass  $4     $10  
sw      $27    $0     -100
flw     $25    $0     -1300
fadd    $20    $16    $17  
fsub    $29    $31    $17  
fsw     $19    $0     68
fclass  $8     $10  
sll     $18    $27    $0   
sub     $4     $15    $9   
flt     $10    $13    $19  
fsw     $26    $0     1812
flt     $30    $8     $29  
sub     $3     $10    $19  
slt     $22    $27    $25  
addi    $6     $0     -156
addi    $6     $0     -112
slt     $19    $30    $2   
sub     $23    $26    $14  
fsw     $26    $0     808
fadd    $14    $8     $16  
lw      $5     $0     -1060
srl     $25    $1     $13  
sw      $29    $0     1948
fsub    $9     $7     $7   
fsub    $30    $1     $31  
addi    $21    $0     -1392
add     $2     $24    $7   
flt     $24    $4     $8   
flt     $24    $1     $3   
lw      $8     $0     1716
lw      $19    $0     -1660
