----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $25    $0     772
fadd    $2     $12    $0   
fadd    $29    $19    $10  
fadd    $7     $22    $4   
flw     $4     $0     1560
fsw     $19    $0     -1484
fadd    $11    $31    $15  
fadd    $7     $2     $15  
flw     $27    $0     984
flw     $6     $0     1104
fsub    $5     $3     $3   
fsub    $15    $28    $25  
fsw     $11    $0     -1932
fsub    $29    $3     $2   
fsw     $27    $0     1120
fsw     $17    $0     840
fsub    $14    $0     $29  
fsw     $27    $0     -1452
fadd    $26    $7     $5   
flw     $19    $0     -344
flw     $2     $0     -340
fadd    $22    $10    $10  
fadd    $2     $26    $14  
fadd    $20    $13    $14  
fadd    $1     $0     $18  
fsw     $30    $0     -1416
flw     $14    $0     -2032
fsw     $5     $0     -1564
fsw     $30    $0     -800
fsw     $28    $0     -1604
fsub    $17    $23    $13  
fsw     $12    $0     -696
fsub    $27    $9     $9   
flw     $15    $0     -804
fsw     $11    $0     -1072
flw     $25    $0     -1316
fsw     $20    $0     760
fsub    $5     $11    $10  
fsub    $9     $19    $14  
fsub    $18    $27    $18  
flw     $7     $0     240
fsub    $27    $30    $5   
fsw     $27    $0     -1628
fsub    $29    $13    $20  
fadd    $27    $26    $14  
fadd    $29    $3     $31  
fsub    $18    $11    $27  
flw     $28    $0     -704
fsw     $12    $0     -804
fsub    $10    $9     $20  
fsub    $21    $14    $13  
flw     $23    $0     -1728
flw     $3     $0     220
flw     $24    $0     -1772
fadd    $19    $19    $26  
fsub    $25    $29    $24  
fsub    $23    $12    $12  
fsub    $16    $17    $5   
fadd    $15    $31    $22  
fadd    $4     $17    $8   
flw     $27    $0     72
fadd    $11    $23    $27  
fsw     $30    $0     1264
flw     $21    $0     536
fadd    $25    $30    $14  
fsub    $26    $13    $12  
flw     $18    $0     -768
fsw     $9     $0     -1336
fadd    $16    $11    $4   
fsub    $23    $26    $24  
fsub    $5     $27    $9   
fsub    $20    $18    $0   
fsub    $12    $0     $12  
fadd    $22    $28    $12  
flw     $31    $0     -296
fsub    $31    $27    $20  
flw     $6     $0     -1140
flw     $24    $0     276
fadd    $20    $3     $25  
fsub    $19    $28    $2   
fadd    $13    $27    $21  
fadd    $18    $30    $23  
flw     $23    $0     840
fadd    $21    $3     $25  
flw     $8     $0     400
fsub    $24    $4     $1   
flw     $15    $0     1896
fsw     $6     $0     -1796
fadd    $9     $31    $1   
fadd    $26    $30    $6   
fsw     $2     $0     -652
fsw     $21    $0     -1340
fsub    $28    $5     $14  
fadd    $7     $11    $23  
fsub    $12    $18    $22  
flw     $11    $0     256
fsub    $23    $17    $0   
fsw     $5     $0     284
fsub    $5     $16    $11  
fsub    $14    $28    $30  
fadd    $10    $10    $12  
fsub    $20    $16    $29  
flw     $4     $0     -152
fsw     $3     $0     -888
fadd    $16    $26    $17  
fadd    $11    $21    $29  
fsw     $15    $0     2000
fsw     $21    $0     -1672
fsub    $21    $20    $4   
flw     $28    $0     348
fsub    $6     $1     $5   
flw     $13    $0     1352
fsub    $19    $18    $6   
fadd    $3     $18    $4   
fadd    $7     $0     $14  
fsub    $31    $14    $2   
fadd    $15    $28    $21  
fsub    $19    $1     $6   
flw     $11    $0     104
flw     $29    $0     -1280
fsw     $4     $0     1956
fsw     $26    $0     776
fsw     $21    $0     1872
fsub    $7     $28    $24  
fsw     $26    $0     512
fsub    $21    $29    $25  
flw     $27    $0     428
fsw     $27    $0     -116
fadd    $6     $27    $19  
flw     $24    $0     -448
fadd    $14    $22    $4   
fsw     $1     $0     292
fsw     $24    $0     1188
fsub    $25    $2     $5   
flw     $29    $0     -1556
flw     $29    $0     1808
flw     $27    $0     1352
fsub    $17    $1     $24  
fadd    $26    $16    $27  
fsub    $20    $22    $27  
fsub    $4     $12    $20  
fadd    $10    $27    $23  
fadd    $27    $20    $11  
fadd    $29    $5     $13  
fsub    $30    $29    $5   
fsw     $0     $0     300
fsub    $12    $1     $24  
fsub    $25    $26    $10  
fadd    $25    $18    $25  
fsub    $5     $7     $31  
fadd    $3     $11    $31  
flw     $2     $0     -364
fsub    $3     $15    $10  
fsw     $29    $0     1004
fsub    $14    $17    $5   
fsw     $0     $0     448
fsub    $10    $31    $7   
fsub    $23    $20    $30  
fsw     $21    $0     -804
fsub    $8     $27    $2   
fsw     $10    $0     372
fsub    $22    $29    $23  
fadd    $17    $20    $20  
fadd    $30    $25    $16  
fadd    $26    $28    $30  
fsub    $4     $1     $22  
fsub    $23    $27    $4   
fsub    $19    $8     $2   
fadd    $28    $29    $2   
fadd    $1     $17    $6   
flw     $13    $0     -960
fsw     $9     $0     1036
fsw     $18    $0     1828
fsw     $7     $0     1532
fsw     $7     $0     1276
fsub    $16    $7     $12  
fsub    $23    $21    $22  
fadd    $25    $8     $19  
fsw     $23    $0     -352
flw     $29    $0     -76
flw     $8     $0     -1636
fsub    $4     $9     $28  
flw     $10    $0     -1420
fsw     $5     $0     -1132
fsub    $13    $9     $5   
fadd    $15    $17    $22  
flw     $30    $0     1192
flw     $5     $0     -260
fsub    $15    $7     $21  
fsw     $10    $0     196
fadd    $11    $20    $28  
fadd    $2     $7     $15  
flw     $29    $0     -552
fsub    $17    $20    $6   
fadd    $28    $31    $23  
flw     $3     $0     -1340
flw     $26    $0     -2024
fsub    $17    $8     $10  
flw     $22    $0     1912
fsub    $22    $8     $13  
fsub    $27    $8     $17  
fsub    $21    $7     $3   
fsub    $18    $29    $8   
fsw     $18    $0     1948
