----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $12    $6     $23  
fadd    $31    $26    $8   
fadd    $23    $4     $28  
fsw     $16    $0     -1460
fadd    $19    $15    $30  
fadd    $16    $4     $22  
fsw     $25    $0     -1544
fsub    $14    $30    $22  
fadd    $25    $20    $18  
fsub    $22    $26    $4   
flw     $8     $0     1664
fadd    $23    $12    $13  
fsw     $30    $0     72
fsub    $6     $21    $7   
flw     $27    $0     264
fsw     $14    $0     -1576
fsub    $8     $1     $10  
fsw     $6     $0     -1616
fsw     $2     $0     540
fsub    $4     $14    $4   
fadd    $9     $0     $28  
flw     $22    $0     628
flw     $11    $0     -1624
fadd    $1     $16    $29  
fadd    $18    $6     $27  
fadd    $1     $26    $7   
flw     $8     $0     2024
fsub    $4     $3     $12  
flw     $16    $0     -980
fadd    $28    $7     $26  
flw     $28    $0     36
fadd    $12    $0     $26  
fsw     $31    $0     812
flw     $12    $0     -412
fadd    $11    $20    $3   
fsw     $30    $0     1116
flw     $23    $0     280
fsub    $22    $20    $31  
fadd    $13    $28    $18  
flw     $4     $0     -1516
fadd    $9     $25    $24  
fsw     $25    $0     364
fadd    $8     $0     $20  
fsw     $24    $0     -480
fsub    $10    $10    $2   
fsub    $18    $10    $9   
fsw     $7     $0     -2004
flw     $1     $0     876
fsw     $15    $0     -644
fadd    $22    $23    $12  
fadd    $2     $22    $30  
flw     $20    $0     1280
fadd    $29    $0     $14  
fadd    $7     $2     $27  
fsub    $7     $1     $30  
fsub    $26    $6     $21  
fadd    $18    $1     $20  
flw     $8     $0     1412
fsub    $14    $23    $28  
fsub    $22    $24    $29  
fadd    $30    $22    $6   
fsub    $18    $4     $4   
fadd    $6     $18    $14  
flw     $18    $0     1380
fsub    $4     $17    $13  
fsub    $8     $28    $25  
fsub    $30    $1     $5   
fsub    $10    $6     $14  
fsw     $3     $0     -1256
fadd    $19    $11    $14  
flw     $30    $0     -1804
flw     $9     $0     1908
fadd    $4     $8     $18  
fsw     $3     $0     -736
fsub    $1     $28    $10  
fsub    $29    $6     $22  
flw     $26    $0     -132
fsub    $2     $2     $9   
flw     $27    $0     -1896
flw     $7     $0     1500
flw     $22    $0     -1156
fadd    $8     $2     $25  
fadd    $10    $23    $14  
fadd    $3     $16    $22  
fsw     $6     $0     -292
fsub    $28    $5     $5   
fadd    $8     $19    $12  
fsw     $19    $0     552
flw     $14    $0     100
fadd    $19    $7     $10  
fsub    $2     $17    $13  
flw     $29    $0     -1744
flw     $19    $0     -1740
flw     $3     $0     1344
flw     $23    $0     -320
fadd    $21    $4     $21  
flw     $28    $0     -440
fsub    $28    $25    $1   
fadd    $30    $27    $0   
fsub    $21    $20    $6   
fsw     $29    $0     120
fadd    $17    $30    $6   
fadd    $15    $25    $11  
fadd    $23    $24    $2   
fsw     $24    $0     704
flw     $1     $0     -1840
flw     $4     $0     -484
flw     $2     $0     1876
fsub    $29    $6     $29  
flw     $22    $0     -144
fadd    $22    $15    $15  
fsub    $29    $5     $3   
flw     $10    $0     -168
fsw     $26    $0     -616
flw     $24    $0     912
flw     $4     $0     1276
fsw     $29    $0     172
fsw     $5     $0     740
fsw     $14    $0     512
fsw     $0     $0     -1616
fsw     $18    $0     -1708
flw     $8     $0     1192
flw     $14    $0     -652
flw     $7     $0     -796
fadd    $8     $10    $19  
fsub    $16    $0     $0   
fsub    $3     $30    $10  
fsw     $17    $0     -804
fadd    $11    $0     $7   
flw     $6     $0     -148
fsub    $22    $21    $21  
fsub    $17    $16    $18  
flw     $16    $0     1856
fsw     $0     $0     928
flw     $17    $0     868
fsub    $6     $9     $31  
fsw     $23    $0     152
fadd    $26    $17    $0   
fsub    $14    $23    $3   
flw     $25    $0     1480
fadd    $5     $20    $28  
flw     $19    $0     -1048
fsw     $27    $0     -72
fsub    $17    $25    $28  
flw     $13    $0     1764
fsw     $22    $0     -1328
fsw     $13    $0     1700
flw     $31    $0     920
fsub    $11    $6     $0   
fsw     $8     $0     -1516
flw     $31    $0     -748
fsw     $7     $0     -1720
flw     $7     $0     1056
fadd    $13    $9     $0   
flw     $19    $0     1040
fsub    $28    $31    $6   
fadd    $13    $19    $11  
fadd    $17    $8     $31  
fadd    $27    $11    $25  
fsub    $22    $0     $7   
flw     $5     $0     -2028
fadd    $20    $4     $31  
fsw     $2     $0     -952
fsub    $25    $31    $10  
fadd    $31    $2     $16  
fadd    $2     $30    $0   
fadd    $13    $21    $30  
fsub    $19    $1     $12  
flw     $15    $0     1432
flw     $7     $0     -1728
flw     $16    $0     -456
flw     $17    $0     -1180
fsw     $4     $0     1244
fadd    $12    $29    $13  
fadd    $24    $7     $31  
flw     $13    $0     -908
fadd    $13    $3     $28  
fsw     $8     $0     -1912
fadd    $11    $15    $3   
fsub    $23    $16    $15  
fsw     $10    $0     -548
fsub    $25    $29    $18  
fsw     $1     $0     -1836
flw     $20    $0     -1464
fadd    $1     $8     $26  
flw     $22    $0     -1416
fadd    $16    $12    $23  
fsw     $16    $0     1156
fsw     $29    $0     1328
fsw     $13    $0     1684
fsw     $6     $0     -1080
fadd    $5     $7     $0   
fadd    $25    $7     $27  
fsub    $15    $13    $20  
fadd    $13    $26    $6   
fsw     $5     $0     -1104
flw     $21    $0     -412
fadd    $20    $23    $7   
flw     $26    $0     1024
fadd    $11    $1     $5   
fsub    $7     $21    $4   
flw     $9     $0     2020
flw     $28    $0     128
fsw     $26    $0     -1116
fsw     $2     $0     248
fsw     $29    $0     276
