----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $15    $19    $19  
fadd    $9     $0     $25  
flw     $19    $0     -288
fsub    $11    $23    $20  
fsw     $3     $0     616
fsub    $29    $29    $14  
fsw     $19    $0     404
fsub    $2     $7     $27  
fsw     $7     $0     -1784
fadd    $8     $15    $10  
fsub    $19    $6     $15  
fadd    $22    $16    $1   
fadd    $6     $23    $28  
fadd    $5     $26    $31  
fadd    $10    $2     $12  
fsub    $13    $19    $31  
fsub    $9     $22    $28  
flw     $27    $0     468
fsw     $10    $0     820
flw     $17    $0     1604
fadd    $11    $6     $12  
fsub    $28    $30    $31  
fsw     $2     $0     -1628
fadd    $29    $21    $13  
fsw     $14    $0     1824
fsw     $11    $0     868
fsw     $9     $0     -968
fsub    $17    $4     $10  
flw     $8     $0     1136
fsw     $27    $0     -404
flw     $19    $0     1332
fsw     $15    $0     -2028
fsw     $10    $0     1708
flw     $1     $0     -372
fsw     $15    $0     -468
flw     $20    $0     2004
fadd    $24    $15    $28  
flw     $14    $0     -188
flw     $7     $0     -888
flw     $5     $0     -1388
fsub    $20    $17    $17  
flw     $14    $0     144
fsub    $4     $5     $22  
fsub    $22    $16    $0   
fadd    $5     $13    $22  
fsw     $21    $0     724
fsub    $21    $7     $2   
fsub    $15    $23    $22  
fsub    $16    $12    $7   
fadd    $5     $26    $23  
fadd    $23    $16    $5   
fsub    $17    $23    $15  
fsub    $3     $23    $1   
fadd    $22    $2     $28  
fsw     $23    $0     -1724
flw     $16    $0     292
fadd    $27    $6     $21  
fsw     $15    $0     -2012
fadd    $8     $31    $21  
fadd    $8     $0     $20  
fsw     $28    $0     -1728
fsub    $14    $24    $24  
fsub    $10    $15    $18  
fsw     $7     $0     1296
fsub    $21    $29    $5   
fsw     $30    $0     -1620
flw     $25    $0     28
fsw     $24    $0     -1584
fsub    $13    $17    $25  
fadd    $25    $5     $29  
fadd    $12    $8     $31  
flw     $6     $0     -16
fadd    $2     $7     $23  
fsub    $6     $15    $10  
fadd    $29    $12    $16  
fsub    $8     $1     $23  
flw     $12    $0     972
fadd    $25    $17    $13  
fadd    $19    $16    $17  
fadd    $23    $30    $23  
fsw     $5     $0     1560
fsw     $26    $0     704
fsw     $7     $0     452
fadd    $22    $25    $17  
flw     $30    $0     -1032
fsub    $6     $28    $23  
fsw     $17    $0     764
fsw     $27    $0     -1468
fsw     $18    $0     -1536
flw     $4     $0     -96
fsw     $6     $0     -1576
flw     $3     $0     -996
fadd    $30    $6     $7   
fadd    $1     $4     $10  
fsw     $20    $0     1384
fadd    $3     $1     $12  
fsub    $19    $9     $14  
fsub    $18    $1     $1   
fadd    $31    $6     $17  
fadd    $28    $23    $0   
fsub    $13    $14    $30  
flw     $19    $0     840
fsub    $7     $3     $24  
fadd    $25    $6     $29  
flw     $17    $0     8
fsw     $20    $0     -64
fadd    $19    $29    $14  
fsub    $21    $7     $18  
fadd    $30    $20    $28  
fsw     $24    $0     -332
fsub    $28    $13    $30  
flw     $15    $0     784
fsub    $4     $15    $2   
flw     $25    $0     832
fsub    $12    $27    $8   
flw     $17    $0     388
flw     $31    $0     564
fsw     $2     $0     -1852
flw     $7     $0     -1808
fsw     $7     $0     -1784
flw     $15    $0     1024
flw     $14    $0     -324
flw     $29    $0     1764
flw     $26    $0     960
fsw     $13    $0     300
flw     $13    $0     524
fsub    $16    $13    $31  
fadd    $20    $8     $31  
fsub    $2     $20    $19  
flw     $3     $0     16
fsw     $11    $0     -1116
fadd    $22    $0     $23  
fsw     $24    $0     352
fsw     $1     $0     364
fadd    $22    $27    $22  
fadd    $20    $19    $1   
fsub    $16    $10    $17  
fsw     $28    $0     620
fsub    $16    $31    $0   
fsub    $15    $11    $12  
fsw     $3     $0     1208
fsw     $8     $0     -132
flw     $28    $0     -1544
fsw     $9     $0     -1412
fadd    $13    $22    $28  
fadd    $12    $27    $17  
flw     $23    $0     -1504
flw     $26    $0     -560
flw     $10    $0     1468
fadd    $27    $6     $23  
fsub    $14    $8     $1   
fsub    $20    $29    $19  
fsw     $30    $0     364
fsw     $12    $0     668
flw     $22    $0     512
fadd    $11    $3     $4   
fadd    $27    $17    $17  
flw     $21    $0     -152
fsub    $30    $7     $8   
fadd    $13    $31    $3   
fadd    $26    $23    $1   
flw     $14    $0     1584
fsw     $0     $0     -340
fadd    $21    $27    $23  
flw     $6     $0     -1724
flw     $18    $0     1652
flw     $14    $0     960
flw     $23    $0     -1068
fadd    $22    $22    $0   
fsub    $18    $10    $8   
fadd    $20    $22    $15  
fsw     $2     $0     -116
flw     $15    $0     724
fsw     $16    $0     -264
fadd    $11    $31    $21  
fadd    $6     $25    $22  
fsw     $9     $0     904
fadd    $4     $25    $10  
fsw     $22    $0     324
fsub    $23    $8     $7   
fsub    $26    $28    $3   
fadd    $10    $17    $3   
fsub    $10    $24    $9   
fadd    $10    $24    $1   
fsw     $17    $0     1420
fadd    $12    $13    $1   
fadd    $3     $3     $25  
fsw     $28    $0     1504
fsub    $16    $28    $8   
fadd    $14    $17    $21  
fadd    $27    $25    $7   
flw     $17    $0     -1920
fadd    $15    $30    $0   
fsw     $0     $0     -536
fsub    $15    $3     $28  
fsw     $30    $0     112
flw     $25    $0     2016
flw     $5     $0     772
fsw     $9     $0     -1264
flw     $6     $0     -408
fadd    $15    $9     $9   
fsw     $19    $0     380
fsub    $26    $7     $14  
fsub    $16    $23    $25  
fsub    $21    $13    $29  
flw     $31    $0     -24
