----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sub     $25    $1     $2   
flt     $20    $26    $18  
srl     $2     $0     $0   
add     $23    $18    $14  
fclass  $9     $1   
lw      $5     $0     -876
flw     $12    $0     -460
sll     $13    $3     $25  
srl     $28    $27    $30  
fsw     $21    $0     2000
slt     $31    $27    $5   
srl     $5     $2     $9   
fclass  $18    $28  
srl     $2     $0     $13  
fsw     $1     $0     756
addi    $9     $0     868
flt     $26    $16    $7   
addi    $5     $0     8
lw      $3     $0     2028
fclass  $7     $16  
sw      $8     $0     44
slt     $8     $21    $2   
flw     $30    $0     372
sub     $29    $22    $25  
srl     $5     $18    $5   
flt     $8     $20    $3   
addi    $27    $0     516
fsub    $5     $11    $9   
lw      $1     $0     -468
fsw     $16    $0     1984
slt     $6     $14    $22  
flt     $7     $14    $8   
sw      $16    $0     1788
srl     $31    $5     $22  
fsw     $29    $0     1876
fsub    $9     $29    $19  
fsw     $0     $0     -532
addi    $31    $0     1944
fsub    $27    $31    $29  
lw      $6     $0     -1848
srl     $28    $28    $5   
flt     $20    $15    $3   
fsw     $6     $0     192
add     $23    $25    $18  
fclass  $19    $23  
sll     $29    $23    $17  
fclass  $9     $18  
flw     $19    $0     804
sw      $2     $0     912
fsw     $8     $0     -20
fsw     $9     $0     1364
sub     $18    $15    $4   
sub     $26    $13    $14  
sll     $31    $18    $21  
fclass  $17    $3   
flt     $15    $26    $9   
sw      $16    $0     364
addi    $23    $0     -780
sll     $27    $0     $1   
flw     $4     $0     1976
flw     $4     $0     -1676
srl     $25    $26    $23  
add     $18    $16    $10  
flw     $15    $0     -1008
flw     $27    $0     -1100
addi    $4     $0     -1676
fsub    $11    $29    $4   
sll     $19    $13    $6   
addi    $9     $0     1496
add     $9     $22    $19  
lw      $18    $0     -884
add     $7     $30    $29  
fsw     $6     $0     564
fsub    $30    $8     $11  
sw      $14    $0     -216
sw      $20    $0     -1308
fsub    $12    $6     $16  
fsw     $10    $0     92
sll     $28    $7     $9   
flw     $3     $0     628
lw      $25    $0     1016
flt     $1     $25    $20  
fadd    $23    $24    $17  
slt     $10    $17    $2   
fsw     $7     $0     1028
sw      $7     $0     1400
flt     $14    $21    $11  
fsw     $29    $0     1664
sw      $3     $0     -324
fsw     $19    $0     972
fclass  $8     $9   
flt     $13    $19    $22  
lw      $27    $0     20
fadd    $25    $6     $29  
flt     $18    $0     $5   
flw     $20    $0     -1372
sw      $0     $0     -1572
sw      $29    $0     -1032
sll     $26    $1     $29  
fadd    $22    $3     $31  
fadd    $29    $25    $16  
addi    $17    $0     88
sub     $24    $6     $26  
fadd    $9     $0     $16  
sw      $14    $0     2012
flw     $18    $0     -2024
sll     $29    $25    $16  
lw      $3     $0     -196
sll     $20    $27    $9   
fsub    $13    $16    $18  
lw      $21    $0     324
fadd    $27    $13    $31  
sub     $18    $22    $3   
srl     $30    $7     $12  
fsw     $28    $0     -532
add     $28    $31    $13  
sub     $23    $26    $20  
srl     $25    $17    $21  
lw      $21    $0     -160
fsw     $28    $0     1284
fsw     $14    $0     -1364
addi    $13    $0     1292
addi    $24    $0     2008
flt     $11    $2     $30  
slt     $15    $29    $25  
lw      $8     $0     -44
sll     $19    $22    $25  
addi    $30    $0     -1068
fclass  $31    $3   
slt     $27    $25    $4   
fadd    $7     $20    $17  
sll     $27    $6     $24  
slt     $27    $18    $14  
lw      $28    $0     480
fclass  $24    $12  
fadd    $22    $22    $3   
sw      $0     $0     428
sub     $23    $25    $5   
fclass  $6     $22  
add     $2     $18    $29  
fclass  $1     $13  
fadd    $18    $2     $18  
fadd    $4     $27    $30  
addi    $4     $0     -816
fadd    $12    $14    $4   
sw      $3     $0     -1068
slt     $25    $7     $5   
addi    $19    $0     -1184
fsub    $18    $14    $27  
sw      $30    $0     -100
sll     $31    $29    $3   
sw      $27    $0     244
fsub    $30    $13    $30  
slt     $24    $13    $24  
sub     $26    $17    $15  
flw     $14    $0     -508
add     $17    $10    $7   
slt     $13    $28    $26  
addi    $2     $0     336
sw      $16    $0     1408
sub     $8     $4     $24  
sub     $30    $19    $13  
flt     $15    $3     $15  
sll     $16    $16    $1   
fsub    $10    $23    $14  
lw      $6     $0     140
sll     $6     $17    $8   
sll     $1     $4     $19  
sub     $3     $5     $16  
fsw     $5     $0     -1140
lw      $28    $0     1760
fclass  $26    $5   
add     $18    $3     $13  
sub     $16    $22    $2   
fclass  $17    $12  
sub     $9     $17    $20  
sw      $29    $0     -1276
fadd    $29    $7     $23  
fclass  $1     $30  
lw      $26    $0     1312
sll     $17    $26    $2   
fsub    $12    $11    $0   
fsub    $26    $24    $20  
sw      $25    $0     -1936
add     $6     $21    $28  
sll     $29    $18    $0   
flt     $5     $3     $12  
flt     $29    $7     $13  
flw     $8     $0     1340
fsub    $18    $2     $23  
slt     $3     $17    $16  
fadd    $18    $30    $23  
sw      $22    $0     -8
sw      $10    $0     1348
slt     $15    $3     $16  
sw      $19    $0     -1092
fsub    $18    $20    $17  
flw     $30    $0     1976
fsub    $22    $29    $24  
flw     $30    $0     -156
slt     $15    $1     $15  
fsw     $30    $0     -1460
slt     $30    $21    $8   
srl     $15    $26    $10  
fsub    $17    $22    $27  
lw      $27    $0     1640
flt     $2     $15    $17  
sw      $20    $0     2024
addi    $16    $0     1540
fsw     $31    $0     1968
slt     $12    $3     $11  
fsw     $13    $0     528
fadd    $13    $30    $21  
srl     $27    $25    $15  
sll     $17    $5     $26  
add     $9     $1     $10  
