----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
addi    $30    $0     336
flt     $25    $28    $22  
srl     $6     $18    $13  
fadd    $27    $13    $13  
add     $26    $0     $18  
add     $19    $3     $16  
fsw     $25    $0     -1952
sll     $15    $18    $12  
fadd    $14    $0     $11  
sll     $5     $4     $9   
flt     $1     $28    $28  
slt     $9     $8     $30  
fsw     $27    $0     140
fadd    $2     $9     $2   
fadd    $13    $22    $29  
sll     $17    $24    $1   
add     $5     $3     $22  
slt     $11    $2     $25  
flt     $4     $24    $6   
srl     $20    $3     $28  
sw      $19    $0     -1996
fclass  $8     $17  
fadd    $28    $16    $29  
sub     $23    $20    $10  
srl     $17    $19    $26  
fclass  $5     $9   
flt     $12    $29    $17  
fadd    $1     $2     $5   
fsw     $18    $0     868
flw     $13    $0     -1056
slt     $29    $1     $27  
sll     $11    $17    $9   
flw     $18    $0     720
fsub    $23    $19    $23  
fsub    $16    $16    $0   
lw      $9     $0     1180
sub     $31    $8     $20  
lw      $27    $0     -1488
add     $16    $25    $3   
fadd    $7     $17    $11  
flw     $15    $0     -1496
flt     $21    $0     $27  
fsub    $5     $1     $9   
sw      $9     $0     820
flt     $24    $5     $22  
sll     $1     $25    $24  
flt     $19    $0     $18  
add     $23    $20    $22  
addi    $9     $0     -500
slt     $23    $31    $31  
lw      $30    $0     656
srl     $11    $31    $24  
slt     $1     $20    $0   
fsub    $8     $21    $22  
flt     $26    $17    $2   
sub     $4     $2     $26  
sw      $9     $0     480
flw     $7     $0     364
sll     $26    $5     $22  
fsub    $20    $2     $0   
addi    $5     $0     -1020
sll     $26    $26    $0   
fclass  $12    $15  
add     $16    $12    $10  
lw      $21    $0     1160
fsub    $18    $4     $18  
sw      $0     $0     -1528
fsub    $12    $6     $31  
lw      $30    $0     -1860
addi    $17    $0     1976
fsw     $21    $0     -1988
fadd    $27    $20    $24  
slt     $28    $30    $24  
fclass  $13    $25  
fsw     $5     $0     -940
fsw     $28    $0     824
fsub    $28    $21    $27  
fsub    $6     $23    $26  
sll     $2     $4     $9   
lw      $24    $0     436
fclass  $29    $1   
fsw     $18    $0     -1868
fsw     $21    $0     196
add     $16    $23    $21  
fsw     $6     $0     -1200
fadd    $24    $10    $28  
sw      $4     $0     468
sub     $8     $30    $10  
fclass  $23    $5   
srl     $28    $7     $29  
lw      $17    $0     1052
flt     $1     $3     $19  
add     $3     $31    $8   
fsw     $21    $0     372
sll     $12    $23    $28  
add     $28    $27    $23  
slt     $11    $15    $15  
addi    $3     $0     -1008
sw      $26    $0     -500
addi    $30    $0     1004
sll     $19    $6     $10  
sub     $4     $28    $5   
fclass  $3     $0   
slt     $14    $31    $27  
fclass  $2     $25  
addi    $24    $0     1008
fadd    $14    $20    $28  
sw      $16    $0     1740
sw      $17    $0     8
addi    $27    $0     1596
fsub    $22    $22    $8   
add     $10    $3     $18  
fclass  $2     $9   
sw      $4     $0     -1784
fadd    $5     $28    $5   
sw      $10    $0     -704
fsw     $14    $0     -1636
add     $30    $22    $31  
sub     $22    $30    $2   
addi    $19    $0     996
fadd    $8     $17    $29  
fclass  $2     $20  
flt     $13    $26    $14  
sub     $5     $29    $9   
flt     $13    $14    $10  
srl     $3     $25    $14  
lw      $29    $0     520
sw      $5     $0     744
add     $2     $5     $8   
fadd    $18    $30    $4   
flw     $27    $0     256
fadd    $28    $12    $19  
slt     $9     $17    $21  
srl     $23    $6     $27  
fsub    $15    $4     $4   
sub     $10    $23    $29  
flt     $4     $28    $1   
fsw     $20    $0     -956
flt     $2     $26    $5   
sub     $24    $21    $5   
fadd    $6     $8     $17  
sll     $18    $3     $29  
add     $7     $13    $6   
flw     $13    $0     -1956
sw      $3     $0     -444
srl     $11    $6     $19  
srl     $21    $18    $14  
sw      $14    $0     -1260
sub     $13    $8     $9   
sub     $7     $27    $12  
srl     $7     $17    $30  
flw     $18    $0     -460
flt     $15    $4     $31  
sw      $29    $0     -208
srl     $15    $10    $19  
sw      $17    $0     -1720
flw     $31    $0     1788
flt     $27    $16    $20  
flt     $23    $29    $12  
addi    $4     $0     1068
fclass  $8     $12  
fsub    $13    $14    $13  
lw      $15    $0     256
addi    $3     $0     -780
fadd    $10    $30    $6   
srl     $24    $0     $26  
fsw     $19    $0     580
flt     $21    $19    $30  
sll     $15    $10    $14  
fsub    $1     $25    $12  
lw      $26    $0     208
flw     $5     $0     16
slt     $23    $21    $28  
fclass  $5     $29  
fclass  $13    $25  
fclass  $24    $9   
slt     $25    $18    $10  
sw      $14    $0     -1616
slt     $26    $19    $25  
add     $6     $24    $24  
srl     $16    $1     $0   
sub     $29    $13    $1   
fclass  $11    $23  
sll     $2     $29    $4   
sll     $4     $16    $4   
fadd    $18    $27    $14  
sll     $27    $29    $9   
addi    $21    $0     1516
sll     $20    $1     $11  
fclass  $22    $1   
flt     $28    $9     $8   
fadd    $1     $16    $11  
slt     $10    $16    $4   
srl     $2     $14    $7   
fsw     $19    $0     1436
addi    $25    $0     1748
fsw     $30    $0     360
fclass  $31    $21  
addi    $10    $0     -1888
add     $23    $15    $17  
add     $17    $11    $31  
fsub    $6     $12    $21  
addi    $7     $0     -808
fclass  $9     $0   
srl     $22    $31    $17  
flw     $25    $0     1928
fclass  $12    $15  
lw      $8     $0     -560
srl     $31    $14    $3   
srl     $20    $10    $0   
add     $25    $17    $10  
fsub    $20    $22    $24  
slt     $23    $4     $5   
sll     $14    $29    $11  
add     $12    $31    $6   
fsub    $10    $11    $31  
