----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $5     $21    $30  
fsw     $30    $0     -1236
fadd    $4     $8     $7   
fsub    $1     $11    $20  
fsub    $7     $30    $12  
fsw     $13    $0     1164
flw     $30    $0     1164
fsw     $21    $0     -112
fsub    $5     $31    $20  
fadd    $11    $15    $18  
fsw     $12    $0     -1044
fsw     $23    $0     -64
flw     $10    $0     1436
flw     $31    $0     404
fadd    $4     $8     $22  
fsub    $22    $2     $7   
flw     $25    $0     -1120
flw     $27    $0     -696
fsw     $20    $0     -284
fadd    $24    $27    $22  
fsub    $18    $29    $25  
fsw     $5     $0     -500
fadd    $3     $11    $21  
flw     $23    $0     -980
fsw     $8     $0     -1136
flw     $9     $0     -700
fadd    $27    $5     $9   
fadd    $20    $8     $28  
flw     $21    $0     104
fadd    $23    $24    $28  
fsub    $7     $8     $8   
fsub    $8     $15    $10  
fadd    $16    $1     $18  
fadd    $17    $20    $21  
flw     $28    $0     -516
fadd    $19    $19    $2   
flw     $28    $0     84
fsub    $2     $3     $21  
fsub    $19    $8     $12  
flw     $8     $0     -612
fsw     $20    $0     -1904
fadd    $28    $25    $11  
fsw     $25    $0     816
flw     $29    $0     1864
flw     $12    $0     780
fsw     $7     $0     -1164
fsw     $26    $0     -636
fsw     $2     $0     -980
fsw     $26    $0     -56
fsw     $12    $0     860
fsw     $1     $0     580
fsw     $19    $0     -1056
fsw     $24    $0     -808
fsub    $25    $5     $4   
flw     $26    $0     296
fsw     $10    $0     -1432
flw     $18    $0     -540
fsw     $15    $0     -576
flw     $11    $0     -148
flw     $15    $0     -16
fsub    $28    $20    $5   
fsub    $29    $29    $9   
fsw     $17    $0     1728
fsub    $3     $17    $23  
fadd    $7     $13    $24  
fsub    $10    $5     $22  
fsw     $5     $0     1404
fsw     $9     $0     172
fadd    $6     $6     $16  
fsw     $5     $0     1176
flw     $7     $0     152
fsub    $26    $21    $15  
flw     $26    $0     536
flw     $12    $0     -584
fsub    $25    $15    $1   
fsw     $23    $0     -1956
fsw     $11    $0     -1288
fsw     $24    $0     -1688
fadd    $27    $8     $29  
fadd    $19    $4     $31  
fsw     $26    $0     -1108
fsw     $0     $0     -1376
flw     $9     $0     1000
flw     $25    $0     -156
flw     $22    $0     -1624
flw     $18    $0     -596
fadd    $22    $1     $17  
fadd    $7     $3     $11  
fsw     $3     $0     572
fadd    $21    $12    $29  
fadd    $16    $18    $17  
flw     $1     $0     -1180
fsw     $5     $0     596
flw     $23    $0     224
flw     $29    $0     -672
fadd    $25    $8     $13  
fsw     $10    $0     500
fadd    $3     $12    $1   
fsub    $26    $8     $15  
fsub    $17    $7     $12  
fsw     $0     $0     820
flw     $29    $0     1808
fadd    $18    $4     $17  
fadd    $29    $16    $25  
flw     $26    $0     -416
fsw     $16    $0     -1616
flw     $6     $0     -156
fadd    $16    $21    $18  
fsw     $19    $0     -1272
fsw     $14    $0     -940
fsw     $1     $0     240
fsub    $18    $4     $16  
fadd    $14    $30    $23  
fsw     $26    $0     1788
fsub    $27    $8     $18  
fsub    $25    $28    $21  
fsub    $1     $20    $15  
fsub    $9     $12    $12  
fadd    $17    $6     $19  
flw     $9     $0     -224
fsub    $24    $28    $26  
flw     $27    $0     -508
fsub    $13    $16    $29  
fadd    $5     $21    $27  
flw     $3     $0     -1408
fadd    $28    $28    $2   
flw     $4     $0     -1836
fsw     $7     $0     -172
flw     $28    $0     1824
fsub    $7     $19    $3   
flw     $16    $0     572
fsw     $6     $0     -1520
fsw     $24    $0     164
flw     $23    $0     -652
fadd    $26    $30    $6   
fsw     $1     $0     896
fadd    $3     $4     $20  
flw     $9     $0     -608
flw     $11    $0     -84
fadd    $25    $11    $30  
fsub    $1     $23    $26  
fsw     $20    $0     16
fsw     $23    $0     928
fadd    $1     $11    $1   
flw     $3     $0     -616
fsub    $20    $27    $29  
fsw     $24    $0     336
flw     $23    $0     572
flw     $6     $0     724
flw     $12    $0     28
fsw     $2     $0     -836
fsw     $9     $0     -1648
flw     $30    $0     504
flw     $2     $0     -948
flw     $20    $0     396
fsw     $8     $0     1756
flw     $8     $0     -1960
fadd    $15    $8     $18  
fsub    $4     $25    $25  
fsub    $27    $27    $30  
flw     $23    $0     700
fsub    $13    $11    $19  
flw     $14    $0     -104
fsub    $16    $14    $2   
fsub    $19    $22    $14  
fsub    $14    $13    $2   
flw     $21    $0     1388
flw     $12    $0     460
fadd    $17    $15    $24  
fadd    $4     $8     $28  
fadd    $17    $22    $29  
fadd    $13    $22    $5   
fadd    $21    $28    $19  
fsw     $9     $0     -1836
flw     $11    $0     1468
flw     $30    $0     1972
fadd    $25    $12    $16  
flw     $8     $0     -1124
fadd    $21    $27    $6   
fsw     $18    $0     2000
fsub    $26    $10    $0   
fadd    $21    $30    $19  
fsw     $26    $0     -872
flw     $14    $0     -1736
fsub    $19    $13    $29  
flw     $15    $0     532
fsw     $31    $0     -368
fsub    $22    $29    $11  
fadd    $30    $1     $5   
fsub    $23    $19    $28  
fadd    $16    $30    $30  
fadd    $2     $29    $4   
fsub    $14    $9     $4   
flw     $23    $0     620
flw     $26    $0     -188
fsub    $9     $3     $14  
fadd    $28    $12    $23  
fsub    $20    $8     $10  
fsw     $22    $0     -1468
flw     $22    $0     -1028
flw     $12    $0     1248
fsub    $27    $12    $9   
fsw     $8     $0     -716
fadd    $15    $30    $26  
fsub    $5     $23    $13  
fsw     $26    $0     1984
fsub    $16    $26    $19  
