----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fclass  $3     $9   
lw      $5     $0     1408
addi    $3     $0     -296
slt     $25    $9     $21  
lw      $11    $0     -1060
addi    $25    $0     1632
sw      $28    $0     1640
srl     $23    $1     $0   
sll     $21    $6     $6   
addi    $21    $0     4
fadd    $4     $19    $7   
flt     $30    $31    $13  
flw     $27    $0     112
sll     $15    $7     $31  
slt     $31    $31    $5   
lw      $30    $0     1532
sll     $16    $9     $15  
sll     $18    $28    $30  
fsw     $19    $0     964
sll     $17    $23    $4   
fsub    $19    $23    $19  
flw     $7     $0     -1376
sw      $2     $0     -1664
sub     $6     $14    $9   
sw      $28    $0     -464
add     $3     $26    $8   
add     $1     $20    $30  
add     $22    $3     $18  
flw     $3     $0     848
sll     $20    $4     $6   
flw     $14    $0     -880
lw      $7     $0     -780
flw     $10    $0     1400
fadd    $26    $21    $15  
fsw     $5     $0     -1524
srl     $2     $2     $12  
flw     $31    $0     696
flw     $5     $0     100
srl     $10    $20    $17  
fsub    $17    $17    $22  
flt     $31    $26    $9   
add     $18    $17    $15  
srl     $15    $9     $26  
add     $22    $21    $31  
fsw     $10    $0     540
srl     $26    $15    $21  
fadd    $24    $28    $29  
sll     $15    $28    $5   
srl     $23    $29    $25  
fadd    $31    $6     $29  
sll     $27    $21    $30  
slt     $18    $11    $26  
srl     $7     $22    $0   
srl     $30    $27    $17  
lw      $18    $0     -1528
fclass  $22    $21  
slt     $26    $11    $3   
fadd    $12    $26    $6   
add     $12    $21    $25  
addi    $29    $0     -1456
fsub    $30    $1     $12  
slt     $12    $30    $1   
sll     $17    $28    $4   
add     $8     $6     $25  
fsw     $10    $0     1960
flt     $14    $22    $3   
fadd    $10    $10    $4   
flt     $11    $14    $9   
addi    $4     $0     -1040
sw      $29    $0     624
fadd    $15    $8     $11  
fsw     $8     $0     1420
srl     $8     $4     $5   
fclass  $20    $4   
fclass  $5     $10  
srl     $29    $30    $31  
srl     $20    $6     $23  
fclass  $26    $19  
fsub    $8     $30    $29  
addi    $11    $0     1848
slt     $4     $19    $9   
sw      $7     $0     -1176
fsub    $1     $24    $19  
flw     $9     $0     1704
sw      $8     $0     1720
fadd    $26    $13    $20  
fadd    $8     $15    $26  
addi    $7     $0     1004
fsw     $0     $0     1692
addi    $7     $0     244
addi    $22    $0     836
sub     $17    $13    $23  
fclass  $6     $28  
fclass  $2     $31  
fclass  $30    $4   
fadd    $13    $16    $31  
lw      $22    $0     400
fsub    $18    $14    $17  
fclass  $17    $0   
addi    $17    $0     -752
flt     $7     $21    $26  
srl     $22    $15    $19  
fsw     $31    $0     -1976
sw      $2     $0     684
flw     $18    $0     -708
sll     $18    $26    $6   
sub     $2     $27    $25  
slt     $9     $2     $17  
fadd    $6     $1     $23  
fadd    $29    $31    $10  
fsub    $11    $23    $27  
slt     $29    $28    $1   
addi    $18    $0     1152
lw      $19    $0     -1356
fsw     $22    $0     160
flt     $12    $2     $24  
add     $8     $7     $2   
sw      $12    $0     1904
flw     $2     $0     1108
flw     $26    $0     1180
addi    $20    $0     628
srl     $7     $2     $28  
sw      $30    $0     1976
fsw     $12    $0     -1688
sll     $27    $23    $5   
srl     $29    $4     $9   
fsub    $21    $0     $5   
srl     $4     $17    $28  
fsw     $8     $0     -2024
lw      $10    $0     -32
fclass  $2     $27  
flt     $15    $22    $5   
sw      $13    $0     1476
fclass  $14    $1   
sll     $24    $3     $4   
fadd    $3     $30    $12  
add     $18    $21    $19  
fclass  $28    $12  
slt     $10    $10    $13  
add     $1     $7     $9   
slt     $25    $11    $11  
flw     $5     $0     1864
srl     $8     $30    $11  
fsub    $11    $22    $24  
sll     $23    $20    $29  
fsub    $25    $22    $9   
flt     $26    $28    $18  
fadd    $1     $9     $16  
addi    $4     $0     -1152
fsw     $16    $0     -1896
add     $27    $25    $9   
flw     $7     $0     1828
slt     $9     $25    $0   
sw      $8     $0     228
flw     $28    $0     1416
sw      $21    $0     -1132
sw      $25    $0     -48
sll     $20    $20    $21  
add     $2     $25    $25  
slt     $4     $28    $19  
srl     $20    $27    $5   
lw      $16    $0     -1732
flw     $8     $0     1224
sll     $31    $4     $30  
flt     $3     $14    $17  
sw      $4     $0     568
sw      $15    $0     -416
flt     $18    $8     $8   
flw     $16    $0     -1304
flw     $1     $0     -1452
fclass  $17    $10  
fsub    $21    $7     $11  
srl     $6     $8     $31  
addi    $24    $0     -1144
add     $11    $4     $20  
add     $21    $20    $18  
lw      $26    $0     -464
flw     $16    $0     -1620
sw      $7     $0     876
addi    $12    $0     1436
sll     $7     $24    $11  
sub     $2     $28    $31  
srl     $30    $25    $3   
sw      $2     $0     -728
fclass  $7     $20  
add     $22    $27    $14  
sw      $24    $0     776
fsw     $9     $0     1724
fsub    $25    $11    $24  
fadd    $21    $29    $29  
srl     $13    $5     $31  
sub     $18    $6     $19  
srl     $7     $13    $19  
flw     $27    $0     1428
fsub    $28    $10    $1   
flt     $12    $28    $8   
flt     $27    $8     $7   
fclass  $26    $27  
fadd    $2     $7     $31  
slt     $6     $16    $18  
sw      $12    $0     -1520
addi    $9     $0     -596
flw     $1     $0     1504
lw      $8     $0     336
flw     $1     $0     -1044
sub     $13    $27    $27  
slt     $4     $9     $2   
flw     $28    $0     -640
slt     $19    $27    $0   
flw     $4     $0     -172
lw      $7     $0     -1412
fclass  $15    $1   
lw      $16    $0     -1232
fsw     $22    $0     -1624
slt     $8     $23    $5   
sw      $27    $0     1060
