----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sll     $23    $10    $17  
fadd    $30    $12    $8   
sub     $30    $20    $28  
fadd    $8     $24    $12  
lw      $27    $0     1824
addi    $3     $0     -1672
fclass  $29    $5   
fsub    $10    $24    $6   
flw     $26    $0     648
addi    $15    $0     -56
flt     $19    $14    $14  
sll     $19    $28    $5   
sub     $11    $17    $15  
srl     $4     $17    $5   
add     $31    $1     $31  
add     $23    $5     $8   
add     $17    $26    $31  
fsub    $17    $19    $17  
slt     $24    $16    $28  
lw      $14    $0     60
lw      $4     $0     -904
fsub    $1     $9     $17  
flt     $13    $8     $10  
sub     $9     $7     $10  
slt     $25    $23    $30  
flt     $16    $25    $18  
fclass  $9     $2   
lw      $9     $0     -692
fsw     $2     $0     -648
addi    $23    $0     1236
addi    $31    $0     -524
fsub    $15    $26    $7   
slt     $22    $29    $13  
fsw     $26    $0     1816
fadd    $13    $27    $17  
srl     $12    $29    $15  
slt     $10    $15    $15  
slt     $22    $17    $25  
srl     $22    $2     $11  
flt     $20    $2     $15  
slt     $26    $23    $12  
fadd    $15    $3     $8   
fsw     $26    $0     -1960
srl     $18    $11    $28  
slt     $17    $24    $26  
fsub    $31    $7     $29  
flt     $1     $3     $13  
fadd    $5     $27    $2   
lw      $22    $0     -1212
fsw     $7     $0     1012
add     $18    $18    $29  
flw     $12    $0     1712
sub     $30    $2     $7   
lw      $21    $0     416
srl     $17    $15    $12  
addi    $29    $0     -812
sll     $18    $17    $12  
fsub    $27    $12    $7   
slt     $7     $14    $1   
srl     $28    $7     $20  
sub     $11    $7     $5   
sw      $13    $0     -948
fsub    $5     $0     $23  
lw      $30    $0     -808
slt     $11    $18    $12  
sw      $1     $0     -1336
fsub    $16    $2     $17  
sll     $24    $15    $22  
srl     $23    $21    $14  
sub     $26    $17    $16  
addi    $25    $0     948
fsub    $31    $22    $21  
flw     $23    $0     1832
addi    $8     $0     -944
fadd    $5     $22    $6   
fadd    $6     $30    $10  
add     $2     $21    $9   
fsub    $14    $23    $22  
lw      $18    $0     -1520
slt     $24    $13    $6   
add     $20    $14    $13  
sll     $17    $3     $31  
sll     $18    $23    $8   
fclass  $9     $10  
flw     $6     $0     -1540
lw      $15    $0     1108
add     $21    $9     $10  
add     $13    $10    $25  
srl     $31    $16    $30  
fadd    $10    $19    $24  
add     $17    $18    $6   
sub     $1     $6     $3   
slt     $26    $13    $20  
flw     $20    $0     1808
sll     $13    $8     $28  
lw      $22    $0     1884
flt     $22    $2     $29  
sw      $23    $0     -1396
fclass  $3     $11  
srl     $27    $6     $11  
slt     $25    $8     $24  
flt     $10    $29    $17  
fsw     $28    $0     320
fsub    $6     $18    $8   
lw      $25    $0     556
lw      $8     $0     1460
lw      $28    $0     1972
sub     $9     $3     $7   
add     $19    $28    $5   
addi    $11    $0     564
srl     $14    $2     $24  
add     $8     $21    $28  
add     $3     $6     $7   
sw      $2     $0     -1644
srl     $28    $14    $11  
flt     $21    $13    $11  
fadd    $17    $8     $31  
add     $2     $30    $18  
fclass  $11    $29  
fsub    $29    $1     $15  
slt     $2     $21    $30  
fclass  $5     $24  
sub     $2     $25    $0   
fadd    $21    $12    $9   
lw      $22    $0     1792
sub     $16    $11    $5   
fsw     $10    $0     -1448
lw      $21    $0     -600
slt     $9     $5     $13  
slt     $23    $2     $15  
fadd    $5     $22    $16  
fsw     $12    $0     1696
sub     $16    $19    $21  
fclass  $17    $2   
flw     $27    $0     64
sw      $4     $0     -980
add     $13    $25    $30  
slt     $9     $7     $15  
fsw     $23    $0     -1008
flw     $14    $0     908
slt     $27    $21    $27  
sll     $3     $27    $11  
sll     $13    $9     $26  
slt     $20    $30    $31  
flt     $9     $12    $21  
fsw     $22    $0     1868
lw      $14    $0     252
slt     $21    $9     $18  
add     $15    $7     $9   
addi    $3     $0     -1844
slt     $4     $29    $29  
fsw     $31    $0     -372
add     $29    $26    $30  
sw      $14    $0     1308
fsub    $29    $12    $0   
addi    $17    $0     -628
sll     $19    $29    $19  
fsw     $27    $0     1192
sw      $13    $0     1676
fclass  $4     $28  
addi    $12    $0     -432
flt     $23    $23    $3   
fclass  $17    $1   
sll     $31    $4     $2   
fsub    $16    $22    $8   
fsw     $5     $0     464
sll     $6     $22    $16  
flw     $25    $0     1036
lw      $20    $0     1272
lw      $17    $0     1244
srl     $17    $17    $24  
flw     $24    $0     -1560
fadd    $1     $7     $17  
fclass  $27    $13  
lw      $15    $0     -656
sll     $24    $28    $0   
fclass  $9     $3   
srl     $23    $12    $19  
add     $11    $12    $0   
addi    $9     $0     1632
sw      $30    $0     -1588
fsw     $19    $0     -1204
srl     $6     $31    $9   
fsub    $19    $20    $14  
flt     $13    $17    $30  
srl     $18    $9     $6   
addi    $11    $0     316
fclass  $20    $0   
sub     $8     $30    $24  
sll     $16    $25    $31  
slt     $21    $21    $15  
srl     $10    $9     $10  
srl     $15    $7     $4   
fsw     $28    $0     -692
add     $26    $11    $0   
srl     $22    $31    $9   
flw     $25    $0     -1140
flt     $21    $0     $14  
fclass  $10    $3   
sll     $11    $9     $24  
fadd    $10    $13    $22  
lw      $5     $0     -1032
fadd    $13    $1     $31  
addi    $1     $0     -1116
sub     $3     $14    $25  
add     $2     $8     $1   
lw      $17    $0     1840
lw      $26    $0     1792
sll     $23    $7     $29  
sw      $20    $0     -1164
flw     $12    $0     660
sub     $4     $16    $10  
srl     $13    $15    $8   
flw     $6     $0     -608
srl     $26    $10    $29  
