----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sw      $5     $0     -1608
fclass  $4     $21  
flt     $13    $0     $2   
slt     $8     $31    $0   
srl     $15    $18    $15  
fclass  $22    $28  
fclass  $14    $26  
lw      $10    $0     -652
slt     $14    $17    $31  
fclass  $5     $0   
fadd    $24    $1     $1   
addi    $4     $0     1044
sub     $12    $23    $26  
flt     $28    $30    $29  
slt     $28    $23    $24  
fsub    $19    $10    $6   
flt     $2     $25    $23  
sll     $27    $25    $6   
lw      $2     $0     1456
sw      $14    $0     -636
addi    $10    $0     672
fadd    $23    $2     $12  
slt     $3     $17    $20  
fadd    $21    $19    $2   
add     $18    $24    $18  
fsub    $10    $19    $5   
slt     $23    $2     $25  
slt     $4     $15    $2   
slt     $4     $20    $23  
sw      $14    $0     356
sub     $15    $13    $28  
slt     $11    $20    $28  
add     $30    $31    $25  
sub     $19    $17    $30  
flt     $26    $29    $12  
flt     $27    $8     $4   
fsub    $12    $1     $27  
sw      $3     $0     -896
fsw     $9     $0     -724
add     $14    $3     $14  
flt     $29    $9     $10  
sll     $25    $22    $15  
sll     $19    $17    $13  
flt     $4     $24    $17  
flw     $1     $0     920
lw      $18    $0     -460
add     $3     $17    $1   
fsub    $15    $10    $11  
flw     $10    $0     24
add     $6     $24    $16  
fclass  $16    $5   
fsub    $16    $31    $4   
sw      $25    $0     -1308
fsw     $24    $0     824
lw      $2     $0     572
lw      $18    $0     1628
fclass  $25    $22  
fsw     $2     $0     -1280
flw     $28    $0     -1184
add     $16    $19    $13  
flw     $2     $0     -1108
fsub    $15    $12    $9   
sub     $1     $8     $16  
fadd    $16    $3     $15  
sub     $10    $4     $17  
addi    $24    $0     -532
flw     $10    $0     1776
fsw     $24    $0     1484
fsub    $9     $8     $4   
sw      $21    $0     772
flw     $22    $0     1564
srl     $25    $0     $17  
sll     $3     $31    $1   
srl     $31    $11    $18  
fclass  $30    $12  
fsub    $31    $23    $27  
flw     $23    $0     508
addi    $13    $0     520
fadd    $15    $9     $7   
fsw     $29    $0     1660
add     $21    $31    $20  
sw      $7     $0     -984
flt     $29    $5     $8   
fclass  $22    $20  
sub     $3     $13    $12  
fsub    $22    $12    $4   
fclass  $22    $20  
flt     $15    $13    $3   
slt     $12    $8     $2   
lw      $19    $0     1504
add     $5     $20    $25  
fsub    $3     $0     $4   
add     $4     $4     $21  
flw     $14    $0     220
fclass  $9     $18  
add     $13    $9     $19  
fclass  $26    $7   
fclass  $16    $6   
fsw     $20    $0     1212
fsw     $7     $0     168
lw      $23    $0     -1300
slt     $20    $13    $28  
flt     $15    $14    $21  
sw      $19    $0     -1812
sw      $2     $0     1312
add     $13    $28    $23  
add     $23    $11    $25  
sub     $27    $12    $23  
addi    $10    $0     -1860
fsub    $8     $19    $19  
sll     $8     $16    $7   
lw      $23    $0     1412
addi    $24    $0     -216
fadd    $9     $9     $9   
flw     $29    $0     -636
add     $6     $20    $27  
fsub    $1     $6     $27  
srl     $12    $1     $15  
addi    $3     $0     -1784
lw      $11    $0     1760
fsub    $23    $11    $7   
srl     $11    $0     $23  
sll     $13    $2     $3   
lw      $14    $0     -1228
fsub    $16    $12    $13  
sub     $9     $25    $22  
fadd    $22    $14    $6   
fsw     $1     $0     1800
fsw     $9     $0     -1440
flt     $17    $18    $5   
sw      $26    $0     1744
fadd    $23    $29    $21  
flt     $5     $12    $12  
flt     $15    $8     $6   
sll     $14    $25    $20  
sub     $17    $6     $1   
fsw     $26    $0     -1968
add     $30    $5     $4   
fadd    $29    $30    $12  
sll     $6     $17    $17  
add     $27    $8     $8   
flt     $23    $16    $23  
lw      $13    $0     -920
fadd    $1     $10    $5   
fsw     $11    $0     -556
fsub    $30    $2     $0   
fclass  $15    $16  
flt     $27    $28    $21  
fadd    $22    $28    $22  
sub     $20    $5     $25  
addi    $1     $0     -1192
fsub    $5     $11    $23  
fclass  $14    $19  
flw     $8     $0     -792
fadd    $11    $0     $17  
flw     $1     $0     -84
flt     $3     $4     $13  
flt     $14    $2     $2   
fadd    $7     $27    $6   
sw      $29    $0     248
sw      $20    $0     1520
fadd    $12    $0     $28  
addi    $7     $0     1476
addi    $8     $0     1540
lw      $19    $0     1040
addi    $22    $0     -604
fclass  $31    $31  
flt     $31    $11    $6   
fadd    $11    $9     $6   
add     $25    $19    $20  
sw      $10    $0     -1756
srl     $19    $14    $26  
fsw     $27    $0     -996
sll     $1     $31    $29  
fadd    $18    $27    $12  
fsub    $18    $24    $23  
sub     $5     $4     $23  
srl     $1     $26    $0   
slt     $8     $3     $14  
fclass  $29    $3   
sw      $14    $0     1292
add     $11    $10    $5   
flw     $6     $0     -1928
sw      $11    $0     1232
flt     $12    $3     $17  
fsw     $8     $0     -1408
fadd    $1     $3     $28  
fadd    $1     $13    $16  
lw      $1     $0     152
sll     $5     $5     $0   
add     $31    $4     $29  
srl     $17    $10    $4   
add     $16    $25    $19  
flw     $29    $0     264
srl     $16    $0     $6   
flt     $13    $20    $8   
addi    $14    $0     704
srl     $16    $17    $2   
addi    $14    $0     1872
fsub    $29    $7     $13  
fadd    $3     $26    $14  
fadd    $30    $28    $17  
slt     $22    $17    $8   
flt     $15    $19    $30  
lw      $7     $0     976
sub     $16    $3     $5   
fclass  $3     $9   
flt     $4     $16    $28  
fadd    $12    $31    $7   
fsub    $14    $18    $25  
fadd    $13    $17    $14  
sw      $9     $0     -88
add     $5     $18    $23  
fclass  $14    $21  
flt     $9     $25    $13  
