----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $7     $25    $18  
flw     $20    $0     1892
fsw     $2     $0     700
fadd    $16    $26    $9   
flw     $8     $0     -1992
fsw     $4     $0     -1564
fadd    $26    $12    $25  
fsub    $6     $29    $28  
fsub    $29    $27    $6   
fsub    $4     $11    $28  
fadd    $23    $29    $6   
fsub    $16    $31    $29  
flw     $24    $0     -1520
fadd    $12    $6     $7   
fsub    $5     $5     $8   
fadd    $30    $29    $15  
fsub    $8     $26    $0   
fsub    $14    $19    $19  
flw     $8     $0     -712
flw     $6     $0     -1320
flw     $7     $0     436
fsw     $18    $0     916
flw     $16    $0     -1284
fsub    $7     $20    $18  
fsw     $8     $0     1632
fsub    $29    $3     $25  
fadd    $23    $0     $6   
fadd    $31    $29    $20  
fsub    $30    $23    $5   
flw     $30    $0     -1152
fsub    $14    $23    $28  
fsw     $13    $0     -448
flw     $17    $0     -1904
fsw     $14    $0     624
fadd    $2     $31    $9   
fsw     $29    $0     -284
flw     $15    $0     1184
flw     $17    $0     368
fadd    $13    $24    $20  
fsub    $21    $25    $20  
flw     $28    $0     1944
fsub    $3     $31    $18  
fsw     $16    $0     -1664
fsub    $17    $5     $17  
fsub    $13    $6     $17  
fsub    $29    $6     $30  
fsw     $21    $0     348
fsw     $19    $0     -1076
flw     $18    $0     416
fadd    $26    $4     $20  
fsub    $13    $27    $7   
fadd    $19    $29    $5   
fsub    $11    $28    $7   
flw     $3     $0     304
fadd    $5     $25    $31  
fsub    $27    $29    $31  
fadd    $13    $7     $27  
fsw     $16    $0     1052
fadd    $25    $31    $21  
fsw     $16    $0     -1640
fsub    $22    $25    $28  
flw     $4     $0     -1884
fsub    $13    $8     $16  
fadd    $10    $7     $24  
flw     $21    $0     1996
fadd    $14    $29    $5   
fsw     $17    $0     820
fadd    $30    $31    $5   
fsw     $21    $0     1676
fadd    $26    $31    $28  
fsw     $25    $0     1756
fadd    $20    $5     $30  
fadd    $1     $29    $1   
fsw     $21    $0     1304
fsw     $7     $0     700
fsw     $18    $0     -372
fsub    $5     $1     $12  
fsub    $20    $25    $1   
fsw     $8     $0     -1784
fsub    $4     $2     $15  
fadd    $8     $27    $22  
flw     $9     $0     1984
fsub    $27    $27    $11  
fsub    $31    $7     $18  
fsub    $6     $15    $9   
flw     $18    $0     308
fsub    $24    $25    $27  
fsw     $4     $0     -1152
fsw     $12    $0     1436
fadd    $18    $16    $19  
fsw     $20    $0     1968
fsw     $5     $0     1616
fsw     $12    $0     684
flw     $4     $0     976
fsw     $11    $0     -712
fsw     $27    $0     -2028
flw     $23    $0     352
flw     $22    $0     984
fadd    $21    $12    $5   
fadd    $24    $18    $13  
fadd    $5     $25    $24  
fsw     $10    $0     -496
fsw     $18    $0     1768
fsw     $22    $0     972
fadd    $5     $3     $12  
fsw     $11    $0     900
fsw     $19    $0     -1640
flw     $3     $0     1064
flw     $3     $0     384
fadd    $17    $25    $25  
fadd    $5     $25    $30  
fsw     $25    $0     -532
fsub    $18    $8     $10  
fadd    $11    $30    $24  
fsub    $28    $30    $0   
fsub    $12    $2     $16  
fadd    $18    $30    $3   
fsw     $22    $0     1372
flw     $12    $0     1476
fsub    $22    $23    $7   
flw     $3     $0     -368
fsw     $7     $0     -552
fsw     $25    $0     2032
fsub    $5     $18    $24  
fsub    $16    $2     $27  
fsw     $21    $0     104
fsw     $26    $0     -692
fsw     $6     $0     -1260
fadd    $4     $21    $16  
fadd    $23    $28    $12  
fadd    $5     $31    $16  
fadd    $11    $7     $6   
fsw     $26    $0     628
fsw     $17    $0     -1760
fsw     $18    $0     648
fsub    $30    $6     $21  
fadd    $8     $11    $10  
flw     $4     $0     1352
flw     $15    $0     -1692
fadd    $22    $22    $26  
fsub    $10    $8     $22  
fadd    $20    $11    $8   
fadd    $27    $25    $20  
flw     $13    $0     768
fsub    $4     $30    $27  
fsw     $22    $0     -488
fsw     $30    $0     12
fsub    $21    $1     $5   
flw     $3     $0     776
fsub    $11    $1     $27  
fsub    $6     $18    $14  
flw     $21    $0     868
flw     $13    $0     -1424
fsw     $29    $0     1580
fsw     $25    $0     -1808
fsub    $14    $25    $19  
flw     $8     $0     1988
flw     $26    $0     -1644
fsw     $1     $0     -1448
fsub    $4     $17    $7   
fsub    $21    $13    $18  
fadd    $31    $2     $25  
fsub    $31    $6     $0   
fsub    $24    $6     $22  
fsw     $5     $0     -904
fadd    $26    $13    $20  
fadd    $8     $1     $13  
fsub    $6     $16    $7   
fsw     $12    $0     480
fsub    $31    $3     $22  
fsw     $18    $0     828
flw     $11    $0     -1688
fsw     $29    $0     680
fsub    $17    $11    $30  
fsub    $5     $29    $0   
flw     $13    $0     -484
fsw     $1     $0     -628
flw     $2     $0     -828
fsw     $15    $0     820
fsw     $15    $0     -1936
fadd    $14    $9     $5   
fsw     $8     $0     -1320
fadd    $9     $22    $11  
fsub    $2     $14    $24  
fadd    $28    $25    $27  
fsub    $6     $11    $18  
fsw     $5     $0     -1156
fsw     $0     $0     -1096
fadd    $19    $17    $12  
fadd    $24    $26    $9   
fsub    $6     $6     $1   
fadd    $10    $19    $24  
fsub    $4     $3     $6   
flw     $13    $0     -952
fadd    $18    $20    $7   
fsw     $25    $0     492
fadd    $27    $25    $17  
fsub    $30    $2     $25  
fsub    $4     $0     $30  
flw     $30    $0     1912
fsub    $2     $1     $25  
fadd    $22    $14    $30  
fsw     $2     $0     204
flw     $24    $0     -260
flw     $30    $0     1464
