----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $3     $0     1756
flw     $12    $0     -1436
fsub    $29    $31    $9   
fadd    $25    $3     $30  
fadd    $7     $18    $29  
flw     $30    $0     312
fsub    $30    $10    $15  
fsw     $6     $0     -1360
fadd    $11    $4     $6   
fsw     $7     $0     -368
flw     $12    $0     404
flw     $20    $0     1924
flw     $17    $0     -1088
flw     $2     $0     -1284
fsw     $26    $0     1364
flw     $6     $0     -316
flw     $1     $0     1380
flw     $26    $0     -540
flw     $23    $0     1224
fsw     $15    $0     -1824
fadd    $26    $13    $13  
fsw     $27    $0     2024
flw     $11    $0     -1648
flw     $21    $0     1828
fsub    $8     $26    $28  
flw     $11    $0     -1072
fadd    $20    $20    $2   
fadd    $13    $25    $8   
fsw     $8     $0     -436
fsub    $18    $3     $17  
fadd    $20    $26    $24  
fadd    $23    $18    $21  
fadd    $23    $27    $12  
flw     $26    $0     960
fsw     $6     $0     1312
flw     $31    $0     -1120
flw     $3     $0     -1380
fsw     $6     $0     1744
flw     $23    $0     -1880
flw     $13    $0     -620
fsw     $17    $0     444
fsw     $6     $0     432
fsub    $22    $0     $6   
fsw     $26    $0     -1448
flw     $27    $0     1216
flw     $2     $0     -228
fsw     $27    $0     1548
flw     $10    $0     1508
flw     $13    $0     -820
fsw     $22    $0     -460
fsw     $21    $0     1168
flw     $13    $0     1752
fsw     $29    $0     1104
fsub    $1     $7     $27  
flw     $13    $0     -1504
fsw     $6     $0     380
fsub    $16    $25    $20  
fsub    $16    $1     $25  
fsw     $23    $0     1692
fadd    $3     $16    $11  
fsub    $3     $14    $31  
fsw     $2     $0     -2028
fadd    $22    $10    $5   
flw     $12    $0     -1556
fadd    $14    $15    $21  
fsw     $11    $0     744
fsub    $24    $27    $26  
fadd    $20    $24    $6   
flw     $24    $0     1356
fadd    $9     $8     $12  
fadd    $10    $15    $25  
fadd    $28    $16    $23  
flw     $26    $0     1588
fsw     $1     $0     1048
fsw     $23    $0     -1036
fsub    $21    $10    $27  
fsub    $18    $7     $19  
fsub    $6     $19    $30  
fsub    $24    $20    $2   
fsub    $14    $26    $9   
fsw     $25    $0     584
flw     $19    $0     92
flw     $16    $0     68
fsub    $14    $20    $10  
flw     $8     $0     -12
fadd    $7     $8     $26  
flw     $8     $0     732
fadd    $11    $26    $10  
flw     $25    $0     -372
fsub    $10    $1     $5   
fsub    $10    $15    $6   
fsub    $11    $4     $10  
fadd    $17    $18    $31  
flw     $26    $0     -352
flw     $30    $0     144
fsw     $18    $0     -1576
flw     $26    $0     -1952
fsw     $14    $0     -468
flw     $16    $0     416
fsub    $25    $5     $1   
fsub    $26    $0     $19  
fsub    $29    $0     $28  
fadd    $1     $9     $22  
fsw     $17    $0     1060
fsw     $29    $0     480
fsub    $20    $30    $1   
fsw     $3     $0     -644
fsw     $8     $0     1884
fsub    $11    $22    $22  
fsw     $14    $0     -880
fadd    $9     $21    $23  
fsw     $27    $0     352
fsub    $17    $28    $15  
fsub    $10    $13    $29  
flw     $13    $0     -996
fadd    $30    $28    $11  
fsub    $6     $0     $15  
fsub    $10    $25    $19  
fadd    $19    $18    $9   
fsw     $13    $0     -460
fadd    $20    $26    $12  
flw     $5     $0     -1992
flw     $31    $0     -1896
flw     $22    $0     -1196
fsub    $29    $2     $15  
flw     $2     $0     -576
flw     $16    $0     888
fsub    $12    $16    $7   
fadd    $16    $17    $24  
fadd    $7     $9     $1   
flw     $5     $0     -1776
fadd    $15    $19    $18  
fsw     $12    $0     1816
fsw     $10    $0     1484
fsw     $4     $0     -1684
fadd    $24    $26    $6   
fsw     $28    $0     -216
flw     $29    $0     -720
fsw     $16    $0     -744
flw     $25    $0     1528
fsub    $3     $18    $12  
fsub    $13    $15    $22  
fsub    $22    $16    $8   
flw     $26    $0     200
fsub    $30    $16    $21  
fadd    $27    $5     $26  
flw     $17    $0     456
fsub    $20    $28    $31  
fsub    $29    $23    $25  
fsub    $27    $23    $4   
fsw     $28    $0     -1248
flw     $12    $0     -624
fadd    $14    $7     $10  
flw     $12    $0     -768
fadd    $29    $14    $16  
flw     $9     $0     1752
fsub    $20    $5     $12  
flw     $13    $0     1748
fadd    $28    $29    $28  
fsw     $2     $0     -1568
fsw     $16    $0     1580
flw     $19    $0     1812
flw     $30    $0     1744
fadd    $24    $15    $10  
fadd    $21    $12    $2   
fadd    $13    $4     $0   
fadd    $31    $26    $10  
fsub    $31    $24    $11  
fsw     $19    $0     -1292
fsub    $18    $10    $8   
fsub    $11    $17    $9   
fsw     $9     $0     1436
fsub    $23    $16    $26  
fsub    $2     $1     $27  
flw     $22    $0     1612
flw     $27    $0     -932
fsub    $21    $27    $7   
flw     $7     $0     620
flw     $11    $0     -848
fsub    $25    $11    $17  
flw     $21    $0     684
fsw     $28    $0     304
fadd    $15    $13    $20  
fadd    $2     $30    $22  
fsw     $3     $0     -1924
flw     $9     $0     -1392
fadd    $30    $2     $25  
fsub    $27    $9     $17  
fadd    $11    $10    $12  
flw     $21    $0     -28
fsub    $6     $2     $13  
fsub    $15    $20    $1   
fadd    $2     $17    $28  
fadd    $6     $7     $3   
fsw     $9     $0     1464
flw     $11    $0     1848
fadd    $23    $19    $21  
fsw     $8     $0     -68
fsw     $12    $0     -1132
fadd    $31    $26    $29  
fsw     $10    $0     992
fsw     $26    $0     -1392
fadd    $19    $3     $21  
fsw     $23    $0     -588
fsw     $21    $0     -1788
flw     $24    $0     -840
flw     $8     $0     1968
