----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sw      $3     $0     -236
flt     $3     $27    $28  
fclass  $17    $0   
flw     $21    $0     988
fclass  $15    $17  
sub     $14    $21    $12  
fsw     $18    $0     -1456
fclass  $20    $15  
fsw     $8     $0     1840
flw     $20    $0     -572
srl     $4     $13    $7   
fsw     $1     $0     708
sw      $16    $0     -880
add     $21    $4     $28  
slt     $15    $2     $2   
slt     $2     $8     $26  
lw      $25    $0     756
flw     $11    $0     764
addi    $13    $0     104
add     $6     $25    $23  
fsub    $10    $21    $16  
fsw     $8     $0     -2000
sub     $7     $6     $30  
lw      $18    $0     804
sub     $8     $18    $21  
sll     $25    $20    $28  
flw     $4     $0     -1312
sll     $12    $23    $4   
flw     $1     $0     356
slt     $6     $24    $28  
sll     $19    $22    $17  
srl     $17    $20    $7   
srl     $25    $26    $28  
sw      $13    $0     -188
sll     $10    $16    $26  
lw      $5     $0     1116
slt     $2     $1     $2   
flw     $16    $0     -60
fadd    $7     $28    $13  
sub     $26    $27    $27  
flt     $29    $30    $17  
sll     $29    $18    $5   
fadd    $16    $2     $27  
flt     $17    $31    $14  
add     $24    $29    $29  
fsub    $21    $2     $10  
sll     $10    $18    $21  
fadd    $9     $23    $6   
srl     $17    $28    $1   
fsub    $6     $21    $27  
sw      $13    $0     -324
sub     $17    $12    $3   
addi    $2     $0     412
flt     $26    $12    $16  
sw      $29    $0     -404
slt     $28    $3     $18  
sub     $7     $11    $2   
add     $25    $17    $4   
lw      $25    $0     2032
fadd    $16    $29    $29  
sub     $10    $7     $27  
sll     $14    $26    $17  
flw     $17    $0     2040
add     $10    $22    $26  
lw      $5     $0     -1304
fsub    $23    $8     $0   
sll     $15    $28    $7   
fsw     $13    $0     -140
fadd    $7     $23    $12  
addi    $14    $0     1452
flt     $19    $7     $12  
sw      $2     $0     -980
srl     $12    $1     $24  
sll     $23    $14    $2   
sw      $21    $0     620
slt     $29    $16    $13  
sub     $26    $1     $25  
add     $21    $25    $28  
flw     $6     $0     2032
addi    $22    $0     -1804
sw      $3     $0     -4
srl     $19    $15    $9   
fsw     $23    $0     980
fsub    $8     $28    $9   
fsw     $10    $0     -552
fsw     $13    $0     908
fsw     $2     $0     -1900
fclass  $4     $29  
slt     $24    $1     $23  
flt     $24    $22    $11  
flw     $3     $0     -1348
sub     $3     $18    $31  
sub     $22    $4     $29  
add     $9     $9     $20  
lw      $22    $0     172
sub     $22    $8     $12  
flt     $24    $11    $25  
srl     $2     $0     $28  
fclass  $6     $4   
fadd    $3     $23    $28  
fclass  $11    $22  
sll     $15    $23    $17  
flt     $13    $25    $26  
sw      $29    $0     1376
sll     $2     $10    $10  
srl     $24    $5     $20  
fclass  $24    $29  
sub     $6     $17    $9   
slt     $12    $14    $27  
sll     $3     $28    $31  
flw     $11    $0     -1832
lw      $6     $0     984
sw      $20    $0     -264
fadd    $7     $30    $14  
srl     $22    $7     $19  
addi    $13    $0     -692
fsw     $17    $0     1172
fclass  $17    $3   
sw      $18    $0     168
fsw     $8     $0     688
lw      $21    $0     -940
flw     $19    $0     -1988
fclass  $29    $25  
flw     $20    $0     -1048
sll     $6     $11    $13  
lw      $21    $0     -1400
sub     $5     $16    $6   
add     $23    $19    $27  
add     $12    $0     $14  
sw      $30    $0     -1176
slt     $18    $7     $7   
fadd    $9     $19    $9   
sll     $5     $26    $5   
flt     $2     $24    $9   
fsw     $12    $0     1872
addi    $22    $0     -1704
add     $6     $22    $5   
flw     $21    $0     -1420
add     $25    $7     $18  
add     $31    $3     $6   
fsw     $25    $0     524
srl     $22    $13    $22  
flt     $11    $8     $1   
sll     $4     $20    $13  
add     $30    $26    $2   
fadd    $15    $27    $28  
flw     $15    $0     1132
slt     $14    $31    $25  
sll     $10    $20    $30  
fadd    $30    $2     $29  
addi    $29    $0     1416
fsw     $17    $0     372
sw      $16    $0     -1064
addi    $14    $0     -1396
srl     $1     $29    $18  
flt     $18    $13    $18  
fsw     $29    $0     -468
fclass  $3     $25  
fsub    $29    $12    $1   
fsw     $15    $0     -1460
sub     $9     $19    $5   
sw      $6     $0     1908
slt     $15    $15    $24  
flw     $24    $0     480
fclass  $23    $11  
slt     $1     $3     $14  
flw     $9     $0     -1832
sll     $12    $12    $31  
addi    $15    $0     -576
flt     $23    $2     $5   
flw     $23    $0     -668
add     $19    $3     $3   
flw     $21    $0     816
slt     $26    $20    $19  
fsub    $15    $27    $23  
flt     $6     $2     $5   
add     $28    $19    $18  
lw      $9     $0     1596
add     $18    $29    $23  
sub     $11    $24    $4   
flt     $30    $13    $18  
slt     $20    $15    $11  
fadd    $21    $26    $10  
fclass  $7     $23  
addi    $18    $0     -1768
lw      $18    $0     228
fadd    $26    $7     $13  
srl     $27    $28    $26  
fsub    $6     $30    $12  
srl     $28    $8     $26  
fsw     $28    $0     -1760
srl     $19    $9     $18  
fsub    $13    $22    $17  
fsub    $8     $14    $15  
flw     $11    $0     -320
sll     $26    $31    $26  
slt     $19    $31    $1   
add     $4     $28    $21  
flw     $12    $0     308
fsub    $10    $9     $28  
srl     $31    $19    $8   
sw      $31    $0     1448
flt     $3     $19    $17  
fsub    $6     $30    $4   
fclass  $27    $27  
sw      $13    $0     -424
sw      $29    $0     1652
flw     $1     $0     -1964
srl     $27    $27    $7   
lw      $27    $0     -60
slt     $3     $0     $28  
sll     $13    $21    $15  
slt     $7     $23    $14  
sll     $16    $6     $2   
fadd    $10    $16    $7   
flt     $28    $11    $9   
