----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
addi    $1     $0     1044
sll     $1     $18    $15  
flw     $19    $0     1760
flt     $2     $31    $23  
fadd    $26    $30    $26  
slt     $4     $22    $9   
sw      $14    $0     -328
slt     $17    $0     $18  
addi    $27    $0     -1608
add     $15    $28    $12  
fsub    $26    $7     $15  
fsub    $25    $14    $30  
lw      $15    $0     1540
fsub    $30    $8     $5   
fsub    $26    $22    $8   
flt     $9     $18    $3   
sll     $4     $21    $10  
fsw     $30    $0     -1096
flt     $21    $11    $5   
fclass  $6     $12  
lw      $11    $0     1400
fadd    $2     $29    $29  
fsw     $15    $0     -1436
flw     $19    $0     -1980
flt     $25    $12    $1   
lw      $24    $0     -828
slt     $12    $22    $15  
add     $4     $28    $5   
fsub    $26    $31    $13  
flt     $17    $10    $23  
lw      $28    $0     1500
slt     $4     $19    $5   
fclass  $11    $12  
slt     $17    $24    $31  
fclass  $4     $12  
sll     $22    $7     $12  
slt     $19    $21    $9   
srl     $12    $30    $3   
srl     $9     $3     $20  
srl     $10    $21    $26  
slt     $2     $3     $7   
sll     $17    $10    $3   
slt     $6     $22    $18  
flt     $7     $20    $5   
addi    $28    $0     1052
fsub    $27    $29    $12  
sll     $5     $11    $21  
flt     $30    $19    $20  
slt     $17    $10    $16  
sub     $28    $25    $22  
sub     $26    $23    $11  
fclass  $8     $8   
add     $2     $9     $8   
fsw     $29    $0     592
add     $24    $30    $4   
fadd    $27    $20    $15  
slt     $11    $6     $9   
flw     $25    $0     -996
flt     $11    $21    $28  
fsw     $28    $0     -1328
slt     $5     $13    $13  
fsub    $30    $27    $23  
sub     $20    $22    $4   
fsub    $30    $0     $27  
fclass  $22    $8   
fclass  $30    $13  
fclass  $15    $17  
fsub    $2     $19    $4   
sll     $20    $7     $30  
lw      $30    $0     -92
fclass  $7     $6   
lw      $10    $0     1504
sw      $3     $0     288
flw     $29    $0     1552
flw     $5     $0     -1880
sub     $7     $12    $29  
srl     $5     $7     $20  
sw      $0     $0     1020
fadd    $3     $28    $31  
fsub    $22    $2     $0   
flt     $12    $25    $2   
sub     $30    $3     $31  
fadd    $5     $18    $13  
fadd    $1     $29    $17  
fsub    $5     $5     $18  
addi    $14    $0     -1420
slt     $17    $28    $24  
sw      $28    $0     228
addi    $14    $0     -644
fadd    $14    $8     $15  
addi    $1     $0     -1380
addi    $25    $0     -1772
flt     $30    $20    $13  
slt     $24    $2     $19  
slt     $8     $14    $27  
flw     $17    $0     -1420
fsw     $31    $0     -1740
addi    $4     $0     704
srl     $4     $18    $3   
fadd    $15    $20    $1   
fsw     $7     $0     64
add     $22    $3     $27  
fsw     $20    $0     -896
sw      $5     $0     1380
fsub    $28    $21    $30  
fadd    $30    $4     $26  
lw      $21    $0     -1084
flw     $29    $0     -1696
flt     $14    $26    $25  
add     $23    $5     $16  
sw      $22    $0     1340
fclass  $20    $3   
fsw     $6     $0     1924
add     $18    $26    $27  
fsub    $9     $5     $20  
sub     $14    $30    $26  
sub     $11    $23    $21  
fclass  $1     $3   
add     $16    $2     $10  
fadd    $14    $3     $24  
add     $28    $13    $26  
fsw     $15    $0     -1164
slt     $10    $18    $17  
lw      $8     $0     76
addi    $2     $0     -588
slt     $22    $11    $0   
lw      $8     $0     -1856
lw      $14    $0     -824
srl     $12    $17    $3   
sw      $15    $0     -1936
sub     $26    $1     $26  
fsw     $25    $0     644
slt     $10    $22    $31  
fsw     $22    $0     -44
fsub    $24    $31    $0   
slt     $1     $3     $18  
sw      $3     $0     472
fclass  $25    $1   
sub     $31    $14    $5   
fadd    $10    $12    $17  
fsub    $5     $19    $0   
flt     $5     $26    $6   
lw      $13    $0     -652
flw     $9     $0     -1064
add     $25    $31    $6   
slt     $19    $20    $30  
sw      $1     $0     1860
srl     $30    $10    $9   
flw     $4     $0     -16
sll     $11    $16    $22  
flw     $8     $0     456
add     $30    $18    $9   
fsub    $8     $20    $19  
sw      $25    $0     456
fsw     $15    $0     328
srl     $10    $9     $24  
add     $17    $11    $0   
srl     $19    $6     $25  
srl     $6     $15    $25  
srl     $20    $29    $29  
fsub    $25    $26    $9   
sub     $30    $7     $16  
fclass  $12    $26  
fsw     $15    $0     1556
fadd    $5     $7     $21  
lw      $6     $0     -1252
addi    $2     $0     1984
flt     $31    $12    $19  
sll     $21    $31    $29  
add     $12    $28    $4   
sw      $20    $0     -1660
sub     $7     $31    $18  
srl     $24    $13    $1   
slt     $17    $16    $13  
lw      $10    $0     -1532
addi    $8     $0     1324
fsw     $23    $0     108
addi    $2     $0     -552
slt     $22    $21    $1   
sll     $25    $13    $7   
flw     $18    $0     -112
sw      $31    $0     1624
flw     $16    $0     1824
sub     $20    $16    $6   
addi    $1     $0     -616
add     $15    $0     $31  
sw      $4     $0     616
addi    $22    $0     1584
flw     $20    $0     -1928
fsub    $1     $29    $26  
fsub    $23    $11    $1   
lw      $11    $0     784
sub     $3     $1     $12  
srl     $26    $14    $11  
fclass  $11    $18  
sw      $16    $0     436
fsub    $26    $13    $21  
flw     $25    $0     1392
lw      $19    $0     -1288
fsw     $23    $0     2012
fsw     $28    $0     480
fsw     $10    $0     1588
lw      $14    $0     1776
sub     $29    $6     $30  
fadd    $30    $21    $12  
fsw     $19    $0     -1084
slt     $2     $29    $3   
addi    $5     $0     -1332
fsub    $11    $16    $17  
flt     $27    $18    $24  
sub     $11    $19    $7   
fclass  $10    $28  
srl     $3     $9     $11  
sub     $30    $0     $20  
