----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
slt     $26    $31    $16  
slt     $20    $3     $16  
sll     $4     $17    $20  
slt     $23    $16    $5   
sw      $6     $0     1764
sw      $10    $0     1296
fclass  $1     $27  
sw      $8     $0     1556
flt     $3     $28    $22  
fadd    $5     $14    $25  
fclass  $4     $20  
add     $23    $14    $3   
lw      $3     $0     1372
flw     $7     $0     -1908
addi    $23    $0     1036
lw      $19    $0     1744
sw      $26    $0     -540
slt     $30    $13    $29  
slt     $5     $18    $28  
flw     $3     $0     -1036
slt     $17    $21    $15  
srl     $29    $2     $25  
slt     $14    $4     $6   
flw     $5     $0     1760
sll     $28    $28    $11  
add     $15    $26    $19  
sw      $30    $0     712
add     $26    $27    $28  
add     $15    $0     $17  
add     $15    $15    $3   
lw      $27    $0     -1752
fsub    $28    $29    $12  
lw      $18    $0     -1676
addi    $28    $0     1020
fadd    $18    $8     $2   
fadd    $14    $24    $10  
add     $17    $17    $30  
sll     $25    $7     $31  
fsw     $2     $0     -1896
sub     $25    $15    $22  
lw      $6     $0     1460
lw      $9     $0     -272
flw     $23    $0     -1740
sll     $27    $27    $6   
add     $6     $5     $8   
fsub    $30    $27    $13  
lw      $11    $0     1572
add     $23    $5     $6   
fadd    $4     $6     $13  
sub     $25    $4     $19  
slt     $22    $3     $12  
fsub    $11    $0     $9   
sub     $26    $2     $6   
fclass  $22    $20  
lw      $9     $0     -1320
addi    $5     $0     -1956
add     $25    $23    $2   
sub     $24    $20    $27  
lw      $13    $0     -1956
lw      $3     $0     884
sll     $5     $23    $30  
sub     $12    $4     $7   
flw     $5     $0     664
slt     $2     $0     $12  
sll     $9     $13    $19  
add     $1     $2     $17  
slt     $7     $29    $0   
sub     $16    $30    $23  
srl     $3     $8     $5   
fsub    $30    $0     $16  
addi    $9     $0     -924
fsub    $9     $18    $1   
sw      $5     $0     -1288
sw      $2     $0     1408
add     $29    $30    $23  
add     $12    $27    $5   
slt     $2     $4     $25  
fsub    $14    $2     $11  
flt     $22    $4     $28  
fadd    $22    $13    $25  
fsub    $25    $3     $16  
sll     $15    $9     $3   
fadd    $1     $17    $9   
fadd    $15    $24    $18  
fadd    $30    $11    $0   
fadd    $17    $15    $28  
sw      $25    $0     -884
sll     $2     $17    $4   
srl     $12    $17    $30  
fsub    $5     $9     $10  
flt     $20    $6     $25  
addi    $22    $0     -656
sub     $10    $8     $13  
lw      $17    $0     -644
fadd    $31    $21    $13  
slt     $25    $14    $9   
fsub    $10    $29    $12  
slt     $4     $24    $24  
fsub    $31    $3     $0   
fsw     $9     $0     -1764
add     $20    $20    $24  
flt     $2     $23    $16  
srl     $3     $27    $10  
sll     $23    $18    $14  
flw     $17    $0     -384
fsw     $26    $0     1760
flt     $30    $20    $20  
sw      $1     $0     -1264
sll     $17    $31    $15  
sub     $2     $15    $19  
add     $22    $0     $24  
sub     $28    $23    $3   
fsw     $28    $0     -1904
srl     $18    $23    $15  
fsw     $31    $0     680
flt     $12    $24    $4   
add     $7     $7     $5   
sw      $17    $0     -1768
lw      $26    $0     1844
slt     $9     $12    $30  
fsw     $11    $0     -220
flt     $5     $0     $4   
addi    $30    $0     -1532
sw      $25    $0     560
slt     $14    $18    $7   
sw      $29    $0     -940
fadd    $9     $12    $12  
addi    $5     $0     1688
srl     $26    $27    $26  
sll     $20    $0     $1   
fadd    $26    $23    $11  
sw      $19    $0     228
flw     $4     $0     508
fadd    $3     $26    $1   
flt     $27    $19    $7   
sll     $18    $1     $10  
lw      $30    $0     1248
lw      $30    $0     -812
addi    $12    $0     -360
add     $10    $7     $9   
fadd    $29    $6     $13  
flt     $27    $11    $18  
addi    $28    $0     1984
add     $17    $5     $9   
sw      $6     $0     1108
flt     $16    $29    $24  
add     $19    $24    $11  
lw      $1     $0     -1456
slt     $7     $2     $30  
sw      $31    $0     -724
addi    $8     $0     -160
sub     $29    $8     $12  
slt     $28    $1     $16  
lw      $16    $0     -136
sll     $11    $30    $2   
fsw     $3     $0     -84
srl     $18    $14    $31  
flw     $30    $0     132
sw      $22    $0     548
fclass  $11    $3   
sub     $8     $30    $25  
add     $24    $25    $11  
sll     $30    $13    $2   
add     $18    $30    $30  
sub     $21    $5     $20  
fadd    $31    $11    $26  
add     $28    $5     $6   
sw      $5     $0     -980
flw     $14    $0     1272
sub     $13    $24    $7   
flt     $6     $14    $20  
sub     $24    $1     $4   
add     $4     $17    $15  
fadd    $27    $24    $30  
flt     $1     $22    $9   
fsub    $14    $13    $10  
fsw     $25    $0     632
addi    $13    $0     -20
fadd    $2     $13    $6   
fsub    $7     $30    $13  
slt     $2     $31    $21  
fsw     $3     $0     -1396
srl     $27    $13    $0   
fclass  $21    $25  
fclass  $24    $29  
add     $16    $22    $30  
flw     $11    $0     956
addi    $3     $0     1896
srl     $31    $11    $6   
sw      $3     $0     380
slt     $28    $7     $19  
add     $19    $16    $16  
flw     $21    $0     540
fadd    $19    $3     $12  
fclass  $28    $24  
fsub    $14    $24    $7   
fclass  $9     $20  
slt     $8     $5     $14  
flt     $28    $8     $14  
addi    $21    $0     704
fsub    $10    $25    $14  
sll     $24    $17    $10  
sw      $17    $0     -1692
flw     $5     $0     1496
add     $27    $25    $26  
lw      $27    $0     892
sub     $19    $16    $19  
slt     $5     $12    $7   
sw      $16    $0     92
fclass  $31    $28  
flt     $12    $5     $11  
add     $5     $11    $26  
sub     $13    $23    $20  
lw      $22    $0     528
lw      $8     $0     -352
