----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $13    $17    $11  
fadd    $18    $24    $31  
fadd    $19    $8     $15  
fsub    $17    $26    $11  
fsub    $20    $1     $9   
flw     $16    $0     1036
fsw     $3     $0     1544
fsw     $11    $0     1340
fadd    $18    $11    $31  
flw     $13    $0     -1208
fsw     $23    $0     1764
fadd    $3     $27    $11  
flw     $30    $0     1684
flw     $26    $0     -1460
flw     $9     $0     464
fsw     $27    $0     752
fsub    $6     $6     $14  
fsw     $28    $0     -1628
fsw     $25    $0     1488
fsub    $8     $28    $24  
fadd    $3     $15    $28  
fadd    $26    $22    $19  
flw     $21    $0     -1760
fadd    $25    $16    $8   
fadd    $25    $25    $19  
fsw     $15    $0     912
flw     $1     $0     -1172
flw     $30    $0     2028
fsw     $26    $0     640
fsw     $2     $0     -1872
flw     $4     $0     1444
fsw     $8     $0     1364
fadd    $2     $19    $19  
fsw     $4     $0     -1684
fadd    $6     $16    $10  
flw     $31    $0     1100
fadd    $24    $20    $9   
fsub    $7     $1     $1   
flw     $9     $0     -1016
fsub    $2     $19    $27  
fsub    $25    $18    $30  
flw     $29    $0     -1260
fsw     $3     $0     -1420
fsw     $18    $0     -392
fsw     $9     $0     764
fadd    $10    $28    $25  
fadd    $25    $31    $15  
fadd    $3     $11    $8   
flw     $8     $0     1452
flw     $14    $0     468
flw     $30    $0     -1464
fadd    $10    $27    $30  
fsub    $21    $15    $20  
fsub    $25    $17    $21  
fsw     $11    $0     600
flw     $27    $0     -1704
fadd    $13    $1     $7   
fsub    $4     $13    $29  
flw     $6     $0     732
flw     $29    $0     -1060
flw     $24    $0     -8
fsub    $21    $16    $16  
flw     $17    $0     -824
fsub    $2     $27    $23  
fadd    $21    $6     $13  
flw     $29    $0     -696
fsub    $2     $20    $20  
flw     $29    $0     -1232
fsub    $23    $25    $0   
fsub    $13    $1     $1   
fadd    $1     $2     $23  
fsub    $28    $14    $17  
fsw     $10    $0     -1932
fsw     $18    $0     -1232
fsw     $29    $0     -952
fsub    $25    $2     $5   
flw     $28    $0     -596
flw     $26    $0     -268
fsub    $4     $0     $25  
flw     $21    $0     1964
fsub    $6     $16    $2   
flw     $6     $0     1300
fsub    $24    $6     $2   
fadd    $7     $17    $27  
fadd    $5     $8     $27  
fadd    $18    $3     $27  
fsub    $1     $13    $3   
fsub    $25    $8     $15  
flw     $3     $0     1284
fadd    $28    $3     $21  
flw     $8     $0     -380
fsw     $14    $0     1644
fsw     $10    $0     464
fsw     $20    $0     -804
flw     $9     $0     1552
fadd    $5     $26    $10  
fsw     $18    $0     -588
fadd    $29    $5     $5   
flw     $24    $0     -1688
fsub    $19    $30    $18  
flw     $30    $0     -860
fadd    $15    $13    $23  
flw     $1     $0     -1792
flw     $31    $0     1808
flw     $15    $0     -1852
flw     $17    $0     -1988
fadd    $27    $13    $24  
fsub    $12    $4     $5   
fadd    $10    $16    $2   
fsub    $1     $12    $19  
fsub    $19    $12    $26  
fadd    $7     $9     $15  
fadd    $13    $24    $25  
fadd    $24    $11    $1   
fadd    $1     $31    $23  
fadd    $20    $11    $23  
flw     $18    $0     1364
fsub    $7     $20    $2   
fsub    $26    $7     $22  
fsw     $30    $0     -568
fsw     $27    $0     1620
fsub    $23    $21    $26  
flw     $18    $0     -1864
fadd    $29    $25    $13  
fadd    $13    $23    $11  
flw     $1     $0     -1744
fsub    $1     $6     $20  
flw     $2     $0     -1508
fsub    $6     $19    $5   
fsub    $31    $29    $3   
flw     $16    $0     668
flw     $17    $0     400
flw     $27    $0     1124
flw     $12    $0     -340
fadd    $19    $16    $8   
fsub    $29    $2     $14  
fsw     $30    $0     -1320
fsw     $11    $0     316
fadd    $17    $1     $30  
fadd    $6     $20    $19  
flw     $21    $0     1764
fadd    $9     $9     $18  
fsw     $15    $0     1092
fsub    $15    $18    $10  
fadd    $21    $11    $19  
flw     $20    $0     -1808
fsub    $21    $16    $29  
fsub    $8     $15    $0   
flw     $13    $0     -956
fsw     $0     $0     -624
fsw     $20    $0     1648
flw     $16    $0     -1900
fsub    $26    $1     $10  
flw     $31    $0     -940
fadd    $17    $8     $5   
fsw     $1     $0     808
fadd    $23    $17    $15  
fadd    $2     $28    $18  
fsw     $12    $0     -1660
fsw     $23    $0     -1540
fsub    $3     $25    $21  
fsw     $4     $0     160
flw     $12    $0     -1324
fadd    $23    $4     $24  
fsub    $16    $6     $19  
fadd    $30    $21    $0   
fadd    $6     $30    $26  
flw     $30    $0     808
fsw     $10    $0     1308
fsw     $15    $0     -1000
fsub    $16    $31    $0   
flw     $23    $0     -304
fsw     $25    $0     1044
fsw     $22    $0     1972
fsub    $29    $17    $5   
flw     $1     $0     -140
fsub    $7     $10    $25  
fsw     $9     $0     -256
fsw     $26    $0     1884
fsw     $31    $0     720
fsw     $29    $0     1636
fadd    $8     $20    $28  
fadd    $17    $28    $8   
fsub    $3     $14    $29  
flw     $20    $0     1140
fsub    $31    $19    $28  
fsub    $8     $14    $17  
fsw     $0     $0     -1992
fsw     $7     $0     -604
fadd    $22    $30    $7   
flw     $24    $0     -1284
fsw     $18    $0     -1552
fsw     $2     $0     -1728
fsub    $27    $13    $30  
flw     $21    $0     380
fsub    $3     $18    $9   
fadd    $17    $6     $23  
flw     $26    $0     -1480
flw     $8     $0     -1692
fadd    $27    $13    $18  
fsub    $6     $11    $28  
flw     $9     $0     612
fsw     $18    $0     1980
flw     $13    $0     920
fsub    $28    $28    $19  
