----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $30    $0     1208
fsw     $9     $0     504
fsub    $24    $29    $30  
fsub    $26    $17    $22  
fadd    $26    $16    $14  
fadd    $3     $5     $12  
flw     $6     $0     624
fsw     $24    $0     1968
fadd    $10    $1     $21  
fsw     $25    $0     1924
fsw     $18    $0     660
fsw     $1     $0     -456
flw     $12    $0     -620
fadd    $15    $20    $0   
fsw     $17    $0     1040
fadd    $31    $23    $21  
flw     $12    $0     400
fadd    $17    $5     $27  
flw     $1     $0     -1540
flw     $26    $0     -1484
fsub    $23    $22    $16  
fadd    $20    $16    $24  
fsub    $7     $16    $1   
flw     $19    $0     -1464
fadd    $20    $13    $30  
fsub    $17    $26    $15  
fsub    $11    $7     $17  
fadd    $16    $27    $19  
fsw     $7     $0     476
fsub    $14    $3     $8   
fadd    $21    $7     $0   
fsub    $1     $14    $26  
fsub    $8     $16    $15  
fadd    $21    $7     $1   
fsub    $1     $5     $18  
fadd    $18    $29    $17  
fsub    $18    $24    $31  
fsub    $6     $31    $29  
fsw     $15    $0     -1196
fsub    $11    $11    $26  
fsub    $8     $30    $24  
flw     $8     $0     -504
fsw     $6     $0     532
fadd    $10    $23    $4   
fadd    $8     $31    $17  
flw     $30    $0     -468
flw     $14    $0     -1656
fsw     $27    $0     648
fsw     $8     $0     0
fsub    $15    $16    $2   
fsw     $25    $0     -1596
fsw     $28    $0     -1656
fsub    $15    $19    $7   
flw     $20    $0     -368
flw     $21    $0     1180
fadd    $15    $15    $23  
fsw     $7     $0     -1952
flw     $19    $0     1332
fsub    $4     $23    $4   
fsw     $31    $0     792
flw     $14    $0     56
fadd    $7     $23    $18  
fsw     $25    $0     1108
fsw     $2     $0     -1404
flw     $15    $0     -292
fsw     $19    $0     1028
fadd    $8     $18    $5   
flw     $7     $0     1540
flw     $27    $0     -1208
fsub    $13    $3     $16  
fadd    $20    $25    $11  
fsw     $2     $0     104
fadd    $25    $12    $14  
fsw     $22    $0     1852
fsw     $11    $0     -604
flw     $15    $0     1328
flw     $17    $0     556
flw     $28    $0     -40
fsub    $16    $14    $28  
fsw     $25    $0     1268
fsub    $15    $29    $10  
fsub    $6     $26    $9   
fadd    $27    $8     $19  
flw     $10    $0     -1260
fadd    $21    $26    $3   
fsub    $20    $8     $21  
fsub    $26    $19    $8   
fadd    $9     $30    $4   
fadd    $9     $23    $26  
fsw     $31    $0     -912
fsw     $10    $0     1348
fsw     $6     $0     880
fsw     $1     $0     1052
fadd    $4     $30    $17  
flw     $19    $0     -892
flw     $23    $0     144
fadd    $11    $29    $7   
flw     $11    $0     1220
flw     $15    $0     400
flw     $17    $0     2012
fsw     $13    $0     1616
fadd    $16    $10    $21  
fsw     $30    $0     -1056
fsub    $16    $8     $26  
fadd    $6     $24    $2   
flw     $27    $0     692
flw     $7     $0     -1384
flw     $20    $0     -1168
fsw     $17    $0     1192
fadd    $19    $15    $19  
fadd    $6     $31    $3   
fsub    $16    $21    $5   
fadd    $16    $18    $20  
flw     $2     $0     1936
flw     $13    $0     136
fsw     $28    $0     1816
fsw     $1     $0     -1176
fsw     $7     $0     -212
fadd    $24    $17    $20  
fsub    $3     $10    $7   
fadd    $1     $6     $22  
fsw     $26    $0     612
fadd    $3     $17    $13  
flw     $13    $0     1928
fsub    $16    $24    $2   
fsub    $5     $13    $15  
fsub    $27    $30    $0   
fadd    $21    $12    $9   
fsw     $4     $0     1928
fsw     $24    $0     -1760
flw     $10    $0     -1404
fsw     $26    $0     -1644
flw     $13    $0     -1800
fadd    $1     $5     $23  
fadd    $2     $16    $4   
fsub    $26    $2     $14  
fsub    $15    $26    $26  
fsub    $26    $20    $15  
flw     $15    $0     -1652
fadd    $23    $7     $11  
fsub    $13    $13    $5   
fadd    $1     $21    $12  
fsub    $12    $6     $3   
fadd    $4     $11    $27  
fsub    $2     $19    $23  
fsub    $16    $12    $14  
flw     $17    $0     -148
flw     $26    $0     1220
fsub    $4     $20    $20  
flw     $4     $0     -1816
fsub    $26    $2     $11  
flw     $17    $0     -832
fsw     $21    $0     -724
fsub    $12    $30    $29  
fadd    $31    $3     $16  
fsub    $15    $18    $6   
flw     $20    $0     656
fsw     $14    $0     -844
flw     $28    $0     -1988
fsw     $28    $0     408
flw     $8     $0     232
fsw     $13    $0     -100
flw     $2     $0     -1408
flw     $7     $0     -1496
flw     $18    $0     -640
flw     $8     $0     284
fadd    $15    $18    $13  
fadd    $8     $4     $29  
flw     $28    $0     1028
fsw     $29    $0     -1056
fsub    $23    $19    $7   
flw     $24    $0     384
fsw     $22    $0     -1308
fadd    $23    $16    $21  
fsub    $23    $13    $1   
fsw     $4     $0     -588
flw     $20    $0     -1396
flw     $15    $0     512
flw     $11    $0     856
flw     $17    $0     -200
flw     $8     $0     784
fsub    $28    $14    $0   
fsub    $12    $3     $24  
fsw     $4     $0     972
fadd    $17    $14    $22  
fadd    $14    $14    $15  
fsub    $10    $15    $7   
fsub    $20    $2     $26  
fsw     $28    $0     1236
fadd    $27    $0     $21  
flw     $13    $0     -952
fsub    $26    $4     $21  
fsw     $28    $0     -1732
fadd    $13    $17    $13  
fadd    $29    $28    $11  
fsub    $21    $0     $29  
fsw     $10    $0     1208
fadd    $22    $27    $10  
fadd    $26    $0     $27  
fsub    $1     $27    $29  
flw     $30    $0     -1084
flw     $20    $0     -1408
flw     $19    $0     -1632
flw     $25    $0     -1984
flw     $1     $0     680
flw     $11    $0     788
