----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sub     $22    $21    $25  
flt     $12    $4     $24  
lw      $8     $0     -384
flt     $21    $0     $11  
sub     $31    $20    $5   
addi    $20    $0     -1124
lw      $15    $0     -1924
fsw     $28    $0     -180
addi    $20    $0     -532
slt     $26    $23    $13  
addi    $11    $0     -1064
fsub    $9     $20    $23  
flt     $14    $5     $8   
fclass  $31    $26  
flw     $2     $0     404
sll     $3     $3     $31  
sw      $14    $0     -2008
sw      $21    $0     356
fsw     $26    $0     1568
fadd    $27    $11    $22  
fclass  $6     $10  
addi    $7     $0     -1308
srl     $29    $13    $8   
fclass  $18    $6   
fsw     $13    $0     -892
fadd    $22    $1     $9   
lw      $22    $0     -108
sw      $1     $0     144
lw      $24    $0     1764
add     $1     $16    $0   
addi    $22    $0     -72
srl     $23    $21    $18  
fsw     $17    $0     -624
fsub    $25    $22    $28  
fsw     $31    $0     -1844
addi    $14    $0     1756
sub     $21    $17    $4   
fsw     $12    $0     920
flt     $10    $31    $8   
slt     $29    $24    $2   
sub     $22    $1     $31  
sll     $12    $1     $25  
add     $18    $18    $11  
flw     $6     $0     696
lw      $25    $0     -224
sw      $12    $0     176
addi    $22    $0     -708
slt     $10    $2     $14  
add     $12    $9     $22  
srl     $24    $7     $19  
flw     $23    $0     564
sll     $30    $10    $13  
srl     $30    $8     $26  
lw      $21    $0     -976
flw     $23    $0     -528
fclass  $12    $12  
sll     $12    $12    $2   
flt     $22    $30    $2   
fadd    $13    $7     $15  
fsw     $9     $0     -1120
srl     $13    $2     $4   
fclass  $12    $1   
fsw     $11    $0     1436
sll     $17    $1     $28  
srl     $19    $5     $31  
slt     $14    $29    $21  
srl     $23    $17    $14  
srl     $3     $4     $26  
sw      $9     $0     -208
slt     $13    $21    $31  
fadd    $4     $12    $14  
lw      $6     $0     -1076
sub     $8     $12    $9   
fsub    $17    $16    $24  
srl     $31    $9     $1   
fclass  $1     $26  
flw     $5     $0     -1892
slt     $29    $2     $18  
flw     $24    $0     1460
add     $17    $17    $8   
add     $15    $23    $27  
fclass  $18    $24  
sw      $6     $0     1312
fclass  $30    $31  
srl     $3     $15    $2   
lw      $28    $0     -604
add     $31    $5     $10  
lw      $19    $0     -248
lw      $2     $0     2012
lw      $16    $0     1928
sub     $31    $29    $8   
srl     $8     $29    $29  
flt     $22    $22    $7   
add     $27    $8     $12  
flt     $24    $24    $7   
fsw     $8     $0     -416
lw      $16    $0     912
addi    $1     $0     1976
sw      $7     $0     1656
flw     $21    $0     -736
fadd    $31    $16    $27  
srl     $21    $12    $15  
sub     $30    $4     $2   
fsw     $12    $0     -1144
flw     $22    $0     -1076
sub     $23    $19    $17  
fsw     $21    $0     388
srl     $25    $25    $7   
slt     $27    $13    $18  
fsw     $26    $0     -864
add     $3     $7     $23  
fsub    $16    $20    $22  
srl     $21    $27    $3   
fadd    $1     $4     $11  
sll     $24    $31    $12  
fclass  $28    $12  
sub     $22    $18    $19  
fclass  $31    $2   
flt     $6     $18    $24  
slt     $31    $22    $26  
fclass  $14    $11  
sll     $25    $9     $15  
fclass  $22    $19  
fsw     $20    $0     -588
srl     $18    $15    $3   
sub     $16    $26    $13  
sw      $15    $0     400
add     $14    $6     $15  
slt     $26    $14    $12  
fclass  $31    $8   
flw     $10    $0     -920
fadd    $10    $28    $0   
sw      $28    $0     -476
sll     $22    $20    $4   
fclass  $4     $20  
add     $14    $13    $7   
sll     $4     $26    $16  
flt     $5     $2     $5   
flt     $26    $25    $11  
addi    $6     $0     -212
sw      $9     $0     -1764
flw     $13    $0     1848
lw      $23    $0     -404
sub     $15    $19    $20  
slt     $7     $0     $21  
fclass  $29    $0   
lw      $19    $0     280
fsw     $13    $0     452
slt     $11    $22    $3   
flt     $1     $19    $14  
flt     $28    $24    $30  
add     $30    $1     $25  
add     $29    $6     $28  
add     $27    $19    $8   
srl     $6     $0     $16  
fsw     $3     $0     -348
fadd    $10    $8     $15  
add     $26    $8     $19  
add     $29    $7     $31  
sub     $28    $24    $1   
fsw     $16    $0     -756
srl     $31    $10    $30  
fsub    $14    $11    $16  
sw      $6     $0     -464
lw      $18    $0     1932
srl     $31    $16    $24  
fsw     $27    $0     -1432
add     $4     $14    $6   
sll     $23    $11    $13  
sub     $1     $30    $7   
lw      $21    $0     864
slt     $11    $2     $8   
slt     $13    $6     $1   
fadd    $22    $8     $11  
flt     $11    $16    $15  
fsw     $14    $0     -80
fsw     $9     $0     1296
sub     $23    $29    $4   
addi    $11    $0     912
fadd    $26    $17    $28  
fsub    $23    $11    $17  
srl     $20    $20    $3   
lw      $5     $0     700
slt     $6     $13    $31  
fclass  $27    $6   
fsub    $22    $15    $14  
addi    $8     $0     -640
srl     $17    $8     $10  
sll     $31    $17    $26  
lw      $17    $0     1036
addi    $21    $0     -1324
slt     $9     $3     $21  
flw     $13    $0     628
add     $30    $3     $1   
fsw     $29    $0     1052
fsub    $8     $6     $23  
flt     $26    $12    $12  
flw     $3     $0     -1792
flt     $9     $27    $20  
addi    $25    $0     1700
fsub    $10    $16    $21  
flt     $9     $0     $20  
flw     $29    $0     1516
flw     $15    $0     -1508
sw      $27    $0     732
addi    $5     $0     1820
fsub    $31    $6     $3   
add     $10    $16    $9   
fclass  $30    $7   
lw      $15    $0     1864
fsub    $19    $27    $9   
add     $24    $11    $6   
sw      $13    $0     -432
fsw     $9     $0     168
fsw     $19    $0     932
flt     $11    $24    $14  
lw      $9     $0     736
