----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
slt     $17    $6     $8   
slt     $14    $23    $14  
addi    $25    $0     1444
fsw     $20    $0     1400
fsw     $2     $0     -332
sw      $26    $0     -792
srl     $3     $26    $0   
flt     $19    $6     $3   
lw      $23    $0     304
fclass  $13    $19  
flw     $28    $0     1064
sub     $27    $30    $31  
fsub    $23    $4     $5   
fsub    $20    $30    $18  
fclass  $30    $21  
fsw     $23    $0     528
sw      $6     $0     -1416
slt     $15    $21    $20  
fclass  $4     $11  
srl     $16    $26    $18  
sub     $28    $22    $30  
sw      $5     $0     -496
srl     $30    $18    $4   
sll     $1     $28    $27  
sub     $18    $4     $14  
fadd    $9     $28    $31  
fsub    $20    $22    $24  
sw      $0     $0     312
flt     $17    $24    $21  
slt     $27    $1     $5   
lw      $28    $0     -1032
add     $19    $20    $30  
fsw     $20    $0     -1724
flt     $27    $31    $8   
sll     $16    $10    $13  
fclass  $21    $3   
fsw     $20    $0     -1308
sub     $6     $13    $10  
fsub    $21    $25    $28  
fsub    $23    $1     $12  
srl     $2     $13    $21  
sub     $26    $12    $25  
slt     $1     $21    $9   
add     $2     $15    $4   
fsw     $0     $0     -1024
flw     $30    $0     488
fclass  $11    $29  
sw      $4     $0     968
srl     $21    $6     $10  
fsub    $10    $3     $6   
addi    $24    $0     392
fsub    $27    $27    $18  
addi    $27    $0     208
lw      $5     $0     -2020
flt     $19    $3     $7   
sub     $14    $1     $12  
sw      $21    $0     176
fsub    $12    $9     $31  
add     $7     $29    $13  
sub     $21    $25    $1   
fsw     $11    $0     1440
srl     $7     $19    $21  
flw     $14    $0     -60
add     $29    $31    $0   
fclass  $6     $12  
sll     $26    $21    $15  
flt     $18    $4     $21  
fsw     $5     $0     1312
sw      $17    $0     1844
fsub    $6     $11    $3   
slt     $12    $19    $11  
srl     $4     $21    $31  
srl     $31    $17    $15  
fadd    $1     $23    $20  
add     $21    $6     $29  
fsw     $30    $0     -240
add     $22    $23    $17  
fclass  $17    $14  
flw     $25    $0     780
fclass  $6     $9   
flw     $19    $0     1508
sll     $2     $11    $7   
flt     $24    $12    $25  
fclass  $19    $29  
flw     $28    $0     820
fsw     $26    $0     -1812
flt     $13    $25    $20  
flw     $25    $0     1000
lw      $21    $0     512
sll     $25    $9     $11  
srl     $30    $1     $14  
sll     $12    $3     $10  
fclass  $18    $9   
slt     $13    $25    $2   
fclass  $30    $31  
flw     $17    $0     740
fsub    $27    $17    $9   
slt     $4     $9     $25  
sw      $17    $0     -920
fclass  $3     $29  
flt     $23    $12    $26  
fadd    $29    $28    $28  
flt     $23    $8     $25  
add     $20    $23    $24  
fsub    $22    $25    $18  
sub     $21    $8     $3   
flw     $29    $0     -508
slt     $21    $10    $16  
addi    $28    $0     -884
fsw     $8     $0     1872
srl     $2     $4     $10  
flt     $20    $13    $6   
srl     $16    $12    $14  
fadd    $18    $29    $24  
sw      $30    $0     1068
flt     $18    $29    $19  
slt     $29    $22    $11  
addi    $7     $0     -768
fadd    $27    $2     $6   
flw     $2     $0     -548
fsw     $18    $0     256
slt     $15    $15    $23  
flw     $18    $0     264
flt     $30    $12    $14  
sw      $6     $0     -1488
sll     $24    $29    $21  
fsub    $21    $14    $3   
sub     $25    $27    $3   
fsub    $6     $17    $16  
fsw     $26    $0     1404
add     $24    $29    $25  
flt     $21    $25    $6   
sub     $14    $19    $9   
lw      $31    $0     1564
slt     $31    $1     $30  
fadd    $30    $15    $6   
lw      $9     $0     1224
sub     $24    $7     $19  
lw      $12    $0     -1096
slt     $24    $12    $27  
sll     $31    $11    $0   
fadd    $12    $22    $9   
slt     $9     $11    $18  
addi    $17    $0     468
add     $20    $10    $17  
sw      $8     $0     1304
addi    $31    $0     1500
lw      $16    $0     1468
lw      $18    $0     -1944
fclass  $17    $13  
fsw     $26    $0     -1360
fsub    $3     $0     $1   
fsw     $13    $0     940
addi    $7     $0     420
fsw     $5     $0     -772
fsw     $2     $0     -264
fsw     $13    $0     -400
slt     $2     $22    $3   
fclass  $30    $6   
addi    $9     $0     464
fsw     $1     $0     1300
addi    $7     $0     -1592
srl     $30    $12    $29  
fadd    $6     $23    $29  
flt     $15    $30    $24  
flw     $20    $0     -264
fsub    $28    $19    $14  
sw      $7     $0     -364
fsub    $29    $28    $8   
sw      $30    $0     -1732
fsw     $4     $0     1296
slt     $14    $27    $26  
sw      $2     $0     -904
fadd    $19    $9     $30  
flw     $13    $0     1848
flw     $14    $0     328
srl     $20    $5     $20  
fclass  $14    $6   
flt     $15    $13    $1   
fsw     $17    $0     1316
fsw     $12    $0     96
fsw     $3     $0     -1724
fclass  $20    $16  
srl     $2     $1     $20  
sw      $8     $0     1932
fclass  $5     $20  
slt     $30    $22    $18  
sw      $10    $0     380
sub     $7     $21    $2   
fsub    $11    $23    $3   
slt     $23    $8     $15  
slt     $9     $29    $3   
fsw     $0     $0     -712
sw      $27    $0     -928
srl     $21    $27    $25  
fsw     $23    $0     440
fadd    $13    $26    $17  
srl     $20    $24    $0   
addi    $11    $0     168
sub     $10    $27    $29  
sll     $16    $5     $25  
fsw     $23    $0     316
addi    $3     $0     1000
sub     $20    $23    $17  
flt     $23    $16    $14  
slt     $28    $15    $14  
flw     $19    $0     -1524
srl     $10    $20    $25  
slt     $11    $27    $10  
fsw     $18    $0     -1588
sw      $29    $0     1920
lw      $11    $0     -648
flt     $18    $5     $25  
flw     $31    $0     2024
add     $31    $4     $18  
sll     $11    $20    $21  
