----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $13    $0     -552
flw     $7     $0     -460
fadd    $31    $14    $2   
fsub    $21    $23    $8   
fsub    $5     $2     $1   
fsub    $25    $28    $14  
fsw     $14    $0     -836
fsw     $11    $0     -1588
flw     $28    $0     1776
fsub    $20    $2     $9   
fsub    $27    $18    $23  
flw     $26    $0     160
fadd    $22    $6     $22  
fsub    $7     $22    $5   
fsub    $9     $28    $31  
fsub    $25    $28    $20  
fsw     $31    $0     1304
fsub    $5     $31    $22  
fadd    $10    $14    $21  
flw     $12    $0     -1824
flw     $7     $0     -72
fsw     $10    $0     -720
fsub    $10    $4     $15  
fsub    $21    $25    $8   
fadd    $27    $26    $3   
fsw     $23    $0     896
fsw     $19    $0     1936
flw     $3     $0     108
fadd    $23    $12    $26  
fsub    $24    $22    $3   
fadd    $23    $21    $8   
fadd    $30    $9     $9   
fsub    $6     $3     $14  
fsw     $1     $0     1984
fsw     $11    $0     1756
flw     $24    $0     1348
flw     $10    $0     1892
flw     $13    $0     -1636
flw     $1     $0     600
fsw     $30    $0     1888
fadd    $2     $2     $10  
fadd    $9     $28    $27  
flw     $9     $0     872
fadd    $16    $3     $6   
flw     $5     $0     148
fsub    $11    $25    $2   
fadd    $19    $3     $21  
flw     $27    $0     560
fsub    $6     $12    $7   
fsw     $0     $0     1044
flw     $18    $0     1260
fsw     $20    $0     208
fadd    $25    $0     $19  
flw     $25    $0     616
flw     $8     $0     472
flw     $18    $0     -1008
fsub    $18    $30    $11  
flw     $8     $0     -908
fsw     $7     $0     900
fsub    $2     $26    $4   
fsw     $9     $0     -2008
fadd    $3     $21    $31  
fsub    $23    $26    $20  
fsw     $27    $0     1312
fadd    $15    $12    $26  
fsw     $18    $0     180
fsw     $7     $0     932
fadd    $4     $7     $5   
flw     $16    $0     1144
fsw     $11    $0     252
fsw     $27    $0     -224
flw     $17    $0     -412
fadd    $10    $10    $26  
fsub    $12    $10    $25  
flw     $26    $0     -916
fsub    $25    $0     $9   
fadd    $4     $8     $0   
flw     $9     $0     -156
flw     $14    $0     -648
fsub    $8     $10    $11  
fadd    $10    $17    $30  
fsw     $27    $0     136
fadd    $28    $10    $25  
flw     $3     $0     1000
flw     $20    $0     1020
fsw     $1     $0     -912
fsub    $11    $22    $6   
fadd    $15    $12    $26  
fadd    $9     $24    $14  
fsub    $31    $13    $4   
flw     $27    $0     -1324
fsub    $28    $5     $26  
fsub    $2     $25    $1   
fsub    $30    $1     $15  
fsub    $22    $9     $29  
fadd    $20    $12    $7   
fadd    $10    $1     $31  
flw     $27    $0     308
fsub    $15    $24    $3   
fadd    $3     $26    $26  
flw     $28    $0     -1680
fsub    $29    $25    $3   
fadd    $27    $16    $0   
fsub    $6     $12    $8   
fsub    $7     $19    $0   
fsw     $20    $0     -1308
fadd    $20    $0     $9   
fsub    $21    $22    $18  
fsw     $25    $0     -992
flw     $5     $0     -1044
fsub    $19    $7     $23  
fsw     $8     $0     292
fadd    $18    $4     $13  
flw     $11    $0     -2028
fsub    $1     $10    $5   
fsw     $25    $0     844
fsw     $25    $0     1352
fsw     $14    $0     1888
fsub    $15    $0     $30  
fsw     $26    $0     796
fadd    $18    $12    $11  
fadd    $4     $19    $3   
fadd    $12    $2     $1   
fsw     $19    $0     1332
fsub    $31    $11    $3   
fadd    $3     $20    $16  
fsw     $2     $0     652
flw     $27    $0     -2008
fsw     $13    $0     1080
flw     $4     $0     1652
flw     $13    $0     -1636
fadd    $16    $21    $17  
flw     $21    $0     200
fsub    $27    $16    $26  
fsw     $10    $0     408
fsw     $1     $0     1644
fadd    $19    $23    $14  
flw     $21    $0     8
flw     $29    $0     1480
fsub    $14    $23    $10  
fsw     $13    $0     -1036
fsw     $13    $0     0
fsub    $22    $27    $30  
fsub    $24    $5     $2   
fsw     $19    $0     1160
fsub    $24    $0     $22  
fsub    $10    $27    $25  
fadd    $15    $19    $0   
fsw     $29    $0     -756
flw     $13    $0     108
fadd    $26    $0     $8   
fsub    $8     $19    $25  
flw     $2     $0     472
fadd    $23    $27    $3   
fadd    $11    $0     $11  
fsub    $4     $9     $14  
fsw     $20    $0     -732
fadd    $13    $9     $30  
fadd    $12    $29    $27  
fsw     $8     $0     1496
fsw     $13    $0     -1900
fadd    $22    $28    $10  
fsw     $25    $0     -124
flw     $2     $0     1144
flw     $14    $0     -1312
flw     $25    $0     -912
flw     $6     $0     -1400
flw     $6     $0     1864
fsw     $31    $0     324
fsw     $7     $0     -660
flw     $27    $0     1464
fsw     $23    $0     -728
fsub    $8     $23    $10  
fsub    $24    $10    $18  
fadd    $14    $18    $20  
fsub    $13    $8     $6   
fsw     $21    $0     -1244
fsw     $26    $0     604
fsub    $7     $11    $18  
flw     $9     $0     616
fsw     $0     $0     -600
fsw     $14    $0     1984
fadd    $20    $6     $1   
fadd    $6     $15    $18  
fsub    $19    $19    $19  
fsub    $11    $0     $25  
fsub    $26    $28    $31  
fsub    $15    $9     $24  
fsub    $28    $29    $20  
fsub    $1     $13    $10  
fsub    $21    $27    $8   
fadd    $9     $22    $7   
flw     $12    $0     -992
flw     $12    $0     864
fadd    $19    $11    $5   
fsub    $3     $6     $30  
fadd    $12    $6     $19  
fsub    $19    $18    $29  
fadd    $14    $7     $1   
fsw     $18    $0     -208
fsub    $27    $13    $3   
fsw     $22    $0     -232
fsub    $25    $13    $7   
fadd    $4     $11    $29  
fsub    $22    $22    $4   
fsw     $26    $0     -1428
