----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $26    $0     -464
fsw     $10    $0     1316
fadd    $26    $5     $30  
fadd    $12    $28    $7   
flw     $30    $0     -1000
fadd    $21    $15    $1   
fsub    $1     $24    $6   
flw     $12    $0     1664
fsw     $6     $0     1096
fadd    $23    $23    $5   
flw     $18    $0     1312
flw     $22    $0     1800
fsw     $29    $0     1964
flw     $24    $0     -116
fsw     $11    $0     1176
fsw     $26    $0     -432
fadd    $28    $17    $16  
fsub    $19    $7     $4   
fsub    $17    $4     $2   
flw     $5     $0     -2020
fsub    $12    $28    $18  
fadd    $11    $14    $5   
fsw     $19    $0     552
fadd    $25    $21    $18  
fadd    $7     $30    $10  
fadd    $7     $18    $29  
fsub    $31    $21    $3   
fadd    $29    $5     $15  
fadd    $26    $29    $23  
flw     $18    $0     336
flw     $31    $0     -448
flw     $19    $0     1008
fsw     $23    $0     -344
fsub    $16    $6     $0   
fadd    $24    $11    $26  
fsw     $29    $0     1052
fadd    $24    $24    $14  
fsw     $24    $0     1076
fadd    $16    $1     $27  
flw     $7     $0     -1848
fsw     $9     $0     -1968
flw     $9     $0     -844
fsub    $26    $17    $9   
fadd    $8     $11    $13  
fsub    $3     $3     $10  
flw     $11    $0     1424
fadd    $17    $13    $10  
flw     $11    $0     -332
fadd    $4     $6     $8   
fsub    $12    $29    $23  
flw     $7     $0     -1740
fsw     $7     $0     224
fadd    $8     $0     $6   
fsw     $28    $0     -264
fsw     $4     $0     568
fadd    $16    $26    $13  
flw     $28    $0     -1156
flw     $31    $0     -2024
flw     $22    $0     -1316
flw     $13    $0     -632
fsw     $7     $0     -748
flw     $16    $0     412
fadd    $26    $13    $21  
fadd    $12    $28    $26  
fadd    $3     $11    $14  
fsw     $9     $0     -1416
fsw     $6     $0     748
flw     $10    $0     712
fadd    $31    $10    $9   
flw     $2     $0     856
flw     $22    $0     532
flw     $31    $0     -1740
fadd    $16    $17    $20  
fsw     $29    $0     -1988
fsub    $21    $17    $8   
fsub    $1     $0     $7   
fsub    $10    $4     $8   
fsw     $19    $0     -304
flw     $12    $0     -1556
fsw     $8     $0     1312
fsub    $24    $8     $1   
fadd    $24    $25    $10  
flw     $17    $0     -1284
fadd    $3     $7     $10  
flw     $1     $0     -572
fsw     $18    $0     1564
fadd    $10    $4     $20  
flw     $12    $0     -540
fsw     $30    $0     -424
flw     $2     $0     -1336
flw     $23    $0     -1352
fsub    $13    $29    $17  
fadd    $8     $16    $28  
fsw     $6     $0     -1760
flw     $4     $0     -1932
flw     $25    $0     1308
flw     $24    $0     1872
flw     $19    $0     -684
fsub    $3     $15    $10  
fsw     $27    $0     -1240
flw     $9     $0     192
flw     $22    $0     -1256
fsw     $27    $0     944
flw     $19    $0     -1660
fsub    $21    $16    $22  
fadd    $3     $22    $3   
fsw     $27    $0     1428
fsub    $27    $7     $14  
fadd    $10    $30    $6   
fsw     $17    $0     1644
flw     $19    $0     1416
fadd    $26    $3     $14  
fadd    $12    $0     $6   
fsw     $4     $0     564
fsw     $28    $0     -1344
fadd    $1     $11    $15  
fsw     $12    $0     -192
fsub    $21    $16    $31  
fsub    $1     $8     $15  
fsub    $17    $19    $25  
flw     $15    $0     -1760
fadd    $6     $13    $30  
fsw     $13    $0     1564
fsw     $11    $0     -172
flw     $26    $0     -244
fadd    $31    $18    $1   
flw     $12    $0     -1376
fsub    $18    $21    $21  
fadd    $6     $19    $28  
fsub    $15    $3     $31  
fadd    $29    $9     $6   
fadd    $30    $24    $11  
fadd    $30    $28    $13  
fsw     $8     $0     -404
fsub    $28    $5     $4   
fadd    $18    $16    $9   
flw     $30    $0     -588
flw     $30    $0     -1116
fsub    $4     $10    $26  
fsub    $4     $28    $0   
fsub    $2     $28    $18  
flw     $19    $0     -1240
fsub    $29    $10    $12  
flw     $31    $0     -480
fsw     $10    $0     2040
flw     $27    $0     -1840
fadd    $24    $31    $27  
fadd    $7     $20    $29  
fadd    $27    $24    $19  
fadd    $5     $3     $10  
fsub    $10    $21    $4   
fsub    $8     $5     $29  
flw     $14    $0     -672
flw     $16    $0     1904
fsub    $7     $5     $15  
fadd    $31    $24    $25  
flw     $19    $0     124
fsw     $26    $0     -300
fsub    $11    $6     $8   
fsub    $9     $1     $26  
fsw     $18    $0     -1588
fadd    $5     $23    $19  
flw     $1     $0     804
fadd    $2     $20    $1   
fadd    $14    $9     $13  
fadd    $13    $2     $23  
fsw     $26    $0     -1372
fsw     $1     $0     1744
fsw     $10    $0     -1480
fadd    $12    $8     $19  
fadd    $10    $8     $17  
fsw     $30    $0     -720
fadd    $28    $10    $10  
fsw     $28    $0     1616
fsub    $14    $19    $21  
fsub    $9     $11    $4   
flw     $24    $0     1616
fsub    $31    $4     $6   
fadd    $21    $10    $7   
fsw     $8     $0     1800
fsub    $31    $11    $17  
fsub    $8     $25    $20  
flw     $6     $0     -292
fadd    $5     $27    $17  
fsub    $5     $26    $3   
flw     $10    $0     160
fadd    $19    $0     $13  
flw     $13    $0     492
fsw     $5     $0     1352
fadd    $11    $7     $11  
fadd    $1     $17    $17  
fadd    $14    $16    $15  
fadd    $12    $31    $28  
fsw     $3     $0     -1720
fsw     $16    $0     224
fadd    $30    $11    $30  
fsw     $27    $0     1004
fadd    $22    $5     $9   
fsub    $27    $25    $22  
flw     $23    $0     768
flw     $5     $0     -1444
fadd    $30    $24    $24  
fsub    $17    $9     $6   
flw     $2     $0     -800
fsub    $28    $13    $21  
