----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $25    $0     -1712
srl     $9     $24    $12  
sub     $14    $9     $19  
slt     $3     $16    $27  
slt     $21    $25    $20  
flw     $31    $0     -1324
addi    $4     $0     576
slt     $24    $25    $25  
slt     $26    $18    $31  
sub     $3     $12    $1   
fadd    $3     $15    $12  
flt     $1     $26    $9   
fsub    $14    $29    $10  
fadd    $12    $4     $22  
sll     $26    $18    $4   
sub     $1     $8     $16  
fadd    $14    $10    $13  
add     $12    $16    $28  
addi    $5     $0     -844
lw      $2     $0     -1816
lw      $11    $0     -880
addi    $3     $0     -1656
sw      $9     $0     -768
slt     $6     $0     $5   
fsw     $4     $0     556
flw     $1     $0     -820
sll     $3     $11    $1   
slt     $5     $7     $10  
fadd    $3     $6     $3   
fsw     $22    $0     -860
slt     $3     $3     $23  
fsw     $6     $0     -616
flt     $2     $13    $2   
fclass  $19    $27  
lw      $27    $0     312
sw      $23    $0     -1632
srl     $23    $30    $9   
add     $9     $15    $14  
fsw     $9     $0     -1768
flt     $20    $19    $0   
sub     $21    $16    $8   
lw      $5     $0     -1632
srl     $20    $27    $18  
flt     $25    $4     $30  
fadd    $2     $17    $29  
fclass  $23    $5   
fadd    $23    $20    $24  
fsub    $21    $20    $11  
slt     $29    $22    $27  
flt     $8     $17    $15  
flt     $3     $19    $2   
fsub    $22    $12    $3   
slt     $13    $28    $29  
sub     $24    $15    $4   
sw      $29    $0     748
fclass  $9     $28  
fsub    $15    $30    $13  
fclass  $6     $19  
add     $14    $10    $29  
flt     $21    $15    $16  
srl     $19    $5     $22  
fclass  $30    $1   
lw      $13    $0     528
sw      $1     $0     -612
sll     $31    $25    $14  
add     $11    $14    $30  
add     $1     $13    $23  
add     $14    $16    $6   
fadd    $23    $7     $24  
fsw     $14    $0     1204
addi    $31    $0     -1976
fclass  $5     $13  
sll     $18    $6     $30  
flt     $17    $13    $29  
addi    $22    $0     0
flt     $18    $16    $14  
sub     $6     $8     $10  
sub     $21    $24    $3   
lw      $27    $0     724
sll     $22    $15    $2   
lw      $10    $0     -604
fadd    $10    $2     $6   
sub     $30    $16    $18  
addi    $24    $0     -272
sub     $30    $21    $16  
sub     $18    $29    $30  
flw     $15    $0     1856
fsub    $25    $5     $6   
sll     $30    $4     $13  
fadd    $29    $17    $10  
fadd    $19    $24    $15  
sw      $7     $0     -552
sw      $23    $0     -1924
sub     $19    $30    $24  
srl     $3     $18    $0   
sll     $12    $6     $18  
srl     $23    $26    $6   
lw      $28    $0     -1020
slt     $26    $17    $8   
sll     $3     $5     $29  
flw     $25    $0     240
fclass  $30    $10  
slt     $7     $5     $29  
fclass  $10    $11  
flt     $23    $15    $12  
slt     $29    $17    $22  
sw      $26    $0     1916
fsub    $15    $27    $8   
sw      $18    $0     980
fsub    $20    $15    $16  
sw      $16    $0     -384
srl     $31    $22    $29  
flt     $28    $19    $6   
fclass  $28    $2   
add     $27    $5     $30  
sw      $7     $0     -48
flt     $1     $1     $9   
flt     $17    $21    $14  
sll     $12    $4     $19  
flt     $27    $27    $1   
sw      $20    $0     -696
sw      $8     $0     1320
fsub    $23    $21    $4   
lw      $8     $0     196
sw      $0     $0     712
sw      $30    $0     -1632
srl     $2     $0     $16  
fsub    $23    $22    $13  
slt     $28    $4     $25  
srl     $18    $22    $30  
sll     $24    $23    $12  
fclass  $18    $1   
sll     $5     $14    $20  
srl     $8     $6     $17  
fadd    $7     $22    $19  
fsub    $25    $18    $3   
srl     $24    $13    $24  
sub     $26    $8     $30  
lw      $22    $0     1656
flw     $27    $0     -160
fadd    $13    $2     $19  
lw      $22    $0     -1612
addi    $27    $0     1656
add     $20    $9     $27  
add     $2     $10    $9   
fsw     $17    $0     1112
slt     $15    $10    $15  
addi    $28    $0     1572
fsub    $16    $8     $29  
srl     $24    $1     $6   
slt     $31    $13    $10  
flt     $24    $9     $8   
flw     $29    $0     1152
srl     $30    $26    $18  
slt     $29    $28    $17  
add     $13    $29    $25  
add     $25    $5     $9   
fsw     $20    $0     2040
fadd    $30    $31    $24  
srl     $20    $19    $18  
sll     $18    $11    $28  
fclass  $5     $9   
flt     $6     $19    $3   
fsw     $28    $0     376
sub     $10    $28    $17  
sll     $18    $5     $0   
sub     $19    $30    $23  
srl     $17    $28    $12  
addi    $27    $0     -1180
srl     $28    $23    $7   
flt     $16    $9     $8   
fsub    $31    $9     $28  
sll     $18    $21    $21  
slt     $16    $0     $24  
add     $17    $26    $3   
lw      $26    $0     -20
lw      $29    $0     1868
slt     $13    $12    $8   
addi    $28    $0     1332
addi    $27    $0     1248
sub     $30    $22    $25  
flw     $19    $0     -664
fsub    $25    $4     $10  
sll     $3     $21    $31  
flt     $13    $26    $8   
lw      $1     $0     -1756
fclass  $8     $19  
fadd    $12    $12    $12  
sw      $9     $0     -596
fclass  $29    $10  
sll     $14    $18    $5   
sw      $25    $0     -680
flt     $18    $24    $14  
fsw     $21    $0     -688
addi    $23    $0     -1316
lw      $5     $0     -92
fadd    $7     $6     $28  
fsub    $22    $26    $7   
fclass  $3     $27  
sll     $10    $14    $30  
sub     $29    $7     $27  
srl     $25    $20    $29  
fadd    $8     $28    $28  
fadd    $31    $23    $28  
slt     $7     $9     $27  
fsub    $16    $16    $11  
fclass  $28    $4   
fsw     $26    $0     180
flt     $13    $28    $13  
flt     $24    $24    $26  
fsub    $12    $1     $13  
lw      $24    $0     -84
flt     $5     $11    $1   
fclass  $3     $0   
