----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
add     $3     $7     $14  
sll     $19    $25    $6   
fsub    $14    $14    $20  
sll     $17    $15    $6   
fsw     $2     $0     1316
addi    $13    $0     640
add     $14    $21    $14  
addi    $16    $0     -760
sub     $21    $28    $2   
lw      $29    $0     -724
flt     $26    $9     $29  
fclass  $4     $3   
sll     $31    $19    $14  
fsub    $8     $11    $16  
slt     $17    $31    $27  
add     $13    $3     $9   
flt     $15    $14    $26  
flw     $25    $0     460
slt     $27    $24    $2   
add     $3     $10    $18  
add     $2     $12    $18  
fadd    $18    $4     $27  
add     $17    $27    $13  
lw      $9     $0     -1840
sw      $20    $0     -80
srl     $19    $19    $9   
sll     $3     $11    $14  
fadd    $31    $15    $3   
sll     $21    $12    $13  
fadd    $24    $1     $25  
lw      $25    $0     1644
sub     $28    $17    $30  
flw     $23    $0     -544
flw     $22    $0     1380
fclass  $12    $22  
add     $26    $8     $27  
add     $7     $7     $12  
fsub    $22    $31    $16  
slt     $27    $30    $4   
fsub    $23    $20    $16  
fsw     $7     $0     -208
fclass  $6     $0   
addi    $1     $0     296
slt     $17    $21    $26  
sub     $11    $27    $31  
sw      $3     $0     1064
fclass  $11    $8   
lw      $31    $0     48
flt     $21    $31    $8   
flt     $15    $23    $4   
fsub    $23    $6     $31  
fclass  $15    $17  
slt     $1     $4     $26  
srl     $11    $19    $24  
sw      $8     $0     464
sll     $25    $24    $5   
lw      $16    $0     -168
fsub    $12    $14    $31  
srl     $12    $13    $6   
srl     $4     $25    $11  
add     $16    $10    $22  
slt     $14    $16    $2   
flt     $30    $28    $21  
fadd    $11    $23    $11  
sub     $21    $10    $17  
sw      $10    $0     -1256
sll     $3     $20    $22  
fclass  $14    $28  
sub     $28    $25    $19  
fsw     $24    $0     -968
flt     $30    $29    $9   
addi    $8     $0     -468
srl     $5     $7     $15  
slt     $28    $21    $19  
lw      $4     $0     -1012
sw      $21    $0     -632
fadd    $9     $23    $19  
sub     $26    $8     $27  
sll     $7     $3     $7   
addi    $10    $0     900
fclass  $15    $2   
srl     $17    $26    $30  
sub     $26    $19    $14  
addi    $11    $0     -1040
addi    $7     $0     -720
fsw     $25    $0     988
fadd    $12    $6     $13  
fsw     $17    $0     1368
fsub    $26    $10    $4   
slt     $29    $3     $19  
fsw     $27    $0     -1884
fclass  $24    $17  
sw      $25    $0     128
sub     $9     $27    $19  
flt     $11    $16    $14  
slt     $9     $22    $10  
slt     $11    $8     $23  
lw      $22    $0     -704
add     $29    $29    $6   
fsub    $4     $0     $21  
fsub    $18    $29    $24  
sll     $12    $29    $26  
addi    $27    $0     -660
fadd    $2     $11    $0   
fadd    $24    $11    $18  
sub     $30    $11    $6   
addi    $6     $0     1252
add     $8     $2     $14  
add     $21    $20    $31  
flw     $25    $0     1208
fsw     $10    $0     1100
addi    $25    $0     1696
flw     $11    $0     612
lw      $13    $0     -688
slt     $3     $0     $10  
slt     $2     $1     $8   
slt     $10    $17    $26  
fsub    $9     $17    $25  
sub     $7     $25    $27  
lw      $18    $0     484
slt     $24    $23    $25  
fclass  $20    $31  
addi    $31    $0     192
fadd    $29    $12    $14  
addi    $8     $0     716
fadd    $12    $20    $28  
fclass  $9     $28  
fsub    $30    $31    $14  
addi    $9     $0     -1124
lw      $22    $0     1324
lw      $25    $0     -320
fadd    $15    $11    $20  
addi    $7     $0     536
slt     $22    $16    $13  
sll     $11    $24    $10  
flw     $17    $0     1804
add     $6     $16    $8   
srl     $18    $3     $22  
sll     $28    $13    $19  
fsw     $26    $0     -420
flw     $3     $0     304
fadd    $7     $29    $1   
fadd    $15    $11    $31  
flt     $3     $26    $11  
sw      $28    $0     24
fclass  $19    $25  
fadd    $27    $26    $14  
sub     $26    $21    $23  
fsw     $15    $0     -812
fsub    $23    $2     $10  
srl     $18    $6     $30  
fsw     $17    $0     212
sw      $21    $0     -124
slt     $19    $27    $13  
fsw     $27    $0     280
fclass  $4     $24  
fsw     $12    $0     -1952
flw     $4     $0     -1992
fadd    $12    $20    $31  
slt     $5     $4     $15  
fsub    $24    $20    $17  
fsub    $29    $18    $29  
fsw     $30    $0     704
slt     $7     $22    $14  
add     $24    $16    $12  
lw      $2     $0     200
fsub    $25    $5     $5   
sw      $28    $0     908
sll     $13    $10    $25  
flt     $4     $12    $9   
fclass  $19    $5   
lw      $17    $0     -1384
add     $30    $25    $14  
flt     $31    $1     $22  
fsub    $2     $4     $13  
fsw     $4     $0     1684
add     $7     $18    $19  
fsub    $2     $26    $31  
flt     $20    $1     $15  
fsw     $2     $0     1120
flt     $23    $19    $16  
flt     $8     $11    $21  
fsub    $21    $18    $16  
srl     $14    $21    $26  
fclass  $9     $1   
srl     $8     $30    $2   
fclass  $29    $28  
slt     $15    $30    $8   
lw      $26    $0     -1432
lw      $1     $0     268
sw      $23    $0     -1632
fsub    $4     $19    $26  
slt     $20    $14    $0   
flt     $6     $6     $3   
add     $8     $14    $14  
sw      $6     $0     -1840
srl     $4     $14    $3   
fadd    $15    $22    $7   
sub     $31    $4     $3   
fsw     $9     $0     552
addi    $20    $0     1660
sll     $8     $16    $31  
srl     $29    $14    $9   
slt     $17    $27    $29  
add     $30    $9     $17  
addi    $29    $0     -1648
flt     $28    $26    $28  
sll     $4     $15    $18  
sw      $25    $0     604
slt     $16    $24    $15  
fclass  $8     $4   
fsw     $20    $0     248
sub     $18    $10    $0   
addi    $17    $0     -1700
sub     $28    $11    $16  
