----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flt     $31    $12    $7   
sub     $1     $28    $19  
sll     $24    $24    $28  
lw      $2     $0     -1280
slt     $28    $3     $17  
lw      $22    $0     -1936
fsw     $3     $0     -928
fsw     $25    $0     -1228
lw      $1     $0     -1128
sub     $16    $30    $22  
fsw     $23    $0     -1656
flt     $16    $26    $25  
fsub    $22    $12    $22  
add     $16    $3     $3   
srl     $25    $5     $15  
flt     $17    $22    $24  
addi    $11    $0     304
slt     $13    $26    $5   
flw     $1     $0     1184
sub     $31    $29    $24  
fsw     $21    $0     -112
srl     $6     $2     $30  
slt     $3     $10    $8   
fclass  $3     $6   
sub     $20    $10    $10  
lw      $20    $0     672
fsw     $26    $0     1408
srl     $9     $18    $20  
lw      $31    $0     708
flw     $5     $0     244
srl     $24    $24    $26  
fadd    $15    $17    $31  
fclass  $15    $24  
sw      $22    $0     1052
slt     $28    $28    $15  
slt     $18    $9     $1   
sw      $5     $0     -416
sll     $10    $0     $13  
add     $19    $4     $20  
flw     $19    $0     784
flw     $27    $0     -620
slt     $10    $7     $15  
sw      $14    $0     956
addi    $26    $0     -436
flt     $10    $20    $26  
flw     $15    $0     864
sll     $14    $28    $28  
fadd    $29    $11    $6   
flt     $9     $13    $1   
sub     $22    $3     $1   
sub     $16    $14    $18  
flt     $10    $8     $25  
fclass  $11    $16  
sll     $16    $8     $17  
flw     $9     $0     1464
sw      $5     $0     648
flw     $16    $0     -928
flw     $11    $0     -1976
fsub    $1     $13    $9   
srl     $27    $16    $31  
add     $2     $13    $16  
sw      $5     $0     -344
add     $3     $21    $25  
fsw     $27    $0     1728
slt     $25    $2     $30  
fadd    $31    $9     $25  
sll     $28    $31    $9   
lw      $3     $0     680
fsub    $22    $11    $12  
flt     $16    $25    $8   
flw     $8     $0     372
fadd    $19    $17    $12  
addi    $2     $0     -1120
flt     $2     $20    $16  
fsub    $14    $10    $7   
slt     $15    $2     $31  
fsub    $14    $17    $30  
sub     $13    $2     $21  
srl     $4     $6     $11  
add     $13    $2     $23  
fsub    $8     $24    $3   
fsw     $16    $0     -1376
srl     $4     $5     $16  
fclass  $4     $15  
sw      $0     $0     964
slt     $5     $31    $6   
add     $3     $6     $31  
fsub    $24    $1     $1   
sub     $6     $19    $31  
slt     $6     $30    $30  
lw      $22    $0     160
lw      $29    $0     1204
fclass  $10    $30  
fsub    $25    $14    $4   
slt     $9     $26    $7   
fclass  $10    $23  
flt     $22    $15    $17  
fsub    $6     $5     $12  
add     $17    $10    $9   
lw      $31    $0     -1300
add     $8     $17    $17  
fclass  $15    $24  
addi    $17    $0     -1544
fclass  $25    $6   
slt     $23    $28    $13  
addi    $30    $0     -1764
sll     $12    $12    $29  
sub     $30    $22    $17  
addi    $23    $0     592
sw      $15    $0     1284
srl     $29    $18    $12  
fsw     $21    $0     -416
fclass  $2     $23  
fsub    $14    $23    $18  
addi    $5     $0     -1424
sub     $15    $7     $27  
sll     $27    $0     $0   
flw     $1     $0     1504
fsw     $14    $0     372
slt     $18    $21    $11  
sll     $26    $8     $30  
add     $27    $23    $23  
fclass  $9     $17  
fsub    $2     $21    $25  
sll     $5     $0     $21  
sw      $30    $0     -808
fsub    $26    $21    $6   
fclass  $7     $4   
fsub    $12    $17    $21  
sll     $31    $14    $12  
fsub    $26    $7     $11  
sub     $24    $12    $23  
add     $20    $25    $12  
flw     $1     $0     -1156
fsw     $19    $0     872
fsub    $24    $7     $8   
sw      $29    $0     -1240
slt     $24    $4     $19  
fsub    $23    $14    $21  
sll     $21    $19    $19  
flt     $7     $8     $4   
sw      $4     $0     1184
flt     $12    $25    $14  
srl     $29    $1     $24  
flw     $19    $0     900
sub     $12    $23    $26  
srl     $28    $23    $7   
flt     $5     $30    $15  
sw      $21    $0     292
fsub    $2     $18    $19  
fsw     $2     $0     1356
flw     $29    $0     380
slt     $21    $28    $4   
sw      $24    $0     1716
add     $7     $7     $10  
fsub    $20    $13    $14  
fsw     $7     $0     -236
fadd    $26    $14    $21  
sub     $23    $10    $20  
lw      $24    $0     1912
srl     $31    $24    $29  
srl     $8     $27    $26  
fsw     $17    $0     1180
sw      $13    $0     288
lw      $12    $0     692
add     $1     $15    $21  
slt     $14    $1     $4   
sub     $16    $3     $27  
sll     $16    $31    $30  
sw      $16    $0     -1560
srl     $3     $24    $28  
flt     $21    $26    $6   
fsw     $1     $0     1884
slt     $24    $30    $25  
sw      $6     $0     -1244
sll     $8     $16    $4   
lw      $10    $0     744
fclass  $9     $25  
addi    $27    $0     -312
flt     $22    $20    $12  
slt     $1     $1     $12  
slt     $4     $4     $30  
fsub    $4     $22    $4   
addi    $29    $0     1476
sll     $30    $4     $10  
sub     $13    $1     $4   
sw      $28    $0     -276
slt     $29    $11    $17  
srl     $11    $23    $15  
fclass  $22    $11  
sll     $5     $22    $14  
slt     $1     $24    $1   
flw     $20    $0     776
lw      $10    $0     -1012
flw     $29    $0     -1768
flt     $10    $17    $27  
sub     $12    $0     $13  
add     $1     $15    $26  
fadd    $24    $9     $25  
slt     $16    $30    $22  
flw     $22    $0     44
fclass  $6     $5   
slt     $24    $18    $23  
addi    $27    $0     1164
fsw     $23    $0     -1276
flt     $19    $1     $25  
fsub    $17    $27    $12  
slt     $7     $8     $29  
sub     $21    $26    $20  
flw     $2     $0     656
lw      $14    $0     780
slt     $29    $17    $27  
sw      $24    $0     -576
flt     $16    $19    $26  
flw     $16    $0     -484
addi    $8     $0     -432
