----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
addi    $7     $0     1060
lw      $31    $0     1336
add     $1     $11    $23  
srl     $27    $12    $26  
flt     $19    $19    $7   
flt     $29    $24    $10  
lw      $21    $0     -1404
lw      $23    $0     -1852
add     $19    $24    $31  
addi    $23    $0     -796
sll     $2     $21    $1   
fadd    $10    $13    $12  
sll     $30    $28    $10  
sw      $24    $0     240
srl     $3     $22    $28  
sw      $5     $0     -544
slt     $10    $29    $5   
sw      $26    $0     532
sub     $14    $29    $30  
fadd    $20    $11    $0   
fsw     $15    $0     -1616
slt     $1     $26    $26  
addi    $3     $0     488
addi    $26    $0     112
add     $17    $15    $13  
fsw     $11    $0     -484
fsw     $9     $0     -312
add     $1     $24    $18  
slt     $23    $29    $16  
sub     $8     $10    $4   
fsub    $29    $5     $26  
sw      $22    $0     1932
fsub    $19    $25    $20  
fsw     $1     $0     -1732
fsw     $16    $0     -340
fsub    $20    $22    $16  
fsub    $8     $3     $11  
addi    $29    $0     -388
fsw     $9     $0     520
srl     $28    $14    $25  
fadd    $4     $16    $15  
flw     $1     $0     -692
slt     $12    $2     $13  
addi    $11    $0     -952
flt     $19    $11    $11  
fclass  $31    $4   
addi    $7     $0     -1844
sw      $5     $0     1560
fsw     $5     $0     1104
addi    $23    $0     -1220
fadd    $13    $6     $24  
add     $16    $5     $5   
fadd    $15    $0     $30  
fsw     $6     $0     -588
slt     $28    $17    $10  
fadd    $11    $17    $6   
fadd    $4     $31    $11  
addi    $29    $0     -1748
addi    $5     $0     1716
fsw     $2     $0     -1456
flt     $27    $16    $18  
fsub    $29    $4     $29  
fsub    $21    $13    $12  
fclass  $8     $19  
srl     $22    $19    $2   
slt     $26    $18    $23  
sub     $6     $24    $30  
sw      $12    $0     -1328
sw      $22    $0     -660
add     $6     $21    $4   
fsw     $6     $0     -432
fclass  $21    $18  
fclass  $30    $13  
sll     $1     $12    $11  
fadd    $28    $23    $26  
sll     $22    $13    $2   
sll     $26    $2     $20  
srl     $27    $2     $22  
sw      $28    $0     -784
addi    $9     $0     -1932
lw      $14    $0     868
add     $12    $15    $11  
fadd    $31    $7     $14  
flw     $12    $0     -684
fadd    $9     $4     $30  
flw     $11    $0     -1608
fsw     $16    $0     -2020
flw     $17    $0     736
sll     $6     $13    $19  
lw      $14    $0     -976
sll     $31    $20    $25  
add     $2     $14    $27  
fclass  $21    $4   
fadd    $1     $23    $13  
fsw     $25    $0     1004
sub     $12    $2     $2   
sub     $9     $4     $24  
fsub    $12    $29    $30  
slt     $5     $2     $16  
flt     $15    $14    $20  
fadd    $1     $5     $19  
srl     $26    $9     $5   
slt     $28    $4     $30  
sw      $13    $0     -1592
sw      $24    $0     -1544
fclass  $27    $8   
slt     $4     $28    $21  
flw     $25    $0     -320
slt     $21    $16    $3   
fsub    $23    $19    $11  
sll     $24    $24    $17  
srl     $6     $30    $22  
fadd    $20    $27    $9   
sub     $13    $12    $1   
sll     $21    $5     $18  
sub     $12    $18    $22  
sub     $11    $15    $31  
flw     $11    $0     -264
fsw     $11    $0     -656
sll     $24    $27    $31  
fsub    $17    $19    $23  
lw      $8     $0     136
srl     $14    $22    $5   
fsub    $4     $13    $26  
slt     $1     $26    $18  
sub     $23    $0     $29  
srl     $11    $17    $20  
sub     $9     $16    $25  
fclass  $30    $26  
sub     $7     $28    $4   
addi    $15    $0     -1788
slt     $24    $21    $13  
sub     $7     $25    $0   
slt     $15    $0     $6   
slt     $25    $15    $1   
addi    $16    $0     1688
addi    $29    $0     -1408
addi    $31    $0     1280
fsw     $13    $0     1612
addi    $25    $0     -268
fclass  $19    $8   
slt     $14    $27    $16  
sub     $29    $13    $27  
sub     $31    $25    $21  
fsub    $26    $19    $10  
lw      $18    $0     2028
fsub    $16    $25    $29  
fadd    $9     $25    $25  
add     $27    $12    $8   
flt     $16    $31    $24  
flt     $8     $14    $20  
flt     $21    $16    $8   
sll     $23    $6     $10  
sub     $4     $8     $18  
add     $8     $16    $27  
srl     $21    $3     $21  
slt     $15    $5     $13  
flw     $26    $0     84
sub     $23    $31    $15  
flt     $4     $27    $5   
sub     $4     $3     $22  
lw      $17    $0     340
flt     $6     $23    $30  
addi    $13    $0     -1672
flt     $6     $13    $12  
srl     $14    $19    $14  
lw      $10    $0     1984
fsw     $19    $0     224
fsw     $5     $0     1488
fadd    $26    $28    $23  
flw     $27    $0     -956
addi    $17    $0     1888
sll     $23    $2     $28  
fsub    $1     $5     $15  
srl     $2     $13    $0   
flw     $27    $0     -1236
sll     $11    $3     $14  
fsw     $31    $0     1636
add     $30    $29    $17  
fsw     $16    $0     -288
sll     $8     $7     $1   
addi    $1     $0     1188
fadd    $27    $24    $2   
flt     $12    $16    $26  
sub     $23    $27    $0   
fsub    $17    $29    $16  
fsw     $31    $0     872
lw      $23    $0     728
sll     $12    $6     $28  
sw      $15    $0     -1172
lw      $28    $0     -508
srl     $13    $30    $0   
fsw     $9     $0     960
sll     $31    $22    $22  
sll     $18    $13    $15  
flt     $6     $9     $20  
slt     $9     $13    $26  
fsub    $26    $28    $14  
addi    $23    $0     176
fclass  $21    $19  
sll     $25    $16    $3   
lw      $8     $0     -672
flt     $23    $12    $7   
fclass  $19    $27  
sub     $14    $24    $10  
lw      $18    $0     -1808
sub     $17    $22    $1   
fsub    $18    $16    $7   
flt     $25    $30    $11  
fsub    $16    $1     $7   
addi    $16    $0     -192
add     $15    $12    $24  
fsub    $1     $11    $2   
