----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
add     $24    $26    $25  
fsub    $15    $28    $29  
flt     $5     $14    $0   
sll     $13    $5     $30  
addi    $18    $0     1828
fsw     $1     $0     520
fsw     $29    $0     76
fclass  $20    $29  
srl     $20    $23    $10  
add     $10    $5     $26  
flw     $28    $0     -276
fsub    $14    $16    $7   
srl     $4     $12    $23  
lw      $7     $0     -1936
srl     $22    $14    $9   
sub     $21    $11    $23  
fsub    $15    $14    $16  
lw      $21    $0     -516
sub     $13    $7     $15  
sll     $27    $25    $3   
addi    $8     $0     -884
addi    $6     $0     -1044
fsub    $1     $16    $20  
fsub    $12    $29    $13  
sw      $1     $0     408
fclass  $29    $17  
sll     $14    $2     $6   
flw     $11    $0     -24
addi    $17    $0     -1560
fsub    $31    $18    $19  
sw      $3     $0     -436
sll     $2     $2     $16  
sll     $8     $27    $23  
flt     $7     $16    $14  
add     $2     $29    $11  
srl     $27    $27    $0   
add     $27    $29    $14  
sll     $7     $21    $21  
fsw     $25    $0     4
lw      $29    $0     -680
flt     $18    $16    $18  
srl     $20    $25    $10  
sw      $9     $0     1736
add     $14    $29    $22  
addi    $15    $0     -1984
flw     $25    $0     1808
fsw     $4     $0     808
fadd    $16    $22    $12  
add     $21    $9     $7   
lw      $15    $0     -1540
slt     $21    $3     $10  
fsub    $18    $8     $7   
fsub    $29    $9     $21  
fsw     $20    $0     -1768
sll     $24    $24    $8   
sw      $8     $0     1268
flt     $26    $27    $27  
add     $23    $21    $18  
srl     $10    $26    $3   
fadd    $27    $12    $30  
fadd    $27    $26    $11  
flw     $29    $0     -924
lw      $19    $0     356
addi    $2     $0     -316
fsub    $11    $27    $7   
srl     $6     $5     $8   
fsw     $27    $0     492
slt     $7     $8     $18  
flt     $24    $0     $2   
fsub    $17    $11    $13  
sll     $8     $13    $21  
addi    $29    $0     1816
sll     $20    $16    $20  
fadd    $3     $25    $11  
add     $16    $20    $0   
srl     $24    $0     $25  
sll     $8     $31    $21  
sub     $15    $3     $23  
add     $24    $15    $23  
slt     $8     $31    $21  
lw      $30    $0     1008
addi    $13    $0     40
fsw     $27    $0     -292
sw      $21    $0     -688
addi    $16    $0     1276
addi    $1     $0     756
sub     $5     $14    $3   
sll     $8     $13    $24  
fclass  $13    $16  
addi    $26    $0     1916
add     $31    $18    $0   
sll     $30    $12    $27  
fsw     $19    $0     -604
fadd    $15    $12    $20  
fsub    $20    $23    $3   
add     $18    $4     $30  
flt     $19    $26    $31  
fsub    $31    $17    $28  
add     $16    $25    $2   
sw      $3     $0     -1188
flt     $24    $12    $13  
srl     $28    $26    $7   
flt     $12    $18    $7   
slt     $17    $9     $0   
flw     $15    $0     -856
fsw     $10    $0     -1480
fadd    $18    $5     $25  
fsub    $13    $8     $16  
lw      $24    $0     1672
addi    $17    $0     1624
sll     $27    $22    $22  
flt     $30    $15    $25  
flt     $28    $25    $7   
add     $11    $26    $16  
sw      $0     $0     -56
fsub    $24    $6     $14  
fsw     $13    $0     -1956
sw      $3     $0     -1368
fsub    $17    $12    $22  
fsub    $27    $22    $7   
fsub    $22    $21    $9   
fsw     $1     $0     -1048
srl     $11    $5     $24  
srl     $29    $20    $24  
slt     $12    $14    $29  
fadd    $12    $4     $29  
fsub    $13    $18    $14  
sll     $4     $4     $10  
add     $20    $18    $27  
addi    $23    $0     -1460
sll     $10    $4     $22  
fsub    $10    $15    $21  
flt     $16    $27    $26  
add     $4     $24    $8   
sw      $5     $0     -1792
sll     $21    $17    $15  
srl     $22    $0     $17  
fsub    $29    $1     $1   
slt     $13    $20    $16  
lw      $26    $0     -1988
lw      $7     $0     -788
addi    $2     $0     1196
sw      $0     $0     48
sll     $13    $13    $21  
fclass  $11    $0   
fsub    $17    $14    $21  
fsub    $6     $8     $11  
lw      $11    $0     1968
fclass  $13    $22  
sub     $3     $4     $31  
srl     $18    $24    $16  
slt     $24    $15    $12  
fsw     $6     $0     1396
sw      $30    $0     -1360
srl     $24    $25    $13  
fclass  $4     $26  
fsub    $6     $26    $0   
srl     $3     $15    $13  
add     $4     $30    $10  
flt     $4     $22    $24  
flw     $17    $0     208
slt     $7     $2     $5   
add     $25    $25    $18  
flt     $6     $28    $30  
flt     $21    $26    $30  
fsub    $5     $11    $26  
addi    $1     $0     1592
fsub    $8     $9     $30  
fadd    $23    $30    $13  
slt     $25    $22    $23  
sub     $11    $30    $12  
sw      $11    $0     2012
flw     $16    $0     432
fsub    $15    $10    $0   
add     $23    $9     $2   
lw      $15    $0     1532
flw     $8     $0     1348
add     $12    $15    $9   
sub     $10    $3     $29  
add     $29    $30    $26  
flw     $31    $0     -1012
srl     $1     $29    $23  
fsw     $27    $0     340
slt     $13    $21    $20  
add     $16    $26    $6   
addi    $28    $0     -1024
slt     $30    $0     $22  
flw     $4     $0     1352
fsub    $23    $3     $21  
srl     $19    $18    $15  
fclass  $6     $10  
fadd    $30    $31    $16  
srl     $14    $13    $24  
sw      $6     $0     -1584
slt     $8     $14    $10  
fsub    $2     $3     $8   
addi    $6     $0     1472
srl     $14    $28    $4   
add     $5     $27    $14  
fadd    $22    $29    $19  
flt     $15    $2     $29  
fclass  $29    $8   
sub     $24    $2     $21  
flt     $15    $15    $1   
fsw     $23    $0     1424
fsub    $3     $19    $0   
sw      $13    $0     -800
sll     $8     $26    $26  
fsw     $1     $0     -924
srl     $23    $26    $5   
slt     $15    $27    $7   
add     $20    $10    $17  
fadd    $28    $16    $24  
