----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $16    $0     -1908
fsub    $12    $18    $11  
fadd    $11    $27    $2   
fsw     $2     $0     -356
fsw     $24    $0     1988
fadd    $29    $6     $9   
fsub    $12    $24    $13  
flw     $5     $0     -904
fsub    $27    $3     $19  
fsw     $20    $0     -1312
fadd    $14    $30    $13  
fsw     $18    $0     1860
fsub    $1     $15    $23  
fadd    $15    $18    $13  
fsw     $23    $0     1876
fsw     $22    $0     780
flw     $29    $0     488
fsw     $2     $0     -1492
flw     $27    $0     1176
fsw     $20    $0     -744
fsw     $1     $0     2024
fsw     $2     $0     -340
flw     $17    $0     -112
fsw     $5     $0     -1628
flw     $1     $0     -1896
flw     $1     $0     -2016
fsub    $14    $0     $1   
flw     $2     $0     -456
fsw     $12    $0     -1772
fadd    $6     $4     $8   
fadd    $8     $30    $16  
fadd    $25    $24    $7   
fsub    $18    $15    $5   
fsub    $20    $18    $15  
fsw     $16    $0     740
fadd    $14    $18    $28  
flw     $6     $0     -8
fsub    $28    $10    $10  
fsw     $3     $0     1084
fsub    $3     $10    $19  
fadd    $4     $25    $7   
fsub    $5     $19    $20  
fadd    $5     $21    $3   
flw     $18    $0     -1108
flw     $19    $0     -976
fsw     $21    $0     564
fsw     $30    $0     1704
fsw     $0     $0     -2020
flw     $7     $0     -692
flw     $8     $0     -1536
fsub    $28    $5     $30  
fadd    $9     $3     $1   
fadd    $28    $21    $25  
flw     $10    $0     1748
fsw     $24    $0     -1280
fadd    $2     $16    $9   
fsub    $26    $15    $14  
fadd    $20    $9     $6   
fadd    $11    $14    $18  
fsw     $4     $0     -1816
fsub    $3     $7     $16  
flw     $22    $0     -1388
fsw     $18    $0     1324
flw     $6     $0     1036
fsw     $28    $0     -448
fsub    $15    $30    $31  
fsub    $31    $25    $7   
fsw     $3     $0     -708
fsw     $19    $0     -4
fsw     $19    $0     -916
flw     $20    $0     -1584
fsw     $18    $0     520
fsw     $21    $0     -704
fadd    $20    $3     $1   
fsw     $4     $0     -1624
flw     $22    $0     460
fsw     $24    $0     -832
fsw     $19    $0     -144
fsub    $10    $1     $11  
fadd    $22    $25    $31  
fsub    $2     $29    $10  
fsub    $8     $23    $12  
flw     $20    $0     -248
fsub    $28    $2     $2   
fsub    $23    $25    $9   
fsub    $22    $28    $22  
flw     $19    $0     336
fadd    $25    $9     $30  
flw     $28    $0     1192
fsw     $1     $0     -1716
fadd    $16    $15    $25  
flw     $17    $0     -568
fsub    $4     $26    $4   
flw     $29    $0     -1236
fsub    $15    $31    $0   
flw     $26    $0     -708
fsw     $15    $0     660
flw     $1     $0     1856
fsub    $20    $15    $8   
fsub    $6     $15    $29  
fsw     $26    $0     -1360
flw     $3     $0     -1088
fadd    $7     $25    $22  
fadd    $20    $14    $22  
flw     $2     $0     52
fsw     $13    $0     1232
fadd    $24    $25    $16  
fsw     $13    $0     -1108
fsw     $6     $0     -1656
fsub    $6     $11    $13  
flw     $1     $0     228
flw     $6     $0     1188
flw     $22    $0     1048
flw     $22    $0     -220
fsub    $11    $19    $1   
flw     $24    $0     -132
fsw     $29    $0     356
fsub    $17    $13    $13  
flw     $11    $0     -788
flw     $31    $0     1856
fsw     $16    $0     -856
fsw     $6     $0     684
fadd    $3     $7     $10  
fsw     $20    $0     -1108
fsub    $13    $25    $22  
flw     $5     $0     1376
fadd    $24    $2     $10  
flw     $19    $0     1660
flw     $21    $0     -428
fsw     $11    $0     -1924
flw     $14    $0     -216
flw     $10    $0     1176
flw     $24    $0     -1308
fsw     $13    $0     -1596
flw     $30    $0     1652
fsub    $3     $12    $4   
fsub    $1     $26    $17  
fadd    $4     $16    $9   
fsub    $12    $0     $0   
flw     $25    $0     -196
fsub    $19    $3     $4   
fadd    $25    $29    $15  
flw     $15    $0     -1516
flw     $18    $0     -1136
flw     $18    $0     876
flw     $11    $0     -1512
fadd    $21    $1     $5   
fsub    $19    $24    $11  
fsw     $10    $0     -1820
flw     $25    $0     28
fsw     $28    $0     -748
fadd    $14    $3     $22  
fadd    $9     $1     $29  
flw     $23    $0     1244
fsw     $5     $0     -312
fsw     $20    $0     -528
flw     $30    $0     1812
fadd    $31    $31    $28  
fadd    $14    $29    $30  
fsw     $25    $0     116
fsw     $16    $0     -300
fsw     $4     $0     -1976
flw     $23    $0     708
fadd    $4     $3     $16  
fsub    $22    $5     $18  
fsw     $15    $0     1120
fsub    $1     $14    $22  
fsw     $30    $0     -144
fsw     $7     $0     1800
fadd    $5     $30    $14  
fadd    $13    $13    $25  
fsw     $24    $0     1076
flw     $23    $0     -1828
flw     $24    $0     1120
flw     $21    $0     -532
fadd    $14    $4     $1   
flw     $21    $0     -644
fsub    $4     $20    $26  
fsw     $10    $0     -724
fadd    $11    $8     $0   
flw     $14    $0     784
flw     $13    $0     -656
flw     $28    $0     656
fsub    $2     $31    $28  
fadd    $11    $14    $12  
fsw     $21    $0     1072
fadd    $28    $21    $31  
fsw     $11    $0     -496
fsw     $26    $0     1892
fadd    $20    $28    $15  
flw     $12    $0     -432
flw     $25    $0     548
fsw     $10    $0     1804
fsub    $23    $15    $10  
flw     $4     $0     1400
fadd    $2     $18    $13  
flw     $4     $0     -788
flw     $24    $0     -1684
flw     $19    $0     1372
fsub    $11    $27    $20  
fadd    $19    $14    $19  
fsub    $28    $24    $3   
fadd    $9     $24    $28  
flw     $24    $0     732
fsw     $27    $0     -756
fadd    $25    $7     $12  
fadd    $18    $0     $8   
