----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sw      $28    $0     1692
fclass  $11    $18  
sw      $20    $0     -1240
srl     $18    $27    $0   
srl     $24    $20    $27  
sll     $1     $31    $17  
fclass  $14    $3   
fsub    $18    $10    $22  
sw      $11    $0     716
sub     $20    $24    $14  
fclass  $27    $27  
sw      $30    $0     800
srl     $24    $23    $5   
slt     $18    $17    $24  
sw      $31    $0     1596
sub     $24    $22    $10  
slt     $20    $1     $26  
flw     $15    $0     -204
sll     $30    $24    $26  
srl     $5     $21    $7   
lw      $9     $0     1900
sw      $20    $0     1596
lw      $24    $0     -1056
sll     $24    $5     $31  
add     $16    $15    $18  
fsub    $17    $6     $3   
addi    $28    $0     876
slt     $6     $20    $19  
addi    $4     $0     -1752
sw      $30    $0     -1652
add     $23    $27    $31  
lw      $20    $0     -644
flt     $15    $21    $3   
fadd    $13    $3     $25  
sll     $8     $1     $16  
srl     $25    $25    $27  
slt     $2     $3     $17  
sub     $29    $22    $16  
addi    $31    $0     776
srl     $29    $4     $7   
fsub    $30    $19    $31  
fsub    $29    $18    $16  
fsub    $12    $10    $11  
sw      $13    $0     464
fclass  $5     $15  
flw     $29    $0     -1736
srl     $21    $29    $20  
fsw     $8     $0     -224
flt     $18    $23    $15  
lw      $19    $0     1504
lw      $2     $0     1260
slt     $11    $6     $24  
sub     $12    $22    $7   
fadd    $13    $23    $16  
slt     $30    $0     $8   
flt     $11    $28    $17  
flw     $31    $0     -504
addi    $5     $0     732
flt     $1     $0     $11  
addi    $29    $0     712
sll     $17    $7     $1   
fadd    $24    $6     $6   
sll     $19    $7     $19  
fsw     $15    $0     -1360
fsub    $13    $11    $16  
srl     $15    $3     $11  
fsub    $17    $22    $8   
fsub    $28    $19    $11  
fadd    $14    $9     $23  
srl     $14    $4     $29  
srl     $21    $27    $28  
add     $22    $7     $16  
sw      $9     $0     -1140
fsub    $9     $21    $26  
addi    $13    $0     1756
flw     $18    $0     716
fclass  $12    $17  
flt     $8     $31    $11  
srl     $3     $1     $1   
fadd    $16    $16    $27  
slt     $30    $24    $17  
addi    $7     $0     152
sw      $0     $0     1296
lw      $6     $0     -1196
fsub    $11    $0     $0   
srl     $11    $3     $9   
fsub    $18    $23    $13  
fclass  $26    $18  
srl     $21    $6     $29  
addi    $20    $0     1416
flt     $27    $29    $11  
sll     $28    $11    $23  
sll     $31    $29    $29  
fsub    $26    $21    $5   
sub     $23    $1     $21  
addi    $23    $0     -952
addi    $16    $0     -1668
flw     $3     $0     200
flt     $18    $31    $13  
flt     $11    $25    $21  
fadd    $18    $19    $7   
flw     $21    $0     112
addi    $27    $0     176
fadd    $15    $4     $5   
addi    $26    $0     1072
flw     $4     $0     -372
fclass  $27    $16  
sub     $21    $21    $15  
fsw     $18    $0     -628
srl     $27    $17    $10  
sub     $28    $27    $22  
add     $18    $23    $26  
sll     $5     $17    $23  
sub     $20    $25    $4   
fadd    $24    $31    $18  
srl     $28    $3     $8   
srl     $21    $8     $3   
sub     $29    $5     $2   
fadd    $16    $24    $26  
fclass  $8     $9   
slt     $5     $18    $18  
fsw     $10    $0     936
sll     $16    $7     $5   
sll     $6     $5     $8   
sub     $30    $9     $29  
slt     $17    $21    $2   
srl     $5     $14    $26  
fsub    $17    $2     $29  
add     $25    $0     $10  
srl     $9     $14    $31  
sw      $14    $0     -1392
fclass  $5     $3   
sub     $24    $31    $14  
add     $27    $10    $2   
addi    $30    $0     984
fadd    $6     $11    $18  
fsw     $25    $0     -2020
fsub    $12    $1     $27  
fclass  $2     $29  
fsw     $30    $0     0
lw      $4     $0     1992
sw      $0     $0     708
lw      $16    $0     -1408
sll     $23    $5     $4   
sub     $25    $19    $9   
fsw     $31    $0     -584
sub     $7     $24    $3   
fsub    $10    $5     $10  
sll     $30    $6     $20  
fclass  $15    $1   
sw      $6     $0     -1956
flw     $3     $0     1100
fadd    $17    $16    $1   
slt     $8     $16    $5   
sw      $14    $0     1900
fclass  $5     $3   
fsw     $22    $0     -1360
srl     $18    $3     $16  
flt     $17    $31    $23  
sub     $23    $7     $22  
fsw     $16    $0     564
add     $10    $29    $24  
flw     $6     $0     1236
lw      $30    $0     144
fadd    $14    $12    $31  
fsw     $16    $0     -152
fsub    $12    $15    $24  
sll     $8     $24    $23  
fsw     $14    $0     1260
fsw     $2     $0     1396
sw      $13    $0     -652
flt     $16    $26    $23  
fadd    $25    $2     $6   
sll     $4     $21    $29  
addi    $22    $0     -80
sw      $29    $0     -568
flw     $31    $0     1048
lw      $25    $0     -252
addi    $15    $0     -892
add     $28    $3     $22  
fsub    $16    $24    $4   
flt     $1     $25    $11  
srl     $27    $25    $6   
flt     $16    $22    $22  
srl     $13    $27    $15  
flw     $21    $0     1876
flw     $20    $0     -404
addi    $4     $0     -472
fsw     $15    $0     1756
sw      $25    $0     -1408
slt     $26    $25    $22  
slt     $27    $9     $11  
sw      $12    $0     -384
srl     $15    $14    $15  
sub     $25    $29    $6   
addi    $27    $0     -288
sll     $26    $15    $16  
sub     $19    $13    $17  
addi    $12    $0     -1588
add     $2     $23    $0   
fclass  $18    $18  
fsub    $15    $21    $14  
fsub    $5     $1     $4   
lw      $24    $0     -1640
slt     $8     $27    $22  
sll     $5     $19    $1   
sw      $24    $0     1072
sll     $19    $10    $9   
srl     $31    $12    $19  
slt     $16    $3     $24  
slt     $7     $0     $7   
fadd    $15    $19    $14  
fsw     $28    $0     1272
lw      $2     $0     -444
fclass  $17    $18  
