----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $17    $0     -1260
fsub    $6     $3     $22  
flw     $12    $0     1656
fsw     $5     $0     -332
fsw     $23    $0     368
flw     $20    $0     1796
fsw     $17    $0     228
fadd    $26    $11    $20  
fsub    $22    $12    $10  
flw     $16    $0     524
fadd    $26    $18    $2   
flw     $9     $0     1504
fsub    $14    $24    $27  
fadd    $11    $16    $7   
fadd    $13    $11    $27  
flw     $19    $0     744
fsw     $18    $0     476
fsub    $3     $14    $9   
fsw     $7     $0     -1264
fadd    $31    $0     $4   
fsw     $21    $0     788
flw     $22    $0     548
fsw     $18    $0     -1116
fsub    $17    $19    $28  
fsub    $8     $8     $4   
flw     $10    $0     1720
fsw     $15    $0     -1032
fadd    $21    $13    $8   
fsw     $5     $0     -1064
fsub    $5     $21    $11  
fsw     $12    $0     636
fsw     $11    $0     1924
fadd    $13    $8     $2   
fsw     $3     $0     -1792
fsub    $25    $5     $10  
fadd    $24    $16    $27  
fsub    $28    $16    $18  
fsw     $16    $0     -656
fsw     $1     $0     -248
flw     $24    $0     1644
flw     $5     $0     280
flw     $7     $0     1544
fadd    $7     $20    $17  
fadd    $24    $22    $20  
fsw     $29    $0     -1468
fsub    $31    $0     $24  
fadd    $30    $0     $2   
fadd    $2     $27    $7   
fadd    $29    $27    $14  
flw     $8     $0     492
fadd    $30    $14    $10  
flw     $2     $0     56
fsub    $6     $19    $3   
flw     $21    $0     1340
flw     $8     $0     1084
flw     $21    $0     -656
fsw     $20    $0     936
fadd    $13    $31    $13  
fsub    $20    $20    $29  
fadd    $13    $24    $17  
fadd    $5     $7     $26  
fsub    $31    $24    $21  
fsub    $21    $18    $25  
fadd    $21    $24    $4   
fadd    $17    $3     $12  
fsw     $18    $0     -1040
flw     $29    $0     -2012
fadd    $17    $9     $14  
fsw     $3     $0     -524
flw     $25    $0     -1068
flw     $16    $0     56
fadd    $17    $1     $13  
fsub    $8     $16    $23  
flw     $15    $0     -1792
fadd    $9     $1     $3   
flw     $26    $0     -1752
flw     $17    $0     -1476
fadd    $13    $0     $0   
fsw     $23    $0     628
flw     $24    $0     -472
fsw     $3     $0     456
fadd    $10    $22    $27  
fsw     $7     $0     1988
fsw     $6     $0     1464
fadd    $23    $15    $2   
fsw     $1     $0     -84
flw     $18    $0     1828
flw     $25    $0     -400
fsw     $27    $0     -1568
fsw     $28    $0     1840
fsw     $25    $0     -784
flw     $31    $0     304
fadd    $22    $13    $11  
fadd    $27    $25    $23  
fadd    $28    $13    $30  
fsub    $7     $1     $1   
fsw     $30    $0     -1116
fsw     $27    $0     628
fadd    $15    $11    $31  
fsub    $23    $17    $12  
fadd    $21    $20    $0   
fsub    $17    $21    $15  
fadd    $12    $29    $30  
fsub    $9     $8     $27  
fsub    $28    $21    $19  
flw     $16    $0     -1624
fsw     $19    $0     156
fsub    $15    $23    $31  
fsub    $4     $30    $2   
fsw     $9     $0     -1112
fsub    $17    $29    $6   
fsub    $21    $21    $26  
fadd    $24    $22    $16  
flw     $29    $0     -1816
flw     $5     $0     -1708
fadd    $20    $28    $1   
flw     $16    $0     488
fadd    $26    $8     $2   
fsub    $13    $25    $27  
fsw     $29    $0     -964
fsw     $5     $0     -720
fadd    $11    $8     $9   
fadd    $31    $8     $14  
flw     $19    $0     1084
fsub    $2     $14    $21  
fsub    $12    $7     $30  
fsw     $15    $0     640
fadd    $1     $12    $19  
flw     $15    $0     308
fsub    $10    $4     $29  
flw     $20    $0     -404
fsub    $19    $16    $1   
fsub    $6     $29    $30  
fadd    $20    $20    $8   
fadd    $5     $17    $10  
fsw     $11    $0     -1028
fsub    $20    $15    $11  
fsw     $8     $0     1352
fsw     $1     $0     -1344
fsw     $1     $0     -1084
fsw     $16    $0     1548
fsw     $27    $0     -1856
flw     $26    $0     1844
fsub    $23    $28    $14  
fsw     $14    $0     -428
fadd    $3     $12    $15  
fsw     $23    $0     1004
fsub    $9     $3     $1   
fsw     $30    $0     -136
flw     $9     $0     -224
fsw     $9     $0     780
fsw     $9     $0     -1932
fsw     $24    $0     -1264
fsub    $1     $3     $14  
fsub    $12    $23    $27  
fsub    $8     $18    $22  
fadd    $10    $23    $5   
fadd    $15    $3     $21  
fadd    $30    $2     $12  
fsw     $17    $0     1652
fsw     $14    $0     1836
fadd    $11    $24    $26  
fadd    $9     $23    $23  
fsw     $6     $0     -816
fadd    $18    $7     $12  
fsw     $2     $0     1156
fsw     $12    $0     1104
fadd    $28    $20    $24  
fsub    $30    $17    $0   
fsw     $17    $0     1968
fsub    $10    $17    $15  
fadd    $25    $28    $19  
flw     $18    $0     -1272
fsub    $31    $27    $22  
flw     $8     $0     712
fsub    $23    $23    $15  
flw     $12    $0     1200
fadd    $21    $30    $11  
flw     $21    $0     1560
fsub    $15    $7     $11  
fsw     $18    $0     -580
fsw     $27    $0     1628
fadd    $23    $4     $10  
fsw     $24    $0     564
fsub    $8     $29    $7   
fadd    $26    $5     $3   
fadd    $12    $15    $24  
fsub    $1     $11    $11  
fadd    $18    $22    $18  
fsw     $6     $0     -1132
flw     $30    $0     1644
fsub    $14    $24    $28  
fsw     $26    $0     1296
fsw     $15    $0     1104
fsub    $11    $14    $14  
fsub    $18    $10    $19  
fadd    $24    $18    $2   
flw     $21    $0     -1896
fadd    $21    $6     $21  
fsub    $28    $6     $22  
fsw     $18    $0     -136
fsub    $7     $11    $21  
fsw     $23    $0     -76
fsub    $27    $22    $3   
