----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
sw      $20    $0     -1896
lw      $14    $0     1888
sub     $26    $7     $19  
flw     $15    $0     -1000
addi    $5     $0     1404
addi    $27    $0     -784
flw     $6     $0     748
fclass  $1     $23  
lw      $3     $0     -964
sw      $0     $0     1836
sw      $0     $0     -1012
srl     $9     $31    $7   
fclass  $28    $3   
addi    $20    $0     -1788
fadd    $1     $4     $23  
sll     $2     $21    $2   
srl     $8     $10    $3   
flt     $5     $6     $13  
add     $22    $22    $0   
sub     $7     $19    $18  
fclass  $31    $9   
addi    $15    $0     1596
slt     $5     $26    $18  
addi    $7     $0     744
fadd    $13    $9     $5   
flt     $26    $8     $10  
fclass  $30    $17  
slt     $14    $7     $8   
fsub    $6     $27    $27  
flw     $9     $0     -180
sub     $14    $24    $16  
fclass  $15    $25  
fadd    $18    $16    $6   
fclass  $17    $0   
sll     $11    $10    $17  
sub     $27    $21    $15  
slt     $19    $18    $2   
slt     $24    $2     $25  
fsw     $6     $0     428
fadd    $17    $28    $19  
flw     $16    $0     -1948
fclass  $10    $8   
fadd    $24    $29    $9   
flw     $11    $0     828
sub     $25    $11    $1   
fsw     $22    $0     -92
sll     $22    $22    $21  
flt     $15    $3     $8   
flw     $8     $0     1592
fsub    $26    $4     $22  
fclass  $19    $7   
fclass  $23    $10  
sll     $30    $18    $4   
slt     $7     $16    $5   
flw     $14    $0     620
fadd    $19    $15    $22  
add     $5     $22    $18  
flt     $3     $2     $31  
sub     $4     $19    $11  
add     $17    $26    $27  
srl     $14    $20    $25  
fsub    $28    $4     $21  
addi    $28    $0     -1384
lw      $26    $0     1864
fclass  $19    $27  
sub     $31    $31    $13  
fclass  $13    $13  
fsub    $22    $27    $1   
addi    $17    $0     232
sub     $12    $15    $0   
lw      $21    $0     1484
flw     $11    $0     1472
sw      $15    $0     1084
fadd    $29    $20    $25  
fsw     $4     $0     -1708
fsw     $16    $0     92
sll     $14    $15    $9   
fclass  $4     $1   
flw     $10    $0     1112
fsw     $26    $0     640
sw      $16    $0     -788
flw     $31    $0     1528
sll     $13    $11    $3   
sw      $21    $0     148
sll     $2     $0     $30  
sll     $23    $15    $3   
flw     $6     $0     332
flt     $26    $5     $17  
flw     $5     $0     -1060
slt     $29    $2     $30  
add     $26    $19    $6   
fsub    $9     $6     $11  
fclass  $17    $0   
addi    $26    $0     -856
fadd    $3     $17    $31  
sub     $3     $7     $31  
addi    $11    $0     -604
fadd    $25    $19    $3   
add     $28    $13    $26  
slt     $16    $27    $23  
flw     $7     $0     1252
flt     $28    $2     $15  
srl     $11    $30    $17  
addi    $19    $0     -1640
addi    $21    $0     1444
add     $11    $31    $18  
flw     $22    $0     24
fadd    $27    $21    $22  
lw      $15    $0     1956
addi    $2     $0     -1916
addi    $15    $0     768
slt     $15    $29    $22  
fadd    $13    $10    $16  
slt     $14    $14    $22  
srl     $30    $31    $19  
sw      $11    $0     1324
flt     $8     $23    $6   
slt     $23    $1     $14  
sll     $21    $12    $12  
flw     $14    $0     416
sub     $26    $4     $1   
srl     $15    $25    $28  
flw     $7     $0     -1304
sub     $6     $0     $2   
sw      $17    $0     1976
srl     $12    $20    $2   
flt     $5     $7     $14  
flt     $25    $23    $18  
fsub    $31    $24    $21  
flt     $28    $1     $31  
fsw     $21    $0     -528
add     $9     $16    $5   
sub     $27    $2     $30  
fclass  $1     $10  
fsub    $23    $29    $17  
fadd    $11    $31    $28  
fsw     $4     $0     700
addi    $16    $0     1768
fadd    $31    $26    $30  
fsub    $15    $16    $23  
sw      $19    $0     1684
sub     $20    $13    $12  
sw      $13    $0     -1752
fsw     $13    $0     -1400
sll     $7     $12    $17  
fclass  $6     $13  
flt     $31    $5     $21  
sub     $20    $16    $22  
flw     $9     $0     -940
addi    $17    $0     -1536
fclass  $13    $4   
fclass  $15    $12  
sw      $29    $0     1620
sw      $23    $0     744
fadd    $22    $2     $21  
lw      $1     $0     -1684
sub     $3     $4     $1   
fsw     $20    $0     1340
addi    $24    $0     -1804
sub     $11    $27    $26  
lw      $24    $0     -264
flt     $17    $18    $20  
fsub    $21    $25    $15  
sw      $18    $0     -1732
fclass  $14    $27  
sll     $9     $26    $0   
fadd    $14    $15    $10  
fsub    $12    $31    $2   
fclass  $13    $6   
addi    $8     $0     1604
fsw     $8     $0     416
fadd    $18    $10    $24  
srl     $19    $13    $5   
sll     $10    $29    $24  
addi    $8     $0     1640
sw      $11    $0     212
sub     $4     $16    $31  
sub     $18    $30    $31  
sw      $24    $0     -2028
fadd    $18    $1     $7   
add     $2     $1     $14  
fsw     $14    $0     -1216
sll     $12    $25    $20  
flt     $1     $16    $2   
slt     $18    $2     $23  
fclass  $24    $26  
fsw     $2     $0     -344
fadd    $30    $13    $6   
flt     $30    $22    $4   
sub     $24    $15    $28  
fadd    $17    $0     $12  
sub     $6     $7     $11  
srl     $26    $26    $4   
addi    $27    $0     -2024
fclass  $4     $10  
fclass  $7     $4   
flw     $25    $0     -1980
sub     $4     $20    $17  
fclass  $17    $30  
fadd    $21    $30    $15  
fclass  $18    $28  
lw      $9     $0     96
addi    $5     $0     -1284
sll     $10    $29    $11  
sub     $5     $0     $24  
flw     $25    $0     1812
addi    $7     $0     -1288
sub     $11    $6     $12  
sw      $0     $0     1572
addi    $8     $0     52
fadd    $24    $2     $15  
slt     $1     $4     $22  
flt     $28    $26    $6   
slt     $14    $13    $5   
slt     $5     $11    $25  
sub     $17    $27    $1   
