----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
flw     $26    $0     1956
flw     $30    $0     1228
fsub    $12    $3     $8   
fadd    $17    $1     $0   
fadd    $22    $9     $28  
flw     $30    $0     -444
fsub    $23    $25    $14  
fadd    $5     $31    $10  
flw     $2     $0     1596
flw     $6     $0     916
fsw     $9     $0     1352
fsub    $28    $24    $16  
fadd    $16    $13    $16  
flw     $28    $0     -928
fadd    $1     $3     $16  
fsw     $29    $0     1928
fadd    $27    $14    $8   
flw     $3     $0     -504
fsw     $2     $0     1924
fadd    $20    $4     $1   
fadd    $25    $19    $18  
fsub    $7     $10    $19  
fadd    $19    $11    $12  
fadd    $20    $20    $15  
fadd    $3     $31    $15  
fsw     $10    $0     1492
fadd    $8     $0     $28  
fsw     $5     $0     -980
fadd    $12    $1     $4   
fsw     $29    $0     -368
fsub    $12    $12    $20  
fsub    $11    $11    $28  
fsub    $27    $9     $13  
fsub    $1     $26    $15  
fsub    $18    $15    $24  
fsw     $30    $0     1520
flw     $27    $0     1028
fadd    $2     $20    $12  
flw     $5     $0     -192
fadd    $9     $2     $2   
fsw     $1     $0     1220
fadd    $15    $8     $19  
fadd    $26    $26    $18  
fsub    $1     $1     $2   
fsub    $10    $14    $20  
flw     $4     $0     344
fsub    $3     $10    $25  
fsw     $4     $0     -980
fsw     $11    $0     -1652
fsw     $26    $0     136
fsw     $16    $0     1568
fadd    $21    $24    $9   
fadd    $12    $14    $9   
fsub    $8     $23    $18  
fsw     $11    $0     -1520
fsub    $16    $18    $20  
fadd    $14    $18    $14  
flw     $1     $0     -892
fadd    $9     $21    $11  
flw     $21    $0     -1364
fadd    $31    $22    $25  
fsub    $3     $14    $18  
flw     $6     $0     1980
fadd    $15    $15    $23  
fsw     $27    $0     1152
fsw     $23    $0     -1472
fadd    $11    $29    $6   
flw     $4     $0     1000
fsub    $24    $2     $19  
flw     $18    $0     -1976
flw     $28    $0     -1712
fadd    $7     $30    $29  
fsub    $27    $22    $25  
fsw     $28    $0     -1612
fsub    $26    $23    $25  
fsub    $10    $23    $30  
fsub    $12    $15    $23  
flw     $31    $0     -1476
fadd    $29    $12    $28  
fsw     $11    $0     -392
fadd    $25    $16    $30  
fsub    $19    $2     $3   
flw     $28    $0     -1036
fsw     $29    $0     792
flw     $2     $0     1472
fadd    $26    $22    $25  
fadd    $2     $5     $17  
fsub    $23    $17    $26  
fadd    $17    $19    $30  
fsw     $19    $0     -240
fsub    $9     $7     $27  
flw     $1     $0     -1880
fsw     $0     $0     996
flw     $2     $0     -948
fsub    $26    $14    $9   
flw     $30    $0     -16
fadd    $22    $11    $13  
fsw     $4     $0     -236
fadd    $24    $1     $16  
fadd    $6     $17    $29  
fadd    $8     $12    $18  
fsw     $31    $0     -1768
fsub    $22    $24    $14  
fsub    $23    $31    $8   
flw     $29    $0     -584
fsub    $28    $4     $8   
fsub    $13    $0     $2   
fsub    $6     $22    $11  
flw     $16    $0     -2000
fsub    $4     $22    $29  
fadd    $27    $16    $19  
flw     $30    $0     -124
fadd    $30    $10    $27  
fsub    $1     $17    $12  
fadd    $22    $4     $24  
fsw     $23    $0     228
fadd    $20    $2     $13  
fsub    $8     $16    $12  
flw     $7     $0     -688
fsw     $2     $0     -1472
fadd    $23    $20    $17  
fsub    $2     $15    $13  
fsw     $23    $0     1752
fsub    $6     $14    $28  
fsub    $21    $29    $19  
flw     $31    $0     1052
fsw     $11    $0     -1052
fadd    $15    $22    $10  
fadd    $5     $16    $25  
fsub    $14    $24    $19  
fadd    $31    $5     $19  
fsub    $24    $29    $26  
fsub    $2     $22    $0   
flw     $26    $0     -1336
flw     $24    $0     1244
flw     $27    $0     -700
fsw     $6     $0     -1268
fadd    $25    $18    $3   
fadd    $8     $10    $14  
fsw     $5     $0     -508
fsw     $21    $0     340
fsw     $16    $0     1544
fsw     $21    $0     1236
flw     $14    $0     -988
fsw     $0     $0     -1104
fsub    $17    $11    $9   
fadd    $4     $7     $16  
fsub    $13    $26    $31  
fsub    $25    $2     $23  
flw     $9     $0     936
fsw     $3     $0     -964
fsw     $16    $0     -1224
fsw     $26    $0     28
flw     $14    $0     1884
fadd    $13    $7     $14  
flw     $14    $0     -684
fsw     $6     $0     -892
fsub    $25    $31    $0   
flw     $7     $0     -716
fsw     $7     $0     1872
fadd    $13    $2     $9   
fsub    $5     $30    $24  
flw     $11    $0     132
fsub    $28    $26    $28  
fsub    $29    $31    $8   
fsw     $9     $0     1760
fsub    $27    $1     $24  
fsub    $16    $2     $22  
fsw     $0     $0     244
flw     $8     $0     -1548
fsw     $31    $0     -908
fsub    $4     $0     $6   
fadd    $16    $5     $20  
fadd    $18    $17    $10  
fsw     $12    $0     -516
fsub    $24    $7     $27  
flw     $25    $0     1392
fsub    $10    $29    $22  
fadd    $3     $13    $11  
fsw     $12    $0     708
fsw     $14    $0     -1328
fadd    $27    $7     $31  
fsw     $14    $0     656
fsw     $11    $0     -804
fadd    $7     $18    $6   
fadd    $14    $8     $16  
fsub    $23    $12    $17  
fsw     $4     $0     -1888
flw     $6     $0     -1756
fsub    $19    $17    $7   
fsub    $8     $14    $29  
fsub    $1     $31    $25  
fsub    $19    $0     $18  
fsw     $19    $0     576
fadd    $8     $18    $11  
fadd    $19    $2     $18  
fadd    $28    $17    $15  
fsw     $1     $0     808
fadd    $15    $10    $2   
fsw     $15    $0     -2008
flw     $16    $0     868
fsw     $30    $0     -584
fsw     $4     $0     1820
