----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $7     $10    $29  
fsw     $0     $0     2024
fsw     $14    $0     -1940
sw      $8     $0     -1400
flt     $4     $20    $20  
addi    $16    $0     444
flt     $12    $8     $11  
flt     $1     $26    $18  
flw     $9     $0     -64
fsub    $14    $2     $26  
sub     $29    $8     $28  
sll     $6     $23    $26  
add     $12    $3     $3   
add     $21    $8     $23  
fsub    $31    $7     $16  
sll     $14    $4     $5   
sw      $14    $0     1268
sub     $3     $7     $2   
sub     $28    $29    $19  
sub     $11    $20    $9   
addi    $19    $0     1116
slt     $28    $12    $16  
fclass  $23    $1   
add     $30    $11    $29  
sub     $27    $17    $13  
slt     $22    $29    $12  
addi    $21    $0     1452
fsub    $18    $2     $8   
add     $19    $14    $1   
flt     $15    $24    $12  
flw     $14    $0     -744
fsub    $8     $3     $26  
addi    $22    $0     1640
slt     $23    $3     $9   
srl     $12    $21    $30  
lw      $9     $0     -464
fadd    $31    $5     $19  
add     $12    $16    $15  
fsub    $2     $25    $1   
flw     $24    $0     1676
srl     $17    $8     $31  
fsw     $30    $0     1036
lw      $9     $0     -1640
fadd    $16    $2     $22  
sub     $16    $4     $2   
add     $11    $7     $28  
flw     $31    $0     276
sub     $15    $8     $23  
fadd    $9     $4     $7   
fsub    $28    $31    $10  
fadd    $11    $3     $11  
srl     $23    $17    $5   
sll     $11    $29    $7   
fsub    $16    $20    $18  
fsub    $12    $21    $1   
srl     $18    $14    $10  
fsub    $3     $22    $17  
fsub    $13    $11    $26  
sub     $17    $16    $9   
lw      $28    $0     -252
fclass  $8     $29  
fsub    $14    $17    $3   
add     $4     $18    $24  
slt     $29    $6     $14  
sll     $12    $18    $15  
flt     $26    $8     $12  
slt     $6     $3     $0   
sw      $24    $0     -1076
fadd    $23    $9     $6   
srl     $8     $8     $2   
lw      $17    $0     1716
fsw     $18    $0     752
slt     $12    $21    $15  
sub     $9     $6     $14  
srl     $29    $20    $16  
sw      $18    $0     464
fsub    $6     $23    $6   
fsub    $28    $16    $15  
add     $24    $10    $30  
fadd    $7     $27    $13  
fsw     $29    $0     76
fadd    $2     $26    $24  
flt     $30    $21    $4   
slt     $24    $21    $16  
sw      $23    $0     716
fadd    $1     $28    $22  
flt     $16    $27    $21  
sub     $31    $0     $9   
add     $31    $12    $9   
flt     $26    $16    $2   
sw      $17    $0     -80
add     $4     $18    $24  
sll     $25    $6     $23  
sub     $24    $0     $6   
flw     $24    $0     -1196
slt     $14    $22    $29  
sll     $28    $30    $3   
fadd    $23    $4     $18  
sw      $0     $0     1976
fsw     $9     $0     1052
flt     $13    $9     $2   
fsw     $15    $0     1176
fadd    $9     $7     $9   
sll     $7     $19    $3   
sub     $27    $0     $7   
sub     $18    $21    $7   
flt     $22    $27    $24  
sll     $15    $6     $31  
sll     $15    $5     $13  
fsw     $25    $0     -288
fclass  $6     $23  
sw      $6     $0     296
addi    $31    $0     488
addi    $6     $0     -1820
fsub    $30    $13    $17  
srl     $8     $16    $24  
fsw     $1     $0     1716
fsw     $30    $0     -536
slt     $16    $1     $1   
fsw     $22    $0     -1304
fclass  $12    $2   
fsub    $16    $21    $25  
fsw     $1     $0     772
slt     $24    $3     $6   
fsub    $1     $29    $7   
add     $30    $16    $18  
sll     $28    $12    $13  
flw     $21    $0     -888
flt     $5     $17    $12  
srl     $1     $13    $14  
fsub    $6     $14    $3   
srl     $23    $14    $28  
add     $4     $3     $3   
sw      $7     $0     -1212
fadd    $5     $22    $13  
add     $28    $19    $28  
fadd    $31    $15    $22  
sll     $9     $3     $7   
slt     $12    $22    $31  
flw     $5     $0     1060
sw      $31    $0     1836
fclass  $3     $8   
fadd    $23    $11    $28  
fsw     $18    $0     -288
flw     $15    $0     588
srl     $28    $7     $28  
addi    $25    $0     408
addi    $2     $0     1972
fadd    $14    $23    $9   
fsw     $25    $0     -1620
add     $9     $14    $6   
sub     $9     $6     $10  
flw     $14    $0     -940
fsw     $9     $0     -432
fadd    $17    $11    $8   
slt     $27    $4     $30  
sll     $1     $30    $25  
flt     $11    $2     $11  
slt     $8     $21    $15  
fadd    $23    $3     $17  
fsub    $20    $20    $28  
srl     $11    $7     $22  
fsub    $22    $6     $24  
lw      $18    $0     -1740
slt     $26    $27    $9   
sub     $29    $31    $10  
flw     $26    $0     -1900
srl     $27    $29    $4   
sw      $17    $0     -1712
fsw     $30    $0     492
srl     $9     $13    $5   
srl     $20    $0     $25  
addi    $20    $0     -776
fsub    $16    $29    $19  
fsub    $11    $16    $12  
fsub    $29    $6     $1   
fadd    $17    $20    $28  
flt     $21    $18    $20  
srl     $18    $4     $18  
sll     $20    $21    $8   
fsub    $12    $30    $5   
addi    $6     $0     -284
fadd    $21    $19    $10  
srl     $2     $15    $2   
flt     $6     $25    $5   
addi    $26    $0     392
slt     $29    $20    $12  
fsub    $17    $22    $6   
sll     $27    $21    $19  
addi    $11    $0     1592
addi    $5     $0     2020
flw     $7     $0     1856
flw     $10    $0     776
fsub    $31    $16    $16  
flw     $25    $0     1676
fsw     $21    $0     -1600
sll     $3     $7     $8   
sub     $21    $15    $13  
sw      $28    $0     -924
fclass  $2     $30  
sw      $16    $0     -236
fclass  $23    $8   
flt     $31    $6     $10  
add     $29    $20    $5   
flw     $22    $0     680
slt     $9     $11    $2   
fsub    $24    $28    $24  
sub     $8     $26    $12  
sw      $27    $0     -1744
addi    $6     $0     -1176
sw      $23    $0     -1948
srl     $11    $15    $22  
