----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsw     $19    $0     156
fsw     $23    $0     1664
fadd    $29    $24    $2   
fsub    $5     $23    $5   
fsw     $6     $0     312
fsw     $3     $0     -176
fsw     $21    $0     -1936
fsw     $4     $0     1568
fadd    $23    $25    $8   
fsw     $29    $0     176
flw     $17    $0     -100
fadd    $28    $29    $5   
flw     $25    $0     -996
flw     $9     $0     -1796
fsw     $22    $0     556
fsw     $15    $0     792
fadd    $13    $8     $21  
flw     $26    $0     -1664
fsub    $25    $7     $11  
fsw     $18    $0     -568
fsw     $31    $0     -1708
flw     $28    $0     -1768
fsw     $5     $0     -1424
fsw     $6     $0     -1904
fsw     $22    $0     1364
fsw     $8     $0     1912
fsub    $20    $27    $24  
fsub    $8     $9     $3   
fsw     $21    $0     784
fadd    $11    $5     $7   
flw     $13    $0     -1168
fsub    $12    $15    $7   
fadd    $8     $20    $8   
flw     $3     $0     1120
fadd    $8     $28    $14  
fsub    $17    $5     $6   
fsw     $21    $0     -1772
flw     $30    $0     -576
flw     $23    $0     1880
fsw     $11    $0     -228
flw     $3     $0     232
fsub    $21    $10    $31  
flw     $7     $0     -312
fadd    $6     $29    $23  
fsub    $16    $20    $24  
fsw     $21    $0     -76
fsub    $7     $3     $3   
flw     $31    $0     1512
flw     $17    $0     -1700
fsub    $10    $28    $15  
fsub    $3     $20    $13  
fsub    $19    $21    $2   
flw     $2     $0     1572
fsub    $27    $10    $12  
fsub    $18    $0     $18  
fsub    $18    $20    $1   
fsw     $31    $0     -260
flw     $25    $0     632
fsub    $19    $23    $19  
fsw     $30    $0     -1808
fadd    $5     $21    $19  
fsw     $31    $0     -1272
fsub    $3     $9     $30  
fsw     $6     $0     -1160
fadd    $17    $31    $24  
fsw     $3     $0     1912
fsw     $16    $0     -308
fsub    $12    $12    $27  
fsw     $23    $0     -716
fadd    $1     $6     $1   
fsw     $21    $0     -1824
flw     $23    $0     1980
flw     $10    $0     864
fsw     $8     $0     -1976
fsub    $11    $13    $8   
fsub    $26    $25    $2   
fadd    $1     $15    $22  
flw     $12    $0     -1700
flw     $17    $0     -420
fsw     $1     $0     -1556
flw     $23    $0     -56
fsub    $10    $27    $19  
fsw     $11    $0     344
fsub    $12    $4     $3   
flw     $19    $0     -1332
fadd    $22    $31    $9   
fadd    $11    $12    $27  
flw     $8     $0     1768
fadd    $11    $23    $21  
fsub    $30    $23    $14  
flw     $12    $0     1248
fadd    $20    $1     $10  
fsub    $1     $24    $27  
fsw     $30    $0     -196
fsub    $13    $18    $15  
flw     $17    $0     488
fsub    $20    $31    $8   
fsub    $20    $23    $9   
flw     $2     $0     -1032
fadd    $2     $8     $18  
fsub    $21    $27    $3   
fsub    $6     $12    $19  
flw     $21    $0     -644
fadd    $20    $9     $10  
fadd    $12    $11    $26  
fadd    $9     $5     $15  
fadd    $5     $31    $3   
fsw     $29    $0     20
fsub    $10    $1     $14  
fsub    $20    $0     $17  
fsw     $14    $0     1768
fadd    $8     $20    $11  
flw     $14    $0     -360
fsub    $1     $16    $20  
fsub    $16    $1     $23  
flw     $3     $0     -1512
flw     $19    $0     -1080
fsw     $12    $0     820
fsub    $5     $3     $8   
fsw     $0     $0     -536
fsub    $7     $25    $20  
fsw     $29    $0     352
fadd    $10    $25    $3   
fsw     $10    $0     904
flw     $10    $0     -716
fsw     $2     $0     1780
fsw     $27    $0     880
fsub    $19    $26    $16  
fsub    $31    $25    $1   
fadd    $4     $31    $18  
fsw     $5     $0     568
fsw     $5     $0     1796
fadd    $8     $3     $11  
flw     $22    $0     64
flw     $20    $0     -772
fsw     $5     $0     -980
fadd    $7     $6     $3   
fadd    $14    $2     $5   
flw     $29    $0     1908
fsub    $28    $11    $20  
fsw     $1     $0     -44
flw     $10    $0     1916
fsw     $15    $0     1068
fsub    $23    $21    $15  
fsub    $30    $30    $2   
fadd    $19    $9     $31  
fsw     $27    $0     -1336
fadd    $23    $8     $10  
fsw     $21    $0     216
fsub    $6     $1     $5   
flw     $10    $0     112
fsw     $8     $0     420
fsub    $1     $3     $6   
fsub    $10    $5     $5   
flw     $2     $0     420
fsw     $15    $0     -232
fadd    $30    $17    $12  
flw     $31    $0     -1808
fsub    $31    $30    $2   
fsub    $14    $13    $24  
fadd    $1     $7     $27  
fsw     $11    $0     1576
fsw     $5     $0     -1132
flw     $14    $0     612
fsub    $31    $15    $19  
fsub    $3     $14    $25  
flw     $18    $0     -544
fsub    $2     $1     $5   
fsub    $22    $28    $6   
fsub    $26    $22    $25  
flw     $30    $0     -500
fsw     $22    $0     -544
fadd    $13    $28    $31  
fadd    $16    $12    $8   
fsub    $7     $4     $30  
flw     $18    $0     -428
fsub    $1     $24    $17  
fsub    $7     $27    $2   
fsw     $24    $0     708
flw     $7     $0     1376
fsub    $25    $3     $4   
flw     $30    $0     1612
fsub    $1     $13    $1   
fsw     $17    $0     -1296
fsub    $18    $9     $21  
fsw     $11    $0     124
fadd    $31    $13    $9   
fsw     $28    $0     360
fadd    $28    $15    $20  
fsw     $16    $0     -1744
fsub    $6     $1     $19  
fadd    $17    $4     $2   
flw     $23    $0     -1364
fsub    $25    $18    $20  
fadd    $21    $6     $2   
fsw     $6     $0     856
fsw     $16    $0     -1628
flw     $27    $0     -1608
fsub    $12    $24    $15  
flw     $10    $0     -1624
fadd    $16    $3     $15  
flw     $28    $0     -1644
fadd    $29    $12    $6   
flw     $16    $0     -1484
fsub    $22    $22    $25  
