----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fsub    $13    $11    $15  
fsw     $5     $0     796
flw     $3     $0     -460
fsub    $20    $20    $0   
fadd    $25    $0     $10  
fsw     $29    $0     492
fsub    $22    $10    $22  
fsw     $24    $0     -1408
fsub    $23    $1     $21  
fadd    $12    $12    $24  
fsw     $11    $0     1052
fadd    $1     $7     $12  
flw     $14    $0     880
fsub    $16    $29    $4   
fsub    $4     $23    $10  
fsw     $8     $0     -972
flw     $12    $0     72
fsub    $8     $3     $4   
flw     $2     $0     1712
fsw     $22    $0     96
fadd    $29    $17    $16  
flw     $28    $0     164
fsub    $24    $7     $18  
flw     $17    $0     -932
flw     $9     $0     1668
fsw     $24    $0     -1360
fsw     $30    $0     -732
fadd    $6     $25    $17  
fadd    $22    $9     $20  
fsw     $1     $0     76
fsw     $2     $0     996
fsub    $25    $1     $14  
flw     $18    $0     -196
fsw     $22    $0     1312
fadd    $10    $6     $1   
fsub    $7     $4     $26  
flw     $13    $0     116
flw     $1     $0     -808
flw     $31    $0     -252
fsw     $25    $0     1928
flw     $19    $0     1620
fadd    $19    $26    $15  
fsw     $12    $0     -1096
fadd    $30    $5     $9   
fsw     $12    $0     1816
fsw     $14    $0     -96
flw     $18    $0     1240
fadd    $24    $17    $2   
fsub    $27    $24    $6   
fadd    $21    $11    $18  
fsub    $30    $4     $28  
fadd    $9     $17    $22  
fadd    $6     $8     $28  
fsub    $14    $4     $25  
fsw     $1     $0     -1852
fsub    $10    $18    $7   
flw     $25    $0     1364
fadd    $16    $26    $24  
flw     $31    $0     1084
fsw     $7     $0     1792
fadd    $1     $13    $20  
fsub    $10    $16    $6   
flw     $12    $0     -1344
fsub    $16    $20    $20  
fsw     $24    $0     -696
flw     $16    $0     1980
fsw     $16    $0     904
fsw     $26    $0     -796
fsub    $15    $25    $21  
fsub    $7     $18    $2   
fsub    $11    $23    $20  
flw     $31    $0     260
fsub    $4     $14    $12  
fadd    $1     $31    $11  
fsub    $11    $27    $20  
fadd    $22    $20    $2   
fsw     $24    $0     1628
flw     $17    $0     1568
fsw     $22    $0     2036
flw     $25    $0     1804
fsub    $2     $13    $24  
fadd    $7     $11    $31  
fsub    $29    $9     $2   
fadd    $18    $15    $28  
fsub    $10    $28    $15  
fsw     $30    $0     -1892
fsw     $9     $0     -504
fsw     $13    $0     1052
fsub    $23    $24    $28  
flw     $29    $0     -1512
fsw     $20    $0     -1412
flw     $23    $0     -1556
fadd    $14    $19    $29  
flw     $7     $0     756
fadd    $14    $24    $23  
fsw     $12    $0     -1512
fsub    $23    $23    $15  
fsw     $5     $0     -1488
flw     $25    $0     428
fsub    $2     $13    $8   
fsw     $26    $0     -1676
fadd    $13    $6     $20  
fsub    $5     $12    $21  
flw     $19    $0     -1020
flw     $19    $0     168
fsub    $10    $24    $25  
fsw     $1     $0     -1116
flw     $1     $0     -1664
fadd    $8     $21    $10  
fsub    $1     $5     $31  
fsw     $28    $0     -660
fadd    $24    $1     $2   
flw     $21    $0     -1512
fsub    $8     $6     $0   
fadd    $4     $2     $23  
flw     $20    $0     -692
flw     $31    $0     104
flw     $9     $0     -952
fsub    $2     $1     $15  
fadd    $29    $16    $9   
fsub    $15    $21    $22  
fsub    $4     $18    $4   
fadd    $1     $16    $10  
fsub    $22    $14    $25  
fsw     $14    $0     -2004
fadd    $6     $3     $17  
fadd    $7     $20    $8   
flw     $30    $0     1072
fsub    $10    $0     $26  
flw     $17    $0     676
fsub    $21    $7     $19  
fadd    $3     $16    $25  
fsub    $9     $3     $5   
fadd    $12    $27    $28  
flw     $31    $0     136
fsw     $16    $0     1492
flw     $28    $0     524
flw     $26    $0     -1292
fsw     $17    $0     1872
fsw     $31    $0     1568
flw     $2     $0     -480
fsub    $14    $7     $28  
fsw     $3     $0     1500
fsw     $1     $0     1156
fadd    $24    $20    $28  
flw     $15    $0     1820
fsub    $13    $8     $22  
fadd    $24    $14    $0   
flw     $16    $0     -124
fsub    $6     $4     $24  
fadd    $17    $25    $6   
fsub    $31    $5     $17  
fadd    $21    $10    $2   
fsub    $20    $24    $21  
fadd    $7     $20    $10  
fsub    $5     $20    $2   
fsw     $22    $0     296
fsub    $13    $18    $27  
flw     $11    $0     764
fadd    $29    $18    $6   
fsw     $6     $0     -808
fadd    $15    $30    $25  
fsw     $6     $0     -228
fsw     $9     $0     -844
fadd    $16    $5     $29  
fsw     $0     $0     -1152
fsw     $31    $0     -2008
flw     $7     $0     1708
fadd    $17    $17    $13  
fsub    $1     $7     $17  
fadd    $1     $29    $21  
flw     $10    $0     2040
fsub    $2     $18    $25  
fsw     $12    $0     -232
fsw     $6     $0     1176
fsub    $4     $1     $0   
fsub    $15    $20    $24  
flw     $3     $0     580
fadd    $22    $31    $19  
fsw     $18    $0     648
fsub    $8     $30    $18  
fsub    $7     $1     $16  
flw     $3     $0     -964
fsw     $20    $0     -816
flw     $28    $0     804
fsub    $14    $17    $20  
fsub    $14    $26    $13  
fsw     $21    $0     664
flw     $25    $0     1884
flw     $2     $0     412
flw     $3     $0     -1724
fsub    $2     $13    $29  
fsub    $8     $4     $5   
fadd    $28    $12    $23  
fsub    $3     $18    $18  
fsub    $21    $23    $19  
fsw     $20    $0     152
fadd    $9     $6     $24  
fsw     $25    $0     416
fsw     $6     $0     1796
fadd    $8     $29    $22  
fadd    $25    $10    $25  
fsw     $8     $0     796
flw     $23    $0     -1708
fsub    $22    $11    $28  
fsw     $18    $0     -1364
