----------------------
R-type  $rd  $r1  $r2 
I-type  $rd  $r1  im  
S-type  $r2  $r1  im  
B-type  $r1  $r2  im  
----------------------
addi    $0     $0     2044
addi    $0     $0     2044
addi    $0     $0     2044
fadd    $19    $27    $21  
sub     $4     $0     $16  
fsub    $10    $0     $21  
slt     $11    $5     $28  
lw      $30    $0     -688
flw     $17    $0     164
fclass  $11    $14  
fsub    $9     $5     $15  
fsub    $30    $27    $29  
fadd    $10    $17    $17  
sll     $30    $14    $5   
fsub    $25    $12    $12  
fclass  $22    $30  
fadd    $1     $13    $19  
sw      $13    $0     -448
fsw     $10    $0     24
slt     $27    $0     $19  
sw      $1     $0     -568
flt     $14    $25    $29  
fsw     $24    $0     -440
sub     $31    $28    $17  
slt     $27    $29    $21  
lw      $1     $0     2020
fsub    $23    $17    $17  
fsw     $24    $0     80
srl     $1     $13    $11  
srl     $6     $12    $30  
sll     $17    $7     $4   
fsub    $4     $29    $16  
srl     $6     $9     $15  
addi    $7     $0     1900
flw     $19    $0     -1140
fsw     $27    $0     936
fsw     $8     $0     744
slt     $7     $9     $19  
sll     $5     $31    $7   
flw     $6     $0     500
srl     $22    $16    $5   
fclass  $2     $22  
slt     $22    $30    $4   
lw      $6     $0     -808
fadd    $17    $27    $18  
fclass  $4     $7   
addi    $11    $0     -1420
add     $1     $16    $0   
fsub    $22    $3     $26  
sll     $27    $27    $7   
flw     $19    $0     728
fsub    $3     $5     $25  
srl     $15    $31    $29  
slt     $4     $27    $0   
sll     $18    $29    $3   
sub     $12    $10    $15  
slt     $25    $14    $17  
flw     $16    $0     1884
sll     $7     $12    $30  
fclass  $2     $0   
flt     $11    $4     $11  
slt     $16    $21    $30  
sll     $23    $29    $3   
fsub    $2     $0     $24  
flt     $4     $0     $17  
lw      $21    $0     1184
sub     $31    $1     $7   
sub     $10    $9     $28  
fadd    $21    $22    $25  
fclass  $13    $10  
flt     $23    $28    $8   
sll     $24    $1     $3   
flw     $30    $0     1308
flt     $24    $8     $11  
addi    $20    $0     -348
add     $12    $17    $3   
sub     $13    $10    $26  
add     $23    $6     $11  
fclass  $7     $9   
fsw     $3     $0     1660
fsub    $26    $30    $11  
addi    $29    $0     660
addi    $13    $0     -384
sw      $31    $0     -1860
fclass  $29    $7   
sub     $23    $15    $8   
sw      $28    $0     32
flt     $10    $8     $26  
fsub    $2     $16    $6   
flw     $2     $0     1852
lw      $15    $0     -848
slt     $6     $15    $27  
lw      $25    $0     -1120
fclass  $16    $12  
fclass  $2     $29  
slt     $8     $30    $30  
addi    $20    $0     -244
add     $28    $24    $19  
addi    $9     $0     -80
flw     $16    $0     -1888
slt     $31    $3     $6   
fsub    $23    $29    $27  
lw      $8     $0     1632
sll     $17    $22    $29  
fsw     $15    $0     1676
lw      $12    $0     -656
srl     $6     $17    $19  
sw      $14    $0     -1928
fclass  $8     $27  
fsub    $10    $22    $6   
fsub    $3     $13    $6   
slt     $6     $23    $29  
add     $25    $6     $25  
sub     $24    $6     $10  
sll     $24    $14    $25  
srl     $1     $14    $7   
slt     $18    $8     $17  
sub     $21    $11    $0   
srl     $21    $0     $28  
fclass  $4     $1   
fsub    $3     $28    $10  
srl     $27    $5     $16  
sll     $11    $9     $11  
fsw     $15    $0     1592
addi    $25    $0     -160
fsub    $31    $26    $13  
lw      $23    $0     -392
fadd    $18    $27    $30  
fclass  $16    $0   
lw      $14    $0     928
sw      $0     $0     1080
fclass  $4     $27  
add     $4     $3     $17  
fsub    $18    $31    $20  
sll     $27    $30    $26  
flt     $7     $4     $27  
fadd    $14    $24    $0   
fsub    $22    $8     $22  
sll     $5     $2     $19  
fadd    $6     $28    $20  
fsw     $23    $0     1156
srl     $16    $11    $13  
add     $22    $10    $15  
srl     $28    $27    $30  
lw      $20    $0     1684
flt     $5     $15    $15  
fclass  $16    $17  
sub     $18    $3     $13  
add     $27    $24    $13  
lw      $4     $0     1260
flw     $26    $0     312
sll     $6     $9     $20  
fsub    $4     $10    $17  
sub     $27    $25    $7   
flt     $13    $16    $18  
sll     $8     $7     $3   
flw     $9     $0     1552
slt     $27    $24    $26  
add     $21    $4     $31  
slt     $27    $29    $20  
flt     $19    $3     $20  
lw      $24    $0     128
addi    $1     $0     1332
add     $31    $23    $31  
fsub    $17    $19    $25  
sll     $13    $14    $1   
sw      $20    $0     1760
fclass  $30    $19  
addi    $2     $0     1384
sub     $13    $24    $7   
addi    $15    $0     1708
sw      $4     $0     -1596
sub     $1     $19    $1   
fsw     $28    $0     -1320
srl     $27    $5     $11  
lw      $11    $0     164
sub     $19    $28    $22  
sub     $7     $24    $25  
fadd    $26    $23    $13  
fsub    $14    $30    $11  
lw      $30    $0     -140
flw     $11    $0     744
flw     $29    $0     -160
flt     $24    $11    $0   
flt     $27    $28    $24  
add     $29    $22    $16  
srl     $8     $15    $12  
fsw     $2     $0     -1596
fadd    $15    $3     $5   
fsw     $23    $0     1996
flt     $14    $6     $29  
fsw     $1     $0     196
sub     $3     $17    $3   
lw      $17    $0     1156
flw     $16    $0     2016
srl     $17    $6     $19  
slt     $8     $8     $21  
sll     $26    $24    $9   
addi    $23    $0     -1656
lw      $11    $0     276
lw      $16    $0     1260
flt     $26    $3     $9   
slt     $26    $11    $21  
lw      $26    $0     1296
srl     $19    $14    $15  
sub     $13    $11    $15  
fadd    $28    $10    $15  
addi    $28    $0     -1136
add     $23    $11    $8   
flt     $20    $17    $30  
fadd    $2     $14    $23  
sw      $10    $0     1628
sw      $31    $0     852
fadd    $5     $25    $19  
lw      $28    $0     -16
fclass  $20    $2   
sll     $3     $16    $14  
slt     $22    $6     $31  
